acce_x	 acce_y	 acce_z	gyro_x	gyro_y	gyro_z
0.01	-0.1	0.93	-5.54	-1.57	-1.02
0.01	-0.1	0.91	-7.95	-1.51	-1.02
0.01	-0.1	0.91	-8.66	-0.5	-0.93
0	-0.11	0.89	-8.5	-1.27	-1.21
0.01	-0.12	0.9	-6.87	-1.45	-1.44
0	-0.12	0.92	-5.1	-1.74	-1.97
0.01	-0.11	0.95	-4.66	-1.6	-1.36
0.01	-0.12	0.96	-5.86	-1.59	-0.09
0.01	-0.1	0.94	-7.68	-1.07	0.63
0.01	-0.1	0.92	-9.77	-1.18	0.81
0.01	-0.11	0.91	-9.86	-0.98	0.29
0.01	-0.11	0.9	-8.63	-0.38	-0.06
0.02	-0.11	0.89	-7.21	0.78	-0.31
0.02	-0.11	0.89	-6.7	0.89	-0.46
0.02	-0.11	0.92	-7.51	0.89	-0.58
0.01	-0.11	0.91	-8.03	-0.21	-0.49
0.02	-0.11	0.91	-8.46	-0.69	-0.52
0.02	-0.12	0.93	-8.32	-1.36	-0.5
0.01	-0.12	0.91	-7.3	-1.85	-0.03
0.02	-0.12	0.91	-7.24	-0.7	0.2
0.02	-0.12	0.91	-7.22	0.64	0
0.02	-0.12	0.9	-6.75	1.27	-0.41
0.01	-0.12	0.91	-6.38	2	-0.6
0	-0.12	0.91	-5.45	2.55	-0.63
0	-0.11	0.9	-5.22	1.83	-0.56
0.01	-0.12	0.9	-5.13	1.11	-0.75
0.02	-0.11	0.91	-4.14	1.34	-0.84
0.01	-0.12	0.91	-3.25	1.08	-1.44
0	-0.11	0.89	-3.63	0.87	-1.53
-0.02	-0.1	0.9	-4.26	0.09	-1.51
-0.03	-0.1	0.89	-4.67	-1.31	-0.96
-0.03	-0.08	0.89	-4.11	-1.63	0.15
-0.06	-0.08	0.91	-2.61	-3.74	1.31
0.01	-0.04	0.9	-2.95	-5.13	2.32
-0.01	-0.04	0.88	-4.98	-7.15	1.1
-0.03	-0.06	0.85	-7.24	-8.14	0.49
-0.02	-0.09	0.86	-7.18	-13.01	-0.11
-0.01	-0.12	0.9	-5.8	-10.85	-0.4
0.02	-0.12	0.93	-2.37	-6.14	-0.18
-0.03	-0.11	0.96	-2.4	-8.7	2.32
0.01	-0.12	0.97	-4.29	-8.06	3.71
0.06	-0.13	1	-6.24	-8	3.19
0.08	-0.12	0.97	-6.44	-8.79	-0.43
0.05	-0.14	0.95	-5.69	-5.01	-0.29
0.07	-0.16	0.95	-4.27	-2.11	0.05
0.06	-0.13	0.94	-3.04	3.97	-0.44
0.03	-0.14	0.93	-3.76	5.4	0.64
0.04	-0.13	0.91	-5.66	5.95	2.29
0.02	-0.14	0.91	-6.26	5.62	3.92
0.03	-0.14	0.91	-4.34	5.4	3.88
0.02	-0.12	0.88	-3.66	5.53	4.05
0.03	-0.12	0.87	-3.76	4.21	4.52
0.05	-0.11	0.86	-4.15	3.79	4.47
0.07	-0.11	0.86	-5.13	4.08	3.42
0.1	-0.12	0.88	-4.49	6.27	1.86
0.1	-0.13	0.91	-2.6	8.47	-0.5
0.09	-0.12	0.91	-3.33	9.89	-1.25
0.08	-0.12	0.92	-4.35	9.94	-2.34
0.05	-0.12	0.9	-6.03	9.04	-2.79
0.04	-0.11	0.88	-7.36	8.21	-3.04
0.03	-0.12	0.88	-6.24	7.36	-4.15
0.01	-0.11	0.87	-4.89	6.17	-4.32
0.02	-0.12	0.89	-4.09	4.32	-4.5
0.02	-0.12	0.9	-3.16	3.1	-4.55
0.02	-0.11	0.91	-3.68	1.68	-4.87
0.02	-0.11	0.9	-5.22	1.45	-4.61
