acce_x	 acce_y	 acce_z	gyro_x	gyro_y	gyro_z
0.09	-0.27	0.88	-4.06	0.73	0.98
0.08	-0.27	0.9	-4.2	2.02	0.67
0.07	-0.26	0.9	-4.24	2.4	0.84
0.08	-0.26	0.9	-4.41	2.82	0.18
0.07	-0.26	0.87	-4.53	2.64	0
0.07	-0.26	0.88	-5.01	2.03	0.05
0.07	-0.27	0.88	-4.64	1.59	0.61
0.07	-0.26	0.88	-4.93	2.17	1.05
0.09	-0.27	0.89	-4.67	2.73	0.66
0.08	-0.27	0.9	-4.96	3.13	-0.06
0.07	-0.27	0.89	-4.4	2.7	-0.2
0.06	-0.26	0.88	-4.38	1.82	0.31
0.06	-0.26	0.87	-5.34	1.56	0.78
0.07	-0.26	0.87	-5.54	2.67	0.96
0.06	-0.26	0.87	-6.29	3.54	1.15
0.06	-0.26	0.86	-6.92	4.73	0.69
0.05	-0.26	0.87	-6.66	3.36	0.93
0.05	-0.26	0.86	-6.32	1.3	0.95
0.06	-0.26	0.87	-5.68	0.03	1.07
0.06	-0.26	0.87	-5.19	-0.52	1.36
0.06	-0.26	0.88	-4.58	0.05	1.15
0.07	-0.26	0.87	-4.99	0.21	0.67
0.05	-0.26	0.86	-5.89	-0.09	0.69
0.05	-0.25	0.85	-6.46	0.03	0.46
0.05	-0.26	0.86	-6.58	-0.55	0.82
0.05	-0.26	0.86	-7.34	-0.78	1.47
0.07	-0.26	0.88	-7.68	0	1.24
0.08	-0.27	0.9	-7.19	-0.44	0.38
0.09	-0.27	0.9	-6.72	-0.41	-0.47
0.08	-0.27	0.9	-6.27	0.43	-0.93
0.07	-0.26	0.88	-6.5	1.71	-1.08
0.06	-0.25	0.87	-6.44	2.53	-0.98
0.05	-0.25	0.86	-7.56	1.97	-0.66
0.05	-0.26	0.86	-8.26	1.48	-0.32
0.07	-0.26	0.86	-8.75	1.65	0.2
0.07	-0.27	0.9	-8.29	1.37	0.44
0.07	-0.27	0.9	-7.8	1.91	0
0.08	-0.27	0.9	-7.1	1.63	-0.72
0.07	-0.27	0.9	-6.26	1.33	-1.13
0.07	-0.26	0.89	-6.23	1.22	-1.98
0.06	-0.26	0.86	-7.02	0.5	-1.79
0.06	-0.26	0.86	-7.69	0.09	-1.54
0.06	-0.26	0.86	-8.64	0.11	-0.85
0.07	-0.26	0.89	-8.63	0.06	-0.49
0.07	-0.28	0.9	-8.2	0.38	-0.92
0.07	-0.27	0.91	-7.59	1.21	-1.47
0.07	-0.28	0.91	-6.56	1.68	-1.07
0.07	-0.27	0.9	-6.03	1.65	-1.05
0.07	-0.27	0.89	-5.66	1.71	-1.18
0.07	-0.27	0.88	-6.31	2.09	-1.89
0.06	-0.26	0.89	-6.17	1.94	-1.5
0.05	-0.27	0.88	-6.6	1.57	-1.04
0.06	-0.27	0.88	-6.46	1.68	-0.67
0.06	-0.27	0.89	-5.92	1.36	-0.98
0.06	-0.27	0.89	-6.17	1.79	-1.25
0.06	-0.26	0.88	-6.34	2.12	-1.37
0.05	-0.26	0.88	-5.79	1.27	-1.74
0.06	-0.26	0.89	-6.2	0.08	-1.88
0.06	-0.26	0.87	-6.69	0.7	-1.44
0.07	-0.26	0.89	-6.79	1.01	-1.33
0.06	-0.27	0.89	-6.24	1.16	-1.24
0.06	-0.27	0.89	-5.31	0.98	-1.22
0.05	-0.27	0.88	-5.3	2.08	-0.99
0.04	-0.26	0.87	-4.92	2.34	-0.53
0.03	-0.26	0.87	-4.85	2.75	0.05
0.03	-0.25	0.86	-5.53	3.86	0.2
0	-0.24	0.85	-6.08	4	1.24
-0.02	-0.22	0.83	-7.02	4.63	4.44
-0.04	-0.21	0.81	-10.14	8.64	7.77
-0.07	-0.2	0.82	-14.15	16.06	11.73
-0.11	-0.18	0.81	-16.66	15.37	15.56
-0.15	-0.17	0.82	-18.23	14.58	20.4
-0.22	-0.16	0.81	-19.97	17.21	29.33
-0.29	-0.16	0.81	-21.79	21.89	41.16
-0.39	-0.18	0.79	-22.24	19.89	56.84
-0.48	-0.21	0.75	-24.2	17.66	75.66
-0.54	-0.24	0.74	-23.22	21.13	93.57
-0.66	-0.3	0.71	-21.04	30.61	112.89
-0.79	-0.32	0.66	-16.58	31.51	141.19
-0.95	-0.37	0.55	-8.09	13.24	217.25
-1.1	-0.44	0.49	-32.03	58.5	229.77
-1.23	-0.58	0.45	-48.12	72.41	272.29
-1.48	-0.74	0.45	-59.68	46.9	306.5
-1.72	-0.89	0.45	-66.64	-16.98	344.35
-1.87	-1.08	0.48	-62.78	-107.83	387.1
-1.96	-1.26	0.51	-57.82	-199.79	435.82
-1.54	-1.53	0.43	-57.19	-235.79	476.92
-1.13	-1.63	0.45	-57.57	-192.46	490.73
-0.94	-1.56	0.37	-80.27	-146.46	490.03
-0.73	-1.56	0.36	-114.24	-136.03	482.61
-0.57	-1.65	0.45	-135.97	-143.45	468.15
-0.38	-1.77	0.65	-125.51	-165.13	444.32
-0.4	-1.78	0.65	-110.53	-196.29	433.54
-0.36	-1.77	0.67	-88.72	-211.44	425.83
-0.27	-1.64	0.65	-65.53	-222.76	412.37
-0.31	-1.46	0.46	-60.21	-232.9	396.99
-0.4	-1.43	0.49	-78.27	-260.05	396.06
-0.19	-1.5	0.76	-77.74	-300.9	401.27
0.35	-1.59	0.85	-59.57	-320.78	396.08
0.99	-1.62	0.8	-34.56	-271.1	382.35
1.3	-1.56	0.7	-11.91	-199.92	348.21
1.2	-1.33	0.63	-6.08	-148.5	333.19
1.17	-1.25	0.54	0.08	-99.89	296.76
0.96	-1.12	0.41	-7.69	-71.98	277.59
0.75	-1.11	0.55	-14.73	-48.05	261.98
0.54	-1	0.62	-9.53	-65.24	249.3
0.63	-0.88	0.5	-7.18	-81.76	237.8
0.79	-0.84	0.47	-9.11	-84.47	225.8
0.85	-0.82	0.51	-14.49	-76.99	207.39
0.82	-0.81	0.6	-13.28	-89.48	186.08
0.83	-0.78	0.69	-7.4	-91.74	172.31
0.88	-0.76	0.87	8.21	-57.51	158.17
0.74	-0.7	1.06	29.34	-27.86	133.04
0.53	-0.6	1.09	55.6	-12.79	115.1
0.37	-0.49	0.99	67.69	28.08	102.7
0.12	-0.4	0.83	93.01	-9.24	107.62
0.36	-0.34	0.63	87.89	-23.74	100.31
0.24	-0.29	0.67	22.49	71.65	81.3
0.15	-0.42	0.79	13.47	54.69	82.29
0.19	-0.39	0.81	7.76	62.73	71.15
0.13	-0.42	0.88	-19.1	78.85	59.94
0.06	-0.43	0.89	-6.34	60.43	60.58
0.07	-0.51	0.83	17.6	27.28	62.5
-0.04	-0.38	0.76	3.83	24.76	55.11
-0.23	-0.33	0.72	-16.5	29.8	60.03
-0.24	-0.33	0.69	-35.88	21.16	58.21
