acce_x	 acce_y	 acce_z	gyro_x	gyro_y	gyro_z
-0.07	-0.18	0.9	-6.18	-1.01	0.2
-0.06	-0.18	0.9	-5.63	-1.24	0.2
-0.06	-0.18	0.91	-6.12	-0.89	0.21
-0.06	-0.18	0.91	-6.02	-0.78	0.08
-0.07	-0.17	0.89	-6.75	-0.44	-0.05
-0.07	-0.18	0.89	-6.49	-0.85	0.08
-0.07	-0.18	0.89	-6.49	-0.84	-0.06
-0.06	-0.17	0.88	-6.34	-0.92	-0.14
-0.06	-0.18	0.9	-6.61	0.15	-0.12
-0.06	-0.19	0.91	-6.7	0.06	-0.46
-0.07	-0.19	0.9	-6.6	-0.24	-0.49
-0.07	-0.18	0.9	-6.56	-0.75	-0.41
-0.07	-0.18	0.89	-6.67	-0.69	-0.27
-0.06	-0.18	0.89	-6.15	-0.11	-0.17
-0.06	-0.19	0.9	-5.98	0.66	-0.02
-0.06	-0.19	0.91	-5.74	0.9	-0.08
-0.05	-0.19	0.91	-5.24	1.01	-0.21
-0.05	-0.19	0.91	-5.1	1.85	-0.35
-0.05	-0.19	0.89	-5.36	1.62	-0.99
-0.05	-0.18	0.89	-5.56	1.79	-0.95
-0.06	-0.18	0.87	-5.15	2.05	-0.93
-0.06	-0.18	0.87	-5.4	2.27	-0.98
-0.08	-0.18	0.87	-4.67	0.98	-0.55
-0.07	-0.17	0.88	-4.47	0.82	-0.09
-0.08	-0.17	0.88	-5.36	0.92	-0.21
-0.07	-0.17	0.89	-5.86	0.84	-0.29
-0.07	-0.17	0.88	-6.26	0.56	-0.14
-0.07	-0.18	0.87	-6.05	-0.21	-0.46
-0.07	-0.19	0.88	-6.03	-1.05	-0.37
-0.06	-0.19	0.89	-6.09	-0.93	-0.26
-0.06	-0.18	0.9	-4.63	-0.44	-0.15
-0.06	-0.19	0.9	-4.27	-0.08	0.08
-0.06	-0.19	0.93	-4.38	0.43	0
-0.06	-0.18	0.92	-4.66	0.38	-0.11
-0.06	-0.19	0.91	-4.56	0.61	-0.06
-0.07	-0.18	0.9	-5.01	0.76	-0.17
-0.06	-0.18	0.89	-5.11	1.11	0.29
-0.06	-0.17	0.9	-5.68	0.84	0.24
-0.05	-0.18	0.9	-5.19	0.63	0.03
-0.04	-0.18	0.9	-4.61	1.48	-0.55
-0.05	-0.18	0.91	-4.29	1.08	-1.04
-0.05	-0.18	0.9	-4.85	1.25	-1.33
-0.05	-0.18	0.9	-6.23	1.44	-1.33
-0.05	-0.18	0.88	-6.7	1.62	-1.37
-0.06	-0.18	0.89	-7.13	1.74	-1.47
-0.07	-0.18	0.89	-7.01	1.91	-1.24
-0.07	-0.17	0.89	-6.55	1.8	-1.07
-0.06	-0.17	0.89	-6.08	1.11	-1.68
-0.07	-0.18	0.91	-6.29	0.6	-1.82
