acce_x	 acce_y	 acce_z	gyro_x	gyro_y	gyro_z
0.07	-0.13	0.92	-6.82	0.63	-0.14
0.07	-0.13	0.91	-6.58	0.56	-0.14
0.07	-0.13	0.9	-6.7	0.23	0.08
0.08	-0.12	0.9	-7.11	-0.03	0.18
0.09	-0.13	0.91	-7.04	0.53	-0.12
0.08	-0.13	0.91	-6.85	0.23	0.02
0.08	-0.13	0.91	-6.46	0.15	0.06
0.08	-0.12	0.92	-6.72	0.18	-0.11
0.07	-0.12	0.91	-6.38	-0.35	0
0.08	-0.12	0.9	-6.69	-0.29	0.21
0.09	-0.13	0.91	-7.13	-0.02	0.12
0.09	-0.13	0.9	-6.98	0.38	-0.2
0.09	-0.13	0.91	-6.38	0.89	-0.69
0.08	-0.12	0.92	-6.52	0.95	-0.58
0.08	-0.13	0.92	-5.89	0.9	-0.26
0.07	-0.13	0.91	-5.69	0.37	-0.31
0.08	-0.12	0.91	-5.74	0.17	-0.21
0.07	-0.13	0.89	-6.12	0.05	-0.32
0.06	-0.12	0.89	-7.01	0.03	0.32
0.06	-0.13	0.88	-7.34	-0.29	0.75
0.07	-0.13	0.9	-7.57	-1.27	0.63
0.07	-0.13	0.9	-7.28	-1.51	1.19
0.08	-0.13	0.91	-6.89	-1.92	1.24
0.09	-0.13	0.92	-6.26	-1.34	0.69
0.1	-0.13	0.91	-5.68	-1.77	0.49
0.1	-0.12	0.92	-5.82	-1.08	0.18
0.1	-0.12	0.92	-6.73	-0.18	0.15
0.11	-0.13	0.93	-6.6	0.72	-0.03
0.11	-0.13	0.94	-6.5	1.92	-0.56
0.1	-0.13	0.93	-6.11	2.93	-1.08
0.09	-0.13	0.92	-6.31	2.81	-1.31
0.09	-0.13	0.93	-6.4	2.75	-1.86
0.08	-0.13	0.91	-6.32	2.37	-1.91
0.08	-0.12	0.91	-6.06	2.46	-1.62
0.08	-0.13	0.91	-6.46	2.58	-1.39
0.09	-0.13	0.91	-6.69	2.99	-1.18
0.07	-0.13	0.9	-6.98	2.81	-1.02
0.07	-0.13	0.9	-6.67	2.69	-0.82
0.06	-0.13	0.89	-6.87	1.45	-0.53
0.07	-0.13	0.9	-6.92	0.4	-0.46
0.09	-0.12	0.92	-6.73	0.05	-0.32
0.1	-0.12	0.91	-6.72	0.44	-0.66
0.09	-0.13	0.93	-7.3	0.67	-1.27
0.09	-0.12	0.92	-6.84	1.01	-1.15
0.09	-0.12	0.93	-6.32	1.57	-0.81
0.08	-0.13	0.91	-6.34	1.42	-0.96
0.08	-0.13	0.92	-6.08	1.65	-1.05
0.09	-0.12	0.91	-6.27	1.47	-1.36
0.08	-0.12	0.92	-6.21	1.68	-1.76
0.08	-0.13	0.92	-6.47	1.47	-1.76
0.07	-0.13	0.91	-6.37	1.05	-1.76
0.07	-0.12	0.91	-6.15	0.52	-1.45
0.07	-0.13	0.91	-6.06	0.23	-1.24
0.07	-0.13	0.92	-5.77	0.67	-1.04
0.07	-0.13	0.92	-4.95	0.95	-0.64
0.07	-0.13	0.91	-5.19	0.43	-0.27
0.08	-0.13	0.91	-5.73	0.2	-0.08
0.08	-0.12	0.91	-5.28	0.03	0.11
0.08	-0.12	0.9	-4.87	0.56	-0.18
0.08	-0.12	0.9	-6.05	1.04	-0.26
0.08	-0.12	0.9	-5.85	1.3	-0.27
0.07	-0.12	0.9	-6.14	0.7	-0.21
0.06	-0.12	0.89	-6.09	-0.06	-0.31
0.06	-0.13	0.89	-6.55	-1.33	-0.09
0.07	-0.13	0.9	-6.53	-1.66	0.14
0.08	-0.13	0.92	-6.76	-1.77	0.24
0.09	-0.14	0.92	-6.29	-1.28	-0.05
0.09	-0.13	0.93	-5.77	-0.26	0.08
0.09	-0.13	0.93	-6.05	0.78	-0.27
0.09	-0.13	0.92	-5.63	1.02	-0.72
0.08	-0.12	0.91	-5.1	1.13	-0.46
0.07	-0.12	0.9	-5.89	1.05	-0.34
0.07	-0.12	0.9	-6.32	0.6	-0.23
0.07	-0.11	0.9	-6.24	0.18	-0.4
0.07	-0.11	0.89	-6.64	0.02	-0.61
0.07	-0.12	0.9	-7.18	0.23	0
0.07	-0.11	0.91	-7.68	0.55	0.18
0.07	-0.12	0.91	-7.1	0.29	0.37
0.07	-0.11	0.92	-5.5	0.05	0.4
