acce_x	 acce_y	 acce_z	gyro_x	gyro_y	gyro_z
0.01	-0.23	0.9	-9.11	0.23	-1.24
0.01	-0.21	0.88	-10.06	-2.72	-2.15
0.02	-0.22	0.87	-9.39	-3.02	-2.17
0.03	-0.21	0.88	-9.95	-0.69	-1.63
0.03	-0.21	0.86	-10.66	1.71	-1.66
0.01	-0.21	0.87	-10.56	1.91	-1.71
0.02	-0.21	0.89	-11.22	0.78	-1.73
0.03	-0.22	0.88	-10.23	1.57	-1.83
0.01	-0.22	0.88	-10.38	-1.07	-2.08
0.02	-0.22	0.87	-11.31	-1.47	-2.24
0.01	-0.21	0.9	-11.97	-1.59	-2.06
0	-0.22	0.91	-11.77	-1.74	-1.98
0.01	-0.22	0.91	-10.7	-1.25	-1.48
0.02	-0.22	0.92	-9.24	0.46	-1.37
0.02	-0.21	0.91	-8.85	1.07	-1.36
0.02	-0.21	0.93	-9.02	2.24	-1.11
0.02	-0.22	0.91	-8.79	1.89	-1.19
0.01	-0.21	0.92	-8.55	1.74	-1.4
0.01	-0.22	0.9	-8.12	3.18	-1.19
0.01	-0.21	0.91	-8	3.6	-1.21
0	-0.21	0.88	-7.83	3.44	-0.98
0.01	-0.21	0.89	-8.31	4.11	-0.89
-0.01	-0.21	0.88	-8.58	0.37	-0.72
0	-0.22	0.91	-7.48	-2.49	-0.76
0.02	-0.22	0.9	-6.2	-2.6	-0.96
0.02	-0.21	0.89	-6.27	-1.5	-0.98
0.02	-0.21	0.86	-7.71	-0.21	-0.26
0.02	-0.2	0.84	-9.6	1.91	0.31
0.01	-0.21	0.88	-10.24	1.3	0.37
0	-0.21	0.86	-10.47	-0.87	0.12
0.02	-0.21	0.88	-10.56	-2.03	0.23
0.03	-0.23	0.91	-9.57	-1.08	-0.15
0.05	-0.2	0.9	-9.76	3.31	0.73
0.02	-0.22	0.9	-9.56	1.71	0.76
0.01	-0.21	0.89	-9.79	2.35	1.42
0.03	-0.21	0.89	-10.06	-1.01	0.52
0.04	-0.21	0.88	-10.84	-0.18	-0.21
0.03	-0.21	0.9	-10.66	-1.21	-0.95
0.05	-0.21	0.91	-9.28	2.17	-0.93
0.02	-0.22	0.9	-8.78	2.43	-1.4
0.04	-0.22	0.89	-8.35	3.82	-1.1
0.02	-0.21	0.88	-8.35	3.71	-1.31
0.02	-0.21	0.86	-9.76	2.81	-1.45
0.02	-0.21	0.87	-9.98	3.47	-1.48
0.03	-0.21	0.9	-9.73	3.5	-1.51
0.01	-0.21	0.89	-9.02	2.55	-1.94
0.01	-0.21	0.9	-9.25	0.63	-2
0.03	-0.22	0.9	-7.6	2.35	-1.86
0.01	-0.21	0.9	-7.79	3.56	-1.69
0.02	-0.21	0.9	-7.91	4.82	-1.02
0.02	-0.21	0.89	-7.28	5.11	-1.21
0.01	-0.2	0.88	-8.05	3.8	-1.53
0.02	-0.21	0.88	-7.77	1.5	-1.42
0.03	-0.21	0.87	-8.75	1.44	-2.27
0.01	-0.21	0.91	-9.04	2.5	-2.41
0.01	-0.2	0.92	-7.02	2.52	-1.91
0.01	-0.2	0.9	-6.84	3.53	-1.76
0	-0.21	0.9	-6.02	2.35	-1.24
0.02	-0.2	0.89	-6.06	4.5	-0.95
0.01	-0.21	0.88	-6.93	6.7	-0.99
0	-0.2	0.87	-8.56	5.63	-0.87
0	-0.2	0.85	-9.54	5.05	-0.98
-0.01	-0.19	0.84	-10.85	2.34	-0.61
0	-0.2	0.85	-12.27	1.25	-0.66
0	-0.2	0.86	-13.48	-0.14	-0.47
0.01	-0.21	0.86	-15.28	-1.21	-0.64
0.01	-0.2	0.88	-16.17	-1.28	-0.52
0.01	-0.2	0.91	-16.32	-2.12	-0.41
0.03	-0.21	0.94	-14.08	-1.69	-0.37
0.01	-0.21	0.93	-13.25	-2.58	-0.56
0.02	-0.21	0.93	-11.94	-1.19	-0.7
0.02	-0.21	0.93	-11.25	-1.01	-0.89
0.02	-0.21	0.93	-11.02	0.5	-0.61
0.02	-0.21	0.93	-10.2	2.08	-0.69
0.02	-0.21	0.92	-9.57	3.11	-0.64
0.03	-0.21	0.9	-9.44	3.68	-1.27
0	-0.21	0.9	-9.8	2.52	-1.73
0.01	-0.21	0.89	-9.24	1.66	-1.51
0.01	-0.21	0.9	-9.95	2.38	-0.99
0.02	-0.21	0.89	-9.11	2.21	-0.9
0.01	-0.21	0.9	-9.01	3.94	-0.76
-0.02	-0.21	0.88	-8.89	1.48	-0.72
0.01	-0.21	0.89	-9.01	0.41	-0.43
0.01	-0.2	0.89	-9.3	1.31	-0.47
0	-0.2	0.89	-9.04	-0.02	-0.66
0	-0.2	0.87	-9.5	-0.44	-0.34
-0.01	-0.21	0.87	-10.03	-2.58	-0.17
-0.01	-0.21	0.86	-10.81	-4.03	0.27
0.01	-0.2	0.86	-11.5	-3.08	0.43
0.01	-0.21	0.86	-12.34	-1.57	0.4
0.01	-0.2	0.88	-12.49	1.42	1.22
0.01	-0.2	0.89	-12.32	1.39	1.73
-0.01	-0.21	0.91	-11.62	-0.37	2.2
0.01	-0.21	0.92	-10.52	-3.01	1.31
0.03	-0.21	0.91	-10.37	-2.84	0.11
0.03	-0.2	0.91	-9.24	-0.73	0.05
0.02	-0.2	0.9	-9.95	0.9	0.38
0.03	-0.21	0.9	-9.51	1.86	0.53
0.01	-0.21	0.9	-10.03	2.08	0.11
0.01	-0.21	0.9	-8.87	1.54	-0.72
0.03	-0.2	0.92	-8.47	3.48	-1.22
0	-0.2	0.9	-8.06	3.98	-0.64
0	-0.21	0.9	-7.18	3.54	-0.24
0.01	-0.21	0.89	-7.16	3.71	-0.17
-0.01	-0.2	0.9	-7.15	1.57	-0.12
0.01	-0.2	0.89	-6.69	2.17	-0.02
0	-0.21	0.88	-7.18	2.64	-0.03
0	-0.19	0.89	-7.54	3.07	0.37
