acce_x	 acce_y	 acce_z	gyro_x	gyro_y	gyro_z
0.14	-0.19	0.93	-6.4	1.01	-0.53
0.15	-0.19	0.94	-3.63	0.69	-2
0.16	-0.18	0.91	-2.7	2.47	-2.79
0.16	-0.18	0.91	-2.5	4.61	-3.89
0.16	-0.17	0.89	-2.2	8.93	-3.57
0.13	-0.18	0.88	-2.92	10.69	-3.37
0.12	-0.17	0.89	-3.33	11.11	-2.89
0.14	-0.16	0.87	-2.63	11.65	-3.37
0.09	-0.18	0.86	-2.15	9.76	-4.41
0.12	-0.16	0.87	-3.68	6.47	-3.34
0.13	-0.16	0.87	-2.75	5.73	-3.79
0.13	-0.16	0.85	-3.36	4.11	-4.23
0.14	-0.17	0.84	-4.4	5.94	-4.47
0.13	-0.16	0.85	-5.53	5.68	-5.02
0.1	-0.17	0.88	-7.39	4.78	-5.16
0.12	-0.18	0.85	-7.66	5.37	-6.72
0.06	-0.18	0.89	-8.37	-0.66	-7.69
0.06	-0.19	0.88	-7.91	-4.17	-8.05
0.01	-0.2	0.89	-8.64	-7.24	-6.37
-0.05	-0.22	0.92	-7.97	-13.59	-4.23
-0.05	-0.22	0.92	-6.98	-14.87	0.52
-0.07	-0.23	0.93	-6.15	-16.08	5.56
-0.15	-0.24	0.92	-6.99	-23.66	10.12
-0.2	-0.27	0.92	-5.28	-31.08	18.82
-0.36	-0.3	0.91	-4.72	-42.24	33.83
-0.39	-0.32	0.94	-7.18	-57.13	49.24
-0.35	-0.3	0.91	-11.53	-45.19	70.6
-0.14	-0.25	0.87	-9.71	-43.08	84.69
-0.02	-0.3	0.88	-12.18	-18.93	94.24
0.09	-0.28	0.94	-12.52	-17.51	96.89
0.22	-0.28	0.95	-8.31	-18.72	92.47
0.34	-0.24	0.94	-4.78	-19.73	85.76
0.52	-0.2	0.95	-2.03	-7.66	77.76
0.59	-0.18	0.9	-1.65	13.1	69.48
0.67	-0.15	0.9	-5.86	27.25	59.48
0.77	-0.16	0.94	-4.7	31.44	43.33
0.82	-0.15	0.98	-0.78	28.21	19.07
0.83	-0.14	1.03	6.24	7.71	-11.53
0.94	-0.13	1.02	13.27	-10.52	-44.23
0.97	-0.12	0.96	19.5	-19.59	-76.87
0.86	-0.14	0.95	24.47	-25.94	-103.24
0.67	-0.16	0.89	27.11	-25.22	-122.02
0.52	-0.15	0.82	22.46	-17.31	-129.57
0.49	-0.16	0.75	16.92	4.67	-130.69
0.41	-0.16	0.72	6.27	32.4	-127.1
0.3	-0.21	0.72	0.58	51.51	-123.48
0	-0.23	0.78	-3.08	57.18	-112.99
-0.25	-0.27	0.82	-1.62	31.69	-101.36
-0.36	-0.23	0.87	2.17	9.95	-82.73
-0.37	-0.24	0.89	5.92	-13.63	-65.98
-0.36	-0.23	0.87	9.51	-21.3	-49.74
-0.37	-0.21	0.83	9.8	-34.29	-15.68
-0.4	-0.23	0.79	1.3	-27.16	-15.21
-0.46	-0.24	0.79	-5.08	-30.26	6.44
-0.59	-0.27	0.81	-7.76	-29.8	33.79
-0.7	-0.28	0.8	-12.47	-25.3	66.84
-0.8	-0.33	0.76	-18.69	-23.27	103.28
-0.68	-0.31	0.77	-28.49	-18.63	138.18
-0.32	-0.31	0.85	-36.72	1.73	163.25
-0.02	-0.28	0.97	-36.69	14.7	172.02
0.25	-0.25	1.01	-32.56	28.15	164.99
0.48	-0.2	1.05	-28.2	29.86	146.44
0.68	-0.16	1.04	-19.76	32.23	122.96
0.83	-0.13	1.02	-13.91	43.85	98.69
0.86	-0.12	0.99	-11.07	49.01	74.61
0.82	-0.11	0.96	-9.19	39.57	48.64
0.86	-0.11	0.97	-8.87	17.11	20.66
0.86	-0.13	1.04	-3.4	-7.97	-13.65
0.98	-0.1	1.09	3.68	-28.35	-48.49
1.16	-0.11	1.13	14.49	-23.65	-81.95
1.01	-0.15	1.12	28.73	-11.8	-111.05
0.74	-0.17	1.03	31.77	-5.01	-130.43
0.61	-0.17	0.9	30.61	14.64	-137.25
0.51	-0.18	0.78	21.16	45.08	-139.07
0.33	-0.2	0.74	13.21	68.81	-134
0.09	-0.24	0.77	8.24	74.05	-126.64
-0.15	-0.28	0.81	12.52	56.26	-118.18
-0.43	-0.29	0.83	15.54	12.6	-106.79
-0.57	-0.28	0.85	19.16	-27.77	-90.05
-0.6	-0.26	0.82	22.29	-56.44	-70.7
-0.66	-0.25	0.78	17.94	-69.6	-46.2
-0.55	-0.25	0.72	14.98	-73.04	-16.52
-0.51	-0.24	0.72	7.65	-63.1	-13.04
-0.55	-0.27	0.66	1.13	-50.05	-0.44
-0.69	-0.27	0.66	-9.71	-33.88	20.18
-0.8	-0.31	0.68	-20.17	-17.31	53.39
-0.96	-0.36	0.76	-26.72	-11.83	91.08
-0.91	-0.37	0.81	-31.68	-17.8	129.97
-0.75	-0.39	0.97	-29.94	-28.5	161.13
-0.29	-0.33	1	-24.99	-29.85	178.34
0.25	-0.25	1.1	-23.3	-8.56	180.4
0.79	-0.15	1.13	-20.09	26.11	167.34
1.21	-0.08	1.19	-18.09	55.85	138.98
1.32	-0.05	1.21	-2.81	66.92	97.34
1.38	-0.02	1.12	7.79	43.5	46.61
1.41	-0.03	1.05	16.55	26.18	0.92
1.37	-0.03	0.96	22.26	20.9	-36.92
1.2	-0.04	0.92	18.56	11.53	-65.4
1.1	-0.05	0.92	14.03	8.56	-89.13
1.02	-0.05	0.94	12.4	13.21	-112.96
0.9	-0.07	0.95	13.53	23.92	-131.92
0.69	-0.11	0.92	21.15	26.82	-137.92
0.52	-0.17	0.84	23.89	39.85	-149.24
0.11	-0.25	0.77	23.42	28.29	-151.88
-0.4	-0.31	0.77	25.08	-7.95	-136.47
-0.77	-0.33	0.74	25.28	-60.12	-108.6
-1.06	-0.37	0.78	26.21	-118.38	-74.49
-1.13	-0.34	0.75	24.75	-150.92	-36.12
-1.02	-0.3	0.63	15.85	-151.07	3.31
-1.01	-0.28	0.53	-3.15	-104.98	51.24
-0.99	-0.29	0.4	-28.32	-67.34	96.89
-0.69	-0.29	0.47	-53.01	-16.89	141.69
-0.47	-0.29	0.68	-63.69	19.92	172.82
-0.18	-0.28	0.96	-68.08	23.48	184.9
0.27	-0.25	1.08	-57.25	29.19	183.3
0.63	-0.15	1.18	-55.16	32.98	170.26
1.33	-0.04	1.23	-51.63	50.5	140.37
1.94	0.03	1.39	-39.98	80.46	87.94
2.04	0.02	1.4	-12.7	103.71	22.85
1.7	-0.02	1.24	7.39	80.75	-43.94
1.45	-0.06	1.06	17.68	53.25	-95.79
1.3	-0.08	0.94	20.02	53.86	-130
1.04	-0.11	0.9	16.84	74.82	-146.14
0.65	-0.19	0.87	12.81	81.27	-153.74
0.23	-0.3	0.84	13.25	57.11	-160.17
-0.3	-0.41	0.85	20.03	9.85	-160.75
-0.74	-0.46	0.83	28.46	-48.9	-149.19
-1.13	-0.45	0.74	31.05	-92.41	-115.82
-1.45	-0.41	0.59	22.09	-112.72	-62.96
-1.37	-0.39	0.49	7.4	-119.11	-8.81
-1.07	-0.34	0.43	-17.59	-55.48	47.5
-1.15	-0.39	0.49	-41.07	2.21	100.43
-0.99	-0.41	0.64	-56.58	27.4	145.88
-0.73	-0.4	0.85	-60.17	39.4	177.28
-0.4	-0.38	1.06	-57.22	20.47	186.64
-0.11	-0.35	1.21	-44.14	-6.37	181.66
0.26	-0.26	1.25	-29.34	-25.08	172.63
0.83	-0.16	1.2	-18.38	-19.25	157.25
1.41	-0.04	1.23	-15.56	16.38	130.99
1.79	-0.01	1.28	-6.02	55.31	86.78
1.78	-0.02	1.22	11.51	71.21	27.25
1.52	-0.06	1.17	24.63	49.92	-31.91
1.41	-0.07	1.08	34.84	33.4	-79.63
1.24	-0.1	1	40.2	31.65	-116.21
0.95	-0.15	0.96	41.11	33.39	-140.26
0.58	-0.16	0.86	42.02	28.46	-145.07
0.29	-0.2	0.82	38.92	15.08	-157.02
-0.02	-0.26	0.75	39.3	0.63	-154.52
-0.4	-0.32	0.7	36.4	-23.42	-143.73
-0.71	-0.34	0.69	30.14	-53.76	-122.93
-0.87	-0.35	0.63	19.42	-64.53	-91.77
-1.05	-0.36	0.67	6.69	-66.58	-52.76
-1.16	-0.36	0.73	-5.57	-67.62	-7.76
-1.07	-0.35	0.75	-16.96	-67.89	32.79
-0.98	-0.35	0.71	-28.02	-52.56	69.44
-0.98	-0.36	0.8	-34.05	-60.9	102.56
-0.69	-0.32	0.83	-38.08	-51.63	134.37
-0.35	-0.29	0.99	-36.43	-30.03	158.17
0.04	-0.25	1.06	-29.73	16.18	175.56
0.37	-0.2	1.14	-26.06	53.79	184.5
0.68	-0.17	1.15	-24.2	83.53	181.15
0.96	-0.12	1.16	-21.71	84.15	159.92
1.4	-0.08	1.21	-14.49	64.53	116.24
1.72	-0.07	1.27	3.07	43.44	52.5
1.69	-0.06	1.21	24.75	15.33	-18.56
1.46	-0.09	1.09	39.82	-17.34	-79.42
1.29	-0.09	0.94	43.69	-23.83	-121.39
1.1	-0.09	0.83	36.03	6.34	-143.13
0.87	-0.11	0.77	23.18	49.56	-150.82
0.53	-0.17	0.79	14.14	81.88	-150.14
0.21	-0.22	0.82	11.92	94.11	-144.14
-0.08	-0.26	0.85	17.44	86.14	-133.94
-0.34	-0.28	0.85	21.91	56.82	-117.79
-0.5	-0.28	0.86	28.56	21.5	-97.33
-0.51	-0.28	0.83	36	-8.69	-75.53
-0.47	-0.23	0.75	35.13	-30.08	-59.22
-0.4	-0.18	0.68	29.48	-34.4	-43.6
-0.36	-0.14	0.61	17.85	-33.27	-29.71
-0.36	-0.13	0.58	7.01	-29.22	-17.82
-0.46	-0.14	0.57	-4.41	-29.62	-3.05
-0.69	-0.16	0.62	-16.06	-44.4	16.09
-0.83	-0.2	0.71	-20.03	-54.46	44.89
-0.96	-0.22	0.76	-22.06	-61.85	80.52
-0.84	-0.24	0.73	-27.73	-52.9	120.98
-0.53	-0.24	0.72	-37.5	-30.78	155.59
-0.2	-0.22	0.82	-47.18	0.84	177.37
0.08	-0.2	0.96	-51.25	19.48	182.85
0.29	-0.2	1.05	-47.25	19.33	170.79
0.45	-0.18	1.11	-41.76	14.35	152.31
0.67	-0.15	1.08	-34.29	17.95	131.91
0.78	-0.14	1.12	-28.53	29.18	111.91
0.82	-0.13	1.11	-19.91	35.73	92.06
0.85	-0.11	1.07	-13.44	32.67	68.78
0.86	-0.09	1.05	-7.77	16.79	41.31
0.99	-0.08	1.05	-1.94	-1.82	10.82
1.05	-0.08	1.06	5.31	-7.51	-21.08
1.02	-0.09	1.04	9.65	-18.49	-52.61
0.99	-0.1	1	16	-24.27	-81.82
0.96	-0.12	0.94	19.42	-15.95	-106.08
0.92	-0.13	0.85	17.47	5.66	-125.66
0.78	-0.15	0.84	15.18	31.4	-141.45
0.62	-0.17	0.82	12.5	58.67	-150.47
0.38	-0.19	0.72	9.22	78.21	-151.13
0.03	-0.21	0.73	6.47	70.46	-144.95
-0.29	-0.24	0.74	7.85	38.24	-133.86
-0.49	-0.25	0.76	10.99	-10.7	-121.95
-0.53	-0.25	0.72	10.96	-45.18	-109.21
-0.58	-0.23	0.74	4.44	-61.88	-92.26
-0.57	-0.22	0.75	-2.58	-58.02	-70.89
-0.61	-0.23	0.77	-11.33	-40.05	-46.9
-0.72	-0.25	0.8	-17.88	-29.04	-22.35
-0.85	-0.27	0.82	-21.36	-26.61	1.19
-0.93	-0.28	0.81	-24.63	-31.91	26.96
-0.88	-0.29	0.77	-28.56	-31.66	54.03
-0.77	-0.28	0.74	-37.36	-20.05	82.06
-0.61	-0.29	0.69	-48.05	-0.89	109.05
-0.51	-0.3	0.78	-58.03	10.73	131.95
-0.35	-0.31	0.84	-61.83	4.66	145.19
-0.19	-0.33	0.96	-61.1	-10.46	150.64
0.01	-0.31	1.08	-54.79	-28.53	148.98
0.23	-0.27	1.16	-48.52	-32.89	144.47
0.53	-0.25	1.26	-41.28	-28.03	134.98
0.83	-0.21	1.28	-30.23	-2.31	119.11
1.02	-0.15	1.3	-20.08	23.71	97.08
1.19	-0.13	1.25	-5.85	46.96	68.96
1.23	-0.09	1.15	5.15	62.55	36.23
1.14	-0.09	1.04	11.83	63.76	11.76
1.03	-0.1	0.98	16.32	54.52	-13.05
0.98	-0.1	0.95	18.56	42.75	-36.05
1.05	-0.09	0.91	20.72	40.63	-58.56
0.93	-0.11	0.91	22.14	35.07	-81.27
0.8	-0.13	0.91	25.33	26.63	-101.16
0.74	-0.14	0.89	28.17	20.31	-117.11
0.7	-0.15	0.88	30.79	23.47	-130.5
0.58	-0.17	0.84	32.21	31.57	-141.07
0.4	-0.2	0.81	32.95	39.24	-148.17
0.22	-0.23	0.81	33.94	40.55	-150.32
-0.02	-0.25	0.78	31.74	30.58	-149.04
-0.23	-0.26	0.74	27.63	13.74	-141.45
-0.53	-0.28	0.77	22.73	-13.92	-128.82
-0.67	-0.29	0.83	22.87	-42.69	-111.6
-0.75	-0.28	0.84	21.89	-58.89	-88.89
-0.8	-0.27	0.82	16.05	-60.78	-63.19
-0.83	-0.25	0.81	8.96	-59.57	-37.18
-0.8	-0.24	0.79	2.12	-50.35	-10.95
-0.79	-0.22	0.74	-8.75	-29.88	19.18
-0.9	-0.25	0.76	-17.62	-20.69	50.58
-0.94	-0.28	0.78	-21.65	-23.95	82.98
-0.85	-0.29	0.74	-28.55	-22.11	115.95
-0.72	-0.3	0.72	-36.87	-21.33	145.66
-0.45	-0.3	0.8	-43.63	-17.02	170.84
-0.16	-0.29	0.84	-49.62	-8.53	183.48
0.11	-0.29	0.95	-51.02	-11.66	189.65
0.47	-0.25	1.07	-51.01	-6.78	179.95
0.86	-0.18	1.21	-46.92	2.37	157.36
1.23	-0.12	1.29	-34.43	14.18	121.71
1.42	-0.09	1.33	-15.76	16.82	74.9
1.47	-0.07	1.27	2.87	11.42	23.65
1.33	-0.07	1.15	16.35	-2.37	-24.2
