acce_x	 acce_y	 acce_z	gyro_x	gyro_y	gyro_z
0.18	-0.05	0.92	-5.54	3.47	-1.18
0.17	-0.05	0.92	-4.53	1.15	-2.06
0.18	-0.05	0.9	-5.1	1.13	-2.44
0.17	-0.05	0.89	-5.56	1.6	-2.96
0.17	-0.05	0.89	-5.59	3.16	-3.36
0.15	-0.05	0.89	-6.6	3.22	-2.87
0.14	-0.05	0.89	-6.32	0.53	-2.7
0.15	-0.05	0.9	-5.89	-0.89	-2.44
0.15	-0.05	0.91	-5.94	-2.09	-2.52
0.16	-0.05	0.9	-4.98	-1.89	-2.5
0.16	-0.05	0.9	-6.14	-1.94	-2.84
0.15	-0.05	0.89	-5.8	-1.04	-2.38
0.14	-0.05	0.9	-6.52	0.82	-1.8
0.13	-0.06	0.89	-7.02	1.39	-0.93
0.15	-0.05	0.89	-7.76	1.39	-0.66
0.14	-0.06	0.9	-8.08	1.19	-0.69
0.15	-0.05	0.91	-7.18	0.46	-0.03
0.15	-0.05	0.91	-6.92	1.27	0.17
0.14	-0.06	0.9	-6.49	-0.12	0.81
0.15	-0.05	0.91	-6.93	-0.64	0.96
0.16	-0.05	0.9	-6.66	-0.99	0.81
0.17	-0.05	0.9	-7.73	-1.19	-0.02
0.17	-0.05	0.91	-7.19	1.28	-0.95
0.17	-0.05	0.91	-6.46	2.06	-0.96
0.16	-0.05	0.91	-6.08	3.27	-0.93
0.14	-0.05	0.9	-5.88	2.4	-0.44
0.14	-0.06	0.9	-6.21	0.43	-0.38
0.16	-0.06	0.91	-6.31	0.52	-0.4
0.16	-0.06	0.9	-6.34	-0.43	-1.01
0.16	-0.05	0.9	-7.24	-0.82	-0.82
0.16	-0.05	0.89	-7.65	0.69	-0.73
0.17	-0.04	0.91	-7.95	1.98	-0.52
0.16	-0.05	0.91	-7.98	3.59	-0.46
0.16	-0.05	0.92	-7.86	2.56	-0.4
0.16	-0.06	0.92	-7.22	-0.26	-0.69
0.15	-0.06	0.93	-7.07	-3.92	-0.73
0.16	-0.06	0.92	-7.19	-5.24	-0.26
0.16	-0.06	0.93	-6.29	-4.21	0.24
0.16	-0.06	0.92	-6.15	-3.44	0.17
0.16	-0.05	0.92	-6.06	-2.96	-0.35
0.16	-0.06	0.92	-5.69	-2.14	-0.72
0.17	-0.05	0.92	-5.24	0.32	-1.04
0.16	-0.06	0.91	-4.69	2.84	-1.13
0.16	-0.06	0.9	-5.27	3.28	-0.41
0.16	-0.05	0.9	-6.56	2.06	-0.26
0.16	-0.06	0.89	-6.84	0.12	0.08
0.16	-0.06	0.89	-7.42	-2.85	-0.56
0.17	-0.05	0.9	-7.36	-2.55	-0.82
0.17	-0.05	0.9	-7.42	-1.76	-0.81
0.17	-0.05	0.92	-7.18	0.47	-1.24
0.17	-0.05	0.92	-6.35	2.89	-0.78
0.16	-0.06	0.92	-4.85	1.92	-0.47
0.17	-0.06	0.92	-4.02	2.03	-0.27
0.16	-0.06	0.91	-3.98	1.97	-0.4
0.16	-0.06	0.91	-3.97	1.8	-0.14
0.17	-0.06	0.91	-4.32	2.98	-0.03
0.16	-0.06	0.88	-4.47	3.5	0.09
0.16	-0.06	0.88	-5.74	2.49	0.02
0.14	-0.06	0.89	-5.66	0.75	0.09
0.16	-0.06	0.89	-6.14	-1.02	0.41
0.18	-0.05	0.89	-5.92	0.05	0.47
0.18	-0.06	0.9	-5.68	1.57	0.12
0.18	-0.05	0.9	-5.6	2.92	-0.53
0.17	-0.06	0.89	-5.69	3.45	-1.33
0.17	-0.06	0.87	-6.32	3.45	-1.94
0.14	-0.07	0.86	-6.78	3.16	-1.31
0.13	-0.06	0.87	-7.13	1.47	-0.05
0.12	-0.06	0.88	-7.44	-0.76	1.16
0.13	-0.06	0.89	-6.87	-3.83	1.54
0.12	-0.07	0.88	-7.76	-3.48	3.63
0.04	-0.09	0.9	-8.56	-3.59	8.81
-0.02	-0.1	0.9	-8.09	-5.77	16.08
-0.07	-0.12	0.88	-9.39	3.57	28.66
-0.26	-0.15	0.95	-10.82	-2.37	47.31
-0.27	-0.16	0.93	-4.11	-0.05	69.04
-0.15	-0.14	0.86	-3.94	-2.02	88.96
-0.02	-0.13	0.91	-5.1	-3.19	100.52
0.01	-0.14	0.9	-0.84	-29.48	105.74
0.13	-0.14	0.92	-1.8	-56.06	103.71
0.29	-0.12	0.9	0.93	-73.83	93.44
0.52	-0.09	0.9	1.47	-51.13	78.21
0.65	-0.07	0.87	1.13	4.47	62.55
0.67	-0.04	0.92	-3.51	56.43	48.35
0.65	-0.04	0.99	-2.58	83.3	31.15
0.68	-0.03	1.04	0.02	74.75	7.76
0.78	-0.02	1.09	5.56	46.06	-23.48
0.93	0	1.1	15.31	21.02	-62.34
0.84	-0.05	1.01	23.79	5.82	-100.81
0.72	-0.07	0.94	27.5	-6.87	-128.6
0.63	-0.08	0.85	28.66	10.2	-146.17
0.43	-0.08	0.67	20.58	50.73	-152
0.14	-0.11	0.67	9.13	58.7	-149.13
-0.02	-0.15	0.71	6.78	63.42	-142.26
-0.09	-0.13	0.7	2.44	61.5	-129.8
-0.22	-0.15	0.73	-2.87	45.63	-113.37
-0.43	-0.16	0.78	-4.2	23.98	-87.83
-0.77	-0.16	0.83	-6.66	-17.36	-50.23
-1.01	-0.18	0.88	-7.15	-69.47	-3.4
-0.98	-0.19	0.87	-6.9	-99.85	46.95
-0.99	-0.22	0.84	-5.77	-98.64	98.73
-0.87	-0.24	0.8	-7.42	-91.57	146.79
-0.66	-0.3	0.75	-8.69	-78.72	183.54
-0.47	-0.29	0.73	-17.77	-61.54	210.37
-0.19	-0.29	0.81	-22.96	-63.76	222.43
0.25	-0.25	0.86	-25.36	-55.19	213.04
0.54	-0.19	0.95	-27.36	-43.47	191.88
0.72	-0.15	0.98	-22.82	-27.47	165.07
0.93	-0.11	1.01	-21.66	-5.8	137.63
1.04	-0.06	1.06	-20.37	18.84	105.97
1.06	-0.05	1.13	-14	28.92	70.44
1.1	-0.04	1.2	-5.02	23.13	33.69
1.1	-0.02	1.22	6.53	6.55	-3.65
1.15	-0.02	1.19	17.57	-17.39	-40.99
1.09	-0.01	1.11	27.1	-36.38	-76.4
1.04	-0.03	1.02	33.88	-47.89	-107.21
0.94	-0.05	0.87	34.11	-26.35	-129.4
0.73	-0.07	0.75	28.37	1.1	-141.04
0.53	-0.1	0.69	23.04	29.3	-143.21
0.39	-0.13	0.65	14.53	55.88	-140.52
0.16	-0.15	0.67	7.16	57.05	-134.58
-0.06	-0.17	0.72	2.87	40.6	-122.21
-0.36	-0.16	0.79	1.82	1.57	-100.98
-0.56	-0.16	0.84	5.22	-51.63	-76.78
-0.61	-0.15	0.79	5.01	-88.82	-49.66
-0.72	-0.16	0.74	1.94	-99.94	-17.92
-0.78	-0.18	0.7	-5.51	-92.31	17.85
-0.92	-0.21	0.72	-16.05	-74.63	58.24
-0.99	-0.27	0.74	-24.56	-51.01	103.56
-0.91	-0.3	0.81	-30.34	-22.14	148.15
-0.69	-0.29	0.88	-34.44	17.34	189.63
-0.37	-0.28	0.99	-33.91	35.73	218.93
0.08	-0.24	1.05	-34.6	49.08	229.97
0.44	-0.2	1.17	-30.44	41.07	219.76
0.83	-0.16	1.1	-18.14	31.33	193.88
1.17	-0.09	1.05	-17.59	32.38	156.23
1.52	-0.02	1.03	-16.47	44.66	109.74
1.67	0.02	1.14	-9.11	43.34	54.11
1.56	0.01	1.17	1.94	20.98	-1.22
1.37	0	1.18	13.79	-26.41	-52.55
1.48	0.01	1.08	23.98	-43.44	-97.54
1.5	-0.01	0.98	33.45	-15.53	-137.57
1.35	-0.06	0.87	35.13	29.85	-170.5
1.08	-0.11	0.77	29.08	65.45	-195.56
0.75	-0.17	0.72	25.45	77.19	-209.85
0.37	-0.2	0.68	22.56	64.84	-211.88
0.01	-0.22	0.57	18.05	46.14	-200.73
-0.35	-0.23	0.53	10.09	3.97	-179.86
-0.61	-0.24	0.57	4.29	-47.39	-153.59
-0.77	-0.25	0.57	-2.73	-83.02	-122.44
-1.01	-0.26	0.61	-13.33	-97.79	-81.25
-1.3	-0.29	0.73	-20.66	-99.8	-28.52
-1.31	-0.29	0.79	-26.43	-78.46	26.47
-1.23	-0.29	0.81	-32.38	-32.61	78.89
-1.25	-0.3	0.89	-37.27	0.66	129.88
-1.08	-0.31	1.03	-34.72	11.13	175.18
-0.77	-0.3	1.11	-29.24	9.91	210.5
-0.29	-0.28	1.14	-26.72	8.21	230.66
0.24	-0.24	1.09	-25.79	29.34	233.01
0.62	-0.17	1.09	-31.86	57.48	221.53
1.24	-0.07	1.11	-31.33	91.95	191.27
1.8	0.06	1.2	-26.15	120.84	138.98
2.07	0.12	1.33	-14.08	105.68	68.67
1.92	0.07	1.36	10.99	35.02	-13.66
1.65	0.04	1.28	31.65	-48.18	-84.53
1.48	0.02	1.11	39.36	-93.33	-135.25
1.35	-0.02	0.89	38.85	-62.15	-165.25
1.18	-0.05	0.81	25.57	9.94	-182.17
0.97	-0.12	0.75	16.61	84.21	-194.95
0.66	-0.17	0.82	14.7	113.51	-204.52
0.16	-0.22	0.84	19.73	82.76	-204.76
-0.32	-0.26	0.79	24.46	6.6	-190.11
-0.72	-0.29	0.82	26.47	-81.57	-162.02
-0.94	-0.27	0.89	29.01	-145.13	-124.93
-1.03	-0.27	0.85	28.67	-148.49	-79.82
-1.22	-0.26	0.84	24.9	-123.79	-25.19
-1.24	-0.25	0.78	17.16	-73.36	32.67
-1.12	-0.25	0.73	8.15	-14.64	85.98
-1.01	-0.24	0.65	-4.32	30.63	132.95
-0.88	-0.22	0.72	-16.37	34.46	171.54
-0.63	-0.24	0.9	-13.57	11.18	200.61
-0.24	-0.23	0.92	-9.04	-9.37	219.53
0.21	-0.22	0.92	-6.44	-6.03	225.88
0.91	-0.12	0.95	-10.27	25.36	210.23
1.59	0.01	1.01	-10.35	59.8	164.43
2.03	0.14	1.09	-7.34	85.18	95.08
2.06	0.14	1.08	2.47	61.1	15.04
1.86	0.13	0.99	8.47	19.48	-57.57
1.57	0.1	0.86	10.85	-29.31	-114.35
1.39	0.06	0.75	3.83	-46.93	-151.92
1.22	0.01	0.76	-6.37	-13.27	-176.43
0.98	-0.07	0.85	-9.39	36.53	-191.83
0.68	-0.12	0.88	-9.37	74.95	-198.35
0.29	-0.17	0.94	-5.82	78.11	-196.18
-0.11	-0.2	0.95	3.19	52.38	-181.21
-0.41	-0.2	0.89	8.61	10.47	-156
-0.66	-0.21	0.9	13.42	-30.37	-123.98
-0.82	-0.21	0.88	16.49	-65.53	-85.98
-0.9	-0.21	0.83	15.92	-82.76	-46.9
-1	-0.21	0.81	10.75	-95.08	-4.6
-0.9	-0.21	0.75	2.76	-90.55	34.15
-0.84	-0.2	0.67	-6.81	-64.56	70.2
-0.84	-0.2	0.66	-19.91	-36.49	108.55
