acce_x	 acce_y	 acce_z	gyro_x	gyro_y	gyro_z
0.14	-0.09	0.9	-12.14	1.83	2.67
0.15	-0.09	0.9	-12.53	-0.58	2.7
0.16	-0.08	0.9	-12.56	-0.99	2.41
0.17	-0.08	0.9	-12.52	-0.46	1.97
0.18	-0.08	0.92	-12.08	2.41	1.76
0.17	-0.08	0.92	-11.27	2.34	1.56
0.19	-0.09	0.92	-10.52	3.15	1.34
0.16	-0.08	0.91	-9.77	0.56	1.18
0.17	-0.08	0.91	-10.05	0.08	0.7
0.17	-0.08	0.9	-9.77	0.92	0.93
0.17	-0.09	0.9	-11.16	2.99	0.79
0.17	-0.08	0.9	-10.96	2.46	-0.02
0.18	-0.09	0.89	-11.34	2.69	-0.21
0.18	-0.09	0.92	-11.25	7.8	0.4
0.14	-0.1	0.92	-9.36	1.82	-0.76
0.12	-0.1	0.94	-7.77	-3.47	-0.52
0.17	-0.09	0.91	-6.85	0.23	-0.38
0.17	-0.09	0.88	-8.31	0.12	-0.6
0.15	-0.09	0.88	-9.79	2.03	-0.05
0.14	-0.09	0.87	-11.31	2.5	0.24
0.16	-0.09	0.89	-12.87	1.66	0.17
0.17	-0.09	0.89	-12.58	1.85	0.11
0.15	-0.09	0.92	-12.55	-2.24	-0.11
0.16	-0.1	0.92	-11.42	-1.62	-0.14
0.17	-0.09	0.91	-9.98	1.24	0.26
0.18	-0.09	0.91	-10.09	1.6	-0.09
0.18	-0.09	0.91	-9.11	2.2	-1.18
0.17	-0.1	0.91	-9.39	2.79	-1.97
0.13	-0.12	0.91	-8.87	0.32	-3.48
0.1	-0.14	0.93	-8.7	-1.28	-2.78
0.08	-0.15	0.93	-7.15	-3.01	-0.75
0	-0.19	0.94	-5.44	-5.65	2.27
-0.13	-0.21	0.94	-1.98	-15.21	10.35
-0.27	-0.22	0.96	-2.34	-34.96	25.53
-0.47	-0.27	1	0.87	-62.73	40.79
-0.5	-0.31	1	3.3	-83.92	58.66
-0.38	-0.31	0.96	3.19	-73.69	76.93
-0.25	-0.31	0.92	0.64	-43.92	95.71
-0.15	-0.3	0.96	-0.58	-17.33	107.92
-0.05	-0.34	1.01	1.74	7.24	115.39
0	-0.26	0.96	0.75	9.11	123.3
0.2	-0.23	0.94	2.41	19.39	125.19
0.46	-0.16	0.91	1.97	40.55	121.6
0.67	-0.12	0.84	-1.47	59.73	109.86
0.94	-0.05	0.9	-4.47	71.34	89.94
1.12	-0.02	0.97	0.75	65.79	59.56
1.19	0.02	0.96	5.98	40.55	23.76
1.49	0.08	0.97	11.19	8.15	-19.65
1.68	0.04	0.9	22.12	1.59	-71.88
1.63	0.06	0.82	25.34	4.02	-121.51
1.38	0.02	0.73	25.31	17.77	-160.14
0.96	-0.05	0.7	19.91	30.9	-179.34
0.52	-0.14	0.7	15.48	25.24	-181.85
0.06	-0.23	0.8	14.47	-4.12	-172.17
-0.45	-0.3	0.95	15.25	-59.36	-156.84
-0.69	-0.32	1.01	21.4	-94.87	-128.76
-0.9	-0.31	0.98	21.19	-92.58	-86.49
-1.18	-0.3	0.91	19.57	-77.33	-30.99
-1.25	-0.29	0.8	15.62	-65.82	21.21
-1.16	-0.26	0.65	5.16	-45.95	68.64
-1.1	-0.24	0.54	-10.11	-44.35	108.03
-0.85	-0.26	0.53	-29.45	-45.45	136.72
-0.63	-0.28	0.62	-43.68	-33.16	160.12
-0.34	-0.25	0.74	-54.26	-14.26	180.49
0.15	-0.21	0.91	-51.66	24.11	192.15
0.58	-0.11	0.99	-49.97	64.44	187.86
1.24	0.01	1.11	-52.09	88.35	161.54
1.6	0.06	1.45	-39.31	79.31	110.69
1.82	0.07	1.38	-16.63	43.19	28.82
1.55	0.06	1.3	9.94	-27.89	-39.21
1.5	0.05	1.1	21.22	-69.01	-91.25
1.42	0.03	0.92	21.94	-36.26	-124.05
