acce_x	 acce_y	 acce_z	gyro_x	gyro_y	gyro_z
0.14	-0.12	0.9	-10.34	1.42	0.69
0.13	-0.12	0.91	-10.64	1.73	1.04
0.12	-0.12	0.92	-9.51	0.4	0.6
0.14	-0.12	0.92	-8.81	0.79	0.92
0.14	-0.11	0.92	-8.32	1.59	0.93
0.14	-0.12	0.92	-8.24	1.69	0.75
0.14	-0.11	0.9	-8.38	1.25	0.72
0.15	-0.11	0.88	-8.98	2.24	0.43
0.15	-0.12	0.88	-9.95	2.37	-0.35
0.15	-0.12	0.89	-10.66	2.96	-0.72
0.14	-0.11	0.89	-11.27	2.78	-0.85
0.13	-0.12	0.91	-10.85	0.95	-0.98
0.14	-0.12	0.9	-10.44	0.76	-1.04
0.14	-0.12	0.89	-10.63	-0.89	-1.3
0.13	-0.11	0.91	-9.51	-0.34	-1.31
0.14	-0.12	0.91	-9.25	-1.45	-1.45
0.14	-0.11	0.91	-10.12	-0.06	-1.44
0.13	-0.11	0.9	-10.2	0.15	-1.33
0.14	-0.12	0.9	-10.21	1.68	-1.18
0.13	-0.12	0.89	-10.08	0.78	-1.01
0.13	-0.12	0.9	-9.94	1.47	-0.41
0.13	-0.11	0.89	-9.76	-0.11	-0.85
0.13	-0.12	0.91	-10.06	-0.56	-1.57
0.1	-0.13	0.93	-8.93	-1.33	-0.84
0.15	-0.11	0.91	-9.44	3.15	-0.29
0.12	-0.12	0.91	-9.19	3.97	-0.34
0.13	-0.11	0.9	-10.34	5.18	0.03
0.13	-0.12	0.91	-9.77	4	-0.27
0.14	-0.11	0.91	-9.69	2.29	-0.66
0.13	-0.12	0.91	-8.99	0.44	-0.92
0.13	-0.11	0.91	-8.98	-0.73	-1.11
0.14	-0.11	0.9	-8.7	-2	-1.68
0.15	-0.12	0.9	-8.92	-0.08	-1.95
0.13	-0.11	0.9	-9.1	-0.38	-2.02
0.13	-0.11	0.9	-9.65	0.9	-1.83
0.12	-0.12	0.91	-9.71	1.45	-1.53
0.13	-0.11	0.92	-9.91	2.38	-1.01
0.13	-0.11	0.92	-9.34	2.5	-1.15
0.12	-0.12	0.91	-9.08	1.47	-1.5
0.12	-0.12	0.9	-8.69	1.77	-1.59
0.12	-0.11	0.91	-8.15	3.18	-1.42
0.12	-0.11	0.9	-8.34	2.35	-1.01
0.12	-0.11	0.9	-8.02	2.2	-1.21
0.11	-0.11	0.89	-7.59	1.62	-0.92
0.11	-0.1	0.89	-8.89	-0.79	-0.55
0.13	-0.11	0.89	-9.22	1.21	-0.6
0.13	-0.11	0.9	-8.81	1.79	-0.18
0.14	-0.12	0.88	-9.54	3.22	0.05
0.14	-0.11	0.88	-10.24	2.9	-0.29
0.11	-0.11	0.88	-10.24	1.86	-0.11
0.12	-0.12	0.91	-10.41	0.43	-0.34
0.14	-0.11	0.89	-9.73	2.29	0.09
0.13	-0.11	0.91	-10.79	1.74	-0.03
0.12	-0.11	0.9	-9.62	1.69	-0.6
0.13	-0.11	0.9	-9.85	0.6	-0.78
0.13	-0.11	0.89	-10.09	0.26	-0.72
0.11	-0.11	0.89	-10.84	-0.29	-0.4
0.13	-0.11	0.89	-11.22	0.43	-0.2
0.13	-0.11	0.91	-11.3	1.1	-0.32
0.13	-0.11	0.92	-10.53	1.37	-0.46
0.14	-0.11	0.91	-10.34	1.15	-0.49
0.12	-0.12	0.91	-10.21	2.21	-0.31
0.12	-0.12	0.91	-10.03	1.01	-0.34
0.12	-0.11	0.91	-10.34	1.01	-0.81
0.13	-0.11	0.91	-9.91	1.28	-0.61
0.13	-0.1	0.91	-10.61	1.18	-0.69
0.13	-0.11	0.91	-9.69	2.41	-0.95
0.13	-0.11	0.89	-9.77	2.89	-1.1
0.13	-0.11	0.87	-10.46	3.42	-1.15
0.12	-0.11	0.87	-10.93	3.02	-0.82
0.12	-0.11	0.89	-11.53	1.91	-1.01
0.1	-0.12	0.9	-11.3	-1.04	-1.08
0.12	-0.11	0.9	-11.48	-2.47	-0.72
0.12	-0.12	0.91	-11.25	-2.49	-0.69
0.14	-0.12	0.91	-11.66	-0.89	-0.29
0.14	-0.12	0.9	-11.73	1.6	-0.02
0.12	-0.12	0.92	-10.99	4.35	0.17
0.12	-0.11	0.93	-10.2	3.37	0.26
0.11	-0.12	0.91	-9.86	1.62	0.15
0.12	-0.11	0.9	-9.63	1.27	-0.05
0.13	-0.11	0.89	-10.56	1.02	0.24
0.13	-0.11	0.9	-10.98	3.27	0.67
0.13	-0.12	0.9	-10.64	4.34	0.63
0.12	-0.11	0.91	-10.66	2.34	0.12
0.13	-0.12	0.91	-10.11	0	-0.49
0.13	-0.12	0.9	-10.15	-1.04	-1.07
0.12	-0.11	0.9	-10.64	-1.45	-0.84
0.13	-0.11	0.91	-9.42	-2.14	-0.67
0.14	-0.11	0.91	-9.18	1.04	-0.72
0.13	-0.12	0.9	-8.41	0.89	-0.82
0.11	-0.12	0.89	-9.63	1.5	-0.44
0.12	-0.11	0.89	-10.14	1.24	-0.66
0.11	-0.11	0.89	-10.53	1.73	-0.17
0.11	-0.11	0.9	-10.7	0.82	0.05
0.13	-0.11	0.9	-10.9	1.66	0.09
0.12	-0.12	0.9	-10.08	0.67	-0.56
0.12	-0.11	0.89	-10.23	0.44	-0.41
0.12	-0.11	0.89	-10.76	1.07	-0.17
0.13	-0.11	0.88	-11.04	2.96	-0.11
0.12	-0.11	0.89	-10.64	1.92	0.18
0.12	-0.11	0.93	-9.8	0.47	-0.34
0.12	-0.12	0.92	-8.21	-1.44	-0.82
0.12	-0.11	0.91	-8.23	-0.95	-0.47
0.12	-0.11	0.89	-8.72	1.42	0.06
0.13	-0.1	0.88	-10.18	4.2	0.47
0.11	-0.11	0.89	-10.69	3.01	0.99
0.12	-0.11	0.88	-10.64	0.96	0.43
0.12	-0.11	0.89	-11.28	-1.54	-0.18
0.13	-0.12	0.91	-10.43	-1.69	-0.64
0.12	-0.11	0.92	-9.85	-0.99	-1.01
0.14	-0.12	0.91	-9.8	1.36	-0.73
0.13	-0.12	0.91	-9.4	-0.66	-1.05
0.13	-0.12	0.9	-9.11	0.78	-1.13
0.11	-0.12	0.9	-8.72	-0.73	-1.39
0.11	-0.12	0.88	-9.44	-0.03	-0.98
0.11	-0.12	0.89	-10.14	0.93	-0.46
0.11	-0.12	0.88	-11.34	2.14	-0.06
0.1	-0.12	0.9	-11.95	0.81	0.44
0.13	-0.11	0.9	-11.1	0.66	0.17
0.09	-0.12	0.91	-10.4	-1.44	0.89
0.12	-0.12	0.9	-9.45	-2.17	1.31
0.12	-0.12	0.92	-9.4	-2.87	1.05
0.13	-0.11	0.9	-9.82	-1.4	1.05
0.13	-0.11	0.9	-10.06	-1.73	0.64
0.14	-0.11	0.9	-10.44	0.58	0.84
0.13	-0.12	0.9	-11.01	1.39	0.92
0.13	-0.12	0.91	-11.02	0.98	0.66
0.13	-0.11	0.91	-10.81	0.5	0.78
0.13	-0.11	0.91	-9.6	-0.82	0.44
0.14	-0.11	0.92	-9.25	-0.4	0.24
0.14	-0.12	0.91	-8.85	0.02	-0.18
0.15	-0.11	0.92	-8.78	2.02	-0.72
0.14	-0.11	0.91	-8.67	2.49	-0.87
0.14	-0.11	0.91	-8.63	2.26	-0.95
0.15	-0.11	0.89	-8.5	1.28	-1.48
0.14	-0.11	0.89	-8.93	1.28	-1.85
0.12	-0.12	0.9	-9.07	1.31	-1.74
0.13	-0.11	0.9	-8.56	1.51	-1.73
0.12	-0.12	0.91	-8	3.56	-1.56
0.13	-0.11	0.92	-7.48	6.21	-0.18
0.13	-0.12	0.89	-7.16	4.5	-1.91
