acce_x	 acce_y	 acce_z	gyro_x	gyro_y	gyro_z
0.18	-0.06	0.9	-5.66	-1.24	1.34
0.19	-0.06	0.91	-5.22	0.61	1.53
0.2	-0.06	0.9	-4.92	0.99	0.82
0.2	-0.05	0.91	-4.73	1.31	0.11
0.2	-0.05	0.9	-5.36	1.4	-0.15
0.19	-0.05	0.89	-5.48	1.28	-0.26
0.19	-0.05	0.89	-6.32	1.15	-0.31
0.19	-0.04	0.88	-6.75	0.89	0.05
0.2	-0.05	0.88	-7.24	0.55	0.58
0.2	-0.05	0.89	-7.62	1.08	0.38
0.2	-0.05	0.88	-7.95	1.28	-0.31
0.2	-0.05	0.9	-8.78	1.65	-0.96
0.2	-0.05	0.9	-9.1	1.97	-0.95
0.19	-0.05	0.89	-9.68	2.2	-1.37
0.19	-0.04	0.91	-9.36	2.35	-1.37
0.19	-0.06	0.92	-8.43	2.38	-1.91
0.19	-0.05	0.91	-7.53	3.28	-1.42
0.18	-0.05	0.91	-7.77	2.5	-0.75
0.18	-0.05	0.91	-7.86	2.32	-0.05
0.18	-0.05	0.9	-8.21	1.76	0.17
0.18	-0.05	0.9	-8.32	1.48	-0.41
0.18	-0.05	0.91	-8.23	1.39	-0.35
0.17	-0.04	0.9	-8.35	0.75	0.03
0.17	-0.05	0.91	-8.46	1.16	0.17
0.18	-0.05	0.91	-8.14	1.36	0.46
0.18	-0.05	0.92	-7.42	0.58	0.67
0.18	-0.06	0.92	-6.34	0.23	0.72
0.19	-0.06	0.91	-5.85	-0.17	0.06
0.18	-0.06	0.9	-5.05	-1.04	0.24
0.19	-0.06	0.9	-5.77	-1.65	-0.11
0.19	-0.06	0.92	-5.6	-1.39	-0.35
0.2	-0.05	0.91	-5.24	-2.24	-0.31
0.2	-0.06	0.91	-4.92	-1.68	-0.52
0.2	-0.06	0.9	-4.29	-0.09	-0.63
0.2	-0.05	0.9	-4.2	0.06	0.03
0.2	-0.05	0.9	-4.47	-0.23	0.06
0.21	-0.05	0.91	-4.02	0.14	-0.63
0.22	-0.05	0.91	-4.21	0.69	-1.45
0.21	-0.05	0.91	-3.71	1.69	-2.21
0.2	-0.05	0.89	-3.92	0.63	-2.05
0.19	-0.05	0.89	-4.73	0.69	-1.65
