acce_x	 acce_y	 acce_z	gyro_x	gyro_y	gyro_z
0.01	-0.01	0.91	-6	2.44	0.09
0.01	-0.01	0.92	-5.11	2.26	0.12
0	-0.01	0.93	-4.32	2.7	0.18
0	-0.02	0.91	-3.85	1.66	0.35
-0.01	-0.01	0.92	-4.17	-1.62	0.55
0	-0.01	0.9	-3.69	-3.31	1.15
0	-0.01	0.9	-4.67	-5.11	1.24
0.01	-0.02	0.91	-4.56	-4.81	1.02
0.02	-0.02	0.92	-4.56	-2.75	1.33
0.01	-0.02	0.93	-4.17	-0.6	1.33
0.02	-0.02	0.94	-3.47	0.58	1.69
0.03	-0.02	0.94	-2.82	2.41	1.97
0.02	-0.01	0.93	-2.89	2.58	2.08
0.03	-0.01	0.92	-3.05	1.45	2.44
0.03	0	0.92	-4.31	0.44	2.35
0.04	0	0.92	-5.05	-0.5	1.53
0.04	0	0.91	-6.64	-1.97	0.56
0.04	0.01	0.91	-7.07	-2.58	0.17
0.04	0	0.93	-8.02	-1.15	0.21
0.03	-0.01	0.92	-8.09	0.82	0.7
0.03	-0.01	0.92	-7.97	2.92	1.22
0.03	-0.01	0.9	-8.29	4.21	0.95
0.02	0	0.89	-9.22	4.73	0.67
0.01	0	0.91	-9.94	3.89	0.66
0	0	0.9	-10.14	2.03	0.84
0.01	-0.01	0.91	-10.23	-0.34	0.69
0.02	0	0.92	-10.41	-1.27	0.52
0.03	0	0.92	-10.31	0.58	0.44
0.03	-0.02	0.94	-9.57	2.87	0.53
0.01	-0.01	0.94	-8.49	4.17	1.01
-0.01	-0.02	0.93	-7.63	2.49	1.6
-0.01	-0.01	0.91	-7.57	0.58	2.81
-0.01	-0.02	0.91	-7.69	-1.86	3.19
0	-0.01	0.91	-7.37	-2.38	3.13
-0.01	-0.01	0.92	-7.02	-2.63	3.37
-0.01	0	0.93	-6.5	-2.9	3.85
-0.02	-0.01	0.94	-5.44	-4.67	4.09
-0.03	0	0.97	-5.73	-5.74	5.56
-0.03	-0.01	0.98	-4.56	-6.02	7.63
-0.02	-0.01	1	-3.63	-6.82	9.07
-0.03	-0.01	1.03	-3.07	-7.36	10.18
-0.1	-0.04	1.07	-0.82	-11.83	12.27
-0.06	-0.05	1.09	1.73	-17.45	16.82
-0.03	-0.01	1.11	2.4	-20.37	17.68
0	-0.01	1.11	3.66	-20.37	18.81
0.04	-0.02	1.14	4.03	-17.4	20.66
0.06	-0.01	1.15	4.81	-13.37	22.46
0.08	-0.02	1.18	4.95	-10.58	24.63
0.08	-0.01	1.21	5.42	-9.44	24.69
0.08	0	1.21	6	-10.76	25.94
0.09	0.01	1.2	7.15	-15.88	26.73
0.11	0	1.18	8.89	-19.53	27.01
0.12	0.02	1.18	8.44	-21.77	28.23
0.1	0	1.14	8.79	-26.37	32.03
0.12	0.01	1.12	6.64	-27.02	35.85
0.17	0.03	1.11	6.29	-26.89	38.84
0.23	0.04	1.12	4.55	-23.76	41.36
0.27	0.05	1.15	2.49	-13.79	42.15
0.27	0.06	1.14	1.53	-6.81	41.92
0.25	0.05	1.14	0.14	-4.41	41.22
0.25	0.03	1.12	0.58	-7.74	39.01
0.25	0.03	1.12	0.34	-10.96	34.7
0.23	0.03	1.1	0.85	-14.27	30.56
0.2	0.02	1.08	2.08	-20.78	27.92
0.2	0.01	1.05	3.02	-25.11	30.38
0.22	0.02	1.04	0.78	-23.45	33.54
0.25	0.03	1.05	-1.28	-13.56	35.42
0.25	0.06	1.09	-2.69	-13.45	36.31
0.32	0.04	1.09	-2.6	-5.91	29.24
0.33	0.03	1.07	-1.27	1.27	20.53
0.3	0.04	1.06	-0.96	2.15	15.22
0.29	0.05	1.02	-1.11	4	14.63
0.29	0.06	0.98	-2.93	7.76	13.71
0.3	0.05	0.95	-5.37	13.63	16.78
0.32	0.04	0.92	-7.37	17.42	20.24
0.36	0.04	0.94	-7.57	27.8	20.47
0.34	0.03	0.93	-4.03	31.8	14.82
0.3	0	0.92	1.02	25.16	5.31
0.29	0	0.87	3.24	20.46	-4.23
0.26	0.01	0.85	2.6	23.8	-11.88
0.24	0.01	0.82	0.55	24.43	-14.81
0.22	0	0.79	-0.85	21.45	-14.67
0.25	0	0.78	-2.26	28.93	-12.06
0.27	0	0.78	-4.44	36.61	-10.09
0.28	-0.03	0.79	-4.24	44.46	-11.59
0.27	-0.05	0.83	-2.14	50.24	-20.09
0.17	-0.07	0.85	5.34	49.68	-28.11
0.08	-0.09	0.83	14.81	41.65	-31.62
0	-0.09	0.78	18.87	29.74	-26.46
-0.01	-0.06	0.74	19.22	22.56	-18.15
-0.01	-0.04	0.71	16.99	19.21	-8.34
0.03	-0.03	0.7	15.39	14.26	1.79
0.2	-0.02	0.73	15.31	22.32	1.33
0.29	0	0.75	18.55	36.56	-11.63
0.2	0.07	0.8	21.22	32.52	-34
0.11	0	0.7	21.65	26.84	-48.81
-0.02	0.02	0.65	18.29	12.4	-49.42
-0.03	0.02	0.65	12.52	5.98	-44.21
0	0.02	0.68	10.92	5.6	-37.79
0.1	0.03	0.72	12.37	12.63	-30.32
0.15	0.04	0.74	15.85	19.39	-32.46
0.21	0.09	0.75	17.33	30.78	-34.37
0.12	0.1	0.7	17.92	36.73	-54.47
0.02	0.13	0.63	16.47	20.53	-64.34
