acce_x	 acce_y	 acce_z	gyro_x	gyro_y	gyro_z
0.16	0.06	1.22	-0.27	0.64	17.28
0.11	0.04	1.25	2.06	-5.25	13.24
0.08	0.02	1.22	3.79	-6.98	14.96
0.04	0.02	1.23	5.47	-7.47	22.85
0.04	0.01	1.24	7.85	-6.18	33.92
0.09	0.01	1.25	9.42	-1.19	46.27
0.17	0.02	1.22	13.11	7.51	54.34
0.21	0.02	1.21	16.5	14.52	56.98
0.21	0.02	1.16	19.07	16.21	55.77
0.23	0.03	1.13	19.18	15.3	51.3
0.23	0.04	1.09	16.98	9.08	43.83
0.19	0.07	1.06	13.34	1.79	40.87
0.23	0.05	1.04	11.28	4.32	43.57
0.26	0.06	1.06	10.61	13.05	48.03
0.25	0.07	1.06	11.97	17.59	49.94
0.28	0.06	1.02	14.64	22.87	47.89
0.27	0.09	1.01	17.56	25.08	42.55
0.26	0.11	1.01	17.3	21.62	31.13
0.23	0.13	0.98	15.97	12.98	21.4
0.22	0.13	0.93	13.73	12.24	19.16
0.21	0.12	0.94	13.31	12.24	23.62
0.22	0.11	0.98	13.66	9.68	27.65
0.24	0.08	0.99	16.85	8.03	28.92
0.23	0.06	0.98	20.96	7.53	28.96
0.18	0.06	0.93	27.16	6.64	27.69
0.15	0.11	0.82	26.58	3.57	25.34
0.11	0.15	0.71	20.34	0.61	29.01
0.2	0.17	0.63	10.46	11.01	35.97
0.25	0.17	0.76	0.79	16.55	38.44
0.38	0.15	0.89	-2.61	19.33	28.73
0.42	0.11	0.96	5.15	29.5	12.64
0.28	0.09	0.97	18.96	15.27	-2.52
0.6	0.09	0.66	30.2	9.89	9.69
0.06	0.09	0.68	21.02	-19.77	-8.78
0.07	0.13	0.64	7.11	-22.99	-4.47
0.3	0.18	0.69	-9.42	1.1	-9.69
0.44	0.16	0.8	-18.64	33.62	-27.3
0.41	0.08	0.95	-11.83	54.31	-46.23
0.11	0	0.96	7.48	50.58	-55.39
-0.15	-0.04	0.87	23.25	32	-49.83
-0.2	0.01	0.74	31.54	27.13	-33.13
-0.12	0.11	0.71	26.2	27.22	-20.32
0.08	0.2	0.7	8.67	27.56	-22.44
0.17	0.19	0.71	-4.49	30.78	-32.75
0.18	0.16	0.71	-9.79	30.72	-41.08
0.14	0.11	0.75	-4.44	22.92	-48.06
0.14	0.08	0.8	5.19	23.39	-54.66
0.02	0.08	0.84	13.77	13.18	-58.66
0.04	0.08	0.83	16.2	2.99	-59.95
0.05	0.11	0.83	15.76	0.92	-60.9
0.05	0.13	0.83	13.53	9.15	-58.05
0.06	0.11	0.81	9.62	15.89	-59.83
-0.02	0.16	0.72	9.51	17.56	-58.26
-0.02	0.15	0.63	10.99	19.04	-59.4
-0.02	0.2	0.62	8.73	13.16	-66.81
0.04	0.17	0.64	5.48	3.24	-76.53
