acce_x	 acce_y	 acce_z	gyro_x	gyro_y	gyro_z
0.22	-0.08	0.89	-14.38	-0.72	-0.41
0.23	-0.08	0.9	-14.61	-2.75	-3.25
0.22	-0.09	0.92	-14.26	-3.82	-5.42
0.22	-0.09	0.94	-12.81	-2.08	-5.02
0.22	-0.09	0.93	-8.98	2.2	-3.45
0.24	-0.08	0.91	-7.21	6.5	-1.71
0.22	-0.08	0.91	-7.01	5.73	-0.44
0.2	-0.09	0.87	-7.5	2.43	2.11
0.2	-0.09	0.88	-8.89	-1.27	3.74
0.19	-0.08	0.89	-10.32	-7.6	6.9
0.21	-0.09	0.89	-10.63	-10.58	10
0.24	-0.09	0.9	-9.83	-11.53	10.43
0.27	-0.08	0.89	-9.68	-10.2	8.73
0.28	-0.08	0.9	-9.27	-7.4	5.92
0.28	-0.08	0.91	-8.72	-2	4.55
0.26	-0.07	0.89	-8.23	2.56	4.58
0.25	-0.07	0.9	-8.4	2.29	5.4
0.23	-0.08	0.89	-7.89	0.11	6.75
0.24	-0.09	0.9	-7.39	0.23	8.41
0.24	-0.09	0.9	-5.45	-1.94	10.58
0.25	-0.09	0.9	-3.21	-3.77	10.08
0.26	-0.09	0.9	-0.38	-4.09	8.64
0.27	-0.08	0.88	0.12	-3.51	7.1
0.27	-0.08	0.87	-0.64	-1.59	6.38
0.27	-0.08	0.85	-2.66	1.27	6.29
0.25	-0.08	0.83	-4.98	0.64	6.09
0.25	-0.08	0.85	-7.63	-1.15	5.22
0.25	-0.08	0.85	-8.73	-3.89	4.75
0.25	-0.1	0.9	-8.53	-3.66	3.74
0.25	-0.1	0.92	-5.28	-0.38	3.85
0.25	-0.11	0.94	-0.85	2.27	5.4
0.24	-0.1	0.93	2.56	4.49	8.06
0.23	-0.08	0.91	3.27	3.3	11.04
0.24	-0.07	0.88	1.4	1.36	13.34
0.26	-0.07	0.86	-1.31	-0.15	14.81
0.28	-0.07	0.85	-4.37	-0.31	13.68
0.28	-0.06	0.86	-6.85	0.03	11.54
0.28	-0.06	0.87	-8.26	-0.66	9.62
0.28	-0.07	0.89	-8.11	-1.33	6.66
0.27	-0.08	0.91	-7.08	-0.26	4.43
0.27	-0.07	0.93	-4.89	3.76	3.98
0.26	-0.08	0.91	-2.63	6.69	4.26
0.24	-0.07	0.89	-2.26	7.21	6.29
0.3	-0.08	0.91	-4.08	12.08	5.04
0.23	-0.06	0.85	-4.7	7.21	4.56
0.24	-0.07	0.86	-6.4	4.69	4.81
0.23	-0.07	0.85	-7.79	1.68	4.41
0.23	-0.08	0.86	-9.05	-0.69	3.73
0.24	-0.08	0.89	-8.87	-1.28	3.39
0.23	-0.1	0.92	-6.43	0.7	3.53
0.24	-0.09	0.92	-2.52	5.45	3.08
0.22	-0.09	0.91	-0.27	5.83	3.68
0.22	-0.08	0.88	-0.31	3.89	4.87
0.22	-0.08	0.86	-2.89	0.9	5.36
