acce_x	 acce_y	 acce_z	gyro_x	gyro_y	gyro_z
0.18	-0.01	0.9	-5.45	0.79	-2.58
0.19	-0.01	0.91	-5.02	0.9	-1.53
0.18	-0.01	0.9	-5.44	1.4	-0.84
0.18	0	0.88	-6.18	1.22	0.21
0.19	-0.01	0.89	-7.13	0.38	-0.95
0.19	-0.01	0.9	-7.83	-0.37	-1.71
0.19	-0.01	0.9	-8.23	-1.34	-1.54
0.2	-0.01	0.91	-7.37	-0.43	-2.27
0.19	-0.01	0.92	-6.89	0.26	-2.72
0.19	-0.02	0.92	-5.31	1.57	-3.13
0.19	-0.01	0.91	-4.75	2.02	-2.38
0.18	-0.01	0.9	-4.21	1.89	-1.85
0.18	-0.01	0.9	-4.2	0.72	-1.63
0.18	-0.01	0.9	-4.87	-0.69	-1.69
0.18	-0.01	0.9	-5.74	-1.86	-1.51
0.18	0	0.9	-7.42	-2.58	-1.34
0.19	-0.01	0.91	-8.03	-1.39	-1.39
0.2	0	0.92	-8.18	0.73	-1.66
0.2	-0.01	0.92	-7.15	2.89	-2.4
0.2	-0.01	0.91	-5.34	2.46	-2.6
0.18	-0.01	0.91	-4.06	2.17	-2.31
0.17	-0.01	0.9	-2.43	1.6	-2.17
0.17	-0.01	0.9	-1.66	-0.02	-0.82
0.17	0	0.9	-2.44	-0.66	0.26
0.18	0	0.9	-4	1.08	0.84
0.17	-0.01	0.89	-5.76	2.34	0.79
0.18	0	0.89	-7.5	2.15	1.3
0.17	0	0.89	-7.97	1.66	1.68
0.19	-0.01	0.91	-7.65	1.05	1.6
0.19	-0.02	0.91	-6.53	0.69	0.6
0.2	0	0.91	-5.62	0.67	0.21
0.2	0	0.91	-4.14	0.49	-0.38
0.19	0	0.91	-3.68	0.26	0.46
0.19	0	0.9	-4.34	0.81	1.16
0.19	0	0.88	-5.59	1.24	1.07
0.19	0	0.88	-7.28	1.28	0.78
0.2	0	0.89	-8.99	1.62	0.06
0.19	0	0.89	-9.62	1.4	-0.6
0.19	0	0.89	-10.17	1.16	-0.38
