acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
-0.19,0.09,1.02,9.98,1.5,0.67,33.19
-0.19,0.11,1.02,8.34,5.76,4.21,33.24
-0.2,0.11,1.04,6.9,11.19,7.76,33.24
-0.22,0.11,1.05,6.58,13.89,12.26,33.19
-0.21,0.11,1.07,7.68,18.61,13.86,33.19
-0.25,0.08,1.06,7.85,19.83,14.37,33.28
-0.28,0.09,1.08,9.33,17.47,14.55,33.19
-0.29,0.08,1.07,10.27,16.02,15.45,33.24
-0.31,0.09,1.07,10.87,13.08,16.24,33.09
-0.3,0.09,1.07,11.47,13.33,18.46,33.14
-0.31,0.07,1.09,12.69,15.74,22.9,33.14
-0.31,0.06,1.08,12.72,23.02,29.85,33.19
-0.33,0.06,1.09,15.4,26.61,34.56,33.19
-0.33,0.06,1.08,20.12,27.15,37.73,33.24
-0.36,0.07,1.06,24.11,22.85,36.41,33.24
-0.36,0.1,1.03,27.01,14.06,32.32,33.19
-0.35,0.12,1.01,27.97,3.77,27.91,33.28
-0.31,0.15,0.99,25.86,-4.85,24.06,33.19
-0.28,0.16,0.97,21.65,-10.92,20.66,33.19
-0.25,0.15,0.95,17.3,-13.82,19.56,33.19
-0.23,0.15,0.93,12.31,-15.79,18.43,33.24
-0.21,0.14,0.91,8.69,-15.33,18.05,33.19
-0.19,0.12,0.91,6.66,-13.4,17.77,33.14
-0.2,0.13,0.91,5.31,-13.88,17.36,33.24
-0.19,0.12,0.89,5.76,-14.78,16.72,33.19
-0.19,0.11,0.89,6.56,-17.18,15.27,33.19
-0.17,0.11,0.88,8.78,-20.35,12.14,33.14
-0.16,0.09,0.88,12.11,-23.77,9.45,33.14
-0.12,0.09,0.87,14.7,-23.65,7.91,33.09
-0.09,0.12,0.86,14.27,-22.5,6.4,33.19
-0.08,0.13,0.85,12.61,-18.12,5.79,33.19
-0.07,0.13,0.85,10.93,-14.47,5.56,33.14
-0.07,0.14,0.84,10.09,-10.79,5.3,33.19
-0.09,0.15,0.85,7.65,-9.28,3.48,33.19
-0.09,0.14,0.84,7.21,-8.23,2.44,33.19
-0.1,0.14,0.85,8.02,-8.72,0.61,33.19
-0.1,0.14,0.85,8.84,-9.24,-1.11,33.09
-0.08,0.17,0.84,8.4,-8.46,-2.98,33.09
-0.09,0.18,0.85,7.16,-7.3,-4.47,33.24
-0.07,0.18,0.86,6.61,-6.2,-6.93,33.14
-0.09,0.18,0.87,6.72,-4.67,-9.69,33.14
-0.1,0.19,0.86,5.6,-3.24,-10.84,33.14
-0.12,0.18,0.87,4.47,-0.4,-10.05,33.24
-0.13,0.19,0.88,3.89,0.63,-9.71,33.28
-0.13,0.2,0.89,2.99,-0.11,-9.86,33.24
-0.12,0.22,0.88,1.8,-0.27,-10.03,33.14
-0.12,0.22,0.88,0.31,-1.39,-11.51,33.24
-0.11,0.22,0.89,-0.02,-1.42,-12.81,33.09
-0.12,0.23,0.9,-1.19,0.27,-13.71,33.14
-0.13,0.24,0.9,-1.63,1.15,-13.44,33.09
-0.13,0.26,0.89,-2.99,1.8,-12.66,33.19
-0.14,0.26,0.9,-5.24,2.52,-11.68,33.14
-0.16,0.26,0.9,-8.03,2.21,-10.76,33.14
-0.17,0.25,0.91,-9.27,2.05,-10.24,33.09
-0.17,0.23,0.92,-10.41,0.11,-9.88,33.28
-0.16,0.23,0.93,-10.85,0.31,-8.79,33.24
-0.16,0.22,0.94,-10.75,0.49,-8.52,33.14
-0.16,0.22,0.94,-10.15,0.78,-7.97,33.19
-0.16,0.22,0.95,-8.76,0.76,-7.76,33.14
-0.15,0.22,0.95,-7.91,1.44,-6.63,33.19
-0.15,0.22,0.95,-7.08,1.56,-6.61,33.19
-0.15,0.22,0.95,-6.34,2.7,-6.41,33.09
-0.16,0.21,0.96,-7.4,2.95,-5.92,33.14
-0.17,0.2,0.96,-6.9,2.82,-5.22,33.14
-0.17,0.2,0.97,-6.78,3.27,-3.77,33.24
-0.16,0.2,0.97,-7.11,1.91,-3.13,33.14
-0.16,0.19,0.97,-6.21,2.34,-2.47,33.14
-0.16,0.19,0.97,-5.6,2.46,-2.35,33.24
-0.14,0.18,0.96,-4.73,3.74,-1.44,33.19
-0.15,0.18,0.97,-2.99,5.07,-0.95,33.19
-0.15,0.18,0.98,-2.09,6.06,-0.32,33.28
-0.16,0.17,0.96,-1.53,6.11,0.43,33.19
