,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
0,-29.69,-4.79,-3.44,0.00,-0.47,0.94
1,-29.47,-4.73,-3.69,0.00,-0.47,0.93
2,-31.22,-6.00,-3.80,-0.01,-0.47,0.93
3,-31.50,-7.56,-4.58,-0.01,-0.48,0.92
4,-32.38,-6.92,-5.08,0.00,-0.48,0.92
5,-32.96,-7.63,-5.45,0.00,-0.50,0.92
6,-33.44,-7.48,-5.44,-0.00,-0.50,0.91
7,-33.71,-5.15,-4.67,-0.01,-0.50,0.91
8,-33.74,-3.07,-3.39,-0.02,-0.51,0.91
9,-33.65,-1.28,-1.71,-0.02,-0.51,0.90
10,-33.94,0.29,-0.08,-0.02,-0.50,0.89
11,-34.11,2.27,0.61,-0.02,-0.50,0.88
12,-34.24,2.32,1.25,-0.04,-0.50,0.87
13,-34.41,1.60,1.45,-0.03,-0.49,0.85
14,-34.37,0.14,1.08,-0.03,-0.49,0.87
15,-34.56,-2.52,-0.02,-0.03,-0.50,0.87
16,-34.14,-5.92,-1.28,-0.03,-0.51,0.86
17,-34.40,-9.98,-2.40,-0.03,-0.51,0.88
18,-35.65,-7.48,-4.34,-0.07,-0.47,0.86
19,-32.35,-17.08,-6.18,-0.03,-0.55,0.89
20,-32.47,-12.46,-5.76,-0.01,-0.56,0.88
21,-34.52,-16.84,-3.76,-0.01,-0.52,0.93
22,-32.64,-14.87,-4.53,-0.00,-0.57,0.90
23,-33.22,-12.63,-3.53,0.02,-0.55,0.92
24,-31.63,-7.31,-3.25,0.04,-0.57,0.90
25,-31.07,-5.11,-1.62,0.02,-0.56,0.91
26,-31.40,-4.03,-0.02,0.01,-0.55,0.89
27,-31.97,-2.27,0.47,0.02,-0.56,0.88
28,-32.82,-0.40,0.95,0.01,-0.56,0.85
29,-34.23,-1.53,1.66,0.01,-0.55,0.85
30,-35.69,-1.88,1.47,0.01,-0.55,0.84
31,-37.24,-2.38,0.76,0.01,-0.57,0.82
32,-38.12,-2.92,0.31,0.02,-0.56,0.82
33,-38.81,-3.10,-0.40,0.02,-0.56,0.82
34,-39.39,-2.11,-0.27,0.03,-0.57,0.81
35,-41.18,-1.91,0.12,0.02,-0.54,0.81
36,-39.79,-1.89,-0.29,0.01,-0.58,0.80
37,-40.87,-3.39,1.25,0.03,-0.57,0.78
38,-41.89,-4.50,0.15,0.03,-0.57,0.79
39,-42.31,-5.42,-0.35,0.03,-0.58,0.79
40,-42.95,-7.85,-1.66,0.02,-0.58,0.80
41,-42.31,-11.28,-2.26,0.03,-0.59,0.80
42,-41.13,-15.44,-2.82,0.02,-0.61,0.80
43,-41.82,-12.90,-5.19,0.06,-0.62,0.79
44,-41.91,-10.49,-6.34,0.07,-0.61,0.80
45,-41.02,-11.71,-6.89,0.04,-0.63,0.78
46,-41.92,-11.63,-6.58,0.04,-0.62,0.79
47,-42.41,-10.60,-5.94,0.03,-0.63,0.78
48,-44.78,-10.35,-4.99,0.03,-0.62,0.78
49,-45.60,-11.07,-4.32,0.02,-0.63,0.76
50,-46.37,-12.09,-4.00,0.03,-0.64,0.79
51,-47.10,-14.24,-4.67,0.04,-0.65,0.81
52,-47.98,-14.23,-5.53,0.05,-0.65,0.81
53,-47.48,-14.87,-6.67,0.04,-0.67,0.81
54,-47.60,-14.58,-7.48,0.05,-0.67,0.82
55,-45.45,-14.34,-8.23,0.04,-0.71,0.83
56,-44.78,-13.92,-8.03,0.04,-0.70,0.84
57,-44.78,-12.37,-7.24,0.04,-0.70,0.84
58,-44.20,-11.48,-6.82,0.04,-0.71,0.82
59,-42.82,-9.53,-5.98,0.05,-0.72,0.81
60,-42.79,-7.95,-4.92,0.03,-0.72,0.80
61,-43.36,-6.40,-3.63,0.03,-0.72,0.79
62,-43.54,-5.45,-2.90,0.04,-0.71,0.77
63,-43.36,-4.84,-2.58,0.03,-0.71,0.75
64,-43.37,-4.14,-2.58,0.03,-0.72,0.74
65,-43.77,-4.73,-2.37,0.03,-0.72,0.75
66,-43.30,-5.39,-2.05,0.02,-0.73,0.74
67,-43.37,-4.84,-2.26,0.04,-0.73,0.72
68,-43.48,-5.79,-2.52,0.04,-0.73,0.73
69,-42.99,-6.70,-2.29,0.05,-0.73,0.74
70,-41.97,-6.87,-2.56,0.05,-0.74,0.74
71,-41.80,-8.23,-2.24,0.03,-0.74,0.74
72,-41.37,-9.51,-2.18,0.04,-0.74,0.74
73,-41.45,-9.86,-1.66,0.04,-0.75,0.73
74,-41.71,-11.16,-1.31,0.05,-0.75,0.74
75,-42.05,-11.34,-1.19,0.06,-0.75,0.73
76,-42.67,-11.22,-1.18,0.06,-0.76,0.72
77,-43.05,-11.56,-0.63,0.06,-0.77,0.72
78,-43.24,-12.02,-0.85,0.08,-0.78,0.72
79,-43.73,-11.08,-0.64,0.10,-0.78,0.71
80,-43.48,-10.29,-0.69,0.10,-0.78,0.71
81,-43.45,-9.48,-0.78,0.10,-0.78,0.71
82,-41.97,-8.93,-0.21,0.11,-0.79,0.70
83,-42.31,-6.08,-0.60,0.12,-0.79,0.71
84,-40.90,-5.08,-0.03,0.11,-0.79,0.69
85,-40.52,-4.14,0.75,0.11,-0.79,0.67
86,-40.84,-3.25,1.04,0.10,-0.79,0.65
87,-40.98,-2.56,1.24,0.11,-0.78,0.63
88,-41.97,-2.63,1.27,0.11,-0.78,0.62
89,-42.75,-3.34,1.05,0.11,-0.79,0.60
90,-44.26,-3.79,0.35,0.12,-0.78,0.60
