acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
-0.63,-0.09,0.75,-11.54,-9.77,-5.91,30.84
-0.61,-0.09,0.79,-9.3,-6.06,-4.46,30.88
-0.63,-0.11,0.8,-7.6,2.12,-4.23,31.02
-0.66,-0.13,0.83,-8.26,7.05,-4.23,31.02
-0.69,-0.14,0.83,-9.04,3.65,-4.7,31.02
-0.69,-0.15,0.81,-8.41,-2.73,-4.5,30.88
-0.67,-0.14,0.8,-5.83,-4.73,-2.7,30.93
-0.65,-0.13,0.8,-5.11,-5.73,-3.01,30.88
-0.66,-0.14,0.77,-1.65,-6.72,-2.9,30.84
-0.64,-0.14,0.77,0.21,-8.03,-2.14,30.88
-0.64,-0.14,0.75,-1.95,-8.11,-1.65,30.88
-0.63,-0.12,0.74,-5.76,-6.03,-0.84,30.88
-0.61,-0.14,0.73,-7.33,-5.24,-0.64,30.93
-0.6,-0.15,0.73,-5.71,-5.16,-0.73,30.98
-0.57,-0.15,0.73,-4.38,-3.98,-0.99,31.02
-0.57,-0.15,0.72,-2.98,-3.18,-2.18,30.98
-0.57,-0.15,0.72,-2.02,-2.58,-2.96,31.02
-0.58,-0.15,0.72,-2.32,-1.76,-3.51,30.88
-0.59,-0.15,0.71,-2.85,-1.68,-3.4,30.88
-0.6,-0.16,0.73,-2.87,-1.92,-3.4,30.93
-0.6,-0.17,0.73,-2.24,-2.38,-3.27,30.98
-0.6,-0.17,0.73,-1.91,-2.44,-3.31,30.84
-0.61,-0.17,0.73,-2.32,-2.41,-2.85,30.88
-0.6,-0.18,0.74,-2.15,-3.04,-2.67,30.93
-0.59,-0.17,0.76,-1.88,-3.25,-2.99,30.98
-0.58,-0.17,0.76,-0.96,-3.07,-4.11,30.93
-0.58,-0.16,0.77,-0.37,-1.82,-4.5,30.98
-0.57,-0.15,0.76,0.27,-0.63,-4.31,30.98
-0.57,-0.15,0.76,1.18,0.4,-3.94,30.88
-0.58,-0.14,0.75,2.14,0.75,-2.89,30.98
-0.59,-0.14,0.76,2.53,2.44,-1.73,30.98
-0.6,-0.13,0.76,3.27,2.06,-1.33,30.93
-0.6,-0.11,0.76,3.42,1.05,-1.94,31.02
-0.59,-0.12,0.75,4.4,1.39,-3.74,30.98
-0.61,-0.1,0.77,5.05,2.24,-3.66,30.88
-0.6,-0.09,0.75,4.47,3.31,-2.27,30.88
-0.61,-0.07,0.74,2.75,3.91,-1.33,30.98
-0.62,-0.08,0.75,0.96,3.86,-0.4,31.02
-0.62,-0.07,0.75,0.41,1.98,-2.14,30.84
-0.62,-0.07,0.74,-0.06,1.02,-2.87,30.98
-0.63,-0.07,0.75,-1.01,1.4,-2.49,31.02
-0.64,-0.08,0.74,-1.34,1.3,-1.85,30.88
-0.64,-0.08,0.73,-2.35,2.2,-0.27,30.88
-0.64,-0.08,0.73,-2.7,2.02,0.69,30.84
-0.64,-0.09,0.74,-1.19,0.55,-0.2,30.98
-0.64,-0.1,0.73,0.87,-1.47,-2.32,30.98
-0.62,-0.08,0.72,0.02,-2.08,-2.98,30.93
-0.63,-0.07,0.72,-3.53,-2.32,-3.42,30.93
-0.63,-0.08,0.72,-6.44,-3.01,-2.52,30.88
-0.62,-0.1,0.72,-7.63,-3.88,-1.1,30.93
-0.62,-0.11,0.73,-8.06,-2.64,0.56,30.93
-0.63,-0.13,0.74,-8.89,-0.61,1.05,31.02
-0.63,-0.14,0.74,-9.01,0.44,1.63,30.88
-0.64,-0.16,0.75,-7.68,-0.93,1.34,31.02
-0.64,-0.16,0.76,-5.56,-3.24,0.69,30.93
-0.62,-0.16,0.76,-4.93,-2.93,0.31,30.88
-0.61,-0.14,0.76,-6.67,-2.89,-0.32,30.88
-0.61,-0.14,0.76,-7.98,-3.1,0.15,30.93
-0.58,-0.16,0.75,-6.99,-3.16,0.81,30.88
-0.57,-0.17,0.75,-3.82,-2.58,0.44,30.98
-0.56,-0.16,0.75,-1.56,-0.4,-0.44,30.88
-0.56,-0.15,0.75,-2.14,1.68,-0.55,30.79
-0.58,-0.16,0.76,-3.63,1.82,-0.27,30.88
-0.6,-0.16,0.77,-3.74,0.72,-0.92,30.98
-0.6,-0.16,0.76,-2.4,0.61,-1.25,30.93
-0.6,-0.17,0.77,0.34,0.37,-0.6,30.93
-0.59,-0.17,0.77,1.98,0.02,-0.55,30.93
-0.6,-0.14,0.77,2.53,0.41,-1.66,30.98
-0.6,-0.14,0.75,2.27,0.84,-2.03,30.98
-0.6,-0.14,0.75,1.56,0.69,-2.0,30.98
-0.61,-0.13,0.75,0.6,-0.11,-1.95,30.88
-0.62,-0.13,0.75,1.37,-0.56,-3.33,30.98
-0.62,-0.15,0.76,4.41,-2.32,-4.47,30.98
-0.63,-0.16,0.75,7.08,-1.71,-3.74,30.93
-0.63,-0.15,0.74,6.6,0.95,-1.57,31.02
-0.64,-0.13,0.75,4.63,2.11,0.98,31.02
-0.62,-0.11,0.75,2.93,3.37,2.2,30.88
-0.61,-0.1,0.74,3.8,3.54,1.19,30.84
-0.6,-0.09,0.72,3.4,4.31,-0.95,30.98
-0.61,-0.08,0.72,1.95,2.55,-1.95,30.84
-0.63,-0.08,0.71,0.26,-0.11,-1.36,30.93
