acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
0.06,-0.26,0.98,-22.5,-22.93,-6.44,32.34
0.07,-0.25,0.97,-21.15,-21.33,-6.73,32.29
0.08,-0.24,0.93,-21.15,-19.57,-5.86,32.29
0.09,-0.24,0.93,-21.31,-20.24,-6.46,32.2
0.08,-0.25,0.93,-21.18,-20.87,-5.42,32.34
0.1,-0.24,0.92,-19.16,-20.99,-5.56,32.34
0.11,-0.27,0.96,-15.77,-22.11,-6.76,32.25
0.11,-0.27,0.95,-12.38,-24.63,-7.97,32.39
0.13,-0.28,0.96,-8.73,-26.05,-8.49,32.34
0.15,-0.29,0.98,-4.17,-24.63,-9.95,32.29
0.15,-0.3,0.96,-0.67,-23.56,-11.66,32.25
0.15,-0.28,0.94,0.87,-21.44,-11.69,32.34
0.16,-0.26,0.91,0.5,-18.55,-11.18,32.29
0.17,-0.24,0.89,-1.4,-14.43,-9.04,32.25
0.17,-0.24,0.89,-1.88,-11.6,-7.83,32.29
0.18,-0.25,0.88,-1.86,-10.79,-8.09,32.29
0.18,-0.25,0.88,-2.41,-11.27,-7.66,32.34
0.16,-0.27,0.89,-1.28,-11.56,-7.21,32.29
0.18,-0.27,0.89,-0.24,-10.75,-6.76,32.34
0.19,-0.27,0.9,-0.44,-8.64,-6.21,32.29
0.19,-0.26,0.89,-0.43,-6.66,-5.44,32.39
0.19,-0.26,0.87,-0.6,-4.99,-4.73,32.34
0.19,-0.26,0.87,-0.47,-3.27,-4.64,32.29
0.19,-0.26,0.88,1.21,-2.46,-4.23,32.29
0.2,-0.28,0.89,4.4,0.43,-3.86,32.29
0.2,-0.27,0.89,6.73,1.85,-2.79,32.29
0.19,-0.26,0.91,6.44,3.66,-2.23,32.29
0.2,-0.25,0.89,4.82,2.95,-4.05,32.25
0.19,-0.23,0.88,1.66,1.66,-5.85,32.29
0.2,-0.24,0.88,-0.98,0.47,-7.16,32.34
0.19,-0.25,0.89,-1.92,0.14,-8.0,32.34
0.19,-0.24,0.89,-1.92,2.26,-6.58,32.34
0.18,-0.26,0.9,-1.71,4.6,-5.21,32.39
0.17,-0.27,0.92,-1.3,4.87,-2.93,32.29
0.17,-0.27,0.93,0.0,5.45,-1.22,32.29
0.17,-0.26,0.93,-0.12,4.85,-0.87,32.34
0.17,-0.26,0.94,-1.47,4.23,0.52,32.34
0.17,-0.25,0.93,-2.18,2.93,0.66,32.29
0.18,-0.24,0.92,-3.27,1.05,1.02,32.29
0.19,-0.25,0.94,-3.39,-0.67,0.21,32.29
0.19,-0.25,0.94,-2.82,-1.44,-1.15,32.39
0.19,-0.25,0.95,-3.89,-1.98,-1.56,32.29
0.18,-0.27,0.95,-3.01,-3.89,-1.44,32.2
0.18,-0.28,0.97,-1.65,-3.71,-1.31,32.25
0.18,-0.29,0.98,-0.53,-3.82,-0.55,32.29
0.18,-0.3,0.98,1.27,-2.41,-0.2,32.2
0.18,-0.29,0.99,2.08,-0.37,0.17,32.29
0.17,-0.28,0.97,1.69,-0.24,0.69,32.29
0.16,-0.28,0.97,0.56,-0.43,2.03,32.29
0.16,-0.27,0.97,0.56,-0.72,2.7,32.44
0.16,-0.27,0.95,0.61,-1.48,2.99,32.29
0.17,-0.26,0.95,-0.27,-2.99,2.99,32.34
0.17,-0.26,0.95,-1.24,-5.36,1.71,32.34
0.17,-0.27,0.95,-1.11,-7.37,1.01,32.34
0.18,-0.27,0.94,-1.71,-8.03,1.73,32.39
0.19,-0.27,0.95,-2.79,-7.11,2.55,32.39
0.19,-0.27,0.95,-2.99,-6.05,2.82,32.39
0.18,-0.28,0.95,-2.96,-5.27,3.94,32.29
0.2,-0.28,0.95,-2.29,-4.03,4.08,32.39
0.21,-0.27,0.94,-2.24,-2.61,4.0,32.34
0.21,-0.27,0.93,-3.86,-1.3,3.89,32.34
0.21,-0.27,0.93,-5.77,-2.06,2.84,32.34
0.21,-0.27,0.91,-6.43,-3.28,1.92,32.34
0.21,-0.28,0.93,-5.63,-3.88,0.9,32.39
0.22,-0.27,0.92,-5.47,-2.58,0.99,32.39
0.22,-0.27,0.93,-6.4,0.14,1.15,32.39
0.22,-0.27,0.91,-5.97,4.06,2.21,32.34
0.21,-0.28,0.92,-6.64,7.54,2.05,32.29
0.2,-0.27,0.91,-7.4,11.47,3.73,32.34
0.18,-0.27,0.91,-8.9,13.3,4.27,32.25
0.16,-0.29,0.92,-8.95,13.13,4.98,32.34
0.16,-0.28,0.93,-8.21,13.02,4.29,32.39
0.15,-0.28,0.94,-7.13,10.67,3.02,32.29
0.13,-0.29,0.92,-6.96,8.15,1.82,32.2
0.14,-0.29,0.94,-6.76,6.11,0.52,32.34
0.13,-0.3,0.95,-6.67,0.63,-1.01,32.2
0.14,-0.31,0.95,-5.73,-2.31,-2.49,32.29
0.15,-0.31,0.96,-4.76,-3.51,-3.54,32.29
0.17,-0.31,0.96,-3.08,-0.55,-3.59,32.25
0.18,-0.31,0.96,-1.83,2.93,-2.89,32.34
0.17,-0.3,0.94,-1.79,5.65,-2.66,32.34
0.17,-0.29,0.93,-2.55,6.49,-2.14,32.34
0.17,-0.3,0.93,-3.5,5.62,-2.37,32.34
0.18,-0.3,0.93,-3.66,4.64,-3.77,32.39
0.18,-0.3,0.93,-2.05,3.86,-4.61,32.29
0.17,-0.31,0.94,-0.34,4.49,-5.05,32.29
0.17,-0.3,0.92,-0.24,4.09,-4.92,32.29
0.17,-0.29,0.91,-1.68,3.34,-5.48,32.34
0.17,-0.3,0.91,-3.15,2.31,-5.83,32.25
0.17,-0.3,0.92,-3.11,2.44,-5.45,32.25
0.16,-0.3,0.93,-2.7,1.42,-5.39,32.34
0.16,-0.3,0.93,-2.17,0.69,-5.13,32.34
0.18,-0.29,0.94,-2.27,1.28,-4.46,32.29
0.18,-0.29,0.93,-2.18,1.76,-5.56,32.29
0.17,-0.27,0.92,-3.07,1.24,-5.05,32.29
