acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
-0.4,0.13,0.89,-0.06,2.7,-2.43,30.84
-0.4,0.12,0.9,-0.08,2.12,-2.96,30.93
-0.4,0.12,0.9,-0.41,3.98,-1.68,30.84
-0.43,0.11,0.89,0.24,4.24,-1.15,30.88
-0.44,0.1,0.89,1.76,2.56,-0.7,30.84
-0.43,0.1,0.9,2.6,0.11,-0.69,30.79
-0.43,0.11,0.89,2.61,-0.24,0.61,30.93
-0.41,0.12,0.89,1.97,-1.05,1.1,30.79
-0.4,0.14,0.87,0.03,-1.59,1.28,30.84
-0.39,0.13,0.87,-1.65,-2.35,1.6,30.98
-0.38,0.12,0.87,-3.13,-3.13,1.74,30.98
-0.37,0.1,0.88,-3.71,-3.73,2.05,30.84
-0.36,0.09,0.89,-2.85,-3.74,1.27,30.93
-0.34,0.07,0.92,-0.27,-3.44,-0.49,30.84
-0.35,0.07,0.9,0.69,-1.01,-0.49,31.02
-0.35,0.09,0.91,0.6,0.84,-0.61,30.93
-0.37,0.11,0.9,-0.37,-1.66,-2.73,30.88
-0.37,0.11,0.89,-1.92,-3.71,-3.36,30.88
-0.37,0.11,0.91,-2.61,-3.79,-3.15,30.93
-0.36,0.1,0.9,-2.99,-2.41,-3.51,30.93
-0.36,0.09,0.92,-2.37,-1.54,-4.23,31.02
-0.37,0.09,0.92,-1.42,0.21,-4.84,30.79
-0.39,0.09,0.91,0.27,1.31,-4.29,30.84
-0.4,0.1,0.92,2.02,1.25,-3.31,30.88
-0.41,0.12,0.91,1.98,0.75,-3.01,30.93
-0.4,0.14,0.9,1.36,-0.2,-2.75,30.79
-0.39,0.14,0.9,0.7,-1.45,-4.27,30.98
-0.38,0.14,0.9,0.75,-0.52,-4.4,30.88
-0.38,0.14,0.89,0.15,1.82,-4.12,30.93
-0.4,0.15,0.88,-0.56,2.17,-4.15,30.88
-0.41,0.16,0.87,-1.71,1.11,-4.14,30.98
-0.41,0.15,0.88,-1.56,-0.5,-3.57,30.84
-0.4,0.15,0.88,-1.04,-0.82,-2.93,30.88
-0.4,0.15,0.88,-1.22,-0.41,-2.14,30.88
-0.4,0.14,0.89,-0.72,1.18,-1.33,30.88
-0.42,0.14,0.89,0.27,-0.12,-0.87,30.88
-0.4,0.14,0.87,1.02,-0.84,-0.55,30.98
-0.4,0.15,0.88,0.0,-1.89,0.0,30.88
-0.38,0.16,0.88,-0.72,-1.33,0.27,30.84
-0.37,0.15,0.87,-2.69,-0.89,-0.34,30.88
-0.37,0.15,0.87,-4.21,0.2,-0.89,30.84
-0.38,0.14,0.89,-5.24,-0.76,-1.05,30.98
-0.38,0.11,0.91,-4.63,-1.57,-1.27,30.84
-0.38,0.09,0.93,-2.61,-2.31,-0.17,30.93
-0.37,0.09,0.94,-0.34,-2.56,0.0,30.84
-0.36,0.11,0.93,0.35,-1.39,-0.05,30.88
-0.36,0.14,0.91,-0.9,-0.87,0.0,30.93
-0.36,0.15,0.9,-3.21,-1.19,-0.63,30.88
-0.37,0.14,0.89,-5.71,-2.03,-2.12,30.93
-0.37,0.14,0.88,-7.89,-2.49,-2.35,30.84
-0.37,0.11,0.89,-8.78,-0.85,-2.49,30.88
-0.37,0.11,0.89,-7.88,0.08,-2.35,30.88
-0.38,0.09,0.88,-7.02,0.69,-2.34,30.88
-0.39,0.09,0.89,-4.67,0.66,-1.74,30.93
-0.39,0.1,0.89,-2.24,-0.05,-2.75,30.93
-0.41,0.11,0.89,-2.05,-1.05,-2.58,30.84
-0.41,0.12,0.88,-2.92,-1.86,-2.12,30.88
-0.41,0.13,0.89,-4.27,-2.43,-1.97,30.88
-0.41,0.13,0.87,-5.47,-2.09,-1.24,30.88
-0.39,0.12,0.88,-6.56,-1.22,-0.82,30.79
-0.38,0.12,0.89,-7.1,-0.52,-0.61,30.93
-0.38,0.11,0.89,-7.11,-0.64,-0.78,30.88
-0.38,0.1,0.89,-6.2,-1.88,-1.77,30.79
-0.38,0.08,0.91,-4.81,-2.79,-1.91,30.88
-0.38,0.09,0.92,-2.64,-2.58,-2.03,30.84
-0.38,0.11,0.92,-2.43,-2.2,-2.08,30.93
-0.4,0.1,0.93,-2.82,-1.02,-1.73,30.88
-0.42,0.11,0.93,-3.4,-1.57,-0.72,30.88
-0.42,0.11,0.92,-3.8,-2.29,0.15,30.88
-0.39,0.1,0.92,-4.21,-3.02,0.63,30.98
-0.38,0.1,0.91,-4.87,-2.99,0.66,30.98
-0.36,0.11,0.91,-5.48,-2.81,-0.4,30.93
-0.36,0.09,0.91,-5.53,-1.85,-0.5,30.88
-0.36,0.07,0.92,-3.57,-1.02,-0.85,30.98
-0.38,0.07,0.91,-1.88,-1.11,-0.81,30.98
-0.36,0.09,0.9,-1.89,-0.73,-0.32,30.93
-0.35,0.12,0.88,-2.35,0.12,-0.31,30.93
-0.35,0.12,0.87,-3.5,-0.63,-1.65,30.93
