acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
-0.57,0.01,0.83,-14.52,-11.31,-2.27,30.88
-0.54,-0.01,0.83,-13.88,-9.36,-1.98,30.93
-0.55,-0.0,0.85,-14.31,-10.08,-2.23,30.93
-0.54,-0.02,0.85,-14.69,-9.33,-0.89,30.93
-0.52,-0.04,0.85,-14.61,-9.08,-0.38,31.02
-0.51,-0.04,0.84,-13.98,-8.12,0.38,30.93
-0.5,-0.04,0.84,-14.0,-6.56,0.47,30.98
-0.5,-0.05,0.84,-13.57,-5.34,-0.75,31.02
-0.51,-0.06,0.84,-13.5,-4.99,-1.91,31.02
-0.51,-0.08,0.84,-12.95,-5.69,-2.23,30.98
-0.52,-0.09,0.84,-11.71,-6.34,-3.04,30.93
-0.52,-0.09,0.84,-10.55,-6.92,-4.21,30.98
-0.51,-0.1,0.84,-8.92,-6.06,-4.37,31.07
-0.52,-0.09,0.85,-7.97,-5.42,-4.43,30.93
-0.52,-0.11,0.84,-6.95,-4.66,-3.86,30.88
-0.52,-0.11,0.84,-5.21,-3.45,-3.71,30.98
-0.51,-0.1,0.84,-3.47,-2.24,-4.09,31.02
-0.51,-0.11,0.84,-1.15,-1.19,-4.69,30.98
-0.5,-0.11,0.83,1.34,1.07,-4.17,31.02
-0.52,-0.09,0.83,1.63,1.19,-4.12,30.93
-0.51,-0.08,0.83,1.92,2.47,-3.92,30.98
-0.5,-0.07,0.81,2.08,2.73,-4.89,30.88
-0.49,-0.07,0.81,2.15,2.61,-6.49,30.98
-0.52,-0.07,0.82,2.96,1.71,-6.7,31.02
-0.53,-0.07,0.82,3.6,1.44,-5.45,30.84
-0.53,-0.06,0.82,4.64,2.67,-3.59,30.93
-0.53,-0.05,0.83,4.84,3.08,-3.19,30.98
-0.53,-0.04,0.82,5.01,4.26,-2.81,30.88
-0.53,-0.03,0.8,4.4,5.54,-2.32,30.98
-0.53,-0.03,0.81,4.08,5.15,-2.03,30.98
-0.54,-0.02,0.81,4.05,4.11,-2.55,30.93
-0.54,-0.01,0.82,3.8,2.9,-3.45,30.93
-0.54,-0.01,0.8,2.95,1.74,-3.82,30.98
-0.53,-0.01,0.81,2.55,1.4,-4.26,30.98
-0.54,-0.01,0.79,1.28,1.42,-4.95,30.88
-0.54,-0.02,0.81,0.08,0.95,-4.27,31.07
-0.54,-0.02,0.8,-0.92,0.72,-2.64,30.98
-0.55,-0.02,0.82,-1.65,-0.21,-1.56,30.98
-0.55,-0.02,0.8,-1.76,-0.5,-1.34,30.93
-0.55,-0.03,0.8,-1.53,-0.72,-1.11,30.88
-0.55,-0.02,0.8,-2.53,-0.84,-0.82,30.93
-0.55,-0.0,0.79,-4.27,-1.27,-0.18,30.98
-0.55,-0.01,0.8,-6.67,-1.98,0.76,30.98
-0.54,-0.03,0.81,-6.38,-2.11,1.21,30.98
-0.52,-0.03,0.82,-5.74,-2.72,0.52,30.98
-0.51,-0.04,0.81,-5.16,-0.92,0.35,30.93
-0.5,-0.04,0.82,-5.54,-0.06,1.07,31.02
-0.51,-0.03,0.81,-6.37,0.11,0.41,30.88
-0.52,-0.03,0.8,-7.28,0.5,0.89,30.84
-0.54,-0.05,0.81,-6.95,-0.52,0.76,30.93
-0.54,-0.06,0.82,-6.34,-1.13,0.18,31.02
-0.54,-0.06,0.82,-5.34,-1.15,0.11,31.07
-0.53,-0.07,0.82,-4.89,-0.49,-0.37,30.98
-0.54,-0.05,0.83,-5.24,0.12,-0.92,30.93
-0.54,-0.06,0.82,-5.48,0.21,-0.9,31.07
-0.55,-0.06,0.83,-6.0,-0.52,0.11,31.07
-0.54,-0.06,0.83,-6.44,-0.66,1.8,30.98
-0.56,-0.07,0.82,-6.64,-1.44,2.38,30.84
-0.56,-0.07,0.83,-5.88,-1.79,3.02,31.02
-0.56,-0.07,0.83,-5.34,-1.37,3.22,30.98
-0.56,-0.07,0.82,-4.44,-0.76,3.13,30.98
-0.56,-0.08,0.84,-2.15,-0.73,2.67,30.88
-0.55,-0.08,0.84,-0.5,0.03,1.16,30.84
-0.53,-0.06,0.83,-0.05,0.34,0.08,31.07
-0.52,-0.06,0.82,-0.15,0.99,-0.73,30.88
-0.52,-0.06,0.81,-0.6,0.58,-0.98,30.98
-0.53,-0.07,0.81,0.24,0.58,-1.05,30.93
-0.52,-0.07,0.83,0.75,0.11,-1.79,30.79
-0.53,-0.06,0.83,0.87,-0.47,-2.14,30.98
-0.53,-0.08,0.82,0.76,-0.92,-0.85,30.93
-0.53,-0.08,0.83,1.25,0.11,-0.49,30.93
-0.53,-0.07,0.84,2.08,0.14,-1.74,30.93
-0.53,-0.07,0.83,3.3,0.82,-3.37,30.98
-0.52,-0.06,0.83,3.21,0.29,-3.8,30.98
-0.53,-0.05,0.82,2.58,0.26,-3.45,30.98
-0.54,-0.06,0.82,3.74,-0.31,-3.33,30.84
-0.53,-0.06,0.84,5.5,-0.55,-3.86,30.88
-0.55,-0.05,0.83,5.56,-0.47,-3.86,30.98
-0.56,-0.04,0.82,5.1,0.26,-3.53,30.93
-0.56,-0.04,0.81,4.67,0.81,-2.21,30.88
-0.55,-0.02,0.8,3.91,0.79,-1.16,30.88
-0.54,-0.02,0.8,3.13,0.96,-1.11,30.88
-0.54,-0.01,0.79,2.29,0.63,-1.28,30.93
-0.55,-0.01,0.79,1.91,-0.41,-1.24,30.93
-0.56,-0.0,0.78,0.53,-1.69,0.29,30.98
-0.55,-0.01,0.78,-0.6,-1.85,2.11,31.02
-0.55,-0.01,0.79,-2.52,-3.25,3.31,30.88
-0.53,-0.01,0.78,-4.05,-3.16,2.82,30.98
-0.52,-0.0,0.78,-5.33,-2.9,1.6,30.98
-0.51,-0.01,0.78,-6.09,-1.79,0.69,30.84
-0.51,-0.02,0.78,-6.7,-1.25,0.85,30.93
-0.51,-0.03,0.79,-6.76,-1.37,0.4,30.98
-0.53,-0.03,0.8,-7.04,-2.08,-0.18,30.98
-0.53,-0.03,0.8,-8.2,-3.15,-1.18,31.02
-0.53,-0.05,0.8,-8.37,-3.65,-1.73,30.98
-0.53,-0.06,0.82,-7.77,-3.82,-2.12,30.84
-0.53,-0.06,0.83,-7.24,-3.59,-1.25,30.98
-0.52,-0.07,0.83,-6.41,-2.66,-0.75,31.12
-0.53,-0.06,0.84,-6.18,-1.69,-0.32,30.98
-0.53,-0.06,0.84,-6.12,-1.28,-0.05,31.07
-0.54,-0.06,0.86,-6.15,-2.05,-0.76,30.93
-0.54,-0.06,0.84,-6.06,-3.79,-1.73,30.98
-0.52,-0.06,0.85,-5.05,-4.67,-1.79,30.98
-0.51,-0.07,0.85,-3.98,-3.33,-0.84,30.98
-0.5,-0.07,0.84,-2.69,-1.63,-0.49,30.93
