,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
0,-2.11,4.09,0.23,-0.02,0.93,"32.81[0m
"
1,-20.47,-4.37,4.50,0.22,-0.02,0.94
2,-21.45,-5.68,4.66,0.23,-0.02,0.95
3,-22.15,-8.26,5.13,0.22,-0.02,0.97
4,-22.64,-10.61,5.95,0.21,-0.01,0.99
5,-23.19,-12.34,6.47,0.22,-0.02,1.01
6,-22.75,-13.69,6.82,0.22,-0.02,1.02
7,-22.46,-13.63,7.44,0.22,-0.02,1.03
8,-22.31,-13.19,6.96,0.23,-0.03,1.02
9,-21.28,-12.98,6.18,0.22,-0.03,1.04
10,-21.16,-9.91,6.60,0.23,-0.03,1.03
11,-21.22,-7.77,7.02,0.23,-0.04,1.03
12,-20.75,-4.29,7.07,0.22,-0.04,1.03
13,-21.01,-0.66,7.42,0.22,-0.05,1.02
14,-21.45,0.89,7.36,0.22,-0.05,1.01
15,-21.66,2.89,7.86,0.22,-0.06,0.99
16,-22.24,4.46,7.80,0.22,-0.06,0.97
17,-22.40,5.18,7.94,0.22,-0.07,0.95
18,-22.87,4.18,8.02,0.20,-0.08,0.94
19,-23.62,0.08,8.61,0.20,-0.09,0.93
20,-24.98,-3.91,9.21,0.21,-0.08,0.92
21,-26.38,-6.18,9.88,0.22,-0.08,0.94
22,-26.99,-7.59,10.63,0.23,-0.08,0.96
23,-27.27,-6.15,11.08,0.23,-0.09,0.98
24,-27.59,-6.55,11.73,0.24,-0.10,1.01
25,-27.77,-7.18,11.86,0.24,-0.10,1.03
26,-26.82,-5.79,11.79,0.25,-0.11,1.02
27,-26.64,-3.88,12.09,0.26,-0.12,1.02
28,-26.66,-1.05,11.44,0.26,-0.12,1.02
29,-25.15,1.80,11.36,0.27,-0.13,1.01
30,-25.94,2.93,10.85,0.29,-0.13,0.99
31,-26.67,5.77,10.15,0.29,-0.14,0.97
32,-27.13,6.69,10.00,0.29,-0.14,0.96
33,-28.03,7.18,9.34,0.30,-0.15,0.94
34,-29.08,8.03,9.37,0.29,-0.16,0.92
35,-29.08,5.85,9.34,0.29,-0.16,0.91
36,-29.73,6.12,8.67,0.29,-0.17,0.91
37,-30.15,8.34,8.15,0.29,-0.17,0.90
38,-31.33,7.34,8.05,0.29,-0.17,0.89
39,-31.77,6.69,7.56,0.30,-0.18,0.86
40,-33.86,5.76,7.62,0.30,-0.17,0.88
41,-34.24,1.74,7.50,0.29,-0.18,0.88
42,-34.20,2.64,7.97,0.30,-0.18,0.92
43,-34.18,1.88,7.97,0.30,-0.18,0.94
44,-35.39,1.79,7.97,0.30,-0.18,0.97
45,-34.60,5.33,7.82,0.31,-0.19,0.99
46,-34.41,6.70,7.05,0.29,-0.19,1.01
47,-33.27,8.17,6.49,0.30,-0.20,1.02
48,-32.90,8.37,5.85,0.28,-0.20,1.02
49,-34.03,10.05,4.95,0.27,-0.21,1.01
50,-34.17,9.50,4.43,0.25,-0.21,1.01
51,-34.92,11.83,4.89,0.26,-0.23,1.01
52,-35.65,13.36,5.08,0.24,-0.23,0.99
53,-37.13,9.66,5.16,0.22,-0.23,1.01
54,-36.47,6.76,5.34,0.22,-0.25,1.00
55,-37.39,6.31,5.76,0.24,-0.24,0.98
