acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
-0.14,0.07,1.0,-1.15,-1.59,-0.81,31.92
-0.14,0.08,1.01,0.29,-0.79,-0.92,31.97
-0.14,0.09,0.99,1.69,0.5,-1.07,31.97
-0.13,0.09,0.99,1.69,1.65,-0.95,32.01
-0.14,0.1,0.98,1.51,1.82,-1.77,32.06
-0.14,0.09,0.97,1.65,2.03,-1.76,32.01
-0.15,0.09,0.96,0.96,0.27,-2.67,31.97
-0.17,0.09,0.95,0.63,-2.47,-2.96,32.01
-0.16,0.09,0.95,1.27,-3.39,-3.5,32.01
-0.15,0.09,0.95,1.57,-3.54,-3.86,31.92
-0.15,0.1,0.96,0.95,-2.02,-3.4,31.97
-0.15,0.1,0.96,-0.06,0.03,-2.23,31.97
-0.15,0.1,0.96,-0.7,2.15,-1.19,31.97
-0.14,0.11,0.97,-1.36,3.07,-1.19,31.92
-0.16,0.1,0.97,-1.74,3.01,-1.48,31.92
-0.17,0.09,0.98,-1.63,2.49,-1.42,31.92
-0.18,0.09,0.99,-0.7,-0.06,-2.41,31.92
-0.19,0.1,0.98,-0.58,-2.49,-3.33,32.01
-0.18,0.09,0.99,-0.75,-3.27,-3.01,32.01
-0.17,0.09,1.0,0.56,-2.5,-2.66,32.06
-0.16,0.1,0.99,1.65,-0.89,-1.19,31.97
-0.16,0.11,0.99,1.63,1.56,-0.17,31.97
-0.16,0.11,0.99,2.03,2.29,0.18,31.87
-0.18,0.11,0.99,2.38,1.53,0.11,31.92
-0.17,0.12,0.97,2.73,0.5,1.25,31.92
-0.17,0.11,0.97,2.64,-1.45,0.73,32.01
-0.15,0.13,0.97,2.73,-3.71,-0.55,31.87
-0.13,0.14,0.96,1.24,-4.18,-1.05,31.97
-0.13,0.15,0.96,0.02,-3.48,-1.28,31.97
-0.12,0.14,0.94,-0.92,-1.98,-1.42,31.97
-0.12,0.13,0.93,-1.76,-0.46,-1.04,31.97
-0.12,0.13,0.95,-1.95,0.46,-1.21,31.87
-0.12,0.13,0.95,-1.89,1.54,-1.57,31.97
-0.14,0.13,0.95,-1.63,2.29,-0.78,31.87
-0.15,0.12,0.95,-1.77,2.14,-0.38,31.97
-0.15,0.13,0.95,-2.23,1.19,-0.5,31.97
-0.16,0.13,0.96,-3.45,-0.81,-1.39,31.92
-0.15,0.14,0.96,-4.66,-1.73,-1.65,32.01
-0.15,0.14,0.95,-5.79,-2.4,-2.03,31.97
-0.14,0.13,0.95,-6.18,-1.66,-1.77,32.06
-0.14,0.11,0.97,-5.82,-1.25,-2.24,31.92
-0.14,0.1,0.98,-4.78,-0.53,-2.66,32.01
-0.15,0.11,0.98,-4.4,0.43,-2.58,31.97
-0.17,0.11,0.99,-3.85,0.63,-1.79,31.92
-0.18,0.1,0.99,-3.15,-0.14,-1.57,31.92
-0.18,0.09,1.0,-2.73,-0.79,-0.87,31.92
-0.18,0.1,1.0,-2.81,-0.56,-0.67,32.06
-0.17,0.1,0.99,-2.89,0.6,-0.03,31.97
-0.16,0.1,0.99,-2.49,1.19,0.56,31.97
-0.16,0.09,0.99,-1.31,1.24,0.06,31.82
-0.15,0.09,0.99,0.35,0.08,-0.46,31.97
-0.16,0.1,0.98,0.64,0.66,-0.69,31.92
-0.16,0.11,0.97,0.69,1.22,-0.41,31.97
-0.15,0.11,0.96,0.55,2.56,0.09,32.01
-0.17,0.12,0.96,0.24,1.42,-0.79,31.92
-0.17,0.11,0.96,-0.29,-0.32,-0.73,31.92
-0.17,0.12,0.96,-1.07,-1.74,-0.49,32.01
-0.17,0.11,0.96,-2.18,-2.06,-0.58,32.01
-0.16,0.12,0.96,-3.1,-2.0,-1.11,32.01
-0.16,0.12,0.95,-3.42,-2.81,-1.65,32.01
-0.15,0.11,0.96,-3.28,-2.21,-1.15,31.97
-0.14,0.11,0.95,-3.08,-0.84,-0.53,31.92
-0.15,0.11,0.96,-2.46,0.06,-0.35,31.92
-0.14,0.1,0.98,-2.26,0.49,-0.27,32.01
-0.14,0.11,0.96,-2.08,-0.43,-0.99,32.01
-0.14,0.11,0.97,-2.56,-0.81,-1.34,31.92
-0.14,0.11,0.96,-3.27,-1.18,-0.85,32.01
-0.14,0.12,0.97,-3.66,-0.55,-0.87,31.87
-0.14,0.12,0.97,-3.97,0.27,-0.69,32.06
-0.15,0.12,0.98,-4.38,0.66,-0.82,31.97
-0.15,0.11,0.97,-4.5,1.33,-0.76,31.97
-0.16,0.11,0.98,-4.32,2.05,-0.43,32.01
-0.17,0.1,0.98,-3.18,1.48,-0.4,31.92
-0.17,0.09,0.97,-2.38,0.5,-0.99,31.92
-0.17,0.09,0.99,-0.92,-1.3,-2.0,31.97
-0.18,0.1,0.98,-0.4,-2.58,-2.09,31.82
-0.18,0.11,0.97,-1.07,-2.79,-1.4,31.92
-0.16,0.11,0.97,-2.43,-2.18,0.02,31.97
-0.16,0.1,0.97,-2.85,-1.24,0.5,32.01
-0.16,0.1,0.97,-3.16,-0.58,1.45,31.92
-0.15,0.09,0.96,-3.1,0.26,2.17,31.92
-0.15,0.09,0.98,-2.73,0.4,1.48,31.92
-0.16,0.09,0.97,-1.83,-0.24,1.05,31.92
-0.16,0.09,0.97,-1.5,-0.47,0.85,31.92
-0.15,0.09,0.97,-0.89,-0.66,0.56,31.87
-0.14,0.1,0.96,-1.04,-1.16,-0.5,31.87
-0.14,0.11,0.97,-1.4,-2.35,-1.11,31.97
-0.14,0.09,0.97,-0.73,-2.06,-1.45,31.92
-0.14,0.1,0.98,-0.53,-0.58,-0.08,31.92
-0.14,0.1,0.97,-0.43,0.32,0.38,31.92
-0.14,0.1,0.99,0.09,2.02,0.44,32.01
-0.14,0.1,0.97,1.01,2.03,-0.41,32.01
-0.14,0.12,0.97,1.22,1.31,-0.63,31.97
-0.15,0.12,0.98,1.02,0.69,-1.13,32.01
-0.14,0.12,0.96,0.64,0.08,-2.32,31.97
-0.14,0.12,0.97,-0.35,-0.08,-3.53,32.01
-0.15,0.11,0.98,-0.56,-0.18,-3.28,31.97
-0.15,0.1,0.99,0.03,0.12,-3.65,31.87
-0.17,0.1,0.98,0.49,0.15,-3.65,31.92
-0.17,0.1,1.0,0.27,0.84,-2.93,31.87
-0.18,0.1,1.01,1.08,0.66,-2.73,31.92
-0.18,0.11,0.99,1.47,1.36,-1.57,31.97
-0.18,0.11,0.99,1.51,1.28,-0.89,31.92
-0.2,0.11,0.98,2.02,-0.4,-1.05,31.87
-0.18,0.1,0.98,2.23,-1.33,-1.31,31.97
-0.18,0.11,0.97,1.92,-2.41,-1.74,31.97
-0.16,0.11,0.97,1.85,-1.54,-1.27,32.01
-0.17,0.12,0.96,1.73,-1.01,-1.27,31.92
-0.16,0.12,0.96,1.39,-0.7,-1.22,31.82
-0.16,0.12,0.95,0.38,0.0,-0.85,31.92
-0.16,0.13,0.94,-0.61,0.37,0.27,31.97
-0.16,0.12,0.94,-0.61,0.44,1.13,31.92
-0.16,0.12,0.95,-0.87,1.07,0.67,31.87
-0.16,0.11,0.96,-0.31,0.03,0.53,31.92
-0.17,0.11,0.96,0.2,-1.05,-0.2,31.97
-0.16,0.12,0.96,0.05,-0.78,-0.29,31.97
-0.14,0.12,0.96,-0.41,-1.08,-0.15,31.92
-0.15,0.13,0.96,-1.08,-1.73,-0.78,31.87
-0.14,0.13,0.96,-1.6,-2.43,-1.42,31.97
-0.15,0.12,0.96,-1.56,-1.85,-1.01,31.92
-0.13,0.11,0.97,-0.6,-0.6,0.11,32.01
-0.14,0.12,0.97,0.31,0.29,-0.44,31.92
-0.15,0.12,0.96,0.4,1.07,-0.26,31.97
-0.15,0.14,0.97,0.67,1.33,-0.69,31.92
-0.17,0.14,0.96,0.15,-0.63,-1.65,31.97
-0.17,0.14,0.96,-0.66,-2.35,-1.69,31.97
-0.18,0.15,0.95,-1.69,-3.83,-1.6,31.87
-0.16,0.15,0.96,-2.92,-4.11,-1.65,31.92
-0.16,0.14,0.96,-3.01,-5.02,-2.46,31.92
-0.15,0.12,0.97,-2.85,-5.98,-3.28,31.97
-0.15,0.12,0.97,-2.05,-5.79,-3.39,31.97
-0.14,0.11,0.98,-1.18,-4.9,-3.08,31.97
-0.14,0.09,1.01,1.4,-5.39,-4.5,31.92
-0.15,0.09,1.01,2.87,-6.23,-7.02,31.92
-0.16,0.09,1.02,4.58,-7.08,-8.31,31.97
-0.19,0.1,1.03,7.48,-7.66,-11.28,31.97
-0.24,0.1,1.04,7.77,-15.31,-11.39,31.92
-0.24,0.1,1.05,9.71,-20.37,-9.79,31.92
-0.24,0.11,1.09,11.56,-26.34,-11.4,31.87
-0.22,0.13,1.07,14.49,-31.02,-16.2,32.06
-0.22,0.13,1.07,7.91,-35.62,-13.62,31.87
-0.2,0.13,1.07,4.92,-37.94,-12.21,32.01
-0.18,0.1,1.11,2.85,-41.94,-16.0,31.87
-0.19,0.11,1.12,2.08,-49.5,-19.94,32.01
