,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
0,20.78,10.35,0.50,0.24,-0.07,1.10
1,20.96,10.53,-0.08,0.23,-0.07,1.08
2,19.82,8.26,-0.24,0.22,-0.07,1.08
3,21.51,8.31,-0.14,0.23,-0.08,1.08
4,21.91,8.49,0.03,0.23,-0.07,1.07
5,22.41,5.63,-0.29,0.22,-0.06,1.07
6,22.73,3.48,0.09,0.23,-0.05,1.07
7,20.90,0.93,0.26,0.22,-0.05,1.07
8,22.46,4.72,0.09,0.24,-0.04,1.09
9,24.12,2.99,-0.12,0.23,-0.04,1.12
10,26.76,8.00,-0.27,0.23,-0.03,1.10
11,28.00,7.48,0.21,0.21,-0.03,1.10
12,28.17,5.74,-0.17,0.22,-0.04,1.06
13,27.53,7.66,-0.53,0.24,-0.03,1.05
14,26.69,8.43,-1.16,0.23,-0.03,1.06
15,25.39,8.06,-1.62,0.22,-0.04,1.07
16,24.14,7.13,-2.21,0.20,-0.02,1.08
17,25.83,9.71,-2.26,0.21,-0.03,1.10
18,26.75,10.78,-2.35,0.20,-0.03,1.11
19,26.87,12.24,-1.95,0.19,-0.02,1.10
20,27.60,15.59,-1.42,0.19,-0.03,1.09
21,26.75,14.14,-1.10,0.18,-0.02,1.09
22,24.87,10.84,-0.95,0.17,-0.02,1.10
23,24.40,10.63,-0.29,0.17,-0.01,1.11
24,24.32,7.36,-0.32,0.16,-0.01,1.11
25,24.64,5.71,-0.05,0.16,-0.01,1.12
26,25.69,5.11,-0.24,0.18,-0.01,1.11
27,26.26,7.94,0.26,0.19,0.00,1.11
28,27.89,8.12,0.00,0.20,0.00,1.12
29,28.08,8.52,-0.09,0.20,0.01,1.12
30,28.70,9.91,-0.23,0.20,0.01,1.10
31,29.02,9.97,-0.61,0.19,0.01,1.11
32,29.16,10.56,-0.66,0.20,0.01,1.11
33,28.72,10.26,-0.35,0.19,0.02,1.10
34,27.95,9.83,-0.14,0.19,0.02,1.10
35,27.85,9.47,-0.14,0.19,0.02,1.10
36,28.46,9.50,-0.38,0.20,0.03,1.10
37,28.98,10.03,0.09,0.19,0.03,1.10
38,29.34,9.68,0.26,0.19,0.03,1.10
39,29.25,10.06,0.29,0.19,0.03,1.10
40,29.97,10.61,0.63,0.19,0.04,1.10
41,30.37,9.07,0.37,0.19,0.04,1.10
42,30.27,7.97,-0.05,0.19,0.04,1.12
43,30.46,8.73,-0.12,0.20,0.05,1.10
44,30.49,9.11,-0.29,0.19,0.05,1.10
45,30.53,8.53,-0.53,0.19,0.05,1.10
46,30.37,7.59,-0.46,0.17,0.05,1.10
47,30.75,6.56,-0.41,0.17,0.05,1.11
48,31.02,8.08,0.23,0.18,0.06,1.10
49,30.78,10.31,0.37,0.19,0.07,1.10
50,30.82,11.21,-0.03,0.18,0.07,1.11
51,31.48,11.21,-0.27,0.19,0.08,1.09
52,31.10,10.79,-0.23,0.19,0.07,1.09
53,31.04,8.78,-0.18,0.17,0.08,1.09
54,32.47,8.09,-0.63,0.17,0.08,1.08
55,34.00,7.68,-0.49,0.17,0.07,1.08
56,34.47,7.65,-0.67,0.18,0.08,1.05
57,34.55,5.77,-0.47,0.17,0.08,1.06
58,34.95,4.38,-0.37,0.17,0.08,1.05
59,34.60,3.50,-0.32,0.18,0.09,1.04
60,33.65,1.65,-0.53,0.15,0.09,1.05
61,31.19,1.85,-0.47,0.18,0.11,1.04
62,31.63,1.76,-0.41,0.17,0.10,1.05
63,31.44,2.96,-0.90,0.18,0.11,1.05
64,31.83,3.57,-0.81,0.17,0.11,1.04
65,31.21,3.30,-0.98,0.16,0.12,1.03
66,31.42,3.73,-0.98,0.16,0.12,1.04
67,32.84,5.13,-0.66,0.16,0.12,1.05
68,34.47,6.17,-0.29,0.16,0.13,1.05
69,33.30,7.83,0.12,0.15,0.14,1.05
70,32.76,7.33,-0.06,0.16,0.14,1.04
71,32.23,7.05,0.17,0.15,0.15,1.03
72,32.95,6.78,0.41,0.16,0.15,1.02
73,33.18,6.56,-0.05,0.16,0.16,1.03
74,33.62,7.95,0.02,0.17,0.15,1.01
75,33.73,8.03,-0.18,0.17,0.15,1.00
76,32.60,6.32,-0.47,0.15,0.16,1.00
77,31.57,7.63,-0.03,0.16,0.15,0.97
78,30.84,6.43,-0.14,0.16,0.16,0.97
79,29.85,6.00,-0.08,0.15,0.16,0.97
80,29.45,5.21,-0.02,0.15,0.17,0.97
81,27.44,2.89,-0.11,0.16,0.18,0.98
82,28.15,2.53,-0.44,0.16,0.18,0.98
83,26.87,2.24,-1.04,0.16,0.18,1.00
84,28.15,2.20,-1.08,0.16,0.20,1.01
85,27.56,1.05,-1.63,0.15,0.20,1.01
86,27.05,1.37,-1.33,0.14,0.20,1.02
87,28.75,2.76,-1.05,0.15,0.20,1.00
88,28.64,2.56,-0.92,0.15,0.21,1.01
89,29.01,2.55,-1.37,0.15,0.21,1.00
90,28.64,2.55,-1.22,0.14,0.21,0.99
91,28.20,3.25,-1.15,0.14,0.21,0.98
92,28.02,2.78,-0.99,0.16,0.21,0.98
93,27.50,1.59,-0.98,0.15,0.22,0.97
94,26.15,0.58,-1.34,0.15,0.22,0.98
95,25.68,1.95,-0.85,0.16,0.22,0.96
96,23.80,0.20,-0.85,0.14,0.23,0.98
97,23.66,0.58,-0.79,0.16,0.22,0.97
98,22.32,1.56,-0.96,0.16,0.24,0.97
99,22.96,2.73,-0.63,0.16,0.24,0.97
100,22.18,2.32,-0.96,0.17,0.24,0.99
101,22.60,3.65,-0.96,0.16,0.25,1.00
102,23.57,2.40,-1.18,0.15,0.25,1.01
103,24.24,2.35,-0.98,0.14,0.25,1.02
104,23.65,1.65,-0.75,0.14,0.26,1.00
105,24.15,1.51,-0.78,0.15,0.26,0.99
106,24.41,0.99,-0.87,0.15,0.26,1.00
107,24.41,0.08,-0.89,0.15,0.26,1.00
108,25.27,0.70,-0.61,0.15,0.26,0.99
109,23.59,0.76,-0.38,0.15,0.26,0.99
110,23.71,1.13,-0.23,0.15,0.26,1.00
111,23.10,0.99,-0.47,0.15,0.28,0.99
112,24.24,1.86,-0.35,0.16,0.27,1.00
113,22.20,0.37,-0.79,0.16,0.27,1.00
114,21.86,1.05,-0.41,0.15,0.27,1.00
115,21.01,0.23,-1.18,0.15,0.29,1.01
116,21.44,0.23,-1.31,0.16,0.28,1.01
117,21.68,2.00,-1.18,0.16,0.29,1.02
118,20.64,0.06,-1.95,0.14,0.29,1.02
119,21.50,0.49,-1.54,0.15,0.28,1.01
120,21.21,-2.53,-1.94,0.14,0.30,1.01
121,22.08,-2.15,-1.77,0.15,0.30,1.01
122,22.58,-1.77,-1.88,0.16,0.30,1.02
123,23.82,-1.94,-2.31,0.15,0.30,1.02
124,24.34,-1.30,-2.27,0.16,0.31,1.01
125,24.67,-2.63,-2.52,0.15,0.30,1.01
126,24.95,-1.44,-2.53,0.15,0.31,1.01
127,24.61,-2.43,-2.73,0.15,0.31,1.02
128,25.18,-1.74,-2.53,0.14,0.31,1.01
129,25.39,-2.32,-2.41,0.13,0.32,1.01
130,23.97,-2.85,-2.27,0.14,0.32,1.01
131,23.95,0.11,-2.06,0.15,0.32,1.00
132,23.56,1.44,-1.92,0.14,0.32,1.00
133,22.82,2.89,-1.79,0.14,0.32,1.00
134,22.20,4.69,-1.59,0.15,0.32,0.99
135,23.08,4.69,-1.57,0.14,0.32,1.00
136,23.07,4.37,-1.77,0.15,0.33,1.01
137,22.41,4.96,-2.08,0.14,0.34,1.01
138,23.62,6.43,-1.92,0.14,0.34,1.02
139,25.63,6.66,-1.40,0.13,0.33,1.01
140,22.78,3.73,-2.08,0.13,0.35,0.99
141,24.27,4.98,-1.27,0.15,0.33,0.99
142,24.40,3.48,-1.65,0.14,0.34,1.00
143,24.50,2.53,-1.62,0.14,0.34,0.99
144,25.62,1.34,-1.82,0.14,0.35,0.99
145,25.83,2.49,-1.86,0.14,0.35,0.99
146,26.55,4.06,-1.68,0.13,0.35,0.99
147,25.45,1.34,-1.88,0.13,0.36,0.97
148,25.85,3.60,-1.15,0.14,0.36,0.95
149,24.40,2.12,-1.48,0.13,0.36,0.97
150,24.72,2.35,-1.37,0.15,0.36,0.94
151,25.13,3.66,-1.47,0.15,0.37,0.94
152,22.55,0.40,-1.68,0.14,0.38,0.97
153,22.93,3.44,-1.80,0.14,0.37,0.98
154,23.54,5.40,-1.02,0.15,0.38,0.96
155,21.66,1.63,-2.03,0.14,0.38,0.95
156,22.17,3.60,-1.83,0.15,0.38,0.95
157,20.69,3.28,-1.63,0.14,0.39,0.96
158,21.01,1.39,-1.77,0.14,0.38,0.94
159,21.10,0.89,-1.60,0.13,0.38,0.95
160,21.66,-1.27,-1.94,0.14,0.38,0.96
161,21.25,-0.06,-1.53,0.14,0.38,0.97
162,22.76,-0.11,-1.79,0.14,0.39,0.95
163,21.74,-0.26,-1.88,0.13,0.40,0.97
164,23.62,-0.38,-1.71,0.13,0.39,0.96
165,21.25,-3.22,-1.62,0.12,0.40,0.97
166,21.15,-1.08,-1.82,0.12,0.39,0.96
167,23.83,1.80,-1.10,0.14,0.39,0.95
