acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
-0.17,0.46,0.83,-7.19,-6.82,1.8,33.0
-0.17,0.47,0.85,-6.35,-4.44,3.33,32.95
-0.15,0.46,0.85,-7.68,-0.78,5.42,33.0
-0.13,0.46,0.86,-7.04,2.31,5.71,33.0
-0.12,0.45,0.87,-7.36,3.66,4.61,32.95
-0.11,0.44,0.87,-7.5,4.64,3.66,32.95
-0.11,0.42,0.86,-7.07,4.95,0.95,33.09
-0.12,0.41,0.89,-5.25,3.68,-2.44,33.0
-0.13,0.42,0.86,-4.93,2.66,-4.92,33.0
-0.14,0.41,0.85,-5.66,2.29,-6.35,32.91
-0.15,0.4,0.85,-7.65,2.23,-6.4,33.0
-0.18,0.4,0.85,-10.2,-0.26,-6.03,33.0
-0.18,0.39,0.87,-11.1,-0.63,-4.23,32.95
-0.17,0.38,0.89,-12.66,0.43,-2.15,33.0
-0.18,0.36,0.92,-12.73,1.21,-1.36,32.95
-0.18,0.33,0.95,-9.94,0.79,-2.34,33.05
-0.19,0.33,0.95,-8.41,0.37,-2.08,32.95
-0.2,0.32,0.97,-5.92,0.35,-0.99,32.95
-0.19,0.32,0.96,-3.5,-1.45,-0.87,33.05
-0.19,0.33,0.95,-1.47,-2.4,0.61,32.86
-0.17,0.34,0.95,-1.15,-2.5,2.14,32.86
-0.16,0.34,0.94,-0.55,-2.26,2.27,33.05
-0.15,0.34,0.94,-0.6,-1.73,4.11,32.86
-0.14,0.34,0.93,-1.25,-1.16,5.22,32.95
-0.13,0.35,0.94,-0.7,1.1,5.39,33.0
-0.13,0.35,0.95,0.98,2.64,5.88,33.0
-0.12,0.36,0.93,3.01,3.34,6.7,33.0
-0.11,0.35,0.96,6.55,3.1,5.6,33.0
-0.11,0.36,0.94,7.73,2.93,4.17,32.95
-0.1,0.38,0.94,8.6,4.0,3.73,32.95
-0.11,0.38,0.94,9.69,3.27,3.39,33.0
-0.11,0.39,0.92,11.16,2.61,3.47,32.91
