acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
-0.31,-0.08,0.95,-4.0,0.53,-4.0,32.01
-0.33,-0.08,0.95,-4.29,-0.9,-3.66,32.01
-0.33,-0.07,0.94,-4.41,-2.03,-2.14,32.06
-0.3,-0.08,0.96,-3.39,-1.22,-0.44,31.92
-0.3,-0.08,0.93,-3.77,-1.53,0.2,31.97
-0.28,-0.09,0.94,-2.23,-3.13,-0.03,31.87
-0.27,-0.09,0.94,-1.98,-2.82,-0.9,31.87
-0.27,-0.09,0.93,-2.32,-1.47,-1.8,31.87
-0.26,-0.09,0.92,-2.08,-0.87,-2.73,31.97
-0.28,-0.09,0.93,-3.01,-0.76,-3.79,32.01
-0.29,-0.09,0.93,-2.98,-1.34,-3.19,31.97
-0.29,-0.1,0.94,-2.79,-2.08,-2.9,32.01
-0.28,-0.1,0.93,-2.44,-2.66,-1.83,31.97
-0.28,-0.1,0.94,-2.02,-3.15,-1.02,32.01
-0.28,-0.1,0.93,-2.46,-3.62,-1.39,31.97
-0.26,-0.09,0.93,-3.19,-3.6,-0.96,31.97
-0.26,-0.09,0.94,-2.85,-3.05,-1.1,31.92
-0.27,-0.1,0.94,-2.64,-2.67,-1.76,31.97
-0.26,-0.09,0.94,-1.97,-2.49,-1.45,31.92
-0.26,-0.09,0.95,-0.87,-2.69,-1.4,31.97
-0.27,-0.08,0.94,-0.73,-3.18,-1.3,31.97
-0.26,-0.08,0.93,-1.79,-2.95,-0.69,31.97
-0.26,-0.08,0.92,-2.27,-2.64,-0.63,32.06
-0.26,-0.08,0.92,-3.24,-3.25,-0.14,32.01
-0.24,-0.08,0.92,-4.09,-3.01,-0.43,31.87
-0.25,-0.08,0.92,-4.06,-3.1,-0.49,32.01
-0.26,-0.08,0.93,-5.01,-4.12,-0.31,31.87
-0.24,-0.08,0.93,-4.72,-3.34,-0.49,31.97
-0.25,-0.08,0.94,-3.98,-3.5,-1.25,31.97
-0.25,-0.07,0.94,-4.41,-3.18,-1.11,31.97
-0.25,-0.07,0.93,-4.58,-1.79,-1.21,32.01
-0.25,-0.07,0.94,-4.34,-1.05,-1.62,32.06
-0.24,-0.08,0.93,-3.85,-0.92,-2.17,32.01
-0.25,-0.08,0.93,-4.35,0.06,-2.47,32.06
-0.26,-0.08,0.94,-3.95,0.47,-2.66,31.92
-0.27,-0.09,0.94,-4.49,-0.93,-3.11,32.01
-0.26,-0.08,0.93,-5.11,-1.51,-3.42,32.06
-0.26,-0.08,0.93,-6.26,-0.56,-3.02,32.15
-0.26,-0.08,0.93,-7.62,-0.2,-2.78,31.92
-0.25,-0.08,0.93,-7.63,1.6,-3.36,31.92
-0.26,-0.09,0.94,-6.84,3.13,-3.6,32.01
-0.27,-0.1,0.95,-6.46,3.91,-4.17,31.92
-0.27,-0.1,0.96,-4.46,3.68,-4.32,32.01
-0.29,-0.11,0.95,-3.47,2.58,-3.71,31.97
-0.29,-0.11,0.96,-1.07,0.95,-2.49,31.97
-0.3,-0.1,0.95,-0.6,0.34,-1.97,32.01
-0.27,-0.09,0.95,-0.79,0.38,-1.27,32.01
-0.28,-0.08,0.93,-1.77,0.09,-1.3,31.97
-0.27,-0.09,0.93,-2.7,-0.02,-1.33,31.97
-0.28,-0.09,0.93,-3.69,1.89,-0.79,32.01
-0.28,-0.1,0.92,-4.08,2.87,-0.29,31.97
-0.28,-0.11,0.93,-3.51,1.62,-0.55,32.06
-0.28,-0.11,0.94,-1.98,0.4,-0.53,32.01
-0.28,-0.11,0.93,-2.21,1.37,0.2,32.01
-0.28,-0.1,0.92,-2.6,1.33,0.15,32.01
-0.28,-0.09,0.92,-3.82,0.32,0.89,31.92
-0.28,-0.08,0.92,-5.63,-1.11,0.9,31.97
-0.27,-0.1,0.93,-5.82,-1.92,1.19,31.92
-0.27,-0.1,0.93,-5.71,-1.6,1.42,32.01
-0.27,-0.11,0.94,-5.18,-1.15,1.3,31.97
-0.27,-0.12,0.96,-2.89,-0.53,0.43,31.97
-0.27,-0.12,0.98,-0.53,-0.69,-0.09,31.97
-0.28,-0.11,0.97,0.93,-0.02,-0.08,31.97
-0.29,-0.11,0.97,2.02,-1.91,0.18,32.06
-0.29,-0.09,0.96,2.38,-4.49,0.67,32.06
-0.28,-0.09,0.96,2.66,-4.69,1.45,31.87
-0.29,-0.08,0.94,1.59,-5.45,1.59,32.01
-0.26,-0.08,0.92,-0.49,-4.47,2.34,32.01
-0.26,-0.09,0.92,-1.77,-4.05,2.03,31.97
-0.24,-0.12,0.94,0.09,-4.08,0.78,32.01
-0.25,-0.13,0.95,2.55,-4.32,-0.38,31.97
-0.25,-0.11,0.93,2.64,-1.91,-0.82,32.15
-0.27,-0.1,0.94,2.84,-1.79,-0.52,32.01
-0.26,-0.11,0.92,2.06,-2.46,-0.44,32.11
-0.25,-0.1,0.92,1.07,-3.16,-0.11,32.06
-0.25,-0.09,0.92,-0.43,-3.88,-0.76,32.06
-0.25,-0.09,0.92,-2.06,-5.15,-1.19,32.01
