acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
-0.11,-0.05,1.13,-2.72,-16.0,-9.15,32.29
-0.12,-0.04,1.13,-2.76,-18.53,-5.91,32.34
-0.12,-0.03,1.11,-4.05,-20.31,-2.49,32.34
-0.09,-0.04,1.09,-4.98,-21.62,0.49,32.39
-0.08,-0.02,1.08,-5.51,-21.98,3.42,32.29
-0.05,-0.01,1.03,-7.31,-22.12,5.63,32.25
-0.03,0.01,1.02,-11.3,-20.5,8.05,32.29
0.0,0.01,0.99,-15.04,-17.45,10.21,32.34
0.02,0.02,0.99,-19.54,-14.05,11.19,32.39
0.02,0.01,0.97,-24.26,-11.47,11.15,32.25
0.03,0.0,0.97,-28.23,-12.21,10.82,32.29
0.02,-0.01,0.96,-31.13,-13.13,8.9,32.29
0.01,-0.02,0.97,-33.85,-14.93,7.4,32.34
0.02,-0.02,0.96,-35.76,-16.58,6.6,32.29
0.03,-0.01,0.94,-37.85,-17.54,4.09,32.34
0.04,-0.01,0.93,-38.75,-22.46,1.19,32.39
0.04,-0.02,0.9,-38.79,-21.5,-3.47,32.34
0.07,-0.01,0.88,-45.45,-14.69,-4.53,32.34
0.04,-0.05,0.91,-46.96,-15.36,-9.89,32.25
0.04,-0.04,0.85,-55.13,-17.27,-9.54,32.25
0.06,-0.07,0.87,-57.02,-15.95,-10.66,32.34
-0.0,-0.11,0.89,-46.85,-24.43,-8.89,32.34
0.08,-0.14,0.9,-47.97,-15.01,-10.35,32.29
0.05,-0.15,0.9,-45.59,-8.24,-7.97,32.25
0.02,-0.18,0.93,-42.4,-6.93,-1.88,32.39
0.02,-0.19,0.94,-38.66,-5.98,0.02,32.34
0.02,-0.19,0.94,-36.03,-6.98,0.52,32.34
0.04,-0.16,0.9,-36.7,-6.35,4.72,32.29
0.04,-0.17,0.88,-40.03,-5.37,5.45,32.29
0.04,-0.17,0.85,-44.17,-8.2,6.49,32.34
0.06,-0.18,0.86,-45.94,-11.89,6.38,32.34
0.06,-0.19,0.88,-47.54,-17.04,4.47,32.29
0.07,-0.21,0.88,-48.15,-22.58,3.48,32.29
0.09,-0.24,0.9,-50.02,-28.06,4.26,32.25
0.12,-0.27,0.94,-48.79,-27.76,2.0,32.39
0.12,-0.29,0.98,-42.47,-31.24,-1.04,32.25
0.15,-0.3,0.99,-36.75,-32.63,-3.13,32.34
0.16,-0.29,0.98,-34.24,-32.32,-5.25,32.34
0.17,-0.3,0.98,-33.07,-31.33,-6.93,32.25
0.17,-0.28,0.97,-32.02,-30.14,-7.48,32.29
0.16,-0.27,0.97,-30.56,-30.02,-7.62,32.39
0.17,-0.27,0.94,-29.28,-27.15,-7.4,32.29
0.19,-0.25,0.94,-27.65,-23.68,-9.08,32.39
0.17,-0.24,0.94,-25.13,-18.44,-9.18,32.29
0.19,-0.24,0.94,-24.9,-17.11,-12.09,32.29
0.2,-0.24,0.93,-25.39,-10.75,-12.63,32.29
0.17,-0.25,0.96,-22.98,-7.54,-14.81,32.34
0.14,-0.27,0.98,-20.15,-5.5,-13.77,32.25
0.14,-0.26,0.96,-17.6,-2.34,-13.95,32.34
0.13,-0.25,0.94,-13.97,-0.08,-14.99,32.34
0.14,-0.24,0.94,-14.6,0.56,-16.95,32.29
0.12,-0.23,0.92,-15.44,1.53,-16.95,32.29
0.11,-0.21,0.92,-17.98,2.69,-17.54,32.39
0.09,-0.21,0.89,-15.5,-1.27,-14.5,32.29
0.09,-0.19,0.92,-18.2,-2.32,-14.5,32.39
0.1,-0.22,0.9,-20.55,-0.26,-15.47,32.29
0.09,-0.22,0.89,-19.95,-3.34,-15.6,32.25
0.09,-0.23,0.9,-20.14,-4.63,-15.07,32.34
0.1,-0.26,0.92,-18.15,-7.45,-15.08,32.34
0.11,-0.26,0.94,-13.4,-7.02,-13.66,32.25
0.13,-0.26,0.97,-10.87,-3.33,-13.54,32.34
0.13,-0.24,0.94,-9.08,-0.46,-12.5,32.29
0.12,-0.24,0.93,-9.16,4.61,-11.1,32.2
0.1,-0.23,0.92,-9.85,5.89,-9.63,32.29
0.08,-0.23,0.91,-10.23,5.01,-7.98,32.29
0.06,-0.23,0.91,-12.58,3.19,-6.6,32.34
0.06,-0.22,0.92,-13.85,-0.99,-4.7,32.34
0.09,-0.23,0.92,-13.37,-3.56,-3.94,32.29
0.12,-0.24,0.94,-12.12,-2.05,-5.05,32.34
0.12,-0.26,0.93,-10.67,-0.21,-3.92,32.34
0.12,-0.26,0.95,-11.3,-0.46,-2.08,32.39
0.13,-0.27,0.96,-10.37,1.45,-0.6,32.29
0.11,-0.28,0.96,-10.64,1.68,-0.61,32.25
0.1,-0.3,0.97,-8.55,-1.24,1.34,32.29
0.12,-0.3,0.98,-6.96,-0.53,2.69,32.29
0.14,-0.29,0.97,-6.46,0.06,3.44,32.34
0.16,-0.29,0.97,-6.7,-1.28,4.17,32.29
0.18,-0.29,0.97,-7.18,-1.83,3.95,32.2
0.21,-0.3,0.96,-7.89,-0.14,2.35,32.39
0.21,-0.29,0.95,-8.7,1.69,0.27,32.29
0.2,-0.29,0.94,-8.89,0.12,-1.76,32.25
0.21,-0.3,0.93,-8.76,-1.05,-3.15,32.25
0.2,-0.29,0.93,-8.26,-2.31,-5.13,32.34
0.22,-0.29,0.95,-7.86,-1.69,-6.85,32.39
0.21,-0.32,0.95,-2.23,-0.32,-7.1,32.29
0.22,-0.32,0.96,-1.31,0.87,-8.89,32.29
0.19,-0.32,0.98,-0.14,3.48,-8.4,32.29
0.19,-0.31,0.96,-1.97,7.88,-8.46,32.39
0.17,-0.3,0.95,-4.27,10.21,-5.47,32.29
0.16,-0.3,0.95,-4.7,14.38,-3.28,32.29
0.15,-0.32,0.94,-2.96,17.39,-3.48,32.29
0.14,-0.33,0.95,2.21,19.5,-2.64,32.34
0.12,-0.32,0.97,7.37,20.73,-0.44,32.25
0.13,-0.3,0.95,9.56,22.6,1.27,32.39
0.19,-0.27,0.93,8.43,27.27,-0.78,32.29
0.21,-0.27,0.93,8.7,26.72,-9.48,32.34
0.22,-0.27,0.92,7.53,24.52,-18.56,32.25
0.19,-0.27,0.91,6.81,24.6,-24.82,32.39
0.13,-0.28,0.9,4.32,22.82,-28.37,32.29
