acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
-0.44,-0.03,0.88,-1.39,-6.14,0.92,30.69
-0.45,-0.03,0.88,-0.64,-7.54,-0.55,30.69
-0.45,-0.05,0.87,0.21,-6.69,-0.7,30.84
-0.45,-0.05,0.88,0.92,-6.6,-0.96,30.69
-0.44,-0.06,0.86,1.89,-5.95,-0.81,30.79
-0.42,-0.06,0.86,2.75,-4.06,-1.04,30.74
-0.42,-0.05,0.84,2.34,-3.04,-1.77,30.84
-0.42,-0.04,0.84,1.53,-1.8,-2.38,30.65
-0.42,-0.05,0.84,0.26,-1.15,-3.31,30.79
-0.42,-0.05,0.83,-0.55,-0.31,-4.06,30.79
-0.41,-0.05,0.84,-0.69,0.81,-4.7,30.74
-0.41,-0.05,0.83,-0.61,1.18,-6.95,30.79
-0.42,-0.04,0.83,-0.85,1.74,-8.72,30.79
-0.43,-0.05,0.84,-0.63,2.6,-8.44,30.79
-0.45,-0.05,0.85,-0.18,2.73,-7.77,30.74
-0.46,-0.04,0.86,-0.02,3.57,-7.31,30.74
-0.47,-0.04,0.86,0.24,2.92,-7.13,30.84
-0.47,-0.03,0.87,0.23,2.85,-5.98,30.84
-0.47,-0.02,0.87,1.01,3.13,-5.21,30.74
-0.47,0.0,0.86,1.08,3.31,-4.96,30.88
-0.48,0.01,0.86,1.18,2.7,-4.82,30.84
-0.49,0.01,0.85,1.05,3.01,-4.29,30.79
-0.51,0.01,0.86,0.92,2.31,-2.56,30.74
-0.51,0.01,0.87,1.71,2.52,-1.04,30.79
-0.52,0.03,0.86,2.47,1.76,0.14,30.74
-0.51,0.04,0.87,3.57,0.46,0.72,30.84
-0.5,0.05,0.86,3.88,-0.11,0.89,30.79
-0.49,0.06,0.85,2.79,-0.34,1.79,30.74
-0.48,0.06,0.85,0.63,-0.03,2.05,30.79
-0.47,0.06,0.84,-2.03,0.84,1.51,30.74
-0.47,0.05,0.83,-4.18,0.06,0.85,30.69
-0.48,0.05,0.83,-6.47,-1.27,0.52,30.79
-0.47,0.04,0.85,-7.51,-1.88,-0.14,30.79
-0.47,0.02,0.85,-7.82,0.08,0.85,30.69
-0.46,0.01,0.84,-7.76,1.83,1.4,30.79
-0.47,0.02,0.85,-8.31,2.14,0.84,30.84
-0.47,0.0,0.85,-8.69,1.37,-0.47,30.74
-0.49,-0.01,0.86,-9.4,0.14,-1.04,30.74
-0.5,-0.02,0.87,-9.98,-0.85,-0.02,30.79
-0.51,-0.03,0.87,-9.89,-1.21,0.47,30.84
-0.5,-0.04,0.86,-9.71,-1.07,1.54,30.74
-0.49,-0.05,0.87,-9.04,-1.37,2.34,30.84
-0.48,-0.05,0.88,-8.12,-0.95,3.24,30.79
-0.47,-0.05,0.87,-6.44,-0.82,3.8,30.69
-0.45,-0.07,0.88,-3.5,-1.8,3.1,30.79
-0.44,-0.06,0.88,-1.51,-1.27,1.98,30.79
-0.43,-0.05,0.86,-0.38,0.52,1.34,30.74
-0.42,-0.04,0.85,-1.08,2.34,0.6,30.79
-0.44,-0.03,0.86,-2.72,3.69,-0.31,30.69
-0.45,-0.02,0.85,-4.43,3.77,-0.79,30.69
-0.47,-0.02,0.85,-5.53,2.17,-1.66,30.74
-0.47,-0.03,0.86,-5.73,0.92,-2.49,30.74
-0.47,-0.05,0.87,-4.37,1.91,-1.6,30.69
-0.48,-0.05,0.88,-2.03,1.25,-0.96,30.79
-0.48,-0.06,0.9,1.34,0.46,-1.56,30.74
-0.49,-0.05,0.89,3.63,-0.78,-2.52,30.79
-0.49,-0.03,0.87,4.09,-1.57,-2.37,30.84
-0.49,-0.02,0.86,3.71,-2.18,-1.97,30.74
-0.48,-0.02,0.86,3.6,-2.32,-0.34,30.84
-0.49,-0.01,0.87,3.53,-1.83,0.87,30.69
-0.48,-0.0,0.86,3.54,-1.57,0.61,30.74
-0.48,-0.0,0.86,3.63,-2.2,-0.72,30.74
-0.48,-0.0,0.86,4.0,-3.28,-1.77,30.79
-0.48,-0.01,0.85,3.63,-3.34,-1.34,30.79
-0.48,0.0,0.84,3.5,-3.22,-0.35,30.79
-0.47,0.01,0.84,2.69,-1.85,-0.15,30.79
-0.47,0.01,0.83,2.2,-1.48,-0.85,30.69
-0.48,0.01,0.85,1.07,-1.11,-1.39,30.65
-0.48,0.01,0.84,-0.05,-1.54,-1.63,30.84
-0.49,-0.0,0.84,-0.66,-1.76,-1.19,30.74
-0.49,-0.0,0.86,-0.35,-2.21,-0.69,30.69
-0.49,0.01,0.86,-0.85,-2.14,-0.17,30.84
-0.49,-0.0,0.85,-0.93,-2.64,-0.05,30.88
-0.48,0.0,0.88,-1.53,-3.13,0.15,30.84
-0.47,0.0,0.86,-1.33,-2.82,1.15,30.84
-0.47,-0.01,0.86,-0.78,-3.68,1.21,30.79
-0.46,-0.01,0.87,-0.23,-3.74,0.84,30.74
-0.46,-0.01,0.87,0.2,-2.34,1.15,30.74
-0.46,-0.01,0.89,0.63,-1.69,0.34,30.74
-0.46,0.0,0.86,0.47,-1.4,-0.21,30.79
-0.47,-0.01,0.88,0.66,-1.83,-0.55,30.79
-0.46,0.0,0.86,-0.34,-0.79,-1.15,30.79
-0.46,-0.0,0.85,-0.73,0.49,-0.18,30.74
-0.45,0.0,0.86,-0.95,1.51,-0.15,30.74
-0.46,0.0,0.85,-0.78,2.12,-0.72,30.74
-0.48,0.01,0.84,-1.42,2.76,-0.47,30.79
-0.48,-0.01,0.86,-1.21,0.18,-0.44,30.79
-0.5,-0.03,0.85,0.37,-1.5,-0.08,30.69
-0.5,-0.02,0.87,3.02,-2.61,-0.53,30.74
-0.49,0.0,0.85,2.9,-2.18,-0.02,30.74
-0.49,0.01,0.84,0.5,-0.26,1.28,30.74
-0.48,0.03,0.84,-1.73,1.53,1.95,30.79
-0.49,0.02,0.84,-3.77,0.5,1.19,30.74
-0.49,0.02,0.85,-4.87,-1.63,0.95,30.69
-0.48,0.01,0.85,-5.19,-3.04,0.79,30.74
-0.47,0.0,0.86,-4.67,-3.92,0.75,30.74
-0.47,-0.01,0.86,-3.86,-4.14,1.31,30.84
-0.47,-0.0,0.86,-3.36,-4.93,0.84,30.74
-0.46,-0.01,0.88,-2.85,-4.5,0.96,30.65
-0.46,-0.01,0.88,-1.22,-3.63,1.07,30.79
-0.46,-0.0,0.88,-0.73,-1.85,1.69,30.88
-0.46,0.0,0.86,-1.05,-1.3,1.94,30.65
-0.45,0.02,0.87,-2.14,-1.04,1.02,30.79
-0.45,0.02,0.86,-3.79,-1.8,-0.41,30.79
-0.45,0.01,0.86,-4.53,-3.54,-2.06,30.79
-0.45,-0.0,0.86,-5.1,-4.64,-2.92,30.84
-0.46,-0.02,0.86,-3.77,-4.84,-2.08,30.79
-0.45,-0.04,0.89,-0.21,-3.57,-1.13,30.74
-0.45,-0.03,0.88,1.88,-2.21,-0.69,30.69
-0.45,-0.02,0.88,2.64,-0.17,0.55,30.79
-0.46,-0.01,0.88,1.65,0.73,0.49,30.88
-0.46,0.01,0.86,0.08,1.71,0.24,30.74
-0.45,0.01,0.86,-1.63,1.21,-0.87,30.79
-0.45,0.02,0.86,-2.64,0.58,-2.41,30.74
-0.45,0.01,0.84,-2.78,-0.66,-2.76,30.79
-0.46,0.0,0.85,-2.43,-0.9,-2.44,30.74
-0.45,-0.0,0.85,-2.0,0.11,-1.68,30.74
-0.45,-0.0,0.85,-1.77,0.5,-2.24,30.79
-0.47,-0.01,0.85,-1.68,1.18,-1.6,30.79
-0.46,-0.0,0.86,-1.6,1.3,-1.82,30.79
-0.47,0.01,0.86,-1.65,1.57,-2.24,30.74
-0.47,0.01,0.86,-2.32,1.3,-2.14,30.69
-0.47,0.01,0.85,-2.52,-0.08,-2.18,30.79
-0.47,0.0,0.86,-2.69,-0.4,-2.14,30.79
-0.47,0.01,0.86,-3.57,-0.23,-1.6,30.74
-0.46,0.0,0.87,-4.11,-0.21,-1.04,30.84
-0.47,-0.0,0.88,-4.27,0.12,-0.61,30.74
-0.46,0.0,0.86,-4.18,0.29,-0.5,30.79
-0.46,0.01,0.86,-4.46,0.76,-0.6,30.74
-0.48,0.0,0.87,-4.52,0.15,-0.23,30.84
-0.48,-0.0,0.87,-3.56,-0.99,-0.52,30.74
-0.48,0.01,0.88,-2.55,-1.59,-1.31,30.88
-0.48,0.0,0.87,-2.37,-1.53,-1.21,30.79
