,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
0,8.81,-1.95,5.05,0.17,-0.09,1.07
1,9.66,-3.98,5.50,0.18,-0.10,1.07
2,10.31,-5.36,5.36,0.19,-0.10,1.06
3,10.11,-4.93,5.63,0.19,-0.10,1.06
4,10.58,-4.85,5.27,0.19,-0.12,1.10
5,10.53,-5.94,5.27,0.19,-0.10,1.06
6,10.69,-5.16,5.37,0.21,-0.10,1.05
7,10.32,-1.92,5.11,0.21,-0.10,1.04
8,10.41,-0.53,4.98,0.21,-0.10,1.05
9,10.14,-0.66,5.15,0.21,-0.10,1.04
10,9.44,0.64,4.89,0.22,-0.09,1.04
11,9.16,2.18,4.72,0.23,-0.09,1.04
12,8.34,2.17,4.32,0.23,-0.08,1.03
13,7.68,1.45,4.09,0.23,-0.08,1.03
14,6.98,1.10,3.51,0.24,-0.08,1.03
15,6.84,0.81,3.13,0.25,-0.08,1.05
16,6.67,0.72,2.60,0.26,-0.08,1.05
17,6.24,1.42,1.94,0.26,-0.07,1.06
18,5.95,1.16,1.33,0.25,-0.07,1.05
19,5.86,0.00,0.93,0.25,-0.07,1.05
20,5.50,-0.53,0.72,0.24,-0.07,1.04
21,5.36,-0.70,0.27,0.24,-0.07,1.04
22,4.82,-0.93,0.09,0.25,-0.07,1.05
23,4.26,-0.29,-0.15,0.24,-0.07,1.05
24,3.79,1.28,-0.93,0.25,-0.07,1.06
25,3.04,2.73,-1.11,0.25,-0.07,1.07
26,2.52,3.51,-1.47,0.24,-0.07,1.07
27,1.94,3.80,-1.54,0.22,-0.07,1.08
28,1.88,3.56,-1.30,0.22,-0.07,1.08
29,1.71,2.99,-1.21,0.23,-0.07,1.08
30,1.68,2.84,-1.57,0.23,-0.07,1.10
31,1.50,1.25,-1.31,0.22,-0.06,1.14
32,2.34,-1.19,-1.31,0.22,-0.07,1.18
33,3.74,3.16,-1.24,0.22,-0.07,1.21
34,4.60,3.86,-0.67,0.21,-0.07,1.25
35,7.08,-0.79,-0.18,0.20,-0.07,1.29
36,9.16,-2.73,0.61,0.21,-0.07,1.30
37,11.31,1.85,0.37,0.23,-0.06,1.31
38,14.43,3.11,0.38,0.22,-0.07,1.34
39,17.97,2.89,0.21,0.22,-0.07,1.36
