,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
0,-2.61,1.88,-7.77,0.12,0.06,0.99
1,-2.89,0.70,-7.62,0.11,0.06,0.99
2,-3.01,1.18,-7.27,0.12,0.06,0.99
3,-3.63,2.14,-7.27,0.12,0.06,1.00
4,-3.73,2.24,-7.40,0.12,0.06,1.00
5,-3.73,2.23,-7.50,0.13,0.06,1.00
6,-3.74,1.21,-7.89,0.13,0.06,1.00
7,-3.79,0.56,-8.60,0.14,0.06,1.00
8,-3.98,0.40,-9.19,0.15,0.05,1.01
9,-4.26,-0.32,-9.83,0.13,0.05,1.01
10,-4.84,-0.23,-9.92,0.13,0.05,1.01
11,-5.01,-0.70,-10.18,0.12,0.05,1.01
12,-5.21,-1.13,-10.40,0.12,0.05,1.02
13,-5.62,-0.38,-9.79,0.11,0.05,1.01
14,-6.15,-0.69,-9.18,0.11,0.06,1.02
15,-6.67,0.23,-8.58,0.11,0.06,1.02
16,-6.92,0.82,-8.43,0.12,0.07,1.03
17,-6.78,0.90,-8.44,0.13,0.06,1.02
18,-6.67,1.76,-8.60,0.13,0.07,1.02
19,-6.38,2.52,-8.32,0.12,0.06,1.03
20,-6.08,2.84,-8.17,0.12,0.05,1.02
21,-6.06,3.77,-8.20,0.12,0.06,1.02
22,-5.94,3.79,-8.47,0.12,0.05,1.02
23,-6.40,3.57,-8.87,0.12,0.06,1.00
24,-6.73,3.22,-9.15,0.10,0.05,1.00
25,-7.56,1.22,-9.51,0.09,0.06,1.00
26,-8.21,-0.49,-10.29,0.09,0.06,1.01
27,-9.07,-2.14,-10.93,0.09,0.05,1.01
28,-9.73,-3.74,-11.63,0.09,0.06,1.02
29,-10.41,-4.93,-11.92,0.07,0.05,1.03
30,-11.05,-6.00,-11.53,0.06,0.05,1.04
31,-10.98,-6.47,-10.98,0.07,0.05,1.05
32,-10.46,-4.95,-10.29,0.07,0.05,1.06
33,-10.15,-3.73,-9.45,0.07,0.04,1.07
34,-9.27,-2.41,-8.56,0.06,0.04,1.07
35,-8.66,-2.52,-8.34,0.07,0.04,1.06
36,-7.94,-2.38,-8.38,0.09,0.04,1.06
37,-7.60,-2.72,-8.70,0.09,0.04,1.05
38,-7.45,-2.75,-9.08,0.09,0.04,1.04
39,-7.30,-2.38,-9.04,0.09,0.04,1.04
40,-7.69,-3.68,-8.95,0.08,0.04,1.05
41,-8.23,-3.65,-8.98,0.09,0.04,1.05
42,-8.52,-3.08,-8.67,0.10,0.04,1.06
43,-8.56,-3.71,-8.52,0.10,0.04,1.06
44,-8.34,-3.82,-8.09,0.08,0.04,1.06
45,-8.11,-3.54,-7.18,0.08,0.04,1.07
46,-8.11,-2.67,-6.61,0.09,0.04,1.06
47,-7.47,-1.88,-6.43,0.09,0.05,1.05
48,-6.50,0.17,-6.06,0.10,0.05,1.04
49,-6.53,0.90,-6.05,0.09,0.04,1.04
50,-6.70,0.15,-5.37,0.06,0.05,1.04
51,-6.72,1.54,-4.95,0.07,0.05,1.02
52,-6.92,1.31,-4.84,0.07,0.04,1.03
53,-7.47,0.78,-4.70,0.07,0.04,1.02
54,-8.29,-0.03,-4.93,0.07,0.04,1.03
55,-8.75,-1.63,-5.50,0.07,0.04,1.02
56,-9.10,-2.87,-5.57,0.08,0.05,1.03
57,-9.54,-3.45,-5.83,0.08,0.04,1.02
58,-9.92,-3.79,-5.73,0.08,0.05,1.04
59,-9.91,-3.37,-5.60,0.08,0.05,1.04
60,-9.60,-2.66,-5.16,0.08,0.04,1.04
61,-9.69,-1.31,-4.58,0.08,0.04,1.05
62,-9.42,-0.18,-3.63,0.07,0.04,1.03
63,-9.57,1.05,-3.44,0.09,0.04,1.04
64,-9.54,1.89,-3.15,0.10,0.04,1.03
65,-9.76,2.61,-3.44,0.10,0.04,1.03
66,-9.83,2.69,-3.48,0.10,0.03,1.03
67,-10.00,2.41,-3.66,0.10,0.03,1.04
68,-10.92,1.42,-3.51,0.09,0.02,1.05
69,-11.80,5.98,-3.66,0.11,0.01,1.10
70,-7.89,-6.63,-5.07,0.05,0.01,1.17
71,-6.31,3.97,-3.24,0.11,-0.00,1.03
72,-8.82,23.27,0.27,0.08,0.02,1.03
73,-13.66,15.60,1.36,0.01,0.01,1.05
74,-14.18,4.56,1.66,0.01,0.00,1.05
75,-10.20,-6.82,0.67,0.02,0.00,1.07
76,-8.14,-6.93,0.52,0.05,0.01,1.04
77,-9.82,-0.58,1.60,0.05,0.01,1.02
78,-10.82,4.56,2.60,0.03,0.01,1.01
79,-10.15,5.83,4.03,0.03,0.01,1.02
80,-9.42,5.76,4.38,0.04,0.01,1.02
81,-9.51,5.79,4.35,0.06,0.01,1.00
82,-10.09,4.69,4.12,0.06,0.01,1.01
83,-10.49,5.10,4.20,0.06,0.01,1.01
84,-10.66,4.52,4.20,0.06,0.01,1.01
85,-12.02,1.07,4.18,0.05,0.01,1.02
86,-12.41,-1.80,3.97,0.06,0.01,1.01
87,-13.10,-3.28,3.92,0.05,0.00,1.01
88,-13.34,-5.71,3.76,0.05,0.00,1.01
89,-13.74,-8.85,3.94,0.05,0.00,1.02
90,-12.87,-11.65,4.92,0.05,-0.00,1.04
91,-10.76,-14.89,3.77,0.06,-0.02,1.07
92,-13.28,-6.37,4.66,0.12,-0.02,1.01
93,-14.72,-4.98,4.44,0.09,-0.01,1.05
94,-13.62,-9.68,4.43,0.06,-0.03,1.07
95,-12.50,-6.81,5.74,0.08,-0.04,1.07
96,-11.65,-3.62,6.78,0.09,-0.02,1.09
97,-10.46,-4.00,6.38,0.10,-0.03,1.07
98,-10.96,-1.92,6.43,0.11,-0.02,1.07
99,-11.04,-2.29,6.64,0.10,-0.02,1.06
100,-11.21,-3.94,6.35,0.10,-0.02,1.07
101,-11.51,-4.34,6.49,0.11,-0.03,1.05
102,-11.65,-3.33,6.31,0.12,-0.03,1.06
103,-11.91,-2.32,6.43,0.11,-0.03,1.06
104,-11.62,-1.28,6.76,0.11,-0.03,1.06
105,-12.21,-0.56,7.28,0.10,-0.03,1.06
106,-11.91,0.40,7.56,0.10,-0.04,1.05
107,-11.07,0.79,7.66,0.10,-0.03,1.05
108,-10.40,1.82,8.31,0.09,-0.03,1.06
109,-10.03,2.89,8.78,0.08,-0.03,1.05
110,-10.05,3.50,9.48,0.07,-0.02,1.03
111,-10.12,3.83,9.59,0.08,-0.02,1.02
112,-10.34,3.88,9.71,0.08,-0.02,1.01
113,-10.84,3.48,9.39,0.08,-0.02,1.01
114,-11.34,2.79,9.74,0.06,-0.02,1.01
115,-11.85,2.09,10.21,0.04,-0.04,1.00
116,-12.17,1.30,10.69,0.04,-0.04,1.00
117,-12.56,0.70,11.24,0.04,-0.04,0.99
118,-12.63,0.43,11.95,0.04,-0.04,0.99
119,-12.44,0.02,12.31,0.03,-0.05,1.01
120,-12.44,-0.56,12.75,0.04,-0.06,1.00
121,-13.37,-0.69,13.57,0.03,-0.05,1.00
122,-13.92,-0.40,14.18,0.04,-0.05,1.00
123,-14.50,-0.06,14.78,0.04,-0.05,1.01
124,-15.76,-0.44,15.24,0.04,-0.04,1.00
125,-15.86,1.22,15.51,0.05,-0.05,1.01
126,-15.69,1.39,16.11,0.05,-0.05,1.02
127,-16.24,0.52,16.67,0.05,-0.05,1.03
128,-16.03,-0.03,17.11,0.05,-0.05,1.02
129,-15.85,-0.56,17.73,0.05,-0.05,1.03
130,-16.02,0.76,18.24,0.05,-0.06,1.03
131,-16.32,0.95,18.85,0.05,-0.07,1.04
132,-15.56,1.31,19.44,0.05,-0.08,1.04
133,-15.59,1.07,19.91,0.05,-0.10,1.05
134,-15.31,-0.11,20.14,0.05,-0.10,1.06
135,-13.98,-0.87,19.80,0.07,-0.10,1.07
136,-13.36,-0.27,20.23,0.07,-0.11,1.08
137,-12.35,-1.48,20.29,0.06,-0.10,1.10
138,-11.05,-0.20,20.93,0.06,-0.11,1.08
139,-9.71,0.98,21.57,0.05,-0.09,1.07
140,-10.46,1.02,22.60,0.03,-0.10,1.10
141,-9.91,1.89,23.33,0.05,-0.09,1.07
142,-8.40,2.87,23.60,0.04,-0.10,1.10
143,-8.18,5.02,24.58,0.03,-0.10,1.08
144,-9.01,4.15,25.07,0.03,-0.09,1.06
145,-9.95,6.75,25.63,0.04,-0.12,1.09
146,-10.61,3.76,26.73,0.03,-0.10,1.06
147,-11.31,2.90,26.90,0.04,-0.10,1.05
148,-10.84,4.64,26.81,0.06,-0.12,1.07
149,-11.18,4.75,26.76,0.05,-0.13,1.10
150,-10.95,4.05,26.81,0.03,-0.12,1.08
151,-11.51,4.58,26.52,0.06,-0.13,1.10
152,-10.69,4.61,26.53,0.08,-0.12,1.11
153,-10.12,4.00,26.40,0.06,-0.13,1.11
154,-9.30,3.91,26.52,0.05,-0.13,1.16
155,-9.50,4.90,27.08,0.07,-0.12,1.13
156,-8.69,6.37,27.42,0.06,-0.12,1.12
157,-9.48,9.04,27.86,0.07,-0.13,1.12
158,-8.24,7.89,28.63,0.06,-0.11,1.13
159,-7.19,10.53,29.42,0.06,-0.11,1.11
