acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
-0.35,0.04,0.9,-2.96,-2.53,1.15,31.87
-0.33,0.04,0.91,-3.15,-2.61,1.54,31.87
-0.33,0.04,0.91,-2.95,-2.0,1.8,31.78
-0.33,0.04,0.91,-2.95,-2.18,2.0,31.87
-0.32,0.04,0.91,-3.16,-1.8,2.17,31.78
-0.33,0.04,0.91,-3.86,-2.81,1.59,31.73
-0.31,0.03,0.91,-4.58,-3.51,1.28,31.92
-0.31,0.04,0.93,-4.82,-3.82,0.81,31.92
-0.3,0.03,0.92,-4.6,-3.3,0.75,31.87
-0.3,0.03,0.93,-4.47,-2.95,1.05,31.87
-0.3,0.02,0.93,-3.18,-2.09,0.43,31.87
-0.3,0.02,0.95,-2.35,-1.76,0.37,31.87
-0.3,0.02,0.96,-1.54,-1.36,0.5,31.87
-0.3,0.01,0.96,-0.43,0.35,0.44,31.82
-0.3,0.02,0.96,-0.15,0.37,0.37,31.78
-0.3,0.03,0.94,0.11,0.63,-0.23,31.87
-0.31,0.01,0.95,0.41,-0.2,-0.95,31.82
-0.31,0.02,0.94,1.07,-0.61,-0.93,31.87
-0.31,0.03,0.93,1.02,-0.27,-0.67,31.87
-0.31,0.03,0.92,0.75,0.18,-0.58,31.87
-0.31,0.03,0.93,1.11,1.05,-0.89,31.82
-0.32,0.03,0.92,0.98,1.68,-0.95,31.87
-0.32,0.04,0.92,1.02,1.16,-0.64,31.92
-0.33,0.03,0.94,1.31,0.87,-1.53,31.78
-0.34,0.04,0.94,1.37,-0.34,-1.62,31.82
-0.33,0.04,0.93,0.89,-0.08,-0.9,31.92
-0.34,0.04,0.93,0.09,0.32,-0.61,31.82
-0.33,0.04,0.92,-0.21,0.08,-1.02,31.87
-0.34,0.03,0.94,0.09,-0.2,-0.72,31.87
-0.33,0.03,0.94,1.83,-0.38,-0.69,31.82
-0.33,0.03,0.94,2.89,0.09,-0.69,31.92
-0.33,0.04,0.94,3.19,0.61,0.06,31.87
-0.33,0.05,0.92,3.02,0.95,-0.31,31.82
-0.33,0.06,0.92,2.26,1.45,0.34,31.87
-0.33,0.06,0.91,0.9,1.18,0.76,31.87
-0.31,0.07,0.9,0.38,0.72,-0.09,31.78
-0.31,0.07,0.9,-0.37,-0.21,-1.21,31.82
-0.31,0.07,0.9,-1.01,-0.87,-1.44,31.78
-0.31,0.05,0.91,-0.4,-0.84,-1.68,31.87
-0.32,0.06,0.91,0.11,-0.58,-1.62,31.82
-0.31,0.06,0.92,-0.05,0.32,-1.47,31.92
-0.31,0.07,0.91,-0.34,1.28,-1.62,31.87
-0.33,0.06,0.92,-0.98,0.43,-1.95,31.87
-0.33,0.06,0.92,-1.24,-0.81,-2.09,31.87
-0.33,0.06,0.92,-1.83,-1.98,-2.64,31.87
-0.33,0.07,0.92,-2.49,-2.34,-2.56,31.82
-0.32,0.06,0.92,-2.82,-0.31,-1.97,31.82
-0.32,0.06,0.93,-2.7,0.82,-1.62,31.87
-0.34,0.05,0.92,-2.12,0.06,-1.79,31.87
-0.33,0.04,0.94,-0.64,-0.31,-1.95,31.82
-0.34,0.04,0.92,1.01,0.2,-1.1,31.78
-0.33,0.04,0.93,1.89,0.12,-0.9,31.92
-0.34,0.06,0.93,2.05,0.4,-1.28,31.87
-0.34,0.06,0.92,1.33,0.98,-1.08,31.82
-0.34,0.06,0.92,0.27,0.96,-0.24,31.87
-0.33,0.06,0.91,-0.2,0.73,0.15,31.82
-0.34,0.06,0.91,-1.4,0.08,-0.17,31.87
-0.33,0.06,0.91,-2.03,-0.06,0.02,31.78
-0.33,0.06,0.9,-2.76,0.2,0.24,31.97
-0.33,0.05,0.91,-3.02,-0.06,0.32,31.82
-0.34,0.05,0.92,-1.74,-1.6,0.21,31.82
-0.33,0.05,0.91,-1.54,-1.94,-0.24,31.78
-0.33,0.06,0.92,-2.09,-1.24,0.67,31.82
-0.32,0.06,0.92,-2.5,0.34,0.64,31.82
-0.32,0.07,0.92,-3.02,1.68,0.78,31.87
-0.33,0.07,0.92,-4.26,2.0,0.5,31.82
-0.34,0.07,0.92,-5.53,0.26,0.49,31.78
-0.35,0.07,0.94,-6.06,-1.77,-0.08,31.82
-0.34,0.04,0.94,-5.74,-3.53,-0.03,31.82
-0.33,0.03,0.95,-4.17,-3.5,0.15,31.87
-0.32,0.02,0.96,-2.09,-2.55,0.17,31.87
-0.32,0.03,0.95,-0.24,-1.13,0.69,31.82
-0.32,0.04,0.95,0.47,-0.92,0.18,31.82
-0.33,0.05,0.94,0.15,-1.42,-0.29,31.87
