acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
-0.91,-0.2,0.34,-20.58,35.19,-2.72,31.97
-0.86,-0.22,0.33,-29.01,40.95,-11.68,31.97
-0.88,-0.21,0.3,-27.01,37.22,-14.89,31.92
-0.87,-0.23,0.3,-17.95,29.68,-9.02,32.01
-0.86,-0.25,0.26,-11.74,15.01,-5.82,31.92
-0.88,-0.26,0.25,-5.77,-5.83,2.09,32.01
-0.86,-0.25,0.28,3.91,-18.63,12.03,31.82
-0.88,-0.22,0.28,3.27,-24.85,8.89,31.97
-0.87,-0.21,0.31,3.36,-16.58,7.22,31.92
-0.87,-0.22,0.34,2.21,-1.28,2.05,32.01
-0.86,-0.22,0.34,-4.7,18.35,-4.24,31.92
-0.88,-0.22,0.32,-10.29,26.69,-6.63,31.97
-0.87,-0.23,0.3,-9.97,25.71,-7.53,31.97
-0.88,-0.25,0.25,-9.28,12.31,-6.24,31.92
-0.86,-0.24,0.24,-1.19,-4.63,1.95,31.97
-0.88,-0.22,0.28,-0.4,-27.48,-2.49,31.97
-0.85,-0.26,0.27,8.55,-36.55,11.79,31.78
-0.86,-0.24,0.25,19.01,-32.26,14.58,31.97
-0.86,-0.21,0.31,2.67,-35.04,2.49,32.01
-0.87,-0.23,0.34,3.98,-16.99,7.34,31.97
-0.87,-0.21,0.34,2.14,-1.22,2.93,31.97
-0.88,-0.21,0.35,-3.89,15.97,-5.66,31.97
-0.87,-0.24,0.34,-6.6,32.2,-5.62,31.82
-0.86,-0.22,0.31,-5.39,36.66,-5.8,32.06
-0.88,-0.22,0.3,-5.92,35.21,-11.77,31.92
-0.87,-0.25,0.28,-5.16,26.69,-8.34,31.92
-0.87,-0.24,0.27,-0.85,15.33,-2.53,31.87
-0.87,-0.24,0.27,-0.7,5.13,0.99,32.01
-0.88,-0.22,0.3,0.15,-2.96,1.19,31.82
-0.88,-0.23,0.26,4.75,-4.23,4.2,31.92
-0.88,-0.22,0.29,5.1,-0.26,3.95,31.87
-0.88,-0.22,0.32,1.22,13.25,-0.52,31.87
-0.88,-0.22,0.33,-2.43,28.52,-4.52,31.82
-0.9,-0.22,0.3,-7.02,38.21,-10.46,31.78
-0.9,-0.22,0.29,-10.21,39.68,-15.28,32.01
-0.88,-0.23,0.26,-10.11,33.5,-19.63,31.97
-0.87,-0.25,0.25,-10.95,21.8,-15.08,31.92
-0.83,-0.29,0.2,1.04,16.78,3.42,31.82
-0.89,-0.21,0.24,-1.82,1.47,-0.41,31.92
-0.86,-0.24,0.24,4.09,-0.29,1.21,31.92
-0.86,-0.25,0.27,2.12,-1.05,5.97,32.01
-0.86,-0.24,0.27,4.78,2.64,8.43,31.92
-0.91,-0.22,0.27,3.39,10.02,2.73,31.87
-0.89,-0.23,0.32,-1.83,30.17,-3.92,31.87
-0.87,-0.25,0.28,-11.36,53.63,2.66,31.92
-0.93,-0.21,0.25,-9.33,76.79,-11.01,31.78
-0.94,-0.18,0.25,-28.75,88.56,-49.74,31.97
-0.95,-0.21,0.22,-39.02,87.88,-76.26,31.97
-0.89,-0.27,0.17,-45.19,74.14,-83.13,31.92
-0.86,-0.32,0.13,-33.13,64.53,-65.42,31.92
-0.85,-0.32,0.12,-36.76,33.47,-44.17,31.97
-0.83,-0.33,0.09,-25.82,2.79,-12.72,31.92
-0.85,-0.36,0.09,-9.69,-32.56,24.27,32.06
-0.84,-0.34,0.11,7.24,-70.52,58.12,31.87
-0.87,-0.32,0.1,28.84,-100.46,85.18,31.82
-0.87,-0.23,0.14,41.3,-125.92,95.1,31.97
-0.95,-0.22,0.25,33.1,-133.39,79.22,31.92
-0.95,-0.12,0.32,25.97,-106.0,39.65,31.92
-0.88,-0.18,0.34,8.76,-66.96,-7.42,31.87
-0.86,-0.27,0.33,-3.48,-17.98,8.03,31.92
-0.89,-0.2,0.33,-7.25,24.95,0.63,31.92
-0.88,-0.2,0.31,-15.11,49.76,-16.47,31.78
-0.9,-0.24,0.29,-22.15,48.95,-19.16,31.92
-0.88,-0.23,0.22,-16.87,43.39,-17.18,31.82
-0.88,-0.25,0.2,-12.03,14.79,-14.53,32.01
-0.87,-0.27,0.2,0.35,-4.47,5.54,31.87
