,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
0,-1.28,32.06,1.30,-0.11,0.52,0.48
1,-16.05,25.31,-0.60,-0.14,0.52,0.47
2,-33.02,27.31,-0.44,-0.11,0.56,0.42
3,-47.66,16.56,-2.26,-0.17,0.54,0.43
4,-64.78,12.82,-4.84,-0.15,0.53,0.44
5,-79.15,9.10,-5.77,-0.16,0.50,0.44
6,-93.45,7.68,-6.98,-0.15,0.50,0.45
7,-109.04,10.41,-11.34,-0.13,0.48,0.46
8,-127.57,5.34,-12.05,-0.13,0.48,0.44
9,-147.33,-3.02,-16.87,-0.19,0.45,0.49
10,-167.86,-7.71,-19.80,-0.18,0.42,0.50
11,-186.56,-9.60,-20.34,-0.22,0.28,0.60
12,-203.53,-2.34,-18.56,-0.18,0.24,0.64
13,-213.80,-17.28,-15.94,-0.38,0.16,0.78
14,-220.58,4.55,-13.54,-0.18,0.10,0.90
15,-227.94,-1.37,-6.79,-0.29,-0.01,0.93
16,-233.51,-23.79,2.60,-0.38,-0.07,1.06
17,-239.57,-33.15,6.06,-0.32,-0.09,1.10
18,-233.63,-54.98,16.09,-0.34,-0.16,1.18
19,-235.62,-44.64,11.91,-0.27,-0.23,1.34
20,-219.16,-54.06,15.36,-0.29,-0.30,1.49
21,-204.58,-53.71,14.43,-0.20,-0.31,1.55
22,-182.72,-57.59,14.50,-0.18,-0.41,1.70
23,-154.32,-53.71,12.38,-0.15,-0.47,1.85
24,-120.82,-41.27,9.95,-0.16,-0.55,2.01
25,-81.34,-36.72,12.73,-0.20,-0.59,2.12
26,-42.03,-27.24,16.82,-0.18,-0.58,2.16
27,-0.32,-19.76,22.31,-0.18,-0.58,2.18
28,40.24,-11.24,27.19,-0.08,-0.53,2.11
29,71.53,6.18,27.42,-0.01,-0.49,2.05
30,95.47,23.54,29.01,0.01,-0.41,1.93
31,114.61,36.31,23.34,-0.00,-0.36,1.86
32,136.99,41.02,22.20,-0.01,-0.36,1.81
33,149.60,42.46,22.93,-0.09,-0.30,1.68
34,167.37,35.89,25.62,-0.13,-0.24,1.57
35,184.66,34.56,30.38,-0.13,-0.28,1.54
36,200.96,33.44,35.36,-0.16,-0.24,1.47
37,214.47,42.55,33.33,-0.13,-0.21,1.42
38,234.81,44.21,35.56,-0.15,-0.22,1.38
39,253.15,48.00,37.22,-0.14,-0.20,1.30
40,262.17,54.76,36.06,-0.11,-0.13,1.16
41,271.71,48.03,37.11,-0.18,-0.10,1.08
42,278.64,40.89,35.24,-0.12,-0.04,0.99
43,275.51,43.54,31.60,-0.06,0.07,0.80
44,266.00,45.18,29.50,-0.08,0.15,0.67
45,234.93,53.92,22.85,-0.02,0.30,0.47
46,217.77,43.48,23.53,-0.12,0.36,0.43
47,190.35,49.66,19.44,-0.02,0.42,0.33
48,167.56,55.16,16.23,-0.06,0.47,0.31
49,141.85,57.45,13.91,-0.07,0.53,0.16
50,125.19,55.22,14.66,-0.06,0.52,0.28
51,101.34,45.83,15.85,-0.14,0.59,0.16
52,75.31,53.27,11.15,-0.09,0.63,0.11
53,55.47,44.70,11.48,-0.15,0.59,0.11
54,32.50,45.01,8.66,-0.11,0.62,0.08
55,8.64,42.70,4.00,-0.14,0.62,0.04
56,-14.38,38.92,-1.30,-0.14,0.64,0.01
57,-41.02,35.69,-5.85,-0.16,0.64,-0.02
58,-67.31,29.39,-10.29,-0.17,0.63,-0.02
59,-89.56,18.08,-11.89,-0.19,0.58,0.01
60,-104.67,4.47,-10.92,-0.20,0.54,0.02
61,-129.89,1.97,-17.18,-0.10,0.52,0.06
62,-141.37,-21.37,-12.69,-0.26,0.48,0.10
63,-175.47,-17.69,-23.76,-0.10,0.48,0.09
64,-197.66,-35.79,-25.76,-0.19,0.48,0.15
65,-222.95,-36.76,-34.06,-0.14,0.43,0.14
66,-253.83,-50.67,-40.37,-0.13,0.39,0.18
67,-284.98,-66.18,-44.75,-0.13,0.30,0.23
68,-319.66,-73.68,-45.85,-0.12,0.17,0.30
69,-344.15,-77.10,-41.33,-0.13,0.04,0.40
70,-360.02,-75.33,-36.26,-0.10,-0.09,0.53
71,-373.24,-69.83,-30.21,-0.12,-0.26,0.69
72,-379.04,-67.21,-20.40,-0.16,-0.38,0.87
73,-379.91,-70.03,-6.00,-0.20,-0.50,1.04
74,-364.47,-68.05,12.50,-0.21,-0.65,1.27
75,-343.73,-59.42,16.09,-0.16,-0.66,1.46
76,-328.24,-17.13,4.24,0.06,-0.76,1.76
77,-283.21,2.82,1.91,-0.12,-0.74,1.85
78,-229.39,-7.42,5.40,-0.18,-0.81,1.95
79,-181.13,-15.62,7.48,-0.20,-0.81,2.03
80,-137.15,-13.53,6.09,-0.22,-0.87,2.11
81,-99.98,-4.89,4.99,-0.28,-0.85,2.13
82,-57.50,-13.40,9.68,-0.28,-0.82,2.12
83,-21.04,-12.44,13.01,-0.25,-0.83,2.12
84,2.38,-2.32,11.45,-0.19,-0.75,2.05
85,20.46,5.47,13.05,-0.18,-0.70,1.96
86,37.01,8.63,18.92,-0.20,-0.66,1.89
87,51.69,17.27,21.56,-0.16,-0.61,1.82
88,55.40,26.11,21.47,-0.14,-0.58,1.77
89,64.29,31.01,26.15,-0.20,-0.54,1.73
90,79.77,19.11,34.72,-0.28,-0.57,1.69
91,95.83,33.79,36.15,-0.19,-0.58,1.75
92,117.98,45.74,37.80,-0.19,-0.60,1.72
93,141.42,49.11,39.31,-0.29,-0.60,1.75
94,171.74,45.45,41.28,-0.27,-0.61,1.72
95,196.79,44.81,44.20,-0.28,-0.55,1.62
96,202.47,61.13,36.89,-0.20,-0.49,1.49
