acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
-0.14,-0.15,0.97,0.79,-1.18,0.63,31.92
-0.13,-0.13,0.94,0.95,-1.69,0.5,31.82
-0.13,-0.13,0.95,0.03,-1.42,0.84,31.82
-0.14,-0.13,0.95,-1.37,-1.25,0.98,31.87
-0.14,-0.13,0.95,-2.05,-0.69,1.07,31.92
-0.15,-0.15,0.95,-2.81,-0.67,1.92,31.92
-0.15,-0.15,0.98,-2.76,-0.99,2.18,31.92
-0.15,-0.15,0.97,-2.15,-1.11,2.12,31.87
-0.14,-0.15,0.97,-1.8,-1.53,2.2,31.97
-0.13,-0.15,0.96,-1.47,-1.59,1.82,31.92
-0.14,-0.15,0.96,-1.98,-1.66,1.92,31.92
-0.12,-0.15,0.95,-2.67,-0.85,2.43,31.97
-0.13,-0.15,0.96,-3.19,-0.44,2.29,31.87
-0.13,-0.15,0.97,-2.82,-0.96,1.94,31.87
-0.14,-0.16,0.96,-2.75,-1.94,1.56,31.92
-0.14,-0.16,0.97,-2.21,-3.02,0.92,31.92
-0.13,-0.17,0.98,-1.89,-2.67,1.37,31.87
-0.13,-0.16,0.97,-1.47,-1.53,1.82,31.87
-0.12,-0.16,0.98,-0.98,0.32,2.56,31.92
-0.13,-0.17,0.98,-0.18,0.34,2.41,31.97
-0.12,-0.16,0.98,0.23,-0.64,1.51,31.97
-0.13,-0.17,0.97,0.27,-1.56,0.53,31.97
-0.12,-0.16,0.97,0.37,-2.92,0.12,31.87
-0.12,-0.16,0.97,0.55,-1.57,0.47,32.01
-0.12,-0.16,0.97,0.43,-0.5,1.24,31.92
-0.12,-0.16,0.97,0.44,-0.37,0.61,31.82
-0.12,-0.16,0.96,0.23,-0.92,-0.24,31.87
-0.13,-0.14,0.96,-0.67,-1.44,-0.05,31.92
-0.13,-0.15,0.96,-1.48,-1.22,-0.05,31.87
-0.13,-0.16,0.97,-0.66,-1.48,-0.67,31.92
-0.13,-0.16,0.98,0.18,-1.51,-1.18,31.97
-0.13,-0.17,0.98,1.21,-2.75,-1.37,31.92
-0.13,-0.16,0.98,1.44,-2.56,-0.81,31.92
-0.14,-0.15,0.98,1.92,-2.18,-0.73,31.97
-0.13,-0.15,0.97,1.95,-1.5,-0.35,31.97
-0.13,-0.14,0.97,2.12,-0.92,-0.03,31.87
-0.13,-0.14,0.97,1.83,-1.28,-0.2,31.92
-0.13,-0.13,0.98,1.82,-2.18,-0.69,31.92
-0.13,-0.13,0.96,1.6,-2.21,-1.08,31.97
-0.12,-0.13,0.96,0.61,-1.04,-0.4,31.78
-0.13,-0.13,0.96,0.49,-0.82,-0.35,31.92
-0.13,-0.14,0.96,0.89,-1.21,-0.61,31.82
-0.12,-0.13,0.97,1.27,-2.29,-0.46,32.01
-0.12,-0.12,0.96,1.45,-2.52,-0.17,31.97
-0.12,-0.13,0.97,1.02,-2.44,-0.55,31.97
-0.1,-0.14,0.98,1.39,-2.17,-0.67,31.92
-0.1,-0.13,0.96,1.33,-2.35,-1.16,31.92
-0.1,-0.13,0.97,1.21,-2.41,-1.53,32.01
-0.11,-0.12,0.96,-0.27,-1.25,-1.16,31.97
-0.1,-0.13,0.97,-0.58,0.55,-0.79,31.92
