,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
0,-500.27,-44.50,3.44,-0.02,-1.19,0.22
1,-500.27,-47.98,10.55,-0.11,-1.47,0.70
2,-472.34,-62.66,18.79,-0.22,-1.72,1.05
3,-433.27,-77.79,28.79,-0.32,-1.81,1.41
4,-384.09,-99.13,40.64,-0.34,-1.98,1.94
5,-335.21,-116.66,55.01,-0.16,-1.95,2.33
6,-296.24,-117.02,57.92,0.12,-1.85,2.56
7,-261.69,-92.87,51.01,0.43,-1.76,2.66
8,-216.82,-65.98,35.10,0.51,-1.70,2.64
9,-152.56,-65.95,13.47,0.56,-1.62,2.78
10,-94.87,-64.23,-8.49,0.46,-1.61,2.73
11,-46.99,-69.50,-25.27,0.37,-1.59,2.55
12,6.38,-52.73,-26.81,0.27,-1.52,2.59
13,18.96,-83.62,-42.66,0.12,-1.39,2.52
14,49.66,-121.30,-53.10,-0.10,-1.34,2.49
15,89.01,-124.99,-61.16,0.21,-1.41,2.31
16,102.43,-22.52,-18.24,0.43,-1.37,2.28
17,147.40,-22.58,-28.35,0.49,-1.24,2.27
18,133.01,10.72,-24.76,0.49,-1.02,2.21
19,166.64,14.40,-25.97,0.42,-1.10,2.01
20,181.13,54.76,-2.50,0.38,-1.08,1.97
21,200.69,90.40,20.70,0.24,-1.10,2.06
22,225.27,109.50,34.95,0.22,-1.09,2.05
23,242.92,110.93,41.62,0.28,-1.01,1.92
24,242.12,124.35,36.46,0.38,-0.84,1.69
25,249.51,116.24,16.34,0.26,-0.85,1.42
26,257.21,95.48,2.38,0.15,-0.78,1.36
27,271.18,67.36,-12.40,0.01,-0.77,1.35
28,290.21,46.92,-19.98,-0.06,-0.76,1.31
29,301.98,46.85,-18.23,0.01,-0.67,1.24
30,311.82,42.15,-20.23,0.05,-0.60,1.14
31,314.93,45.28,-18.26,0.09,-0.52,0.99
32,311.42,36.73,-18.44,0.04,-0.41,0.87
33,304.18,19.53,-19.65,-0.01,-0.33,0.78
34,292.92,7.77,-21.05,0.03,-0.24,0.66
35,285.89,7.45,-22.70,0.08,-0.17,0.57
36,278.20,12.98,-24.14,0.08,-0.10,0.52
37,270.67,13.13,-26.40,0.05,-0.04,0.45
38,266.24,5.37,-30.64,0.01,-0.01,0.41
39,259.60,-4.93,-34.26,-0.03,0.04,0.35
40,248.38,-13.01,-35.42,-0.04,0.17,0.29
41,232.46,-14.02,-37.34,-0.07,0.19,0.14
42,208.58,-12.32,-34.03,-0.11,0.29,0.04
43,180.06,-3.54,-28.56,-0.11,0.38,-0.08
44,158.81,-7.05,-22.98,-0.16,0.40,-0.11
45,138.05,-7.50,-18.60,-0.19,0.38,-0.17
