acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
-0.58,0.04,0.83,-2.03,-2.84,-0.66,30.98
-0.57,0.06,0.81,-1.94,-4.49,0.11,30.98
-0.56,0.06,0.81,-1.63,-3.11,0.95,31.07
-0.55,0.08,0.8,-2.38,-1.8,1.33,31.02
-0.54,0.08,0.79,-2.93,-1.48,1.28,31.02
-0.55,0.07,0.81,-3.56,-1.59,0.69,31.12
-0.55,0.08,0.81,-4.56,-1.25,0.5,31.07
-0.56,0.08,0.79,-4.9,-0.6,1.57,31.07
-0.55,0.09,0.79,-5.83,-0.08,1.83,31.07
-0.55,0.09,0.79,-6.15,-2.69,2.02,30.98
-0.55,0.07,0.8,-6.26,-1.97,1.91,31.02
-0.55,0.07,0.82,-5.71,-3.25,1.3,31.12
-0.54,0.06,0.82,-5.28,-3.56,0.21,31.02
-0.56,0.06,0.83,-5.68,-4.4,0.61,30.98
-0.57,0.05,0.86,-6.85,-6.05,0.99,31.07
-0.57,0.04,0.86,-6.93,-8.84,1.6,30.98
-0.56,0.03,0.87,-5.59,-11.95,1.8,31.12
-0.54,0.06,0.85,-5.51,-14.23,1.6,30.98
-0.49,0.08,0.83,-5.91,-13.94,1.51,30.98
-0.46,0.07,0.83,-6.58,-13.04,1.34,31.02
-0.45,0.06,0.84,-4.73,-11.25,0.27,31.12
-0.44,0.05,0.85,-2.87,-10.29,-0.58,30.98
-0.45,0.05,0.85,-1.97,-8.73,-1.25,31.07
-0.45,0.05,0.87,-1.48,-8.32,-1.88,31.02
-0.46,0.06,0.86,-1.16,-8.43,-2.12,31.02
-0.46,0.08,0.85,-1.22,-9.33,-2.75,30.98
-0.46,0.08,0.82,-0.99,-9.82,-3.28,31.07
-0.44,0.09,0.82,-0.12,-6.81,-2.92,31.07
-0.43,0.09,0.82,0.0,-2.4,-2.79,31.02
-0.43,0.09,0.83,0.69,1.71,-3.21,31.02
-0.45,0.09,0.82,1.5,4.56,-3.51,31.02
-0.48,0.1,0.82,0.84,4.67,-4.08,31.07
-0.5,0.09,0.85,1.53,2.81,-5.15,31.02
-0.51,0.09,0.83,2.02,1.47,-5.66,30.98
