acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
-0.36,0.22,0.86,-7.5,4.0,-4.69,33.33
-0.34,0.21,0.87,-7.15,6.38,-4.92,33.42
-0.36,0.21,0.88,-6.95,6.67,-5.51,33.33
-0.36,0.22,0.86,-6.81,6.52,-5.89,33.33
-0.36,0.22,0.88,-8.75,7.82,-6.35,33.42
-0.38,0.21,0.87,-9.33,9.91,-5.8,33.38
-0.38,0.2,0.88,-8.87,10.34,-5.36,33.42
-0.39,0.2,0.87,-9.47,10.26,-4.67,33.42
-0.4,0.2,0.86,-8.84,9.42,-4.08,33.47
-0.4,0.2,0.85,-9.33,7.82,-4.47,33.33
-0.4,0.22,0.83,-10.38,8.5,-4.96,33.42
-0.41,0.21,0.83,-12.47,6.7,-5.5,33.47
-0.41,0.21,0.83,-11.77,7.48,-4.99,33.38
-0.42,0.2,0.84,-11.71,4.2,-3.53,33.38
-0.42,0.21,0.84,-12.23,4.21,-2.73,33.52
-0.44,0.21,0.85,-13.31,2.98,-1.44,33.28
-0.43,0.22,0.86,-13.65,3.01,0.72,33.38
-0.41,0.21,0.87,-13.54,-0.61,1.66,33.38
-0.4,0.2,0.89,-12.29,0.56,2.21,33.42
-0.4,0.2,0.9,-13.04,0.27,2.06,33.33
-0.39,0.2,0.89,-12.49,-1.89,1.19,33.47
-0.4,0.2,0.9,-11.07,-3.88,0.72,33.42
-0.39,0.18,0.92,-10.93,-7.15,-0.11,33.38
-0.38,0.16,0.95,-9.1,-6.12,-0.66,33.42
-0.39,0.14,0.97,-5.71,-5.24,-0.14,33.33
-0.4,0.14,0.96,-3.25,-5.95,0.47,33.28
-0.37,0.15,0.94,-1.62,-4.14,-0.27,33.47
-0.38,0.15,0.94,-0.08,-3.92,-1.31,33.38
-0.38,0.15,0.91,0.02,-3.01,-1.86,33.42
-0.38,0.16,0.91,0.46,-2.47,-1.51,33.42
-0.39,0.15,0.88,-0.82,-1.71,-0.02,33.42
-0.38,0.15,0.88,-1.22,-1.76,0.76,33.33
-0.37,0.14,0.87,-1.11,-2.34,0.12,33.33
-0.35,0.14,0.86,-1.39,-1.98,-0.38,33.42
-0.34,0.16,0.84,-2.18,-0.44,-1.42,33.38
-0.33,0.17,0.84,-2.67,1.11,-2.38,33.38
-0.34,0.18,0.84,-3.68,2.75,-3.31,33.38
-0.35,0.18,0.84,-6.81,4.02,-4.08,33.57
-0.35,0.17,0.86,-6.24,5.1,-5.34,33.28
-0.37,0.17,0.87,-6.29,4.89,-5.74,33.38
-0.39,0.17,0.88,-6.03,3.95,-5.54,33.42
-0.41,0.18,0.87,-5.83,3.63,-4.56,33.33
-0.4,0.19,0.87,-5.95,2.49,-3.62,33.42
-0.41,0.18,0.88,-6.15,1.69,-2.5,33.42
-0.39,0.18,0.89,-5.48,2.0,-2.03,33.42
-0.39,0.18,0.89,-4.7,1.71,-1.45,33.38
-0.38,0.2,0.88,-4.7,1.05,-1.25,33.38
-0.38,0.19,0.87,-4.4,1.4,-1.83,33.38
-0.37,0.19,0.87,-2.95,1.57,-1.76,33.47
-0.38,0.19,0.87,-2.53,0.31,-2.26,33.38
-0.38,0.18,0.87,-1.65,0.15,-2.64,33.38
-0.37,0.19,0.85,-3.16,0.67,-1.82,33.38
-0.37,0.18,0.87,-4.6,0.55,-1.56,33.42
-0.37,0.18,0.86,-4.53,-0.4,-1.74,33.42
-0.32,0.15,0.9,-6.82,-4.35,-1.92,33.38
