,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
0,40.67,15.05,5.28,-0.09,-0.05,1.16
1,40.92,15.02,5.94,-0.07,-0.02,1.15
2,43.13,15.91,5.54,-0.06,-0.02,1.14
3,43.57,16.24,5.59,-0.06,-0.01,1.14
4,44.12,17.19,5.85,-0.07,-0.00,1.13
5,44.53,17.42,6.82,-0.08,-0.00,1.11
6,43.86,19.83,6.92,-0.07,0.02,1.11
7,42.89,20.75,6.89,-0.08,0.04,1.11
8,42.93,20.09,7.71,-0.11,0.03,1.12
9,43.88,19.28,9.01,-0.13,0.03,1.13
10,42.56,20.84,9.59,-0.10,0.07,1.09
11,45.77,20.49,8.72,-0.09,0.04,1.13
12,45.86,18.18,8.23,-0.11,0.04,1.12
13,47.25,18.98,8.05,-0.10,0.03,1.12
14,48.38,17.50,7.83,-0.09,0.03,1.12
15,49.39,17.88,7.92,-0.09,0.05,1.11
16,50.15,18.41,8.38,-0.09,0.05,1.11
17,50.50,19.73,8.78,-0.08,0.07,1.09
18,51.07,21.53,8.85,-0.07,0.07,1.09
19,51.24,23.39,8.70,-0.06,0.08,1.08
20,50.63,24.87,8.84,-0.07,0.09,1.07
21,50.43,26.61,8.63,-0.08,0.10,1.07
22,50.27,27.66,8.03,-0.08,0.11,1.07
23,49.95,28.52,7.62,-0.09,0.11,1.06
24,50.06,28.73,6.92,-0.10,0.12,1.06
25,50.00,28.03,6.47,-0.12,0.14,1.05
26,49.91,26.43,6.26,-0.13,0.14,1.06
27,49.85,24.70,5.65,-0.14,0.15,1.05
28,50.14,23.42,5.74,-0.14,0.16,1.05
29,50.95,22.79,6.41,-0.14,0.16,1.07
30,51.86,22.29,6.76,-0.16,0.18,1.06
31,52.32,22.12,7.39,-0.15,0.19,1.06
32,52.69,22.03,7.86,-0.15,0.19,1.06
33,52.69,22.41,8.35,-0.16,0.21,1.06
34,53.02,21.71,8.37,-0.17,0.22,1.06
35,51.30,19.66,8.78,-0.18,0.23,1.05
36,51.50,17.89,8.75,-0.18,0.22,1.07
37,51.88,15.73,9.22,-0.20,0.22,1.07
38,52.49,13.86,10.23,-0.18,0.23,1.07
39,52.66,13.33,11.33,-0.18,0.24,1.06
40,52.15,13.44,12.20,-0.18,0.25,1.06
41,51.97,13.28,12.56,-0.17,0.26,1.06
42,52.14,12.92,13.02,-0.16,0.26,1.06
43,52.92,12.38,12.93,-0.17,0.27,1.05
44,53.36,11.21,13.19,-0.18,0.27,1.06
45,53.33,10.17,13.39,-0.17,0.28,1.06
46,53.48,8.89,13.16,-0.16,0.28,1.04
47,53.95,7.80,13.19,-0.15,0.28,1.05
48,54.29,7.36,12.96,-0.16,0.28,1.03
49,54.56,7.28,12.12,-0.15,0.29,1.03
50,54.75,7.27,12.18,-0.15,0.30,1.01
51,54.92,7.76,12.49,-0.15,0.31,1.02
52,54.79,8.21,12.58,-0.15,0.31,1.01
53,54.56,8.55,13.11,-0.15,0.31,1.00
54,54.40,8.87,13.45,-0.15,0.32,1.00
55,54.53,8.26,13.97,-0.16,0.33,1.00
