,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
0,-16.61,-3.86,7.76,0.18,-0.22,0.97
1,-17.37,-3.74,8.55,0.16,-0.22,0.96
2,-18.08,-0.37,8.98,0.18,-0.23,0.95
3,-19.37,2.99,8.75,0.19,-0.23,0.95
4,-19.83,4.98,8.17,0.20,-0.23,0.94
5,-21.57,7.05,7.73,0.20,-0.22,0.94
6,-22.26,6.60,7.71,0.19,-0.23,0.92
7,-24.40,6.56,7.53,0.19,-0.23,0.91
8,-25.05,5.10,7.95,0.18,-0.24,0.91
9,-26.84,3.05,8.17,0.19,-0.23,0.90
10,-27.66,4.67,8.14,0.20,-0.24,0.90
11,-29.15,5.39,7.92,0.20,-0.24,0.90
12,-29.57,3.69,8.05,0.20,-0.24,0.92
13,-29.51,1.54,7.56,0.20,-0.24,0.92
14,-30.05,0.35,7.48,0.20,-0.25,0.91
15,-30.69,-0.79,7.24,0.19,-0.25,0.90
16,-31.88,-1.60,7.05,0.20,-0.27,0.90
17,-31.92,-2.61,6.73,0.19,-0.27,0.91
18,-32.73,-3.11,6.76,0.20,-0.27,0.92
19,-33.62,-3.04,7.04,0.18,-0.28,0.92
20,-34.85,-3.80,6.89,0.18,-0.27,0.93
21,-35.56,-4.31,7.21,0.18,-0.28,0.96
22,-35.11,-3.13,6.98,0.18,-0.29,0.97
23,-35.19,-1.56,7.01,0.17,-0.29,0.99
24,-34.93,-0.18,7.31,0.18,-0.30,1.00
25,-34.87,0.81,7.86,0.17,-0.30,1.00
26,-35.42,2.29,8.84,0.16,-0.30,1.00
27,-35.02,5.21,9.95,0.16,-0.31,0.98
28,-35.86,5.50,10.99,0.16,-0.31,0.96
29,-37.25,6.52,12.11,0.16,-0.31,0.95
30,-37.65,5.86,12.79,0.17,-0.33,0.94
31,-37.25,6.63,13.34,0.18,-0.34,0.91
32,-38.37,5.80,13.53,0.18,-0.34,0.89
33,-39.01,5.50,13.63,0.17,-0.35,0.85
34,-40.92,4.46,13.28,0.17,-0.36,0.86
35,-42.46,5.47,12.47,0.18,-0.36,0.86
36,-44.75,4.90,12.03,0.18,-0.36,0.86
37,-44.85,6.31,11.21,0.18,-0.37,0.86
38,-46.24,5.44,10.78,0.16,-0.39,0.87
39,-46.20,0.52,11.45,0.16,-0.39,0.89
40,-46.84,0.18,11.16,0.17,-0.40,0.91
41,-48.32,0.05,11.48,0.18,-0.40,0.90
42,-48.84,-1.82,11.13,0.19,-0.40,0.92
43,-48.85,-3.18,11.05,0.19,-0.40,0.93
44,-47.24,-5.40,11.02,0.17,-0.42,0.95
45,-47.47,-4.73,10.85,0.17,-0.42,0.95
46,-48.35,-4.43,11.39,0.16,-0.43,0.95
47,-48.72,-5.33,11.18,0.19,-0.44,0.96
48,-49.42,-5.83,10.92,0.20,-0.43,0.99
49,-49.74,-5.24,9.73,0.20,-0.43,1.00
