acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
-0.47,0.2,0.79,1.51,0.81,-4.12,33.05
-0.47,0.21,0.79,0.18,2.52,-4.06,33.05
-0.47,0.23,0.76,-1.53,2.85,-3.92,33.0
-0.48,0.23,0.76,-4.73,2.44,-4.72,33.0
-0.5,0.22,0.76,-6.47,1.28,-5.1,33.0
-0.5,0.2,0.8,-7.11,-0.4,-4.87,32.86
-0.51,0.18,0.78,-7.13,-0.53,-4.43,33.0
-0.51,0.19,0.79,-7.71,-1.04,-3.11,33.0
-0.49,0.18,0.8,-7.85,-0.15,-1.56,32.95
-0.5,0.18,0.8,-6.46,1.44,-1.01,32.95
-0.52,0.18,0.78,-6.4,-0.66,-1.25,33.05
-0.51,0.19,0.78,-7.6,-2.35,-1.1,33.09
-0.52,0.17,0.79,-8.05,-6.84,-1.95,32.91
-0.5,0.17,0.82,-8.27,-6.87,-1.6,33.05
-0.51,0.17,0.82,-8.81,-5.4,-0.46,33.05
-0.49,0.17,0.81,-10.47,-3.95,1.4,33.09
-0.49,0.16,0.82,-11.68,-1.76,1.85,33.0
-0.49,0.15,0.82,-12.35,-0.92,2.56,32.95
-0.48,0.13,0.84,-12.0,0.31,3.13,32.95
-0.48,0.13,0.84,-9.69,1.66,3.82,32.95
-0.5,0.12,0.85,-8.32,0.38,4.44,32.91
-0.5,0.12,0.86,-6.53,-1.51,4.67,32.95
-0.51,0.12,0.87,-6.17,-5.01,5.66,32.95
-0.48,0.13,0.88,-5.47,-5.83,7.02,33.05
-0.47,0.12,0.87,-4.15,-6.43,7.5,32.95
-0.45,0.12,0.86,-3.82,-8.56,7.08,32.95
-0.43,0.12,0.89,-3.36,-8.23,5.33,33.05
-0.42,0.12,0.87,-1.98,-7.45,4.63,33.09
-0.41,0.13,0.86,-2.47,-4.52,4.38,33.0
-0.41,0.12,0.86,-0.96,-2.29,3.66,33.09
-0.41,0.13,0.86,-0.38,-1.18,2.52,33.0
-0.42,0.15,0.85,-0.6,-1.66,1.69,33.0
-0.42,0.14,0.84,-1.69,-3.68,-0.06,33.0
-0.42,0.15,0.86,-2.46,-5.34,-1.22,33.0
-0.43,0.14,0.86,-1.88,-5.16,-1.51,32.95
-0.43,0.14,0.87,-1.02,-4.31,-1.44,33.05
-0.44,0.15,0.87,-0.96,-3.83,-1.16,33.09
-0.43,0.16,0.86,-1.68,-3.86,-1.19,33.0
-0.42,0.16,0.84,-2.23,-3.54,-1.04,32.95
-0.42,0.16,0.84,-2.78,0.02,-1.48,33.05
-0.43,0.15,0.84,-1.79,0.69,-1.91,33.05
-0.43,0.12,0.85,0.89,0.4,-2.9,32.95
-0.47,0.13,0.87,2.79,-1.65,-4.15,33.0
-0.47,0.14,0.87,4.53,-3.31,-3.34,32.91
-0.48,0.15,0.85,4.11,-3.39,-2.67,33.0
-0.48,0.16,0.84,3.65,-3.24,-0.75,33.0
-0.47,0.17,0.82,1.98,-2.75,0.08,33.05
-0.47,0.18,0.81,0.9,-3.74,0.05,33.09
-0.46,0.17,0.79,-2.31,-4.12,0.79,33.0
-0.44,0.16,0.81,-2.4,-3.37,0.76,33.05
-0.44,0.13,0.83,-0.78,-2.95,-0.02,32.95
-0.44,0.14,0.82,-0.64,-2.81,-0.67,33.0
-0.45,0.15,0.83,-1.3,-2.67,-0.18,33.0
-0.46,0.15,0.84,-1.27,-3.73,0.05,33.05
-0.47,0.15,0.84,-1.57,-4.61,0.41,32.95
-0.46,0.16,0.84,-2.34,-5.68,0.81,32.95
-0.47,0.17,0.86,-2.95,-6.49,1.22,33.0
-0.45,0.15,0.87,-2.37,-4.9,2.11,33.09
-0.45,0.14,0.89,-0.7,-2.0,2.38,32.91
-0.46,0.14,0.88,-0.02,-3.21,2.12,33.09
-0.47,0.13,0.89,1.88,-3.73,1.91,33.0
-0.48,0.12,0.91,4.37,-5.57,1.76,33.05
-0.48,0.12,0.91,6.56,-6.35,2.49,33.09
-0.48,0.14,0.9,7.28,-5.48,3.97,33.05
-0.48,0.15,0.88,7.37,-4.47,5.11,33.09
-0.49,0.16,0.89,6.69,-4.11,5.92,32.95
-0.49,0.17,0.87,5.51,-5.74,7.51,32.91
-0.48,0.16,0.87,4.79,-7.56,8.96,33.0
-0.47,0.17,0.87,4.93,-8.79,9.31,33.05
-0.45,0.17,0.88,4.24,-11.16,9.24,32.91
-0.44,0.15,0.89,4.41,-12.78,9.07,33.09
-0.45,0.11,0.92,8.76,-14.98,8.27,33.05
-0.44,0.09,0.95,12.79,-15.68,7.65,33.05
-0.45,0.09,0.96,17.85,-16.9,7.11,33.0
-0.44,0.13,0.96,20.32,-14.38,7.5,33.0
-0.46,0.16,0.93,20.95,-15.94,7.89,33.05
-0.45,0.18,0.91,19.53,-16.82,8.47,33.05
-0.47,0.21,0.89,16.34,-19.71,7.89,33.09
-0.46,0.22,0.88,14.02,-21.07,8.56,33.0
-0.44,0.2,0.89,11.22,-20.78,9.73,33.05
-0.45,0.18,0.94,10.21,-19.86,11.24,33.0
-0.45,0.14,0.97,11.45,-20.0,13.44,33.09
-0.45,0.13,0.99,14.32,-18.7,14.87,33.0
-0.47,0.13,1.0,18.67,-24.06,15.92,33.05
-0.45,0.16,1.0,21.07,-25.86,15.73,33.0
-0.47,0.19,0.99,25.63,-29.15,14.98,33.0
-0.47,0.22,0.98,27.62,-30.7,14.98,33.05
-0.46,0.24,0.96,26.18,-32.52,15.82,33.09
-0.46,0.25,0.98,24.56,-31.54,17.5,33.05
-0.47,0.24,0.98,22.89,-32.26,18.6,33.05
-0.48,0.26,1.0,19.68,-33.69,20.99,33.09
-0.47,0.26,0.98,18.08,-34.87,24.67,33.09
-0.45,0.27,0.98,16.55,-39.95,28.03,33.0
-0.44,0.28,0.97,15.98,-49.07,29.33,33.05
-0.41,0.29,0.97,15.53,-61.66,27.13,33.09
-0.38,0.31,0.97,13.07,-71.77,24.38,33.0
-0.36,0.29,0.98,14.4,-80.27,19.97,33.05
-0.33,0.29,0.97,11.63,-88.24,16.15,33.09
-0.31,0.32,0.94,6.82,-94.24,15.04,33.05
-0.26,0.36,0.92,-0.18,-94.38,15.73,33.0
-0.23,0.4,0.91,-13.33,-93.34,18.56,33.05
-0.18,0.39,0.88,-24.12,-91.97,19.37,33.05
-0.15,0.4,0.91,-37.37,-93.95,16.66,33.14
-0.25,0.51,0.93,-65.79,-106.63,10.32,33.0
-0.14,0.48,0.78,-84.81,-93.36,17.36,33.09
-0.14,0.45,0.78,-107.08,-89.39,20.79,32.91
-0.1,0.42,0.72,-114.44,-72.99,29.48,33.0
-0.09,0.35,0.74,-119.19,-58.58,35.02,32.95
-0.07,0.3,0.75,-121.76,-35.18,44.05,32.95
-0.1,0.18,0.77,-124.29,-22.95,50.81,33.09
-0.14,0.1,0.81,-131.39,-30.23,45.71,33.05
-0.13,0.04,0.8,-147.15,-41.37,32.72,33.05
-0.09,-0.05,0.82,-153.98,-58.52,15.11,33.0
-0.07,-0.1,0.83,-160.76,-76.52,-1.34,33.05
-0.08,-0.15,0.79,-173.79,-95.5,-19.15,33.05
-0.08,-0.18,0.77,-184.79,-109.28,-28.37,33.05
-0.07,-0.28,0.84,-183.3,-110.41,-28.0,32.95
-0.11,-0.34,0.81,-182.99,-113.89,-23.37,33.09
-0.09,-0.36,0.79,-177.63,-108.47,-12.7,33.05
-0.05,-0.43,0.83,-160.82,-98.72,-2.31,33.05
0.03,-0.46,0.86,-135.59,-88.92,4.55,32.95
0.06,-0.46,0.99,-111.39,-81.08,0.2,33.05
0.1,-0.46,0.9,-94.05,-66.06,-5.63,33.09
0.11,-0.45,0.94,-81.48,-52.64,-16.9,32.95
0.15,-0.47,0.91,-71.04,-46.87,-32.93,33.05
0.18,-0.39,0.93,-62.14,-38.87,-48.21,33.0
0.15,-0.39,0.96,-46.85,-43.22,-59.69,33.0
0.08,-0.39,0.95,-42.95,-52.81,-68.79,33.05
0.03,-0.36,0.92,-45.19,-63.08,-68.89,33.0
0.07,-0.34,0.91,-45.95,-69.21,-61.53,33.0
0.12,-0.36,0.92,-45.97,-69.77,-56.6,32.95
0.18,-0.37,0.94,-46.73,-67.3,-56.23,33.0
0.23,-0.36,0.96,-44.63,-63.13,-56.43,33.0
