,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
0,12.47,2.70,-19.31,0.29,0.02,1.01
1,12.09,2.92,-19.89,0.30,0.03,0.99
2,11.69,2.87,-20.67,0.29,0.03,0.98
3,11.28,1.71,-21.04,0.30,0.04,0.98
4,10.69,1.15,-21.91,0.31,0.04,0.98
5,9.86,2.99,-22.73,0.33,0.06,0.97
6,9.22,5.15,-23.56,0.32,0.06,0.97
7,8.21,6.73,-24.32,0.32,0.07,0.97
8,7.63,7.66,-24.84,0.30,0.06,0.96
9,6.92,7.60,-24.82,0.30,0.06,0.96
10,6.85,8.49,-24.96,0.30,0.05,0.95
11,5.45,10.90,-24.70,0.30,0.06,0.96
12,4.81,12.47,-24.61,0.29,0.05,0.95
13,4.15,12.27,-24.87,0.28,0.05,0.94
14,2.96,12.03,-25.59,0.26,0.06,0.93
15,1.91,11.04,-26.38,0.25,0.06,0.91
16,0.64,10.24,-27.16,0.25,0.07,0.91
17,-0.81,9.83,-28.00,0.23,0.06,0.90
18,-2.20,9.27,-28.44,0.21,0.05,0.91
19,-3.53,8.14,-28.61,0.19,0.05,0.91
20,-4.98,7.86,-28.09,0.16,0.05,0.90
21,-6.24,7.48,-27.36,0.15,0.04,0.89
22,-7.27,6.05,-26.15,0.12,0.04,0.90
23,-7.57,5.31,-24.50,0.10,0.02,0.91
24,-7.62,4.75,-22.70,0.09,0.01,0.88
25,-8.09,4.63,-21.13,0.07,0.01,0.88
26,-8.11,5.51,-19.18,0.08,0.01,0.88
27,-8.53,4.73,-17.65,0.07,0.00,0.87
28,-9.01,3.77,-16.50,0.07,-0.00,0.86
29,-9.88,2.66,-15.36,0.06,0.01,0.85
30,-11.11,0.35,-14.85,0.06,0.00,0.83
31,-12.96,-1.85,-14.17,0.06,0.01,0.82
32,-15.10,-3.34,-13.01,0.05,0.02,0.83
33,-16.34,-6.89,-12.27,0.05,0.02,0.81
34,-18.23,-8.50,-11.37,0.06,0.01,0.81
35,-20.21,-9.37,-10.67,0.06,0.02,0.82
36,-22.63,-10.78,-9.98,0.06,0.01,0.84
37,-23.98,-12.40,-9.01,0.06,0.00,0.86
38,-25.02,-13.02,-7.91,0.08,-0.00,0.87
39,-25.86,-12.64,-6.79,0.08,-0.00,0.89
40,-26.11,-11.37,-5.33,0.09,-0.01,0.90
41,-25.71,-11.76,-4.46,0.10,-0.01,0.91
42,-25.48,-12.37,-3.73,0.11,-0.02,0.90
43,-24.93,-14.21,-3.16,0.12,-0.02,0.90
44,-24.41,-15.02,-2.35,0.13,-0.02,0.91
45,-23.71,-15.53,-1.45,0.13,-0.03,0.91
46,-23.27,-14.78,-0.70,0.14,-0.02,0.91
47,-23.66,-14.03,-0.40,0.15,-0.02,0.91
48,-24.21,-14.21,-0.11,0.15,-0.02,0.90
49,-25.10,-14.58,0.14,0.14,-0.02,0.90
50,-25.19,-15.88,0.64,0.15,-0.03,0.91
51,-26.40,-15.24,0.87,0.15,-0.03,0.91
52,-28.44,-13.54,1.54,0.16,-0.03,0.90
53,-29.56,-12.87,2.12,0.17,-0.03,0.89
54,-30.82,-12.58,2.87,0.17,-0.04,0.91
55,-32.09,-12.34,3.19,0.18,-0.04,0.92
56,-32.64,-10.27,3.59,0.19,-0.04,0.95
57,-33.05,-8.52,3.92,0.20,-0.06,0.96
58,-32.73,-7.42,4.34,0.20,-0.07,0.95
59,-32.53,-5.97,4.95,0.20,-0.08,1.00
60,-30.53,-2.35,5.66,0.21,-0.08,1.05
61,-31.08,-15.18,3.63,0.16,-0.08,1.06
62,-24.08,2.81,6.00,0.27,-0.10,0.92
63,-26.21,22.24,8.12,0.25,-0.07,0.96
64,-25.30,19.88,8.98,0.16,-0.08,1.00
65,-29.30,4.96,8.72,0.13,-0.06,1.04
66,-28.81,0.20,8.53,0.17,-0.05,0.96
