acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
-0.22,-0.16,0.96,-1.1,-0.58,-4.08,32.25
-0.22,-0.16,0.96,-1.24,-0.23,-3.65,32.34
-0.23,-0.16,0.94,-1.57,1.15,-2.64,32.2
-0.23,-0.17,0.95,-1.51,2.11,-2.37,32.34
-0.24,-0.19,0.96,0.69,3.01,-2.49,32.34
-0.24,-0.18,0.95,1.6,2.21,-2.09,32.34
-0.25,-0.19,0.94,3.13,1.63,-1.3,32.34
-0.24,-0.18,0.94,3.57,1.24,-0.44,32.29
-0.25,-0.15,0.92,2.29,1.47,-0.5,32.2
-0.25,-0.14,0.91,0.27,1.34,-0.05,32.29
-0.26,-0.15,0.9,-1.42,0.23,-0.87,32.39
-0.26,-0.15,0.89,-3.94,-0.4,-0.17,32.29
-0.27,-0.15,0.9,-5.73,-0.95,0.09,32.15
-0.25,-0.16,0.89,-7.45,-1.44,0.02,32.29
-0.23,-0.17,0.9,-7.98,-1.36,-0.21,32.34
-0.24,-0.18,0.91,-7.73,-0.93,0.02,32.34
-0.23,-0.2,0.93,-5.91,-0.63,0.55,32.29
-0.24,-0.21,0.94,-3.65,-0.29,0.9,32.2
-0.23,-0.19,0.94,-2.73,-0.29,1.1,32.34
-0.24,-0.18,0.94,-2.9,-0.18,1.34,32.29
-0.23,-0.17,0.93,-4.29,-0.84,1.15,32.29
-0.22,-0.17,0.94,-5.28,-0.61,1.15,32.29
-0.21,-0.16,0.92,-6.37,0.47,1.39,32.34
-0.21,-0.16,0.94,-7.21,1.71,1.62,32.39
-0.2,-0.19,0.95,-5.65,2.75,1.69,32.29
-0.21,-0.19,0.97,-3.77,3.44,1.88,32.29
-0.22,-0.19,0.96,-0.87,2.21,0.76,32.29
-0.24,-0.2,0.96,0.84,0.6,0.99,32.34
-0.24,-0.18,0.95,1.24,-0.99,0.6,32.39
-0.23,-0.18,0.95,1.33,-2.21,0.66,32.39
-0.22,-0.17,0.93,0.49,-2.53,0.46,32.29
-0.22,-0.16,0.93,-0.26,-2.35,0.23,32.29
-0.23,-0.17,0.93,-0.64,-1.82,-0.56,32.39
-0.23,-0.18,0.94,-0.37,-0.79,0.08,32.44
-0.23,-0.18,0.94,0.18,-0.35,0.37,32.2
-0.23,-0.18,0.95,0.35,-1.44,0.55,32.29
-0.24,-0.18,0.93,0.61,-4.03,-0.55,32.25
-0.23,-0.18,0.93,0.11,-4.41,0.03,32.39
-0.24,-0.18,0.94,0.15,-4.41,0.08,32.39
-0.23,-0.19,0.95,0.56,-3.5,0.02,32.34
-0.24,-0.18,0.93,0.9,-2.31,0.87,32.34
-0.24,-0.18,0.92,0.76,-2.11,1.18,32.44
-0.23,-0.17,0.91,0.0,-1.82,1.83,32.39
-0.22,-0.17,0.93,0.27,-2.64,1.07,32.29
-0.22,-0.17,0.93,0.76,-3.13,-0.49,32.29
-0.21,-0.16,0.93,-0.11,-3.07,-1.1,32.29
-0.21,-0.17,0.93,-0.98,-3.22,-1.98,32.29
-0.21,-0.17,0.93,-1.01,-3.86,-2.98,32.25
-0.21,-0.17,0.93,-2.23,-4.35,-2.47,32.39
-0.21,-0.16,0.93,-2.46,-6.17,-3.77,32.25
-0.21,-0.16,0.92,-3.21,-9.19,-5.16,32.34
-0.21,-0.17,0.93,-2.2,-10.79,-6.78,32.29
-0.21,-0.2,0.94,-1.13,-11.4,-7.63,32.39
-0.2,-0.2,0.96,-0.35,-9.8,-6.89,32.29
-0.22,-0.19,0.94,0.84,-10.47,-8.63,32.25
-0.25,-0.16,0.92,-0.81,-12.2,-9.92,32.39
-0.28,-0.15,0.93,-4.05,-14.56,-9.57,32.29
-0.29,-0.16,0.95,-6.17,-17.79,-7.85,32.39
