,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
0,-8.50,-28.09,90.11,-0.08,-0.24,1.17
1,-5.57,-21.77,96.37,-0.02,-0.23,1.19
2,-1.30,-18.44,102.82,0.04,-0.22,1.21
3,3.94,-18.84,107.07,0.12,-0.21,1.23
4,8.93,-23.16,106.38,0.19,-0.20,1.25
5,13.22,-27.98,103.88,0.30,-0.17,1.27
6,18.26,-32.61,98.38,0.44,-0.15,1.28
7,22.89,-34.40,87.91,0.57,-0.10,1.27
8,24.49,-35.62,72.55,0.71,-0.05,1.27
9,26.34,-38.06,60.35,0.79,0.00,1.27
10,28.20,-21.02,42.90,0.96,0.03,1.23
11,30.35,2.03,21.89,1.08,0.08,1.24
12,30.31,29.08,3.18,1.10,0.15,1.23
13,30.35,58.66,-15.08,1.09,0.12,1.16
14,26.49,91.98,-29.76,1.04,0.19,1.10
15,23.19,118.78,-44.64,0.92,0.15,1.05
16,20.50,139.28,-59.74,0.75,0.11,1.02
17,18.35,147.88,-73.39,0.51,0.06,0.95
18,15.42,145.69,-85.10,0.29,0.03,0.91
19,14.27,132.50,-94.32,0.03,-0.03,0.87
20,12.61,110.49,-100.79,-0.24,-0.08,0.83
21,12.64,84.58,-104.08,-0.47,-0.12,0.79
22,11.37,54.99,-101.97,-0.70,-0.15,0.79
23,12.61,23.21,-92.92,-0.88,-0.18,0.76
24,10.11,-16.00,-80.81,-1.00,-0.22,0.76
25,8.58,-46.17,-67.21,-1.04,-0.24,0.75
26,5.19,-70.56,-50.23,-1.08,-0.27,0.78
27,0.63,-90.53,-28.60,-1.08,-0.30,0.80
28,-3.01,-105.36,-6.40,-1.04,-0.33,0.85
29,-6.06,-114.15,16.11,-0.96,-0.37,0.88
30,-7.47,-117.98,35.89,-0.86,-0.40,0.91
31,-8.21,-117.51,53.31,-0.75,-0.41,0.95
32,-7.97,-117.15,69.77,-0.65,-0.39,0.98
33,-8.55,-108.08,85.57,-0.54,-0.34,0.98
34,-10.12,-98.93,100.47,-0.43,-0.30,1.01
35,-14.32,-89.76,113.28,-0.32,-0.27,1.03
36,-17.47,-81.86,126.05,-0.22,-0.24,1.07
37,-21.44,-70.14,138.23,-0.07,-0.23,1.12
38,-22.52,-64.20,150.44,0.02,-0.20,1.18
39,-22.85,-52.46,158.21,0.21,-0.17,1.23
40,-17.47,-39.54,158.70,0.41,-0.17,1.28
41,-7.71,-30.20,149.76,0.56,-0.15,1.34
42,1.76,-29.15,129.40,0.75,-0.17,1.40
43,17.63,-22.56,98.37,0.90,-0.14,1.42
44,30.46,-16.02,65.77,1.01,-0.03,1.38
45,41.98,-6.61,34.61,1.09,0.04,1.31
46,46.76,11.15,11.15,1.09,0.12,1.27
47,44.89,37.62,-6.00,1.12,0.19,1.17
48,42.85,63.57,-21.24,1.07,0.19,1.12
49,35.98,94.53,-32.43,1.02,0.23,1.06
50,26.95,125.44,-44.08,0.94,0.22,0.99
51,22.31,145.68,-62.23,0.75,0.13,0.96
52,24.78,144.67,-81.44,0.41,0.06,0.91
53,32.14,122.31,-98.47,0.01,0.01,0.82
54,37.60,85.31,-110.64,-0.36,-0.02,0.73
55,33.07,44.29,-115.63,-0.58,-0.03,0.66
56,29.30,10.31,-112.52,-0.78,-0.02,0.62
57,20.95,-20.64,-98.50,-0.92,-0.08,0.61
58,12.41,-44.89,-77.51,-1.00,-0.13,0.68
59,5.57,-67.47,-50.53,-1.04,-0.19,0.73
60,0.12,-77.59,-21.47,-1.01,-0.25,0.75
61,-5.79,-86.53,6.09,-0.95,-0.29,0.82
62,-11.10,-90.24,30.90,-0.87,-0.31,0.87
63,-15.01,-89.27,53.04,-0.75,-0.33,0.93
64,-19.79,-85.74,73.33,-0.65,-0.30,0.99
65,-24.58,-76.37,93.98,-0.53,-0.29,1.02
66,-26.11,-69.71,113.28,-0.45,-0.30,1.09
67,-26.75,-60.50,131.73,-0.31,-0.27,1.15
68,-23.68,-55.57,148.49,-0.19,-0.24,1.20
69,-19.47,-52.43,160.52,-0.04,-0.21,1.23
70,-17.53,-47.83,164.73,0.13,-0.18,1.26
71,-13.97,-43.31,161.59,0.30,-0.15,1.30
72,-11.27,-39.63,149.25,0.51,-0.13,1.37
73,-4.76,-37.74,127.33,0.64,-0.12,1.46
74,6.08,-38.03,100.95,0.78,-0.09,1.51
75,19.85,-30.14,72.90,0.92,-0.06,1.53
76,31.60,-19.04,46.08,1.00,-0.02,1.51
77,40.20,2.85,23.76,1.02,0.02,1.47
78,46.56,25.44,9.79,1.00,0.07,1.41
79,50.23,50.82,0.61,0.95,0.10,1.36
80,50.47,71.31,-6.06,0.91,0.14,1.29
81,46.84,89.42,-12.11,0.89,0.17,1.25
82,40.81,105.11,-19.47,0.86,0.17,1.19
83,37.63,121.76,-30.98,0.82,0.16,1.15
84,38.90,130.92,-45.68,0.71,0.13,1.12
85,46.37,129.39,-63.15,0.52,0.08,1.07
86,53.59,117.15,-78.67,0.30,0.06,1.00
87,57.07,100.70,-90.50,0.12,0.07,0.92
88,52.75,82.14,-99.95,-0.02,0.07,0.86
89,53.91,65.62,-106.99,-0.20,0.05,0.80
90,47.31,47.98,-107.88,-0.34,0.05,0.74
91,41.59,34.96,-104.20,-0.50,0.04,0.70
92,34.96,21.01,-93.82,-0.59,0.01,0.67
93,25.65,10.98,-81.34,-0.68,-0.02,0.65
94,17.77,7.24,-66.31,-0.74,-0.06,0.65
95,9.54,0.50,-49.86,-0.78,-0.08,0.67
96,3.25,-9.36,-32.43,-0.82,-0.14,0.69
97,-12.46,-6.75,-15.89,-0.80,-0.14,0.67
98,-14.98,-12.76,0.05,-0.77,-0.18,0.71
99,-22.69,-17.83,15.28,-0.77,-0.22,0.74
100,-27.01,-19.82,30.34,-0.75,-0.22,0.79
101,-29.59,-20.14,46.17,-0.75,-0.22,0.82
102,-32.38,-25.01,63.28,-0.71,-0.20,0.86
103,-34.82,-36.05,79.18,-0.68,-0.18,0.92
104,-36.82,-45.83,93.54,-0.57,-0.16,0.96
105,-37.36,-58.70,105.85,-0.46,-0.13,1.03
106,-36.55,-68.44,115.98,-0.30,-0.13,1.12
107,-30.67,-81.33,120.00,-0.12,-0.12,1.20
108,-23.10,-83.65,118.35,0.13,-0.09,1.31
109,-16.69,-85.15,110.84,0.33,-0.08,1.36
110,-6.73,-79.34,98.72,0.57,-0.03,1.44
111,-0.44,-71.15,81.80,0.75,-0.02,1.47
112,7.63,-54.23,62.12,0.91,0.03,1.50
113,12.85,-30.60,43.76,1.03,0.07,1.50
114,9.91,2.34,27.95,1.10,0.12,1.52
115,30.35,27.59,16.52,1.04,0.15,1.49
116,21.80,48.00,7.56,0.93,0.22,1.40
117,21.68,69.21,-1.33,0.93,0.20,1.33
118,23.36,90.50,-9.91,0.86,0.23,1.32
119,21.07,97.68,-18.46,0.76,0.22,1.29
120,21.45,105.60,-30.32,0.72,0.19,1.25
121,23.19,115.37,-44.67,0.63,0.14,1.20
122,29.28,111.47,-62.06,0.42,0.07,1.16
123,39.01,92.95,-79.45,0.18,0.02,1.12
124,47.28,67.76,-94.53,0.00,-0.02,1.05
125,51.27,43.07,-106.02,-0.16,-0.03,0.97
126,49.71,26.11,-110.14,-0.26,-0.03,0.92
127,50.00,15.82,-108.05,-0.36,-0.02,0.86
