,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
0,52.69,6.38,8.55,-0.02,-0.19,1.12
1,53.92,5.50,8.87,-0.05,-0.19,1.12
2,55.53,2.32,9.69,-0.06,-0.20,1.13
3,56.84,3.42,11.08,-0.05,-0.18,1.12
4,59.36,3.86,12.46,-0.04,-0.18,1.14
5,60.40,6.61,12.53,-0.02,-0.18,1.14
6,62.78,11.68,13.60,0.01,-0.17,1.13
7,65.15,16.60,12.93,0.01,-0.18,1.14
8,66.82,15.83,13.18,0.00,-0.18,1.15
9,70.24,20.79,15.92,0.02,-0.16,1.15
10,74.92,24.41,17.36,-0.02,-0.17,1.15
11,80.18,26.58,18.44,-0.04,-0.17,1.19
12,85.80,28.38,18.00,-0.03,-0.17,1.19
13,92.61,32.11,19.19,-0.04,-0.16,1.20
14,98.41,32.70,19.94,-0.04,-0.14,1.19
15,102.40,33.13,20.27,-0.05,-0.13,1.18
16,101.95,34.43,21.39,-0.07,-0.09,1.17
17,98.73,32.53,22.84,-0.07,-0.07,1.13
18,99.82,25.19,21.76,-0.11,-0.06,1.12
19,101.85,16.98,20.93,-0.12,-0.05,1.16
20,101.33,12.12,20.81,-0.12,-0.02,1.15
21,100.20,8.52,20.20,-0.11,0.01,1.08
22,102.02,-19.95,27.59,-0.11,0.05,1.03
23,98.82,3.13,26.76,-0.02,0.09,1.02
24,96.70,7.80,20.93,-0.06,0.10,1.09
25,99.31,-7.59,24.20,-0.10,0.06,0.95
26,90.56,-1.39,21.97,-0.08,0.06,1.02
27,91.36,2.44,20.02,-0.05,0.05,1.14
28,92.79,-0.49,24.53,-0.05,0.09,1.21
29,108.14,0.06,22.92,-0.06,-0.04,1.17
30,109.21,4.70,24.95,-0.05,0.06,1.22
31,126.89,3.18,26.98,-0.06,-0.01,1.23
32,137.97,2.14,29.21,-0.05,0.05,1.27
33,143.82,-11.74,25.30,-0.14,0.00,1.22
34,124.20,-23.86,27.63,-0.06,0.15,1.23
35,112.26,-24.60,29.97,0.07,0.14,1.14
36,115.79,-26.53,25.51,0.11,0.20,1.06
37,108.72,-40.99,19.45,-0.05,0.25,1.05
38,120.14,-34.43,17.22,0.10,0.23,1.07
39,126.60,-29.39,11.95,0.12,0.24,1.12
40,131.53,-22.40,3.54,0.14,0.21,1.12
41,136.23,-5.63,4.50,0.20,0.23,1.10
42,137.15,3.89,5.04,0.16,0.23,1.12
43,138.95,13.62,6.02,0.15,0.23,1.16
