acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
-0.22,0.1,0.96,-0.55,1.65,-0.89,32.53
-0.22,0.1,0.96,0.93,1.71,-1.18,32.44
-0.24,0.1,0.95,1.48,2.03,-1.25,32.39
-0.24,0.11,0.95,1.27,1.74,-1.28,32.34
-0.23,0.12,0.95,0.15,1.37,-1.22,32.39
-0.24,0.12,0.94,-0.81,0.69,-1.19,32.44
-0.24,0.12,0.95,-1.4,-0.03,-0.82,32.44
-0.23,0.11,0.95,-1.08,0.41,-0.7,32.34
-0.23,0.11,0.95,-1.04,1.07,-0.63,32.34
-0.24,0.11,0.94,-0.6,1.45,-0.6,32.44
-0.25,0.11,0.95,-0.35,0.79,-0.92,32.34
-0.25,0.11,0.93,0.34,0.66,-0.05,32.44
-0.25,0.12,0.94,-0.31,-0.41,-0.03,32.48
-0.24,0.11,0.95,-0.12,-0.78,0.34,32.29
-0.24,0.11,0.95,0.43,-0.66,0.99,32.48
-0.22,0.12,0.94,0.06,-0.27,1.3,32.34
-0.23,0.12,0.93,-0.56,0.41,0.92,32.39
-0.22,0.12,0.94,-1.21,0.93,0.75,32.44
-0.22,0.12,0.94,-1.69,1.86,0.89,32.39
-0.22,0.12,0.93,-2.49,1.18,0.61,32.25
-0.21,0.12,0.93,-2.9,0.66,0.17,32.39
-0.21,0.12,0.92,-3.66,-0.67,-0.21,32.25
-0.22,0.11,0.95,-1.89,-2.55,-1.45,32.39
-0.21,0.11,0.96,-1.37,-2.08,-1.51,32.39
-0.21,0.12,0.94,-0.93,-0.84,-1.39,32.39
-0.21,0.12,0.94,-1.37,0.56,-1.36,32.44
-0.22,0.11,0.96,-0.82,1.31,-1.07,32.39
-0.24,0.11,0.95,-1.15,1.51,-0.52,32.39
-0.23,0.13,0.95,-1.69,1.11,-0.4,32.29
-0.24,0.13,0.95,-2.43,0.4,-1.02,32.39
-0.24,0.13,0.94,-4.12,-0.92,-0.64,32.39
-0.24,0.11,0.94,-3.91,-2.24,-1.57,32.39
-0.24,0.1,0.94,-2.23,-2.89,-1.69,32.44
-0.24,0.1,0.93,-1.16,-2.56,-0.73,32.39
-0.22,0.1,0.95,-0.41,-0.14,0.12,32.29
-0.22,0.11,0.96,0.55,0.9,-0.06,32.39
-0.24,0.11,0.95,0.17,1.08,-0.15,32.39
-0.25,0.13,0.94,-1.42,0.05,-0.21,32.39
-0.24,0.14,0.93,-3.13,-1.31,-0.84,32.39
-0.24,0.12,0.93,-4.93,-2.15,-0.69,32.39
-0.23,0.11,0.94,-4.98,-2.6,-0.56,32.39
-0.22,0.1,0.95,-3.59,-2.2,-0.85,32.44
-0.22,0.09,0.97,-2.06,-0.41,-0.35,32.39
-0.23,0.1,0.96,-1.63,0.49,-0.47,32.48
-0.22,0.11,0.96,-0.98,0.72,-0.96,32.48
-0.24,0.11,0.96,-1.5,0.0,-1.1,32.29
-0.25,0.12,0.96,-1.89,-1.21,-1.02,32.39
-0.24,0.12,0.95,-2.05,-2.11,-0.4,32.39
-0.24,0.12,0.96,-2.6,-2.0,0.03,32.39
-0.23,0.12,0.94,-3.34,-1.4,0.46,32.39
-0.22,0.12,0.95,-4.35,-0.37,0.21,32.29
-0.23,0.12,0.94,-5.07,-0.32,0.11,32.39
-0.22,0.11,0.94,-4.92,-1.68,-0.61,32.34
-0.22,0.1,0.95,-3.48,-3.31,-1.68,32.39
-0.22,0.1,0.93,-2.4,-3.59,-1.8,32.48
-0.22,0.1,0.95,-1.19,-2.32,-1.98,32.34
-0.22,0.1,0.95,-0.96,-1.8,-1.83,32.44
-0.23,0.11,0.94,-1.79,-0.85,-1.31,32.39
-0.24,0.13,0.94,-3.22,-1.07,-1.85,32.48
-0.24,0.13,0.94,-4.58,-2.09,-1.39,32.34
-0.23,0.12,0.95,-5.65,-3.42,-1.44,32.44
-0.23,0.11,0.95,-5.59,-4.58,-1.71,32.39
-0.22,0.11,0.95,-5.6,-5.13,-1.73,32.39
-0.22,0.11,0.93,-5.42,-5.21,-2.14,32.44
-0.22,0.11,0.94,-5.89,-4.93,-2.49,32.34
-0.22,0.12,0.94,-5.91,-5.01,-2.69,32.39
-0.22,0.11,0.93,-6.21,-6.5,-3.01,32.39
-0.21,0.11,0.94,-5.21,-7.69,-3.79,32.39
-0.2,0.12,0.93,-5.37,-8.79,-4.34,32.34
-0.2,0.12,0.94,-5.95,-9.76,-5.77,32.39
-0.2,0.13,0.94,-6.46,-11.94,-7.51,32.39
-0.21,0.13,0.95,-6.11,-14.18,-9.34,32.44
-0.21,0.14,0.95,-6.03,-17.79,-11.53,32.29
-0.21,0.16,0.94,-7.07,-23.05,-15.13,32.39
-0.2,0.18,0.92,-10.79,-28.7,-19.08,32.39
-0.2,0.18,0.93,-15.37,-33.8,-23.65,32.34
-0.18,0.17,0.94,-19.94,-39.22,-28.11,32.34
-0.19,0.15,0.94,-24.08,-44.2,-35.86,32.39
-0.21,0.18,0.93,-29.97,-49.94,-41.88,32.34
-0.22,0.18,0.91,-38.12,-53.68,-44.9,32.44
-0.22,0.11,0.95,-40.29,-56.0,-48.2,32.29
-0.24,0.07,0.96,-40.53,-57.13,-47.85,32.39
-0.24,0.05,0.98,-41.5,-58.15,-45.25,32.34
-0.23,0.05,1.01,-43.98,-58.32,-43.74,32.34
-0.2,0.04,1.03,-41.62,-60.66,-44.47,32.39
-0.16,-0.01,1.02,-39.07,-45.27,-44.69,32.34
-0.17,-0.02,1.0,-46.89,-46.12,-41.22,32.48
-0.15,-0.07,1.03,-50.34,-44.38,-37.4,32.39
-0.14,-0.07,1.01,-47.56,-48.78,-37.77,32.48
-0.08,-0.13,1.01,-44.29,-47.91,-44.35,32.39
-0.08,-0.13,0.98,-44.58,-47.79,-47.63,32.44
-0.08,-0.11,0.97,-46.41,-50.09,-47.51,32.48
-0.05,-0.13,0.95,-49.01,-53.92,-43.66,32.44
0.0,-0.16,0.97,-48.76,-50.23,-36.24,32.44
0.03,-0.2,1.0,-45.8,-45.28,-28.2,32.34
0.06,-0.22,1.03,-41.5,-34.78,-22.11,32.39
0.07,-0.21,1.04,-39.36,-27.62,-19.28,32.44
0.07,-0.21,1.04,-39.42,-26.79,-20.55,32.34
0.06,-0.19,1.04,-38.27,-32.17,-27.08,32.48
0.05,-0.19,1.03,-40.15,-36.84,-31.01,32.39
0.04,-0.17,1.02,-40.95,-40.56,-33.48,32.44
0.01,-0.19,1.06,-40.63,-45.31,-36.72,32.44
0.0,-0.21,1.09,-35.66,-44.56,-36.37,32.39
0.0,-0.24,1.15,-30.92,-41.92,-33.19,32.29
-0.01,-0.25,1.13,-29.11,-38.92,-29.94,32.44
0.01,-0.24,1.13,-30.06,-35.95,-25.53,32.39
0.02,-0.24,1.12,-33.07,-36.35,-21.33,32.44
0.05,-0.22,1.09,-33.15,-28.89,-16.82,32.39
0.09,-0.2,1.05,-33.77,-20.61,-13.48,32.39
0.09,-0.15,1.0,-34.02,-15.89,-14.87,32.39
0.1,-0.13,0.95,-35.8,-13.24,-18.46,32.44
0.11,-0.14,0.94,-36.0,-10.79,-21.1,32.48
0.09,-0.13,0.89,-36.7,-10.27,-22.79,32.39
0.08,-0.12,0.91,-39.25,-7.57,-22.41,32.44
0.07,-0.12,0.89,-41.27,-5.05,-21.39,32.44
0.07,-0.12,0.91,-40.7,-0.79,-18.95,32.34
0.05,-0.13,0.91,-42.24,2.08,-17.86,32.48
0.03,-0.14,0.91,-42.9,0.05,-15.54,32.39
0.02,-0.15,0.93,-42.52,-2.09,-14.2,32.34
-0.01,-0.14,0.93,-42.41,-3.97,-13.53,32.44
-0.03,-0.16,0.93,-41.54,-10.24,-13.57,32.29
-0.02,-0.18,0.92,-39.89,-14.73,-13.15,32.44
0.0,-0.19,0.94,-38.2,-17.27,-13.21,32.29
0.02,-0.19,0.96,-34.87,-23.05,-15.83,32.39
0.03,-0.2,0.95,-33.5,-25.44,-17.77,32.34
0.04,-0.2,0.96,-32.81,-23.59,-17.51,32.29
0.05,-0.21,0.95,-32.76,-20.32,-15.83,32.39
0.05,-0.21,0.94,-31.18,-13.53,-13.66,32.44
0.04,-0.21,0.94,-32.69,-10.4,-9.82,32.39
0.03,-0.2,0.96,-28.27,-12.5,-6.78,32.34
0.11,-0.21,0.94,-27.33,-8.5,-7.62,32.44
0.11,-0.23,0.98,-20.06,-8.76,-9.79,32.39
0.14,-0.22,0.95,-18.03,-11.89,-11.33,32.39
0.18,-0.23,0.96,-13.56,-15.48,-15.94,32.48
0.18,-0.22,0.94,-11.37,-15.89,-21.28,32.48
0.19,-0.2,0.93,-9.11,-16.4,-24.38,32.34
0.19,-0.21,0.92,-8.11,-13.56,-25.65,32.44
0.19,-0.22,0.92,-7.63,-11.4,-24.75,32.44
0.2,-0.23,0.92,-5.92,-4.6,-22.24,32.29
0.21,-0.25,0.92,-0.69,3.53,-17.18,32.39
0.27,-0.21,0.96,-2.69,24.31,-13.92,32.39
0.29,-0.24,0.96,8.64,20.69,-15.57,32.39
0.22,-0.27,0.96,11.57,25.8,-22.18,32.39
0.18,-0.26,0.93,16.29,16.17,-25.54,32.44
0.15,-0.25,0.93,19.4,5.01,-28.63,32.48
0.12,-0.24,0.91,17.86,-11.53,-33.04,32.44
0.14,-0.23,0.95,14.15,-15.68,-32.44,32.34
0.13,-0.26,0.94,11.21,-15.44,-29.3,32.34
0.14,-0.28,0.98,8.79,-8.12,-23.8,32.39
0.08,-0.26,0.99,7.05,-7.25,-17.92,32.34
0.11,-0.28,1.04,6.92,4.09,-7.16,32.34
0.11,-0.29,0.99,5.83,10.11,2.84,32.48
