acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
-0.6,0.04,0.78,-13.92,-8.02,-3.3,30.84
-0.61,0.04,0.79,-14.66,-9.24,-4.53,31.02
-0.61,0.05,0.8,-16.09,-11.11,-5.02,30.98
-0.62,0.03,0.81,-16.67,-12.29,-5.5,30.88
-0.62,0.01,0.81,-17.28,-13.01,-6.02,30.98
-0.61,0.0,0.82,-16.73,-12.63,-6.27,30.98
-0.61,-0.02,0.83,-16.46,-11.27,-3.74,30.88
-0.59,-0.04,0.83,-15.08,-7.59,-0.06,30.88
-0.59,-0.06,0.84,-12.63,-3.25,2.93,30.88
-0.56,-0.07,0.83,-10.11,-0.17,3.74,30.84
-0.56,-0.06,0.82,-9.07,0.96,3.19,30.88
-0.57,-0.05,0.81,-8.55,-0.18,1.02,30.98
-0.56,-0.04,0.79,-9.19,-1.56,-0.61,30.88
-0.55,-0.05,0.79,-9.37,-1.88,-1.51,30.93
-0.56,-0.08,0.8,-8.89,-2.44,-3.28,30.98
-0.57,-0.08,0.8,-7.82,-3.28,-4.41,30.93
-0.58,-0.09,0.79,-6.47,-3.5,-3.48,30.98
-0.59,-0.1,0.79,-5.56,-3.54,-2.31,30.98
-0.59,-0.11,0.79,-3.85,-4.76,-2.64,30.93
-0.57,-0.1,0.79,-2.64,-4.31,-2.2,30.79
-0.54,-0.11,0.78,-1.74,-2.43,-2.26,30.93
-0.52,-0.09,0.79,-0.55,-0.02,-4.44,30.98
-0.52,-0.09,0.78,0.87,1.28,-7.77,30.93
-0.53,-0.07,0.78,1.19,2.31,-8.41,30.93
-0.54,-0.08,0.78,1.25,2.18,-7.34,30.88
-0.57,-0.08,0.77,0.93,2.09,-6.29,30.88
-0.56,-0.08,0.78,1.44,1.97,-6.69,30.79
-0.54,-0.07,0.79,2.4,3.97,-5.76,30.93
-0.56,-0.09,0.8,5.82,6.69,-5.24,30.93
-0.57,-0.07,0.81,8.43,6.92,-5.53,30.93
-0.59,-0.05,0.8,9.34,6.67,-4.76,30.98
-0.58,-0.03,0.81,9.05,5.74,-3.82,30.88
-0.59,-0.01,0.81,9.33,5.13,-4.69,30.98
-0.6,0.0,0.81,9.07,3.28,-4.95,30.98
-0.61,0.01,0.79,8.15,2.4,-3.47,30.84
-0.62,0.01,0.79,6.09,1.89,-2.7,30.88
-0.62,0.02,0.8,4.09,0.53,-1.69,30.98
-0.61,0.03,0.8,1.94,0.44,-1.45,30.88
-0.6,0.01,0.79,0.82,1.73,-2.14,30.93
-0.61,0.01,0.79,0.47,1.01,-2.52,30.93
-0.62,-0.01,0.79,1.54,-0.26,-2.43,30.93
-0.61,-0.02,0.77,2.64,-1.11,-1.77,30.93
-0.6,-0.01,0.77,2.6,-1.15,-1.24,30.93
-0.59,-0.01,0.76,1.45,-1.27,-0.89,30.98
-0.58,0.0,0.75,-0.79,-1.1,0.37,30.98
-0.57,0.0,0.74,-3.5,-1.74,0.27,30.98
-0.56,-0.01,0.74,-5.33,-1.48,-0.96,30.88
-0.56,-0.02,0.74,-6.49,-2.27,-0.79,30.93
-0.55,-0.03,0.74,-6.37,-2.17,1.11,30.98
-0.57,-0.04,0.74,-6.5,-2.87,2.89,30.88
-0.56,-0.04,0.75,-6.31,-2.85,2.06,30.88
-0.57,-0.04,0.76,-6.21,-2.53,1.05,30.93
-0.56,-0.05,0.77,-5.47,-2.09,0.49,30.93
-0.56,-0.03,0.76,-5.31,-1.68,-0.58,30.98
-0.55,-0.03,0.76,-5.66,-0.63,-1.31,30.84
-0.57,-0.02,0.76,-6.79,-0.58,-2.18,30.79
-0.57,-0.03,0.78,-7.44,-1.1,-2.69,30.93
-0.6,-0.04,0.8,-7.89,-1.42,-2.49,30.88
-0.61,-0.06,0.8,-6.95,-1.31,-2.31,30.84
-0.61,-0.06,0.82,-5.6,0.61,-1.28,30.88
-0.61,-0.06,0.82,-4.76,2.37,0.17,30.79
-0.61,-0.06,0.82,-4.76,1.44,1.08,30.88
-0.6,-0.07,0.82,-3.15,0.7,2.38,30.98
-0.59,-0.06,0.8,-0.08,-0.09,3.21,30.98
-0.6,-0.05,0.8,1.27,-0.58,3.5,30.88
-0.6,-0.06,0.8,0.43,-2.52,2.23,30.88
-0.59,-0.04,0.79,-1.94,-4.12,0.49,30.88
-0.59,-0.05,0.8,-2.82,-4.18,-0.82,30.88
-0.56,-0.05,0.8,-2.18,-3.51,-2.0,30.93
-0.54,-0.07,0.79,-0.43,-1.66,-2.95,30.88
-0.53,-0.06,0.78,1.25,0.0,-4.5,30.84
-0.55,-0.07,0.79,1.83,-0.53,-5.05,30.93
-0.57,-0.07,0.79,3.89,-2.2,-5.94,30.84
-0.57,-0.07,0.81,6.32,-2.15,-6.66,30.88
-0.57,-0.05,0.79,6.55,-1.53,-5.77,30.98
-0.56,-0.03,0.78,4.85,0.24,-4.44,30.98
-0.57,-0.02,0.79,3.53,2.06,-3.47,30.98
-0.58,-0.03,0.78,2.85,3.27,-1.73,30.98
-0.59,-0.03,0.79,2.99,1.47,-2.55,30.88
-0.59,-0.02,0.78,2.5,-0.56,-3.04,30.93
-0.59,-0.01,0.76,2.02,-1.16,-3.76,30.88
-0.59,-0.01,0.78,1.69,-0.85,-4.0,30.88
-0.6,-0.02,0.77,1.85,-0.03,-3.27,30.93
-0.62,-0.03,0.78,3.21,0.03,-3.45,30.84
-0.61,-0.04,0.79,5.71,0.34,-4.73,30.88
-0.61,-0.03,0.77,6.78,0.73,-5.13,30.88
-0.61,-0.01,0.77,5.91,0.29,-6.06,30.79
-0.61,0.01,0.75,2.87,-0.43,-4.72,30.88
-0.6,0.0,0.75,-0.06,-0.95,-2.14,30.93
-0.59,-0.0,0.74,-2.55,-0.67,1.15,30.88
-0.59,-0.01,0.74,-4.37,-1.68,2.46,30.88
-0.59,-0.01,0.74,-5.54,-3.6,2.06,30.93
-0.57,-0.01,0.75,-6.52,-3.94,1.85,30.84
-0.55,-0.01,0.76,-7.65,-4.06,1.82,30.93
-0.55,-0.01,0.77,-8.24,-3.48,0.46,30.98
-0.56,-0.01,0.77,-8.15,-4.31,-1.83,30.88
-0.56,-0.01,0.76,-8.89,-5.1,-3.19,30.84
-0.55,-0.01,0.77,-10.81,-6.49,-4.06,30.79
-0.54,-0.01,0.78,-11.89,-7.11,-4.66,30.88
-0.55,-0.03,0.79,-11.79,-7.97,-5.27,30.98
-0.56,-0.04,0.8,-11.85,-8.18,-6.11,30.88
-0.56,-0.04,0.81,-12.84,-8.89,-7.28,30.84
-0.56,-0.05,0.81,-13.27,-9.47,-8.02,30.84
-0.57,-0.06,0.82,-12.05,-8.61,-7.76,30.93
-0.57,-0.06,0.81,-10.82,-9.05,-8.44,30.74
-0.58,-0.07,0.81,-9.8,-9.08,-9.66,30.93
-0.57,-0.07,0.82,-9.01,-9.31,-11.36,30.88
-0.58,-0.07,0.82,-8.27,-10.61,-14.56,30.93
-0.57,-0.06,0.81,-8.17,-12.56,-18.47,30.88
-0.57,-0.07,0.81,-8.82,-16.6,-21.5,30.98
-0.54,-0.04,0.8,-9.07,-20.6,-26.52,30.93
-0.57,-0.08,0.8,-5.88,-29.65,-36.7,30.93
-0.59,-0.14,0.8,-1.37,-38.49,-49.07,30.98
-0.62,-0.12,0.8,1.69,-50.4,-54.61,30.88
-0.58,-0.09,0.79,-0.85,-62.52,-60.47,30.88
-0.53,-0.06,0.78,-3.56,-70.6,-70.73,30.84
-0.46,-0.05,0.78,-6.96,-73.04,-79.6,30.84
-0.41,0.01,0.76,-11.91,-69.91,-84.31,30.88
-0.35,-0.02,0.76,-17.04,-63.62,-85.31,30.88
-0.29,-0.03,0.76,-22.32,-49.86,-86.49,30.93
-0.28,-0.06,0.8,-25.83,-28.96,-89.48,30.93
-0.31,-0.07,0.82,-32.2,-3.34,-93.92,30.88
-0.34,-0.09,0.85,-37.36,22.87,-90.32,30.88
-0.33,-0.14,0.85,-46.24,51.74,-85.07,30.84
-0.37,-0.26,0.85,-48.78,63.36,-74.67,30.84
-0.5,-0.34,0.96,-37.65,30.52,-73.13,30.88
-0.46,-0.31,0.95,-27.88,37.92,-74.53,30.88
-0.57,-0.45,0.96,-3.65,22.67,-70.89,30.93
-0.55,-0.44,0.96,10.2,19.11,-68.69,30.88
-0.57,-0.44,0.95,23.56,13.1,-66.12,30.88
-0.62,-0.46,0.95,32.52,-2.96,-68.18,30.88
-0.69,-0.41,0.98,34.89,-31.54,-70.99,30.88
-0.67,-0.39,0.96,38.93,-53.95,-70.81,30.88
-0.64,-0.45,0.99,46.09,-68.24,-60.37,30.98
-0.6,-0.45,1.0,58.79,-76.03,-43.16,30.93
-0.55,-0.43,1.0,78.0,-90.34,-27.6,30.88
-0.51,-0.35,1.03,88.31,-114.14,-23.74,30.98
-0.5,-0.31,1.06,96.58,-145.8,-24.92,30.93
-0.27,-0.23,1.13,101.1,-140.82,-27.92,30.84
-0.12,-0.16,1.14,78.49,-64.18,-27.19,30.93
-0.14,-0.05,1.09,40.18,8.87,-36.34,30.93
-0.21,-0.09,0.96,10.89,48.41,-35.24,30.98
-0.26,-0.12,0.96,13.71,59.27,-30.11,30.98
-0.33,-0.17,0.89,25.28,26.82,-37.04,30.88
-0.32,-0.19,0.83,34.7,-16.44,-37.07,30.93
-0.24,-0.18,0.87,35.04,-37.4,-35.65,30.88
-0.25,-0.18,0.88,31.85,-52.79,-44.7,30.98
-0.3,-0.2,0.9,26.17,-62.17,-56.26,30.84
-0.27,-0.17,0.93,20.72,-67.24,-59.86,30.93
-0.24,-0.21,0.92,10.92,-74.95,-59.07,30.98
-0.22,-0.22,0.89,3.39,-82.11,-51.74,30.79
