acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
-0.96,-0.04,-0.1,-2.08,-1.47,-0.87,29.33
-0.94,-0.04,-0.09,-1.47,-0.79,-1.27,29.33
-0.95,-0.05,-0.09,-1.76,-0.29,-1.54,29.38
-0.96,-0.05,-0.1,-1.53,-0.6,-1.15,29.38
-0.95,-0.04,-0.09,-1.44,-1.01,-0.63,29.38
-0.95,-0.04,-0.09,-1.91,-0.46,-0.85,29.42
-0.95,-0.04,-0.09,-1.88,-0.43,-0.85,29.33
-0.95,-0.05,-0.08,-2.37,-0.46,-1.01,29.38
-0.95,-0.04,-0.1,-2.17,-0.41,0.55,29.38
-0.95,-0.05,-0.1,-2.46,-0.31,0.82,29.33
-0.95,-0.04,-0.1,-2.27,-0.53,-0.44,29.38
-0.95,-0.05,-0.09,-2.21,-0.03,-0.5,29.38
-0.95,-0.05,-0.09,-2.18,-0.37,-0.12,29.52
-0.95,-0.04,-0.09,-2.0,-1.05,-0.02,29.33
-0.95,-0.04,-0.1,-2.27,-0.99,-0.49,29.38
-0.95,-0.04,-0.09,-2.26,-0.85,-0.85,29.38
-0.95,-0.04,-0.09,-2.0,-0.96,-0.43,29.38
-0.95,-0.05,-0.09,-2.05,-0.67,-0.56,29.28
-0.95,-0.04,-0.09,-1.94,-0.52,-1.11,29.42
-0.95,-0.05,-0.09,-2.05,-0.17,-0.38,29.33
-0.95,-0.04,-0.1,-1.83,-0.24,-1.05,29.33
-0.95,-0.05,-0.09,-1.76,-0.24,-1.15,29.38
-0.95,-0.04,-0.09,-2.0,-0.69,-0.63,29.28
-0.94,-0.05,-0.09,-1.97,-0.32,0.32,29.33
-0.95,-0.04,-0.09,-2.32,-0.63,-0.67,29.47
-0.95,-0.05,-0.1,-2.17,-0.75,-1.24,29.38
-0.95,-0.05,-0.09,-2.05,-0.37,-0.5,29.28
-0.96,-0.04,-0.1,-1.91,-0.26,-0.49,29.33
-0.95,-0.04,-0.1,-1.97,-0.64,-1.69,29.42
-0.95,-0.05,-0.09,-1.79,-0.29,-0.96,29.38
-0.95,-0.04,-0.1,-1.79,-1.04,1.79,29.38
-0.92,-0.04,-0.09,-2.15,-0.78,0.58,29.33
-0.92,-0.04,-0.09,-1.65,0.37,-4.12,29.38
-0.94,-0.05,-0.09,-1.86,0.69,-4.9,29.33
-0.97,-0.07,-0.1,-2.96,2.56,-1.11,29.28
-0.99,-0.06,-0.11,-1.31,-1.57,3.88,29.33
-0.96,-0.04,-0.11,-2.93,-4.34,3.27,29.38
-0.95,-0.05,-0.09,-2.81,-0.12,3.86,29.38
-0.94,-0.02,-0.09,-2.27,-2.55,2.43,29.28
-0.94,-0.03,-0.08,-2.73,-1.39,-3.44,29.42
-0.96,-0.05,-0.1,-1.44,0.78,-4.32,29.42
-0.95,-0.04,-0.09,-2.09,0.0,-0.32,29.28
-0.93,-0.04,-0.08,-1.27,2.95,0.49,29.33
-0.98,-0.03,-0.11,-1.59,0.46,-9.39,29.42
-0.96,-0.06,-0.1,-2.09,1.86,-3.33,29.38
-0.99,-0.05,-0.11,-1.15,0.73,3.83,29.42
-0.96,-0.04,-0.1,-1.25,-2.78,0.31,29.42
-0.93,-0.04,-0.09,-2.29,0.75,0.26,29.38
-0.93,-0.05,-0.1,-2.03,2.46,1.07,29.28
-0.94,-0.04,-0.11,-1.57,-1.21,-2.09,29.42
-0.94,-0.05,-0.09,-2.49,-1.57,-2.67,29.28
-0.94,-0.05,-0.09,-2.35,-1.63,0.37,29.38
-0.94,-0.05,-0.1,-2.55,-4.82,-0.47,29.42
-0.95,-0.05,-0.1,-2.06,-3.94,-2.27,29.38
-0.95,-0.05,-0.1,-1.82,-2.47,-1.33,29.38
-0.97,-0.05,-0.1,-1.91,-1.18,0.0,29.28
-0.96,-0.05,-0.09,-1.24,1.21,1.8,29.33
-0.97,-0.04,-0.1,-1.57,1.36,-0.5,29.42
-0.94,-0.05,-0.09,-2.29,3.18,-0.76,29.38
-0.94,-0.04,-0.1,-2.81,4.64,2.26,29.42
-0.96,-0.03,-0.1,-3.21,-0.18,0.34,29.33
-0.94,-0.04,-0.1,-3.53,-3.11,0.12,29.47
-0.95,-0.05,-0.09,-3.34,-3.77,2.89,29.42
-0.94,-0.04,-0.09,-3.22,-4.6,0.89,29.28
-0.95,-0.04,-0.09,-2.12,-3.08,-2.18,29.33
-0.97,-0.04,-0.09,-1.73,-1.39,-3.42,29.33
-0.96,-0.05,-0.09,-1.13,0.78,0.46,29.38
-0.95,-0.04,-0.1,-0.69,1.54,-0.43,29.33
-0.95,-0.03,-0.09,-0.37,2.17,-4.44,29.38
-0.94,-0.04,-0.09,-0.6,3.98,-2.92,29.38
-0.94,-0.05,-0.09,-1.37,3.65,-1.57,29.28
-0.94,-0.04,-0.1,-2.32,1.76,-1.16,29.38
-0.95,-0.05,-0.1,-2.75,-1.24,-0.72,29.33
-0.95,-0.05,-0.1,-3.11,-4.89,0.5,29.42
-0.95,-0.05,-0.1,-2.99,-5.91,2.02,29.38
-0.96,-0.04,-0.1,-2.84,-5.21,0.38,29.42
-0.95,-0.04,-0.09,-1.82,-3.01,-0.26,29.38
-0.95,-0.04,-0.09,-1.07,0.11,-1.74,29.47
-0.94,-0.05,-0.09,-0.67,2.49,-3.22,29.33
-0.93,-0.04,-0.09,-0.38,4.55,-2.98,29.42
-0.95,-0.04,-0.1,-0.6,4.6,-3.91,29.38
-0.94,-0.05,-0.09,-1.16,3.65,-2.6,29.33
-0.94,-0.04,-0.1,-2.15,1.74,-0.69,29.38
-0.95,-0.05,-0.1,-2.87,-1.44,0.67,29.42
-0.95,-0.05,-0.11,-3.28,-4.0,2.32,29.28
-0.95,-0.05,-0.1,-3.65,-5.85,2.14,29.33
-0.95,-0.04,-0.1,-3.24,-5.69,2.18,29.47
-0.95,-0.05,-0.09,-2.84,-3.44,1.98,29.42
-0.95,-0.04,-0.09,-2.21,-1.11,-0.15,29.28
-0.95,-0.04,-0.09,-1.27,1.04,-2.76,29.28
-0.95,-0.05,-0.09,-1.13,3.15,-2.99,29.42
-0.96,-0.05,-0.1,-0.78,3.6,-1.95,29.38
-0.96,-0.04,-0.11,-1.19,2.32,-2.4,29.38
-0.95,-0.04,-0.1,-1.56,0.58,-1.83,29.38
-0.95,-0.05,-0.1,-2.4,-1.01,0.31,29.47
-0.95,-0.04,-0.1,-2.89,-2.72,2.2,29.42
-0.95,-0.04,-0.09,-3.1,-3.95,1.28,29.38
-0.95,-0.05,-0.09,-2.78,-3.37,0.43,29.42
-0.95,-0.05,-0.09,-2.43,-2.11,0.44,29.38
-0.95,-0.04,-0.09,-2.14,-0.09,-0.49,29.33
-0.95,-0.04,-0.1,-1.63,1.57,-1.76,29.38
-0.95,-0.05,-0.1,-1.37,1.91,-2.24,29.28
-0.95,-0.04,-0.1,-1.53,1.89,-1.53,29.33
-0.95,-0.04,-0.1,-1.79,1.1,-0.95,29.28
-0.95,-0.05,-0.1,-1.94,-0.26,-0.37,29.42
-0.95,-0.05,-0.09,-2.37,-0.98,0.2,29.38
-0.95,-0.05,-0.11,-2.27,-2.0,0.6,29.42
-0.95,-0.04,-0.09,-2.47,-2.34,-0.32,29.38
-0.94,-0.04,-0.1,-2.47,-1.13,0.35,29.38
-0.94,-0.04,-0.09,-2.2,-1.22,-0.08,29.33
-0.94,-0.04,-0.08,-2.23,-0.08,-1.07,29.42
-0.94,-0.05,-0.08,-1.97,1.11,-0.44,29.38
-0.96,-0.05,-0.1,-2.43,0.08,-0.49,29.42
-0.95,-0.05,-0.1,-2.03,0.41,1.22,29.47
-0.95,-0.04,-0.1,-2.75,0.15,0.23,29.38
-0.96,-0.05,-0.1,-2.55,-2.66,0.95,29.38
-0.93,-0.04,-0.1,-3.77,-4.66,2.32,29.38
-0.93,-0.05,-0.09,-3.39,-6.26,3.21,29.33
-0.94,-0.04,-0.1,-4.17,-9.04,2.4,29.38
-0.95,-0.05,-0.09,-4.23,-9.28,2.87,29.42
-0.94,-0.03,-0.08,-3.11,-8.85,3.48,29.38
-0.94,-0.04,-0.08,-6.17,-6.61,-0.32,29.33
-0.97,-0.04,-0.09,-2.89,-6.52,2.53,29.38
-0.97,-0.04,-0.09,-2.93,-7.76,-0.41,29.33
-0.96,-0.05,-0.08,-4.05,-4.79,0.55,29.42
-0.95,-0.05,-0.09,-2.61,-1.85,4.6,29.38
-0.94,-0.03,-0.1,-3.76,-1.92,2.95,29.42
-0.93,-0.04,-0.09,-3.66,-3.95,-0.4,29.38
-0.97,-0.04,-0.09,-4.99,-6.31,-2.0,29.42
-0.98,-0.06,-0.08,-5.45,-5.68,3.08,29.42
-0.96,-0.05,-0.08,-6.75,-3.07,7.89,29.38
-0.97,-0.04,-0.1,-4.53,-7.24,8.15,29.42
-0.99,-0.04,-0.08,-5.85,-10.99,2.92,29.38
-0.98,-0.04,-0.08,-3.74,-10.03,6.37,29.38
-0.95,-0.03,-0.07,-2.73,-6.81,8.08,29.42
-0.92,-0.02,-0.07,-1.51,-3.3,3.76,29.38
-0.93,-0.01,-0.07,-0.06,-2.23,-5.37,29.33
-0.95,-0.02,-0.07,0.05,-1.65,-12.69,29.33
-0.96,-0.05,-0.07,0.9,1.59,-9.6,29.38
-0.98,-0.04,-0.08,2.81,1.48,-7.11,29.42
-0.98,-0.03,-0.07,1.65,1.89,-10.18,29.33
-0.96,-0.04,-0.08,2.55,3.48,-9.28,29.38
-0.97,-0.04,-0.08,3.39,3.5,-7.76,29.28
-0.96,-0.04,-0.07,3.4,5.51,-9.18,29.38
-0.95,-0.04,-0.07,2.89,9.13,-11.91,29.42
-0.96,-0.04,-0.07,2.85,11.16,-13.45,29.38
-0.95,-0.05,-0.07,2.31,10.92,-14.84,29.42
-0.95,-0.06,-0.08,1.5,8.73,-16.02,29.33
-0.96,-0.07,-0.08,0.99,6.26,-15.15,29.38
-0.97,-0.07,-0.09,0.76,3.18,-11.18,29.42
-0.96,-0.07,-0.09,-0.27,0.84,-8.14,29.38
-0.95,-0.07,-0.09,0.47,0.78,-5.34,29.33
-0.94,-0.06,-0.09,1.08,1.27,-5.48,29.33
-0.93,-0.05,-0.09,2.34,3.07,-8.29,29.33
-0.94,-0.05,-0.08,2.61,5.74,-12.38,29.38
-0.95,-0.06,-0.08,1.57,9.19,-14.49,29.38
-0.95,-0.06,-0.1,1.51,11.27,-12.53,29.28
-0.95,-0.06,-0.11,1.18,11.39,-12.56,29.33
-0.94,-0.07,-0.11,0.14,7.83,-11.76,29.33
-0.94,-0.08,-0.11,0.05,3.95,-9.34,29.38
-0.94,-0.08,-0.11,0.29,1.69,-8.31,29.28
-0.95,-0.08,-0.11,0.38,1.33,-8.09,29.38
-0.96,-0.08,-0.1,0.34,1.63,-8.02,29.33
-0.96,-0.07,-0.1,1.02,1.63,-6.21,29.33
-0.94,-0.07,-0.1,1.27,1.77,-6.2,29.33
-0.95,-0.07,-0.09,1.82,1.6,-7.5,29.33
-0.94,-0.07,-0.08,1.66,2.08,-9.1,29.38
-0.94,-0.07,-0.1,2.11,2.67,-9.3,29.38
-0.92,-0.08,-0.1,2.03,4.17,-10.34,29.38
-0.92,-0.09,-0.09,1.79,7.16,-12.17,29.33
-0.92,-0.09,-0.1,1.07,10.23,-12.76,29.38
-0.94,-0.11,-0.11,0.06,11.44,-12.4,29.38
-0.94,-0.11,-0.11,-1.4,12.08,-9.37,29.33
-0.94,-0.11,-0.12,-2.41,10.29,-4.09,29.42
-0.94,-0.1,-0.12,-3.27,6.26,0.67,29.28
-0.93,-0.1,-0.11,-4.14,2.49,3.6,29.33
-0.94,-0.09,-0.11,-4.43,0.27,4.96,29.24
-0.94,-0.1,-0.12,-4.79,-1.13,5.04,29.38
-0.95,-0.09,-0.12,-4.02,0.38,4.44,29.33
-0.93,-0.09,-0.12,-3.94,2.27,2.89,29.42
