,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
0,-2.02,-23.47,-6.14,-0.19,-0.27,1.07
1,3.16,-26.31,-5.51,-0.18,-0.28,1.10
2,7.57,-26.73,-4.43,-0.17,-0.28,1.11
3,8.58,-23.94,-3.51,-0.15,-0.25,1.09
4,7.21,-18.49,-2.40,-0.12,-0.24,1.05
5,5.73,-13.25,-2.12,-0.10,-0.23,1.03
6,5.08,-10.15,-2.21,-0.10,-0.21,1.03
7,4.46,-6.75,-2.14,-0.10,-0.22,1.03
8,3.36,-2.70,-1.83,-0.10,-0.22,1.01
9,2.44,0.64,-1.53,-0.10,-0.22,1.00
10,1.27,1.08,-1.83,-0.11,-0.21,0.99
11,0.32,-0.18,-2.06,-0.12,-0.21,0.99
12,-0.89,-0.35,-2.32,-0.12,-0.21,0.99
13,-1.98,-1.62,-2.40,-0.13,-0.21,1.01
14,-2.89,-4.84,-3.02,-0.13,-0.19,1.04
15,-3.08,-7.08,-3.68,-0.12,-0.19,1.05
16,-2.43,-7.79,-3.98,-0.12,-0.20,1.07
17,-1.15,-7.56,-3.88,-0.10,-0.22,1.07
18,-0.44,-3.56,-3.91,-0.08,-0.22,1.09
19,-0.47,1.21,-3.85,-0.06,-0.23,1.10
20,0.53,7.92,-4.03,-0.04,-0.24,1.08
21,1.05,14.75,-4.46,-0.04,-0.24,1.07
22,1.45,20.08,-4.93,-0.06,-0.23,1.05
23,0.92,26.29,-4.98,-0.06,-0.24,1.03
24,-0.44,32.23,-4.75,-0.07,-0.23,1.01
25,-1.54,36.98,-5.13,-0.07,-0.24,1.01
26,-1.53,42.93,-6.00,-0.06,-0.26,1.02
27,-1.10,51.44,-6.90,-0.05,-0.27,1.02
28,-0.87,63.89,-7.47,-0.05,-0.26,1.01
29,-0.40,78.61,-7.79,-0.07,-0.27,1.02
30,1.69,94.08,-7.73,-0.10,-0.30,1.02
31,6.58,105.54,-7.56,-0.17,-0.31,1.02
32,13.31,110.43,-8.17,-0.28,-0.30,1.00
33,18.99,109.85,-10.70,-0.37,-0.32,0.96
34,23.48,102.15,-14.44,-0.52,-0.30,0.91
35,22.79,90.89,-18.67,-0.68,-0.30,0.86
36,19.47,76.15,-20.37,-0.86,-0.34,0.83
37,14.05,58.26,-19.45,-1.02,-0.40,0.83
38,8.90,42.21,-14.93,-1.16,-0.46,0.85
39,7.13,23.85,-5.54,-1.29,-0.50,0.83
40,6.47,0.27,7.69,-1.43,-0.55,0.87
41,7.89,-21.73,27.11,-1.52,-0.61,0.77
42,6.64,-45.11,52.78,-1.60,-0.62,0.67
43,-2.92,-68.85,82.41,-1.62,-0.62,0.56
44,-15.56,-92.47,117.16,-1.59,-0.60,0.45
45,-33.89,-117.98,158.79,-1.50,-0.54,0.40
46,-50.17,-144.20,201.98,-1.30,-0.60,0.40
47,-66.78,-167.80,237.76,-0.98,-0.67,0.45
48,-83.33,-183.40,264.17,-0.59,-0.71,0.51
49,-95.74,-201.19,281.21,-0.19,-0.71,0.57
50,-105.77,-198.99,292.15,0.30,-0.71,0.75
51,-105.30,-189.57,295.59,0.71,-0.75,0.92
52,-105.45,-175.02,292.24,1.18,-0.69,1.14
53,-114.43,-167.59,273.44,1.68,-0.58,1.41
54,-101.47,-145.97,239.45,2.27,-0.51,1.59
55,-103.44,-119.22,186.52,2.88,-0.35,1.88
56,-88.02,-95.59,113.77,3.45,-0.36,2.10
57,-56.84,-79.02,32.15,3.88,-0.36,2.29
58,-23.88,-48.72,-51.05,4.00,-0.38,2.52
59,31.85,-3.56,-128.24,4.00,-0.44,2.47
60,64.49,58.79,-185.73,3.87,-0.45,2.34
61,114.75,152.21,-222.08,3.44,-0.61,2.03
62,151.54,273.10,-244.63,3.02,-0.73,1.73
63,188.34,385.50,-273.19,2.35,-0.93,1.44
64,235.56,480.56,-298.43,1.60,-1.27,1.05
65,278.84,500.26,-321.37,0.63,-1.48,0.64
66,315.48,500.26,-334.06,-0.56,-1.56,-0.05
67,308.69,467.05,-384.63,-1.76,-1.24,-0.65
68,304.47,338.37,-416.95,-2.65,-1.23,-1.24
69,279.05,192.90,-439.62,-3.14,-1.17,-1.44
70,249.24,57.19,-436.66,-3.45,-1.04,-1.75
71,205.45,-58.96,-404.66,-3.68,-0.90,-1.74
72,137.47,-149.36,-342.38,-3.89,-0.79,-1.77
73,61.36,-183.59,-243.21,-4.00,-0.75,-1.80
74,-35.71,-169.92,-121.65,-3.88,-1.03,-1.32
75,-108.44,-116.50,2.43,-3.75,-1.32,-0.96
76,-149.27,-60.85,118.46,-3.60,-1.46,-0.68
77,-162.12,-35.07,219.88,-3.36,-1.61,-0.41
78,-147.47,-62.09,297.71,-3.11,-1.70,-0.24
79,-138.99,-108.53,351.63,-2.67,-1.80,-0.19
80,-133.74,-153.36,384.53,-2.23,-1.78,-0.18
81,-131.74,-185.83,407.11,-1.82,-1.66,-0.12
82,-146.27,-211.68,432.63,-1.45,-1.39,0.07
83,-164.32,-219.05,472.35,-1.00,-1.16,0.28
84,-176.50,-212.34,500.26,-0.39,-1.05,0.45
85,-196.09,-194.43,500.26,0.25,-0.98,0.61
86,-232.44,-183.94,500.26,1.02,-1.04,1.01
87,-255.34,-189.95,500.26,2.16,-0.93,1.46
88,-246.05,-182.26,412.52,3.38,-0.75,2.02
89,-234.26,-170.46,249.98,4.00,-0.57,2.62
90,-175.59,-175.39,117.16,4.00,-0.49,3.01
91,-105.24,-186.61,21.37,4.00,-0.25,3.16
92,-49.77,-195.42,-37.54,3.92,-0.12,2.96
93,1.80,-162.49,-63.88,3.67,-0.13,2.69
94,51.86,-106.14,-78.82,3.50,-0.18,2.60
95,64.99,-54.64,-107.57,3.41,-0.20,2.69
96,91.71,-2.82,-140.60,3.37,-0.33,2.74
97,124.23,44.12,-169.34,3.30,-0.33,2.52
98,136.73,71.18,-203.04,3.02,-0.48,2.61
99,158.67,114.89,-238.32,2.74,-0.64,2.36
100,170.69,167.19,-271.62,2.34,-0.79,2.06
101,187.08,214.64,-306.92,1.75,-0.92,1.67
102,191.34,253.04,-341.04,1.09,-1.09,1.21
103,213.44,236.75,-363.63,0.28,-1.32,0.72
104,233.30,188.66,-396.20,-0.40,-1.36,0.42
105,239.60,153.76,-426.14,-0.88,-1.32,-0.05
106,225.68,133.11,-449.51,-1.42,-1.28,-0.31
107,199.48,112.08,-447.39,-2.12,-1.28,-0.54
108,157.39,78.78,-425.07,-2.67,-1.40,-0.68
109,103.36,43.51,-382.52,-3.16,-1.58,-0.68
110,44.72,25.68,-314.50,-3.59,-1.67,-0.69
111,-8.32,38.09,-212.52,-3.98,-1.68,-0.73
112,-32.49,35.88,-89.44,-4.00,-1.75,-0.51
113,-45.07,27.69,45.56,-4.00,-1.71,-0.48
114,-53.45,-3.77,166.32,-4.00,-1.68,-0.44
115,-53.97,-34.02,262.18,-3.74,-1.69,-0.37
116,-55.83,-74.34,326.24,-3.09,-1.65,-0.29
117,-58.03,-109.40,367.60,-2.41,-1.57,-0.24
118,-66.46,-136.95,390.81,-1.87,-1.48,-0.20
119,-88.55,-140.35,409.04,-1.38,-1.23,-0.21
120,-116.41,-156.63,429.59,-1.08,-1.04,-0.12
121,-143.51,-157.77,471.88,-0.73,-0.86,0.06
122,-166.21,-150.99,500.26,-0.16,-0.72,0.29
123,-203.47,-141.82,500.26,0.65,-0.69,0.60
124,-229.11,-129.47,500.26,1.66,-0.74,0.88
125,-254.70,-127.69,426.81,2.60,-0.73,1.52
126,-249.83,-130.24,320.89,3.48,-0.56,2.10
127,-202.18,-122.85,206.41,4.00,-0.41,2.41
128,-140.24,-103.71,113.92,4.00,-0.24,2.52
129,-76.06,-81.68,54.55,3.87,-0.07,2.44
130,-38.18,-69.31,19.76,3.47,0.12,2.38
131,-22.50,-52.53,-3.47,3.34,0.19,2.32
132,-7.76,-28.73,-30.64,3.43,0.18,2.37
133,2.37,-3.33,-67.59,3.60,0.14,2.47
134,34.37,16.12,-105.94,3.68,-0.05,2.49
135,59.53,38.03,-155.74,3.57,-0.06,2.66
136,95.88,66.63,-200.95,3.24,-0.32,2.53
137,118.82,97.16,-243.77,2.83,-0.51,2.27
138,141.91,142.35,-281.36,2.30,-0.73,1.92
139,157.01,185.92,-314.79,1.68,-0.95,1.52
140,167.54,228.23,-342.70,1.11,-1.18,1.09
141,193.71,238.15,-371.13,0.34,-1.30,0.63
142,162.55,259.11,-402.70,-0.42,-1.20,0.36
143,218.43,178.99,-383.42,-1.45,-1.68,-0.14
144,186.52,152.84,-386.96,-2.21,-1.50,-0.13
145,126.78,177.33,-369.07,-2.68,-1.49,-0.30
146,77.54,183.76,-316.24,-3.13,-1.57,-0.54
147,65.04,157.94,-250.00,-3.59,-1.59,-0.83
148,53.76,84.41,-172.08,-3.93,-1.46,-0.95
149,26.55,23.11,-81.73,-4.00,-1.35,-1.00
150,-10.40,-7.27,10.82,-4.00,-1.31,-1.03
151,-66.61,-6.55,95.85,-3.68,-1.18,-0.93
152,-94.05,-6.79,166.96,-3.16,-1.15,-0.77
153,-113.08,-21.74,213.50,-2.67,-1.15,-0.58
154,-131.95,-25.83,249.97,-2.17,-1.04,-0.45
155,-146.15,-37.21,270.96,-1.75,-0.94,-0.31
156,-164.96,-51.48,286.27,-1.47,-0.88,-0.20
157,-183.91,-66.75,303.10,-1.22,-0.86,0.01
158,-176.00,-90.35,329.34,-1.02,-0.81,0.24
159,-190.63,-84.52,362.47,-0.65,-0.70,0.56
160,-206.12,-86.93,392.40,-0.16,-0.66,0.87
161,-213.85,-95.24,396.73,0.60,-0.68,1.22
162,-219.42,-104.40,371.40,1.46,-0.69,1.71
163,-205.01,-100.85,319.30,2.19,-0.65,2.17
164,-176.82,-88.29,250.23,2.72,-0.56,2.61
165,-143.18,-73.39,174.58,3.08,-0.47,2.85
166,-97.04,-58.89,106.73,3.21,-0.35,2.92
167,-51.82,-50.81,51.50,3.14,-0.26,2.95
168,-14.12,-51.42,8.98,2.96,-0.18,2.94
169,20.20,-57.63,-25.94,2.80,-0.16,2.93
170,42.52,-60.43,-60.41,2.77,-0.15,2.95
171,76.18,-48.41,-91.89,2.78,-0.19,2.89
172,103.66,-27.36,-125.60,2.76,-0.17,2.83
173,128.12,5.92,-160.70,2.69,-0.23,2.65
174,149.98,42.60,-195.02,2.44,-0.31,2.44
175,167.36,65.98,-235.45,2.05,-0.50,2.13
176,192.52,89.16,-270.64,1.50,-0.73,1.73
177,212.82,114.35,-300.66,0.89,-0.88,1.32
178,231.34,138.61,-328.92,0.18,-0.98,0.82
179,244.90,137.82,-355.48,-0.53,-1.04,0.41
180,236.84,117.97,-368.63,-1.52,-1.15,-0.01
181,209.88,87.77,-360.12,-2.28,-1.19,-0.27
182,172.06,62.08,-324.17,-2.82,-1.25,-0.52
183,132.03,57.91,-261.28,-3.16,-1.18,-0.71
184,81.08,54.99,-194.09,-3.40,-1.22,-0.78
185,55.97,27.83,-120.79,-3.64,-1.17,-0.92
186,12.69,33.19,-42.26,-3.65,-1.08,-0.90
187,-32.20,46.89,31.01,-3.57,-1.05,-0.84
188,-61.18,47.56,98.58,-3.41,-0.98,-0.73
189,-79.73,27.94,154.06,-3.08,-0.95,-0.68
190,-94.82,11.30,198.60,-2.63,-0.86,-0.53
191,-105.68,-22.35,229.69,-2.24,-0.78,-0.46
192,-126.93,-47.25,251.24,-1.82,-0.72,-0.37
193,-150.78,-64.46,263.66,-1.45,-0.69,-0.28
194,-172.76,-76.99,276.63,-1.12,-0.69,-0.11
195,-186.63,-82.17,292.15,-0.81,-0.73,0.14
196,-192.29,-81.62,304.64,-0.46,-0.71,0.45
197,-200.46,-75.39,314.66,-0.04,-0.69,0.77
198,-204.34,-62.40,313.45,0.48,-0.65,1.12
199,-204.05,-51.85,299.28,1.00,-0.65,1.50
200,-190.93,-31.73,273.11,1.52,-0.64,1.90
201,-177.77,-10.69,236.79,1.91,-0.58,2.28
