acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
-0.5,-0.12,0.87,-2.81,-2.35,2.87,30.93
-0.5,-0.12,0.87,-2.23,-3.48,3.6,30.98
-0.48,-0.12,0.87,-0.9,-5.1,3.69,30.93
-0.46,-0.1,0.85,-0.63,-4.02,3.15,30.93
-0.45,-0.08,0.84,-0.76,-3.5,3.05,31.02
-0.45,-0.09,0.84,-1.51,-3.19,1.79,30.88
-0.43,-0.1,0.85,-2.52,-2.61,1.21,30.88
-0.45,-0.1,0.84,-3.31,-1.31,0.31,30.98
-0.45,-0.11,0.86,-5.21,0.02,0.63,30.98
-0.47,-0.12,0.87,-5.76,0.15,0.96,30.98
-0.45,-0.14,0.9,-4.4,-0.55,-0.9,30.98
-0.47,-0.15,0.89,-3.16,-2.64,-2.23,31.02
-0.48,-0.15,0.89,-1.66,-4.24,-1.47,30.98
-0.47,-0.15,0.9,0.63,-5.21,-0.05,30.93
-0.46,-0.14,0.88,2.92,-5.85,-0.9,30.98
-0.45,-0.12,0.86,2.64,-5.73,-0.67,30.98
-0.46,-0.11,0.87,1.13,-5.31,-0.18,30.88
-0.44,-0.11,0.86,0.73,-4.09,0.44,30.84
-0.43,-0.11,0.85,0.44,-4.08,-0.06,30.93
-0.43,-0.1,0.85,0.17,-3.94,-0.73,30.93
-0.42,-0.08,0.83,-1.04,-1.73,-0.95,30.93
-0.43,-0.13,0.88,0.99,-2.15,-3.6,30.88
-0.45,-0.1,0.84,-1.39,-0.63,-2.32,30.93
-0.45,-0.11,0.86,0.26,-0.64,-2.34,30.88
-0.46,-0.1,0.86,0.44,-1.74,-1.94,30.88
-0.45,-0.1,0.86,1.07,-2.96,-1.82,30.98
-0.45,-0.09,0.85,0.73,-3.01,-1.33,31.02
-0.44,-0.09,0.86,0.41,-5.33,-2.15,31.02
-0.43,-0.08,0.86,0.96,-6.53,-2.27,30.98
-0.42,-0.08,0.86,2.2,-4.75,-1.98,30.98
-0.42,-0.08,0.86,3.74,-3.71,-2.55,30.93
-0.42,-0.05,0.85,3.24,-0.76,-2.76,30.84
-0.42,-0.05,0.84,2.89,2.06,-2.29,30.98
-0.44,-0.04,0.84,1.13,2.72,-2.06,30.93
-0.46,-0.03,0.83,-0.09,2.9,-2.24,30.93
-0.47,-0.04,0.85,-3.51,1.48,-2.06,30.93
-0.48,-0.03,0.84,-4.63,0.38,-1.25,31.02
-0.47,-0.05,0.86,-4.41,-0.85,-1.05,30.98
-0.46,-0.06,0.87,-2.41,-0.78,-1.11,30.93
-0.47,-0.05,0.87,-2.09,-0.2,-1.69,30.98
-0.48,-0.06,0.87,-2.72,-0.47,-0.61,30.93
-0.49,-0.07,0.87,-3.22,-2.06,-0.08,30.98
-0.49,-0.07,0.87,-3.42,-2.85,0.32,31.02
-0.47,-0.07,0.86,-4.85,-3.39,-0.06,30.98
-0.46,-0.08,0.85,-5.98,-3.25,-0.18,31.02
-0.45,-0.09,0.86,-5.95,-2.79,0.32,30.98
-0.43,-0.09,0.85,-4.78,-1.18,0.2,30.98
-0.42,-0.08,0.85,-5.44,0.02,-0.32,30.88
-0.44,-0.09,0.85,-5.68,0.7,-0.81,30.93
-0.44,-0.11,0.85,-5.77,0.5,-0.67,30.93
-0.45,-0.11,0.85,-5.36,0.75,-0.09,30.88
-0.44,-0.11,0.86,-4.89,1.19,-0.38,30.88
-0.43,-0.12,0.88,-3.13,0.18,-1.8,30.88
-0.44,-0.14,0.86,-0.69,1.22,-2.02,31.02
-0.44,-0.1,0.85,-5.71,2.05,-1.3,30.84
-0.44,-0.1,0.85,-5.66,2.58,-0.66,30.98
-0.43,-0.12,0.88,-5.37,2.02,-1.82,30.98
-0.44,-0.12,0.87,-3.98,2.67,-1.95,30.98
-0.46,-0.11,0.88,-3.44,3.39,-0.73,30.98
-0.44,-0.11,0.86,-4.66,4.84,-0.58,31.02
-0.45,-0.09,0.86,-4.99,4.29,-0.38,30.93
-0.43,-0.09,0.85,-6.99,4.46,-1.47,30.98
-0.45,-0.1,0.86,-8.72,5.18,-1.57,30.88
-0.47,-0.1,0.86,-9.95,4.73,-2.76,30.98
-0.48,-0.11,0.86,-9.79,2.63,-4.21,30.93
-0.49,-0.12,0.87,-8.2,0.82,-3.71,30.84
-0.48,-0.12,0.88,-6.78,0.38,-3.01,30.98
-0.49,-0.12,0.88,-4.98,-0.21,-2.58,30.98
-0.48,-0.13,0.88,-2.49,-0.14,-1.05,31.02
-0.47,-0.1,0.87,-0.49,-0.21,0.85,30.88
-0.46,-0.1,0.87,0.7,-0.03,-0.35,31.02
-0.45,-0.09,0.85,-0.05,-0.49,-0.9,30.93
-0.45,-0.07,0.86,-3.08,-0.29,-1.1,30.88
-0.46,-0.1,0.86,-3.98,-0.17,-1.51,30.93
-0.46,-0.11,0.87,-3.83,-0.44,-1.57,30.98
-0.48,-0.13,0.87,-3.16,-2.73,-1.48,31.02
-0.46,-0.13,0.87,-1.85,-3.82,-0.89,30.98
-0.46,-0.12,0.87,0.06,-3.47,-1.39,31.02
-0.45,-0.11,0.85,0.72,-3.88,-1.36,30.98
-0.44,-0.11,0.86,1.44,-3.18,-0.79,30.98
-0.44,-0.11,0.87,1.25,-2.26,-1.19,30.98
-0.44,-0.1,0.85,0.69,-0.87,-0.52,30.93
-0.44,-0.1,0.87,0.09,0.29,-0.87,30.84
-0.45,-0.1,0.86,-0.55,-0.21,-2.15,30.93
-0.45,-0.11,0.87,-0.17,0.23,-2.67,30.88
-0.46,-0.09,0.84,0.06,3.1,-0.37,30.88
-0.47,-0.1,0.88,0.24,1.04,-1.54,30.98
-0.49,-0.13,0.86,1.98,-0.7,-0.24,30.88
-0.48,-0.14,0.89,2.96,-0.49,0.24,31.07
-0.48,-0.12,0.85,2.7,-0.79,0.26,30.98
-0.49,-0.12,0.86,1.57,-1.3,0.64,31.02
-0.48,-0.12,0.85,0.53,-2.35,1.08,30.93
-0.48,-0.13,0.84,1.18,-2.52,1.08,31.02
-0.47,-0.14,0.84,1.44,-3.18,0.99,30.98
-0.47,-0.12,0.83,2.27,-2.98,0.6,30.98
-0.46,-0.12,0.82,1.97,-2.03,1.57,30.98
-0.45,-0.11,0.81,1.42,-1.18,1.65,30.84
-0.44,-0.09,0.8,-1.15,0.4,1.44,30.98
-0.43,-0.09,0.8,-2.85,1.71,1.92,31.02
-0.43,-0.09,0.81,-4.79,2.02,0.49,30.98
-0.43,-0.11,0.84,-3.4,0.41,-1.77,30.88
-0.44,-0.12,0.86,-2.64,0.96,-2.34,30.88
-0.45,-0.11,0.87,-2.26,2.5,-0.29,30.93
-0.47,-0.12,0.88,-0.44,2.2,-0.02,30.93
-0.46,-0.11,0.89,-3.02,2.27,-0.17,30.98
-0.46,-0.11,0.89,-1.77,0.89,-0.31,30.88
-0.45,-0.08,0.89,-2.06,-0.98,-0.99,30.88
-0.44,-0.1,0.88,-2.75,0.76,-1.1,30.93
-0.44,-0.1,0.89,-1.95,0.9,0.37,30.98
-0.44,-0.1,0.89,-1.13,0.53,-0.02,30.93
-0.45,-0.09,0.89,0.56,-0.09,-0.76,30.88
-0.46,-0.08,0.87,0.87,-0.14,-1.07,30.88
-0.47,-0.08,0.86,1.6,-0.75,-1.22,30.98
-0.47,-0.08,0.88,1.77,-0.87,-0.98,30.93
-0.48,-0.08,0.87,3.37,-1.19,0.2,31.02
-0.47,-0.07,0.87,4.44,-0.09,0.93,30.93
-0.48,-0.06,0.86,4.15,-0.38,0.82,30.88
-0.48,-0.05,0.85,3.47,-1.18,0.69,30.88
-0.49,-0.06,0.85,2.38,-2.63,0.56,30.88
-0.49,-0.05,0.83,1.19,-1.92,0.58,30.98
-0.49,-0.06,0.83,-0.23,-2.9,0.6,30.93
-0.48,-0.07,0.83,0.11,-3.15,0.55,30.98
-0.47,-0.07,0.81,-0.79,-1.08,1.22,30.93
-0.48,-0.05,0.82,-2.34,0.12,1.62,30.98
-0.47,-0.08,0.82,-5.24,2.18,2.08,30.93
-0.47,-0.08,0.84,-5.31,1.36,1.53,30.93
-0.46,-0.09,0.83,-6.41,1.6,1.62,31.02
-0.44,-0.1,0.83,-7.22,0.56,1.69,30.93
-0.44,-0.1,0.86,-7.1,0.2,-0.11,30.88
-0.44,-0.11,0.87,-6.93,0.61,-0.37,30.93
-0.44,-0.12,0.88,-6.06,0.21,-0.31,30.93
-0.44,-0.13,0.89,-4.03,-0.38,-0.72,30.93
-0.44,-0.11,0.88,-2.95,0.14,-0.4,30.88
-0.44,-0.1,0.89,-2.05,0.53,0.46,30.88
-0.43,-0.11,0.9,-0.49,0.93,0.43,30.88
-0.42,-0.1,0.89,1.01,0.73,-0.05,30.98
-0.43,-0.08,0.88,1.53,0.73,-0.69,30.98
-0.45,-0.07,0.85,1.45,0.85,-0.78,30.93
-0.44,-0.07,0.84,-0.84,1.21,-2.0,30.84
-0.45,-0.07,0.85,-1.92,1.48,-1.44,30.98
-0.46,-0.07,0.85,-2.35,1.83,-2.26,30.98
-0.45,-0.07,0.83,-1.98,1.68,-2.7,30.98
-0.46,-0.06,0.82,-2.05,1.71,-3.22,30.98
-0.47,-0.04,0.81,-3.76,2.05,-3.77,30.93
-0.49,-0.05,0.8,-6.46,1.22,-3.18,30.93
-0.49,-0.06,0.81,-7.94,1.59,-2.56,30.98
-0.5,-0.08,0.83,-8.55,1.83,-2.02,31.07
-0.5,-0.09,0.84,-8.2,2.52,-0.73,30.93
-0.51,-0.1,0.85,-7.6,2.47,-0.09,30.84
-0.53,-0.1,0.85,-7.39,1.13,0.32,31.02
-0.54,-0.11,0.85,-7.62,-0.21,0.82,30.93
-0.54,-0.12,0.86,-8.93,-2.6,0.96,30.93
-0.53,-0.13,0.86,-8.23,-4.93,2.0,30.98
-0.5,-0.13,0.86,-6.84,-7.01,2.52,30.98
-0.46,-0.11,0.84,-5.08,-6.82,3.31,30.93
-0.44,-0.08,0.83,-5.56,-6.05,3.71,31.02
-0.41,-0.07,0.81,-6.99,-5.24,3.27,30.93
-0.42,-0.05,0.8,-9.22,-7.48,1.65,30.98
-0.4,-0.05,0.84,-12.66,-4.89,1.11,30.88
-0.42,-0.07,0.85,-15.02,-3.39,-1.33,30.93
-0.44,-0.1,0.85,-14.9,-5.94,-4.43,30.93
-0.44,-0.12,0.86,-15.18,-6.73,-3.59,31.02
-0.44,-0.13,0.86,-14.67,-1.19,-1.1,30.93
-0.45,-0.12,0.9,-13.63,1.56,-1.92,30.98
-0.47,-0.12,0.87,-12.55,1.65,-4.23,30.93
-0.48,-0.13,0.88,-13.31,-0.85,-6.79,30.88
-0.48,-0.13,0.88,-11.69,-1.6,-3.98,30.98
-0.49,-0.13,0.88,-10.24,-2.41,-2.69,30.98
-0.46,-0.12,0.87,-7.62,0.98,-1.44,30.88
-0.47,-0.1,0.87,-7.02,2.79,-1.42,30.98
-0.48,-0.09,0.85,-7.34,3.16,-1.56,30.84
-0.5,-0.09,0.83,-9.45,2.17,-2.46,31.02
-0.51,-0.09,0.83,-10.85,0.14,-2.75,30.93
-0.5,-0.09,0.84,-12.43,-0.34,-2.76,30.88
-0.5,-0.12,0.85,-12.66,-1.53,-3.15,30.88
-0.5,-0.11,0.84,-12.55,-1.5,-2.09,30.98
-0.5,-0.13,0.84,-12.37,-2.08,-1.82,30.88
-0.49,-0.13,0.84,-11.95,-2.18,-1.3,30.98
-0.5,-0.14,0.84,-11.66,-2.78,-1.01,30.93
-0.49,-0.15,0.86,-9.86,-2.53,-0.29,31.02
-0.5,-0.16,0.85,-9.04,-3.31,-0.56,30.98
-0.5,-0.17,0.85,-7.86,-3.68,1.28,30.93
-0.49,-0.16,0.86,-7.91,-4.72,1.83,30.98
-0.47,-0.15,0.85,-8.64,-5.56,1.97,30.88
-0.44,-0.15,0.86,-6.92,-6.46,1.79,30.98
-0.41,-0.15,0.87,-5.8,-6.37,0.92,30.93
-0.4,-0.14,0.86,-5.63,-5.71,0.72,31.02
-0.39,-0.13,0.87,-6.82,-4.35,1.4,31.02
-0.39,-0.14,0.87,-7.48,-3.6,1.08,30.98
-0.4,-0.15,0.88,-8.4,-3.71,-0.63,30.98
-0.4,-0.16,0.9,-7.56,-3.36,-2.09,30.93
-0.41,-0.18,0.92,-6.47,-2.34,-2.2,30.98
-0.43,-0.18,0.89,-5.19,-2.21,-1.24,30.98
-0.44,-0.17,0.9,-3.91,-4.14,-1.47,30.93
-0.43,-0.18,0.9,-3.94,-6.76,-2.58,30.98
-0.43,-0.18,0.89,-3.62,-8.92,-2.47,30.93
-0.42,-0.2,0.9,-2.26,-8.78,-1.8,30.88
-0.4,-0.2,0.89,0.35,-8.05,-2.06,30.93
-0.42,-0.19,0.86,1.6,-7.82,-1.77,30.93
-0.41,-0.18,0.86,1.77,-8.08,-1.83,30.98
-0.41,-0.18,0.86,1.27,-8.17,-2.09,30.88
-0.39,-0.17,0.85,1.68,-8.15,-1.97,30.98
-0.38,-0.17,0.85,1.94,-7.51,-3.56,30.93
-0.38,-0.16,0.85,2.12,-6.34,-4.76,30.93
-0.38,-0.14,0.83,1.86,-4.03,-4.7,30.98
-0.39,-0.13,0.83,1.74,-2.69,-4.82,30.98
-0.41,-0.13,0.82,-0.31,-0.96,-4.47,30.98
-0.41,-0.13,0.84,-1.25,-0.06,-4.2,31.02
-0.41,-0.13,0.85,-0.18,1.22,-4.32,30.93
-0.41,-0.11,0.83,-0.93,2.05,-4.37,31.02
-0.42,-0.12,0.84,-1.82,2.31,-4.18,31.12
-0.43,-0.11,0.85,-3.02,3.07,-4.55,30.88
-0.43,-0.09,0.84,-4.08,3.88,-4.35,30.88
-0.45,-0.09,0.85,-5.27,4.38,-3.94,30.98
-0.46,-0.1,0.86,-4.96,3.98,-3.07,30.93
-0.48,-0.11,0.86,-4.55,3.21,-3.31,31.02
-0.5,-0.11,0.87,-5.08,1.85,-2.92,30.98
-0.51,-0.11,0.87,-6.02,0.26,-2.32,30.98
-0.51,-0.13,0.89,-6.38,-1.48,-1.15,30.84
-0.52,-0.14,0.89,-6.06,-2.44,0.81,30.98
-0.5,-0.14,0.89,-5.65,-3.13,2.17,30.98
-0.48,-0.14,0.88,-5.47,-4.46,1.97,30.84
-0.49,-0.14,0.86,-6.4,-6.63,1.95,31.02
-0.49,-0.16,0.86,-6.81,-9.94,2.4,31.02
-0.48,-0.16,0.86,-7.25,-11.79,4.44,31.07
-0.46,-0.15,0.86,-6.63,-13.08,5.3,31.02
-0.44,-0.14,0.84,-7.18,-13.66,5.27,30.98
-0.41,-0.14,0.82,-7.53,-13.27,5.28,31.02
-0.4,-0.14,0.82,-7.65,-14.12,5.02,30.98
-0.4,-0.13,0.82,-7.94,-12.98,5.31,30.93
-0.4,-0.13,0.82,-9.04,-11.22,5.07,31.07
-0.39,-0.14,0.81,-10.11,-9.42,3.74,31.02
-0.41,-0.15,0.82,-12.18,-8.31,1.86,30.98
-0.44,-0.16,0.83,-14.17,-9.13,0.21,30.93
-0.47,-0.17,0.84,-16.14,-11.01,-0.17,30.98
-0.5,-0.19,0.84,-16.9,-13.5,0.17,30.93
-0.51,-0.21,0.85,-17.01,-16.02,1.05,30.93
-0.55,-0.22,0.87,-15.44,-18.72,2.29,30.93
-0.54,-0.24,0.86,-14.37,-21.11,3.16,30.98
-0.57,-0.25,0.86,-11.94,-27.4,1.74,30.98
-0.59,-0.27,0.87,-8.47,-36.32,2.29,31.07
-0.57,-0.28,0.87,-7.44,-26.49,-0.82,30.93
-0.57,-0.27,0.84,-9.59,-42.24,2.0,30.93
-0.56,-0.28,0.85,-9.88,-45.54,2.72,30.98
-0.57,-0.29,0.84,-9.92,-53.27,3.19,30.93
-0.54,-0.33,0.85,-6.47,-59.63,3.89,30.98
-0.53,-0.32,0.87,-5.98,-66.7,1.63,31.02
-0.5,-0.32,0.83,-4.11,-68.14,3.27,30.98
-0.51,-0.32,0.83,-3.19,-74.09,5.6,30.98
-0.51,-0.33,0.85,-1.83,-79.95,6.23,30.98
-0.5,-0.32,0.84,-3.11,-84.81,7.51,30.88
-0.52,-0.29,0.85,-6.38,-89.25,11.34,30.98
-0.47,-0.25,0.88,-7.74,-93.25,16.38,30.98
-0.41,-0.25,0.91,-10.76,-91.5,19.25,30.98
-0.37,-0.21,0.94,-11.16,-90.37,20.98,31.02
-0.33,-0.2,0.97,-10.85,-88.41,23.62,30.98
-0.32,-0.15,0.99,-9.94,-93.19,23.79,30.98
-0.28,-0.19,0.98,-9.95,-99.59,23.13,30.98
-0.22,-0.19,1.0,-11.94,-107.51,27.42,31.02
-0.19,-0.14,1.04,-9.5,-124.09,21.42,31.02
-0.11,-0.13,0.96,-10.0,-136.37,16.73,31.02
0.01,-0.12,1.0,-0.99,-132.76,22.55,30.98
0.06,-0.09,0.89,-5.25,-126.96,21.37,30.88
0.14,-0.06,0.93,-10.84,-121.39,24.46,30.98
0.1,-0.0,0.99,-21.28,-114.66,20.5,31.02
0.14,-0.02,1.0,-29.02,-106.37,18.17,30.93
0.13,-0.02,1.02,-40.34,-94.82,14.85,30.93
0.12,-0.06,1.02,-45.02,-85.21,3.04,30.93
0.1,-0.11,1.01,-49.97,-81.63,-8.82,30.98
0.08,-0.17,1.0,-48.14,-82.76,-18.14,30.98
0.09,-0.2,1.0,-38.76,-81.4,-23.15,30.93
0.22,-0.37,0.95,-33.76,-68.11,-45.08,30.93
0.07,-0.29,1.02,-37.16,-90.37,-16.43,30.98
0.12,-0.31,1.04,-39.51,-82.75,6.95,30.88
0.14,-0.33,1.06,-37.69,-61.54,15.02,30.93
0.17,-0.34,1.1,-36.49,-54.15,11.68,31.02
0.21,-0.34,1.11,-34.78,-41.37,7.74,30.93
0.19,-0.34,1.11,-34.12,-24.73,6.02,30.98
0.2,-0.4,1.14,-22.56,-6.09,8.73,30.98
0.18,-0.4,1.18,-9.63,10.75,10.78,30.93
0.17,-0.37,1.13,-2.5,23.74,15.98,30.88
0.13,-0.4,1.16,3.18,20.89,12.7,30.98
0.13,-0.34,1.05,-2.78,17.21,12.61,30.98
0.14,-0.3,1.05,-6.52,6.35,7.8,30.98
0.14,-0.28,1.01,-11.34,-2.38,3.51,30.93
0.14,-0.28,1.01,-17.66,-12.98,-0.06,30.93
0.14,-0.27,0.99,-22.47,-20.98,-2.14,30.93
0.16,-0.3,1.01,-20.87,-24.43,-3.85,30.93
0.16,-0.33,1.04,-11.36,-21.25,-6.9,30.84
0.14,-0.33,1.08,-6.0,-12.96,-8.69,30.98
0.11,-0.35,1.05,13.82,-12.12,-5.98,30.98
