acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
0.16,-0.22,0.93,3.68,-3.05,10.49,30.98
0.16,-0.24,0.93,2.44,-4.92,9.94,31.02
0.17,-0.28,0.98,3.13,-5.77,10.02,31.02
0.17,-0.3,0.98,3.74,-5.76,10.08,30.93
0.17,-0.3,0.98,5.63,-6.93,10.23,31.02
0.18,-0.3,0.98,6.46,-8.66,9.77,30.98
0.2,-0.3,0.98,7.63,-10.78,8.73,30.98
0.22,-0.31,0.98,8.4,-12.5,7.08,31.02
0.21,-0.3,0.97,7.71,-12.35,6.66,31.02
0.21,-0.31,0.97,8.81,-12.17,6.96,30.93
0.22,-0.32,0.98,9.27,-10.81,8.5,30.98
0.22,-0.31,0.97,9.79,-9.5,9.8,30.98
0.22,-0.29,0.95,8.53,-9.28,9.65,31.02
0.24,-0.29,0.94,7.59,-10.38,8.31,30.98
0.25,-0.29,0.94,7.21,-10.32,6.46,30.98
0.26,-0.29,0.94,8.15,-9.39,5.57,30.93
0.27,-0.28,0.94,9.57,-7.25,5.68,30.98
0.28,-0.28,0.95,11.4,-5.54,5.44,31.02
0.29,-0.28,0.93,12.05,-3.85,4.87,30.93
0.3,-0.27,0.94,11.83,-2.41,2.85,31.07
0.3,-0.26,0.93,10.38,-0.63,0.93,30.98
0.28,-0.24,0.91,7.85,2.02,0.4,31.07
0.26,-0.24,0.91,5.6,2.6,0.41,30.98
0.26,-0.23,0.92,3.34,3.16,0.31,31.02
0.25,-0.22,0.92,1.92,2.34,-0.5,30.93
0.25,-0.22,0.91,0.87,0.92,-1.18,30.88
0.26,-0.24,0.95,3.11,0.55,-2.4,30.98
0.26,-0.24,0.94,2.12,1.44,-3.56,30.98
0.25,-0.24,0.95,0.52,1.95,-3.97,31.02
0.22,-0.26,0.97,0.26,1.11,-3.34,30.88
0.22,-0.25,0.97,-0.27,1.22,-2.76,30.93
0.23,-0.24,0.97,-1.68,-0.12,-3.22,30.98
0.24,-0.21,0.96,-4.92,-0.32,-4.81,30.93
0.25,-0.19,0.95,-9.48,0.37,-6.98,30.93
0.24,-0.2,0.95,-12.47,-0.44,-8.72,31.02
0.23,-0.21,0.95,-14.38,0.26,-9.21,30.98
0.23,-0.22,0.96,-15.86,0.46,-9.5,30.98
0.23,-0.23,0.97,-16.49,0.99,-10.72,30.93
0.23,-0.24,0.97,-15.08,-1.07,-12.6,31.07
0.24,-0.24,0.98,-15.04,0.27,-12.52,31.02
0.22,-0.23,0.97,-17.39,1.3,-11.88,30.93
0.23,-0.23,0.98,-17.47,0.29,-11.4,30.98
0.21,-0.23,0.96,-16.87,1.21,-11.25,31.02
0.22,-0.25,0.99,-18.02,3.54,-10.76,30.98
0.18,-0.25,0.96,-11.16,-1.1,-11.8,31.02
0.19,-0.24,0.96,-10.38,-0.63,-11.86,30.98
0.17,-0.26,0.98,-6.37,-0.23,-10.95,31.07
0.17,-0.26,0.98,-4.17,-0.11,-9.59,31.02
0.15,-0.25,0.96,-3.18,-0.47,-7.85,30.98
0.15,-0.24,0.96,-2.69,-3.28,-7.42,31.07
0.17,-0.23,0.95,-2.98,-4.5,-7.33,31.02
0.18,-0.22,0.95,-2.55,-4.21,-7.08,30.93
0.19,-0.22,0.94,-2.81,-4.43,-7.25,31.02
0.19,-0.22,0.95,-3.16,-3.59,-6.49,30.98
0.2,-0.22,0.94,-3.34,-4.14,-6.5,30.98
0.2,-0.22,0.94,-3.11,-3.47,-5.95,31.07
0.19,-0.21,0.93,-3.07,-3.24,-5.02,31.02
0.2,-0.2,0.92,-3.94,-3.91,-4.55,31.02
0.2,-0.2,0.92,-3.34,-3.76,-3.69,30.98
0.21,-0.21,0.92,-3.15,-2.58,-3.8,30.98
0.2,-0.2,0.91,-4.26,-3.13,-3.65,30.98
0.2,-0.22,0.92,-4.26,-3.82,-3.24,30.98
0.21,-0.26,0.96,-0.9,-3.31,-3.1,30.93
0.21,-0.25,0.95,1.13,-3.36,-2.95,30.84
0.21,-0.23,0.94,0.09,-2.84,-2.11,31.02
0.23,-0.22,0.93,-1.82,-2.52,-1.77,31.07
0.22,-0.22,0.93,-2.34,-2.6,-2.02,30.93
0.22,-0.22,0.93,-3.15,-2.84,-2.43,31.02
0.23,-0.22,0.94,-3.33,-2.41,-2.95,30.98
0.24,-0.23,0.94,-3.19,-1.07,-3.07,30.98
0.21,-0.24,0.95,-4.52,-0.5,-2.08,30.98
0.21,-0.23,0.95,-5.74,0.76,-0.99,31.02
0.2,-0.25,0.96,-6.17,-0.11,-0.52,30.98
0.21,-0.26,0.96,-4.72,-0.67,0.11,30.93
0.21,-0.26,0.97,-3.53,-0.18,0.72,30.93
0.21,-0.27,0.99,-0.75,-1.73,0.31,30.88
0.23,-0.28,1.01,2.95,-0.66,0.5,30.98
0.23,-0.27,0.99,5.18,0.46,1.1,30.98
0.24,-0.26,0.99,5.15,1.34,1.33,30.98
0.23,-0.25,0.99,4.73,1.73,1.82,30.93
0.23,-0.24,0.97,3.57,0.58,1.45,30.98
0.23,-0.23,0.97,2.96,-0.4,1.02,30.98
0.24,-0.24,0.97,3.08,1.15,1.63,30.93
0.24,-0.23,0.96,2.56,2.17,1.76,31.02
0.24,-0.22,0.96,1.79,2.76,1.56,30.93
0.24,-0.22,0.96,1.65,1.69,-0.03,31.07
0.24,-0.23,0.97,2.99,3.15,-0.69,31.02
0.23,-0.22,0.95,2.92,4.17,-0.11,30.98
0.21,-0.21,0.94,1.45,4.72,1.02,30.98
0.19,-0.22,0.93,-0.41,4.55,1.37,31.02
0.19,-0.23,0.94,-0.09,2.96,1.42,30.98
0.2,-0.24,0.96,1.82,2.73,2.0,30.93
0.19,-0.26,0.96,3.73,1.92,2.4,31.02
0.21,-0.27,0.98,6.96,2.37,2.69,31.12
0.21,-0.26,0.97,7.98,1.24,2.35,31.07
0.21,-0.24,0.96,5.83,2.26,3.69,31.07
0.22,-0.22,0.95,3.57,2.12,4.17,30.88
0.21,-0.21,0.93,1.79,2.05,4.11,31.07
0.23,-0.22,0.92,0.82,2.06,3.69,30.98
0.22,-0.22,0.93,-0.69,1.83,3.62,30.93
0.22,-0.21,0.92,-3.11,1.95,3.95,30.98
0.21,-0.22,0.92,-5.98,1.1,3.73,31.02
0.21,-0.23,0.92,-6.87,-0.82,2.9,30.98
0.21,-0.23,0.91,-7.4,-2.78,2.37,30.98
0.22,-0.23,0.92,-8.53,-3.51,2.66,30.93
0.23,-0.23,0.92,-9.86,-3.79,2.15,31.02
0.24,-0.24,0.91,-11.39,-4.99,1.19,30.93
0.23,-0.26,0.93,-11.18,-5.39,0.95,30.93
0.23,-0.27,0.95,-10.4,-4.6,0.84,31.02
0.24,-0.26,0.96,-8.7,-4.58,-0.03,30.98
0.23,-0.28,0.97,-7.69,-5.28,-1.45,31.07
0.22,-0.28,0.97,-6.93,-5.83,-2.44,31.07
0.21,-0.29,0.97,-5.94,-5.59,-1.74,31.02
0.22,-0.29,0.98,-4.82,-4.14,-1.37,31.02
0.23,-0.29,0.97,-3.86,-2.27,-2.17,30.98
0.22,-0.28,0.96,-5.28,-2.46,-2.63,30.98
0.23,-0.27,0.94,-7.04,-2.21,-3.51,30.98
0.21,-0.28,0.95,-7.45,-3.51,-5.31,31.02
0.2,-0.28,0.95,-6.58,-4.05,-5.45,30.93
0.2,-0.29,0.94,-5.24,-5.34,-5.6,31.02
0.21,-0.3,0.97,-3.05,-6.14,-5.3,30.88
0.22,-0.29,0.96,-1.92,-7.18,-5.36,31.07
0.25,-0.28,0.96,-1.42,-5.86,-5.25,30.98
0.27,-0.27,0.94,-1.92,-2.26,-5.05,31.02
0.26,-0.25,0.93,-3.21,1.34,-4.63,31.02
0.24,-0.24,0.91,-4.7,1.15,-5.15,31.02
0.23,-0.22,0.91,-6.5,-1.07,-6.58,31.07
0.23,-0.23,0.91,-6.95,-3.83,-7.71,30.93
0.24,-0.24,0.92,-7.04,-4.18,-7.85,30.93
0.24,-0.25,0.94,-3.68,-2.14,-7.02,30.98
0.25,-0.26,0.94,-1.92,0.84,-5.5,30.98
0.23,-0.23,0.93,-2.47,2.02,-4.93,30.98
0.25,-0.21,0.93,-3.69,1.92,-5.68,31.07
0.26,-0.2,0.91,-5.47,1.77,-6.75,31.02
0.26,-0.19,0.91,-7.53,2.79,-7.18,30.93
0.26,-0.19,0.92,-9.63,4.49,-6.7,30.98
0.25,-0.18,0.91,-11.08,5.3,-6.76,30.98
0.22,-0.21,0.92,-11.21,4.63,-6.75,31.07
0.22,-0.23,0.95,-8.99,4.49,-5.34,31.02
0.21,-0.23,0.97,-6.37,5.63,-4.2,31.02
0.2,-0.23,0.96,-3.37,5.71,-4.27,30.98
0.2,-0.22,0.96,-3.37,5.54,-4.49,30.98
0.2,-0.21,0.95,-5.91,5.1,-4.11,30.98
0.2,-0.21,0.96,-7.97,5.5,-3.92,31.07
0.19,-0.21,0.97,-9.76,5.68,-4.06,31.02
0.19,-0.22,0.97,-10.64,6.03,-3.22,30.93
0.18,-0.24,1.0,-9.76,5.77,-2.67,30.93
0.17,-0.25,1.01,-7.19,5.3,-2.0,31.02
0.17,-0.27,1.01,-4.32,4.81,-1.47,31.02
0.17,-0.27,1.01,-2.89,4.7,-0.24,30.98
0.16,-0.24,0.99,-3.07,4.18,0.6,30.98
0.17,-0.24,0.98,-2.23,3.4,1.63,30.93
0.16,-0.24,0.98,-0.09,4.34,4.41,30.98
0.15,-0.21,0.97,1.15,6.2,7.48,31.02
0.15,-0.2,0.95,-0.06,5.5,7.92,30.93
0.15,-0.21,0.95,-0.76,0.95,6.0,30.88
0.15,-0.21,0.96,-0.56,-3.5,3.69,31.02
