acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
-0.18,0.13,0.92,-11.19,10.12,-2.9,33.09
-0.2,0.13,0.93,-12.12,10.7,-2.08,33.09
-0.2,0.12,0.95,-11.13,9.1,-2.03,33.14
-0.2,0.13,0.97,-13.08,7.62,-2.2,33.09
-0.19,0.14,0.94,-15.13,4.37,-1.83,33.09
-0.2,0.14,0.95,-16.87,3.91,-1.57,33.14
-0.22,0.13,0.95,-17.04,4.09,0.2,33.14
-0.2,0.11,0.96,-17.24,5.11,0.2,33.09
-0.2,0.08,0.96,-13.83,4.02,0.66,33.05
-0.21,0.09,0.98,-13.25,7.21,1.02,33.05
-0.23,0.07,0.99,-10.18,2.85,2.87,33.09
-0.23,0.08,1.02,-11.25,1.8,3.07,33.19
-0.21,0.08,1.01,-8.79,0.6,3.08,33.28
-0.2,0.1,1.02,-9.07,2.26,4.11,33.19
-0.21,0.09,1.01,-9.97,-1.19,3.94,33.14
-0.2,0.08,1.01,-10.11,-2.11,3.88,33.14
-0.19,0.08,1.01,-9.73,-1.45,4.15,33.05
-0.18,0.06,1.01,-9.08,-2.73,3.36,33.14
-0.16,0.06,1.01,-9.91,-2.82,3.15,33.14
-0.14,0.04,1.01,-9.31,-1.6,4.26,33.19
-0.14,0.01,1.02,-7.34,1.27,3.95,33.09
-0.15,0.0,1.03,-4.93,1.97,2.99,33.14
-0.15,-0.0,1.01,-2.17,0.56,0.76,33.14
-0.15,0.02,1.01,-1.19,-1.27,0.21,33.19
-0.16,0.02,1.0,-0.66,-1.76,-0.67,33.19
-0.14,0.03,0.98,-0.92,-1.11,-0.61,33.05
-0.15,0.02,1.0,-1.53,-1.83,-1.47,33.14
-0.15,0.03,0.97,-0.78,-4.11,-2.49,33.19
-0.12,0.03,0.97,-0.64,-7.15,-5.19,33.19
-0.12,0.02,0.94,-1.47,-9.21,-6.99,33.24
-0.1,0.03,0.94,-0.89,-2.63,-6.2,33.14
-0.14,0.03,0.93,0.5,-5.19,-6.0,33.19
-0.12,0.04,0.96,-2.35,-1.5,-7.53,33.0
-0.13,0.04,0.93,-1.92,0.92,-7.65,33.09
-0.15,0.04,0.96,-2.11,3.86,-7.21,33.09
-0.17,0.03,0.96,-0.56,-0.46,-8.03,33.09
-0.16,0.04,0.96,-1.24,-3.36,-9.6,33.09
-0.17,0.05,0.96,-1.36,-4.58,-8.69,33.19
-0.16,0.06,0.97,0.63,1.56,-8.41,33.14
-0.16,0.06,0.95,1.6,3.04,-8.35,33.09
-0.17,0.08,0.97,1.1,4.84,-8.49,33.09
-0.18,0.1,0.94,0.72,1.37,-8.95,33.14
-0.18,0.13,0.94,-1.79,0.84,-8.63,33.19
-0.18,0.13,0.92,-4.89,1.59,-8.0,33.19
