,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
0,13.36,-2.49,19.45,0.21,0.01,0.97
1,12.63,-1.82,20.17,0.22,0.01,0.97
2,11.94,-0.17,20.76,0.23,0.00,0.97
3,11.50,2.35,21.15,0.24,0.01,0.99
4,11.50,3.53,21.56,0.23,0.01,0.98
5,11.89,2.53,21.57,0.23,0.01,1.00
6,12.63,1.53,21.37,0.25,0.01,1.00
7,13.11,1.30,20.81,0.25,0.01,1.00
8,13.01,2.15,20.24,0.25,0.01,0.99
9,12.73,3.19,20.31,0.25,0.01,0.98
10,12.85,4.18,20.47,0.24,0.01,0.98
11,13.80,5.30,20.73,0.25,0.01,0.98
12,11.16,5.85,22.81,0.21,0.16,1.02
13,11.25,3.60,22.81,0.26,0.02,0.96
14,9.28,9.91,22.26,0.26,0.03,0.98
15,8.72,7.28,22.75,0.23,0.03,0.99
16,7.74,5.80,23.44,0.22,0.02,0.99
17,7.05,5.27,24.76,0.22,0.03,0.98
18,6.15,5.50,25.91,0.22,0.03,0.98
19,5.31,6.27,26.11,0.23,0.04,0.96
20,4.09,6.89,26.46,0.23,0.04,0.97
21,3.22,6.75,26.61,0.23,0.03,0.96
22,2.26,5.74,27.21,0.22,0.04,0.95
23,1.36,5.40,27.25,0.22,0.03,0.95
24,0.14,5.28,27.28,0.23,0.03,0.94
25,-1.21,5.92,27.22,0.23,0.03,0.94
26,-2.12,5.53,26.72,0.23,0.03,0.96
27,-3.15,4.55,26.50,0.22,0.03,0.97
28,-3.22,3.82,26.47,0.22,0.02,0.98
29,-3.73,2.98,26.34,0.23,0.01,1.00
30,-4.21,3.47,26.08,0.23,0.01,1.00
31,-4.26,3.39,26.05,0.23,-0.01,0.99
32,-4.47,2.92,26.66,0.21,-0.00,1.02
33,-4.50,3.37,27.66,0.20,-0.02,1.02
34,-4.92,3.94,28.55,0.22,-0.02,1.02
35,-5.68,4.89,29.36,0.23,-0.01,1.02
36,-6.40,6.00,30.11,0.23,-0.01,1.03
37,-6.82,6.21,30.90,0.24,-0.01,1.02
38,-7.02,6.08,31.25,0.24,-0.01,1.03
39,-6.76,6.60,31.85,0.24,-0.01,1.03
40,-6.56,5.86,31.82,0.25,-0.01,1.03
41,-6.00,4.69,31.44,0.25,-0.01,1.03
42,-6.05,3.86,31.31,0.25,-0.01,1.01
43,-6.03,4.38,30.89,0.26,-0.02,1.01
44,-6.41,4.06,30.70,0.26,-0.02,1.02
45,-6.90,4.84,30.58,0.26,-0.02,1.02
46,-7.02,6.93,30.61,0.27,-0.04,1.03
47,-7.31,7.92,30.38,0.27,-0.04,1.04
48,-7.11,7.69,30.47,0.27,-0.04,1.03
49,-5.76,8.20,30.24,0.27,-0.04,1.04
50,-4.96,8.29,29.45,0.27,-0.04,1.03
51,-4.46,9.77,29.22,0.27,-0.04,1.02
52,-4.05,10.60,28.75,0.26,-0.04,1.01
53,-3.51,9.66,28.52,0.25,-0.05,1.00
54,-3.73,8.27,28.58,0.23,-0.04,0.98
55,-4.34,7.69,28.40,0.23,-0.04,0.97
56,-4.92,7.10,28.41,0.23,-0.04,0.96
57,-6.18,4.44,27.95,0.23,-0.04,0.97
58,-6.87,2.06,27.57,0.22,-0.04,0.95
59,-7.92,1.08,27.05,0.22,-0.04,0.95
60,-9.37,0.23,26.95,0.22,-0.05,0.95
61,-10.63,-1.53,26.96,0.21,-0.05,0.96
62,-11.56,-2.08,27.30,0.22,-0.05,0.95
63,-12.70,-2.12,27.34,0.23,-0.06,0.96
64,-13.44,-0.85,26.95,0.24,-0.05,0.97
65,-13.57,-0.81,26.99,0.24,-0.05,0.98
66,-13.54,-0.67,27.02,0.23,-0.06,0.98
67,-13.62,-0.32,26.98,0.24,-0.07,0.97
68,-13.94,0.58,27.22,0.23,-0.06,0.98
69,-13.59,-0.72,27.13,0.23,-0.07,0.99
70,-13.08,-1.73,26.93,0.23,-0.08,1.00
71,-13.33,0.26,27.24,0.24,-0.09,1.00
72,-13.42,0.93,27.42,0.24,-0.09,1.01
73,-13.42,0.78,27.69,0.25,-0.09,1.00
74,-13.37,2.46,27.73,0.25,-0.10,1.00
75,-13.33,2.76,27.65,0.24,-0.10,0.99
76,-13.86,2.03,27.65,0.24,-0.10,0.97
77,-14.82,2.32,27.56,0.25,-0.10,0.96
78,-15.47,2.11,26.81,0.27,-0.10,0.97
79,-16.14,0.69,25.98,0.26,-0.10,0.97
80,-17.45,1.77,25.65,0.27,-0.11,0.97
81,-18.78,2.15,25.04,0.26,-0.12,0.97
82,-18.96,1.40,24.58,0.27,-0.12,0.98
83,-18.55,1.36,24.08,0.27,-0.13,1.01
84,-18.20,2.06,23.21,0.27,-0.13,1.00
85,-18.09,3.07,22.96,0.27,-0.12,1.00
86,-17.71,2.84,22.73,0.25,-0.13,1.00
87,-17.33,2.96,23.04,0.24,-0.13,1.00
88,-17.33,4.35,23.22,0.25,-0.13,0.99
89,-16.95,5.42,23.04,0.26,-0.13,0.99
90,-16.92,5.04,22.24,0.26,-0.13,0.98
91,-17.31,3.48,21.36,0.26,-0.12,0.97
92,-18.32,2.61,20.27,0.26,-0.13,0.97
93,-19.18,-0.41,19.18,0.25,-0.13,0.97
94,-19.68,-3.39,18.02,0.25,-0.14,0.99
95,-20.64,-4.66,17.27,0.26,-0.14,1.00
96,-20.52,-4.75,16.20,0.26,-0.15,1.01
97,-20.11,-6.82,15.74,0.25,-0.15,1.02
98,-19.68,-6.53,15.37,0.27,-0.16,1.03
99,-19.48,-4.47,15.39,0.27,-0.16,1.02
100,-19.39,-2.14,15.69,0.26,-0.16,1.03
101,-18.18,-1.07,16.17,0.26,-0.16,1.03
102,-17.59,1.28,16.79,0.25,-0.16,1.04
103,-17.28,3.98,17.34,0.26,-0.16,1.03
104,-17.51,5.56,17.60,0.25,-0.16,1.03
105,-17.94,6.21,18.37,0.24,-0.17,1.01
106,-18.90,7.11,19.15,0.24,-0.16,0.99
107,-20.52,7.68,19.53,0.25,-0.16,0.99
108,-21.80,8.35,19.63,0.24,-0.16,0.98
109,-23.21,9.53,19.48,0.25,-0.17,0.97
110,-24.47,10.12,19.60,0.24,-0.18,0.99
111,-25.13,10.12,19.80,0.23,-0.19,1.00
112,-25.30,8.53,20.02,0.23,-0.20,1.00
113,-25.40,8.64,19.94,0.23,-0.19,1.00
114,-25.31,9.68,19.79,0.24,-0.20,0.99
115,-24.76,9.30,19.25,0.24,-0.21,1.00
116,-16.81,9.25,16.76,0.24,-0.24,1.01
117,-25.56,11.04,16.98,0.26,-0.15,1.02
118,-26.58,9.47,16.55,0.25,-0.22,1.03
119,-25.69,8.73,16.70,0.23,-0.22,1.03
120,-24.49,6.95,17.21,0.22,-0.23,1.04
121,-23.97,8.34,17.33,0.24,-0.23,1.01
122,-23.66,9.28,17.28,0.24,-0.23,1.00
123,-23.76,9.28,17.10,0.24,-0.22,0.98
124,-23.88,9.88,17.01,0.23,-0.22,0.97
125,-24.47,10.73,16.81,0.23,-0.23,0.97
126,-25.44,11.71,17.36,0.22,-0.23,0.96
127,-26.58,12.60,17.13,0.23,-0.24,0.96
128,-27.71,12.46,16.96,0.23,-0.24,0.97
129,-28.63,12.34,16.69,0.24,-0.24,0.97
130,-29.19,12.50,16.17,0.24,-0.25,0.98
131,-29.22,11.83,15.86,0.24,-0.26,0.98
132,-29.01,11.18,15.56,0.24,-0.26,0.98
133,-28.73,10.81,15.18,0.24,-0.27,0.99
134,-29.24,12.52,14.38,0.24,-0.28,0.96
135,-29.88,14.52,14.17,0.23,-0.28,0.94
136,-30.73,15.47,13.85,0.23,-0.27,0.96
137,-31.13,15.97,13.66,0.23,-0.28,0.97
138,-31.02,16.27,13.66,0.23,-0.30,0.98
139,-30.06,18.85,13.47,0.22,-0.35,0.97
140,-30.41,15.57,12.98,0.21,-0.30,0.99
141,-29.65,16.82,12.52,0.24,-0.31,0.97
142,-30.46,19.48,12.24,0.24,-0.31,0.97
143,-30.49,19.88,11.80,0.23,-0.30,0.97
144,-30.47,20.23,11.04,0.23,-0.31,0.99
145,-30.24,20.56,10.52,0.22,-0.31,0.98
146,-30.82,22.20,9.82,0.22,-0.32,0.99
147,-30.41,22.29,9.01,0.23,-0.33,0.99
148,-30.27,21.60,7.94,0.21,-0.33,1.01
149,-29.89,20.53,7.02,0.20,-0.34,1.00
150,-30.00,18.99,5.91,0.20,-0.34,1.00
151,-30.52,16.82,5.30,0.19,-0.35,0.99
152,-30.75,15.85,4.53,0.20,-0.35,1.00
153,-30.27,14.90,3.66,0.20,-0.36,1.00
154,-30.53,15.05,2.87,0.20,-0.36,1.01
155,-30.52,16.17,1.79,0.21,-0.36,1.01
156,-30.50,17.16,1.39,0.19,-0.37,1.00
157,-30.05,17.15,1.18,0.17,-0.38,1.01
