,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
0,63.88,34.82,-16.02,1.09,0.19,1.25
1,62.58,70.98,-31.98,1.12,0.27,1.19
2,62.52,110.92,-47.89,1.11,0.28,1.10
3,58.58,146.41,-66.00,1.04,0.27,0.99
4,54.20,182.95,-83.36,0.91,0.21,0.90
5,49.45,207.27,-102.15,0.68,0.14,0.78
6,43.85,216.41,-122.63,0.31,0.07,0.64
7,48.67,205.40,-140.41,-0.10,-0.01,0.53
8,48.06,175.40,-161.04,-0.52,-0.10,0.42
9,45.82,132.73,-172.11,-0.96,-0.18,0.32
10,43.39,79.63,-172.29,-1.38,-0.30,0.29
11,41.21,20.11,-155.86,-1.73,-0.34,0.28
12,35.65,-46.06,-133.31,-1.98,-0.44,0.38
13,21.68,-102.43,-101.40,-2.08,-0.47,0.43
14,13.24,-140.50,-58.98,-2.08,-0.51,0.48
15,-0.02,-159.04,-12.81,-1.97,-0.54,0.55
16,-5.89,-156.37,29.98,-1.75,-0.58,0.59
17,-6.14,-148.69,66.52,-1.54,-0.59,0.64
18,-8.03,-139.73,96.96,-1.33,-0.52,0.71
19,-11.71,-130.69,125.45,-1.14,-0.44,0.77
20,-18.12,-118.55,152.43,-0.95,-0.34,0.80
21,-25.36,-100.00,176.96,-0.72,-0.25,0.85
22,-33.73,-85.44,196.47,-0.52,-0.17,0.90
23,-42.08,-73.68,211.79,-0.33,-0.12,0.98
24,-48.70,-65.85,220.17,-0.09,-0.10,1.07
25,-48.53,-64.27,217.21,0.18,-0.10,1.22
26,-42.52,-65.66,199.92,0.51,-0.12,1.41
27,-35.53,-61.19,165.21,0.86,-0.11,1.62
28,-19.69,-55.40,123.04,1.14,-0.09,1.75
29,-4.17,-41.22,77.91,1.33,-0.03,1.81
30,16.89,-22.32,39.66,1.40,0.03,1.80
31,34.55,-0.78,7.31,1.42,0.11,1.71
32,47.66,24.96,-18.99,1.40,0.20,1.66
33,60.17,64.14,-40.27,1.40,0.25,1.45
34,62.82,108.96,-57.31,1.39,0.31,1.39
35,62.58,148.14,-75.83,1.37,0.30,1.29
36,58.55,197.28,-95.77,1.37,0.28,1.18
37,56.32,247.45,-118.99,1.24,0.17,1.03
38,55.02,286.08,-145.82,0.91,0.02,0.88
39,55.92,296.63,-175.51,0.47,-0.10,0.72
40,60.20,279.62,-201.66,-0.11,-0.16,0.48
41,69.07,235.68,-222.53,-0.73,-0.21,0.25
42,70.84,174.96,-225.82,-1.37,-0.29,0.11
43,70.82,97.24,-210.61,-1.86,-0.32,0.05
44,55.71,31.11,-182.46,-2.16,-0.33,0.06
45,45.30,-32.98,-147.31,-2.27,-0.43,0.14
46,28.79,-81.15,-102.60,-2.26,-0.45,0.20
47,13.01,-116.05,-53.11,-2.21,-0.48,0.23
48,-4.14,-130.15,-2.52,-2.06,-0.52,0.27
49,-18.21,-121.28,41.97,-1.82,-0.57,0.34
50,-23.86,-99.04,82.63,-1.58,-0.63,0.39
51,-29.33,-83.19,111.50,-1.40,-0.65,0.42
52,-38.37,-77.07,131.37,-1.28,-0.62,0.43
53,-51.95,-77.56,146.73,-1.20,-0.51,0.45
54,-65.66,-78.37,167.01,-1.14,-0.40,0.50
