acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
-0.01,-0.33,0.96,-10.6,-6.96,-10.43,32.86
0.0,-0.33,0.95,-9.07,-4.56,-8.85,32.91
-0.01,-0.34,0.95,-8.29,-3.24,-7.82,32.91
-0.02,-0.35,0.96,-7.95,-4.02,-6.7,32.91
-0.02,-0.34,0.95,-7.18,-3.68,-6.26,32.86
-0.02,-0.35,0.95,-6.15,-4.11,-5.33,32.91
-0.01,-0.35,0.94,-4.73,-4.47,-4.58,32.95
-0.03,-0.34,0.93,-3.42,-4.95,-4.0,32.95
-0.01,-0.34,0.93,-1.94,-4.55,-2.21,32.81
-0.0,-0.35,0.94,-0.98,-4.64,-1.86,32.77
0.0,-0.36,0.91,-0.98,-3.1,-1.62,32.81
0.01,-0.37,0.9,-1.33,-2.78,-0.64,32.91
0.03,-0.38,0.9,-2.29,-0.96,-0.46,32.86
0.03,-0.39,0.9,-1.39,-1.13,-1.57,32.72
0.02,-0.4,0.91,-2.35,-2.09,-2.12,32.81
0.02,-0.41,0.9,-1.8,-2.29,-2.7,32.95
0.03,-0.43,0.91,-0.56,-4.46,-3.51,32.95
0.04,-0.42,0.92,0.89,-4.5,-3.86,32.91
0.04,-0.42,0.93,2.02,-3.34,-3.73,32.86
0.05,-0.42,0.93,3.56,-1.22,-1.66,32.86
0.04,-0.41,0.92,4.7,0.18,1.13,32.77
0.04,-0.41,0.9,5.04,0.73,4.37,32.95
0.06,-0.4,0.91,4.95,2.58,7.37,32.91
0.06,-0.39,0.9,4.75,4.58,8.55,32.81
0.08,-0.39,0.89,4.26,5.31,8.03,32.77
0.07,-0.39,0.89,2.81,4.93,6.2,32.86
0.08,-0.38,0.9,1.73,2.7,3.22,32.91
0.07,-0.39,0.89,1.57,1.76,-0.15,32.91
0.08,-0.38,0.91,1.88,-0.73,-3.27,32.86
0.07,-0.38,0.94,1.5,-0.11,-4.34,32.95
0.08,-0.38,0.95,3.25,-0.23,-4.5,32.86
0.07,-0.37,0.94,4.06,2.93,-3.54,32.86
0.06,-0.37,0.95,4.96,1.95,-2.08,32.81
0.08,-0.35,0.95,5.98,3.76,-0.47,32.95
0.07,-0.34,0.95,8.09,3.16,-0.11,32.91
0.08,-0.32,0.93,8.27,3.77,0.37,32.95
0.08,-0.31,0.92,8.75,2.76,-0.41,32.86
0.08,-0.31,0.92,7.79,4.2,-2.2,32.81
0.07,-0.29,0.9,6.69,2.43,-3.36,32.91
0.06,-0.29,0.9,4.81,2.0,-3.73,32.86
0.07,-0.29,0.91,4.11,1.89,-4.35,32.81
0.05,-0.28,0.9,2.9,1.59,-4.96,32.86
0.05,-0.27,0.91,0.87,1.24,-3.83,32.91
0.06,-0.28,0.92,0.64,2.92,-2.93,32.77
0.05,-0.27,0.92,1.44,3.5,-2.76,32.91
0.05,-0.29,0.91,1.34,2.6,-3.79,32.86
0.04,-0.29,0.92,0.29,1.48,-5.1,32.91
0.03,-0.29,0.9,-0.72,0.06,-6.08,32.91
0.03,-0.3,0.92,-1.59,-0.9,-6.64,32.86
0.02,-0.3,0.91,-2.46,-2.34,-7.3,32.72
0.03,-0.31,0.92,-2.95,-2.75,-6.08,32.81
0.04,-0.32,0.92,-3.31,-1.04,-4.31,32.86
0.03,-0.32,0.91,-3.54,0.69,-3.01,32.86
0.02,-0.33,0.91,-4.23,0.53,-2.27,32.95
0.02,-0.34,0.91,-4.93,0.08,-2.4,32.95
0.03,-0.34,0.91,-6.02,-0.43,-2.78,32.86
0.04,-0.34,0.91,-6.73,-0.47,-3.6,32.77
0.03,-0.34,0.93,-6.81,-0.41,-3.57,32.81
0.03,-0.34,0.94,-5.65,-0.18,-4.2,32.81
0.03,-0.35,0.93,-4.98,0.24,-2.79,32.86
0.05,-0.35,0.95,-4.72,0.24,-1.62,32.77
0.04,-0.36,0.94,-2.78,0.44,-1.6,32.86
0.05,-0.36,0.95,-1.44,1.33,-1.57,32.91
0.05,-0.37,0.94,-0.5,2.9,-1.97,32.91
0.04,-0.36,0.93,0.15,5.1,-3.07,32.91
0.03,-0.36,0.94,0.95,3.79,-4.76,32.77
0.02,-0.36,0.94,1.13,1.22,-6.32,32.81
0.03,-0.35,0.94,2.27,1.34,-6.82,32.86
0.03,-0.34,0.95,3.53,1.48,-6.12,32.72
0.03,-0.34,0.94,4.38,2.76,-5.56,32.77
0.02,-0.34,0.95,6.23,2.96,-5.1,32.86
0.03,-0.34,0.94,7.25,4.14,-4.03,32.81
0.03,-0.33,0.92,7.86,4.43,-3.65,32.86
0.03,-0.33,0.93,9.15,5.37,-3.11,33.0
0.03,-0.33,0.92,8.85,5.77,-3.19,32.86
0.02,-0.33,0.91,8.55,6.37,-4.18,32.91
0.01,-0.32,0.91,8.09,5.37,-6.05,32.77
0.01,-0.32,0.92,7.39,3.51,-7.18,32.81
0.01,-0.31,0.92,6.61,1.36,-7.74,32.86
0.0,-0.3,0.92,5.89,0.85,-6.84,32.86
0.01,-0.29,0.93,6.06,1.95,-3.94,32.81
0.01,-0.28,0.93,6.52,3.65,-1.74,32.77
0.01,-0.27,0.94,6.98,5.02,0.2,32.72
0.01,-0.26,0.92,6.5,4.66,0.9,32.81
0.01,-0.26,0.91,5.59,5.44,0.87,32.86
0.01,-0.26,0.91,3.73,3.68,-1.91,32.86
0.0,-0.26,0.9,1.89,1.86,-4.98,32.81
-0.01,-0.27,0.89,0.02,-1.95,-7.25,32.86
-0.01,-0.28,0.9,-2.67,-2.58,-7.36,32.81
0.01,-0.29,0.9,-5.25,-2.35,-6.52,32.77
0.0,-0.29,0.92,-6.18,-2.41,-5.8,32.77
-0.01,-0.29,0.94,-6.14,-2.38,-4.63,32.72
-0.01,-0.3,0.96,-5.65,-3.48,-3.3,32.86
-0.0,-0.31,0.96,-4.27,-2.9,-2.38,32.81
-0.0,-0.31,0.96,-1.18,-2.08,-1.68,32.81
-0.0,-0.31,0.95,1.3,-1.24,-1.73,32.86
-0.02,-0.31,0.93,1.44,-2.61,-2.89,32.77
-0.03,-0.3,0.93,1.07,-4.95,-3.95,32.91
-0.03,-0.3,0.93,0.63,-6.76,-4.17,32.81
-0.02,-0.3,0.91,-0.63,-6.76,-2.72,32.77
-0.01,-0.3,0.91,-2.02,-7.28,-0.92,32.81
0.01,-0.3,0.91,-2.46,-5.25,3.73,32.86
0.01,-0.29,0.93,-3.4,-1.68,6.5,32.86
0.01,-0.28,0.93,-4.99,-1.5,7.1,32.77
-0.0,-0.27,0.94,-5.02,-2.49,6.5,32.81
-0.0,-0.27,0.94,-3.69,-4.76,5.01,32.77
0.0,-0.28,0.91,-4.37,-7.16,4.15,32.77
0.01,-0.29,0.91,-4.37,-7.21,6.46,32.77
0.04,-0.31,0.9,-4.37,-3.6,10.49,32.86
0.05,-0.31,0.88,-3.82,0.96,13.18,32.77
0.06,-0.29,0.89,-3.36,3.62,12.96,32.86
0.06,-0.29,0.86,-3.76,5.11,9.69,32.86
0.04,-0.28,0.85,-7.22,2.09,5.24,32.81
0.03,-0.29,0.83,-12.66,-2.58,-1.39,32.95
0.0,-0.3,0.8,-20.84,-7.48,-6.84,32.86
-0.01,-0.34,0.85,-30.76,-17.5,-7.24,32.91
-0.02,-0.39,0.88,-40.15,-23.44,-4.73,32.81
-0.01,-0.46,0.96,-40.06,-24.75,-1.15,32.77
0.0,-0.49,1.01,-34.92,-25.66,4.17,32.81
0.01,-0.5,1.05,-27.42,-20.21,9.82,32.81
0.02,-0.51,1.05,-16.84,-13.82,14.14,32.91
0.02,-0.5,1.03,-1.45,-7.19,14.79,32.81
0.01,-0.49,1.01,10.08,-6.75,11.45,32.81
0.03,-0.52,1.0,19.95,-6.76,9.56,32.77
0.08,-0.57,1.02,28.72,-2.76,7.02,32.86
0.11,-0.58,1.04,41.15,2.46,4.4,32.72
0.14,-0.6,1.08,59.22,9.47,0.95,32.86
0.12,-0.58,1.11,79.82,10.69,-3.1,32.81
0.07,-0.55,1.09,98.69,8.52,-5.79,32.77
0.09,-0.5,1.06,118.52,16.7,-10.73,32.86
0.1,-0.47,0.97,133.37,15.04,-17.11,32.77
0.12,-0.42,0.95,153.63,12.6,-23.76,32.86
0.15,-0.39,0.93,170.24,7.22,-33.15,32.81
0.17,-0.38,0.89,179.91,-1.44,-42.18,32.81
0.18,-0.31,0.82,180.53,0.53,-53.63,32.91
0.15,-0.23,0.83,173.4,-5.07,-64.64,32.77
0.09,-0.14,0.77,159.42,-13.47,-75.51,32.77
0.06,-0.05,0.72,135.79,-17.07,-74.66,32.86
0.0,0.04,0.65,109.11,-22.72,-66.43,32.72
-0.0,0.09,0.64,92.95,-32.5,-59.3,32.81
0.08,0.09,0.67,87.97,-35.39,-55.05,32.72
0.14,0.07,0.7,81.13,-32.69,-58.29,32.91
0.14,0.07,0.76,68.35,-28.18,-64.87,32.81
0.14,0.08,0.78,58.08,-29.08,-69.74,32.77
0.17,0.07,0.84,53.21,-34.05,-71.82,32.72
0.13,0.09,0.82,36.96,-46.6,-71.82,32.86
0.21,0.12,0.78,7.3,-40.06,-64.9,32.77
0.22,0.11,0.89,-16.06,-37.24,-62.98,32.86
0.19,0.04,0.97,-34.79,-46.76,-57.83,32.77
