acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
0.24,-0.18,0.94,-3.59,-0.37,3.71,32.11
0.23,-0.17,0.93,-3.04,0.69,4.05,32.11
0.24,-0.18,0.95,-3.39,-0.56,3.77,32.11
0.23,-0.18,0.94,-4.23,-1.83,3.97,31.97
0.23,-0.16,0.93,-6.96,-2.15,4.31,32.15
0.23,-0.18,0.93,-8.79,-3.91,3.98,32.06
0.24,-0.19,0.95,-8.05,-4.37,3.5,32.06
0.24,-0.19,0.96,-6.7,-2.87,3.04,32.2
0.24,-0.21,0.97,-6.09,-1.88,1.74,32.01
0.24,-0.21,0.97,-3.15,-1.39,-0.02,32.01
0.22,-0.21,0.95,-3.63,0.03,0.03,32.11
0.21,-0.19,0.95,-5.77,0.5,2.2,31.97
0.21,-0.18,0.94,-6.61,1.4,3.04,32.11
0.23,-0.17,0.93,-8.38,1.25,3.6,32.11
0.22,-0.19,0.91,-8.76,-0.38,3.45,32.01
0.23,-0.19,0.91,-8.0,-1.01,2.2,32.01
0.24,-0.2,0.91,-8.47,-2.46,0.46,32.01
0.25,-0.2,0.92,-6.81,-3.21,-0.14,32.01
0.24,-0.22,0.93,-4.0,-2.34,-1.66,32.01
0.25,-0.23,0.93,-2.93,-1.19,-0.84,32.06
0.24,-0.22,0.93,-1.04,1.83,0.14,32.15
0.22,-0.21,0.92,-1.48,3.39,1.66,32.01
0.22,-0.2,0.91,-2.87,3.47,2.72,32.06
0.22,-0.2,0.92,-3.48,3.36,3.37,32.01
0.22,-0.19,0.92,-3.73,1.33,4.49,32.06
0.22,-0.18,0.91,-6.79,1.53,4.66,32.01
0.23,-0.19,0.92,-9.04,0.14,4.58,32.06
0.22,-0.2,0.92,-7.68,-2.96,4.15,32.11
0.25,-0.21,0.95,-8.66,-6.96,0.95,32.06
0.26,-0.24,0.99,-4.49,-12.41,-4.63,32.01
0.26,-0.23,1.02,1.31,-15.74,-7.76,32.06
0.25,-0.22,0.99,2.84,-11.6,-6.0,32.11
0.26,-0.2,0.97,0.14,-6.05,-2.26,32.11
0.25,-0.18,0.96,-1.77,-3.39,0.23,32.11
0.26,-0.19,0.96,-2.47,-0.09,1.21,32.06
0.25,-0.19,0.96,-2.5,1.68,0.52,32.06
0.25,-0.19,0.95,-2.66,1.79,0.14,32.01
0.25,-0.19,0.95,-4.08,0.05,-0.75,32.06
0.23,-0.2,0.95,-4.32,-0.18,-0.96,31.97
0.23,-0.2,0.95,-4.55,0.35,-1.11,32.01
0.22,-0.21,0.97,-2.7,0.26,-0.73,32.01
0.21,-0.23,0.99,0.46,0.72,0.32,32.06
0.19,-0.22,0.97,2.66,1.5,1.56,32.06
0.18,-0.21,0.95,2.84,2.34,3.77,32.11
0.19,-0.2,0.94,1.04,1.34,5.19,32.11
0.18,-0.19,0.94,-0.11,-0.55,5.5,32.06
0.19,-0.2,0.93,-1.95,-3.11,5.51,31.92
0.22,-0.22,0.94,-4.49,-4.76,4.44,32.11
0.23,-0.22,0.95,-3.85,-8.49,1.44,32.11
0.23,-0.21,0.95,-3.21,-10.69,-0.21,32.11
0.24,-0.23,0.98,-3.59,-8.93,0.0,32.06
0.24,-0.23,0.98,-3.11,-7.4,-0.24,32.11
0.24,-0.23,0.98,-2.08,-3.95,0.15,32.06
0.23,-0.23,0.98,-1.51,-0.72,1.1,32.06
0.21,-0.23,0.98,-1.88,0.14,2.29,32.11
0.2,-0.23,0.96,-3.27,1.5,3.22,32.06
0.2,-0.22,0.95,-5.27,1.76,3.89,32.06
0.18,-0.22,0.96,-7.57,1.25,3.92,32.01
0.19,-0.22,0.95,-6.66,-0.06,4.15,32.01
0.2,-0.21,0.96,-8.11,-2.73,2.98,32.01
0.21,-0.22,0.97,-7.63,-3.95,2.7,32.01
0.22,-0.24,0.98,-5.66,-4.0,2.99,32.11
0.21,-0.24,0.96,-4.84,-3.16,3.08,32.11
0.21,-0.23,0.94,-6.08,-2.09,4.44,32.06
0.2,-0.24,0.93,-6.73,-1.05,5.79,32.06
0.2,-0.22,0.93,-6.23,-1.85,7.53,32.06
0.2,-0.22,0.92,-6.95,-2.66,8.82,32.15
0.2,-0.23,0.93,-7.28,-3.37,9.6,32.11
0.21,-0.23,0.92,-7.71,-4.73,10.24,32.11
0.23,-0.23,0.91,-8.52,-4.81,10.34,32.06
0.23,-0.24,0.91,-9.19,-5.48,8.66,32.06
0.23,-0.25,0.93,-6.89,-6.61,6.69,32.06
0.25,-0.25,0.93,-5.62,-4.23,6.53,32.06
0.23,-0.25,0.93,-4.61,-1.68,7.91,32.01
0.22,-0.24,0.92,-4.24,0.27,10.63,32.11
0.22,-0.23,0.91,-3.57,0.58,12.5,32.01
0.22,-0.22,0.9,-4.47,-0.69,14.23,32.11
0.23,-0.21,0.89,-5.92,-0.49,14.64,32.01
0.23,-0.21,0.88,-8.32,-0.66,15.07,32.01
0.22,-0.21,0.88,-10.84,-1.36,14.66,32.06
0.24,-0.21,0.9,-13.53,-2.56,12.73,32.11
0.26,-0.24,0.92,-13.65,-6.31,6.76,32.06
0.27,-0.26,0.96,-10.64,-9.95,1.66,32.01
0.28,-0.27,1.0,-7.27,-6.82,-0.85,32.11
0.27,-0.26,1.0,-5.31,0.18,-0.41,32.06
0.26,-0.24,0.99,-5.33,8.0,1.31,32.11
0.24,-0.24,0.97,-4.99,12.09,2.27,32.15
0.2,-0.23,0.95,-5.27,12.56,2.69,32.15
0.17,-0.23,0.94,-5.69,11.5,3.83,32.11
0.16,-0.25,0.96,-4.79,8.15,5.88,32.11
0.16,-0.26,0.96,-3.83,4.47,6.99,32.11
0.18,-0.25,0.96,-3.76,-0.29,6.15,32.06
0.18,-0.25,0.95,-4.49,-5.95,4.47,32.11
0.22,-0.27,0.97,-4.44,-8.27,3.42,32.11
0.23,-0.28,0.97,-3.77,-6.99,3.15,32.01
0.24,-0.28,0.97,-2.6,-4.55,3.07,32.01
0.25,-0.27,0.95,-1.95,-0.7,3.36,32.06
0.24,-0.27,0.94,-2.08,1.1,3.54,32.06
0.23,-0.26,0.93,-2.92,0.58,3.95,32.11
0.24,-0.26,0.93,-3.66,-0.41,3.33,32.15
0.24,-0.25,0.93,-4.12,-0.37,3.25,32.06
0.24,-0.25,0.93,-5.28,1.08,2.82,32.06
0.23,-0.25,0.91,-6.14,2.15,3.22,32.11
0.22,-0.26,0.94,-6.23,2.44,3.54,32.06
0.2,-0.26,0.95,-5.45,2.35,3.76,32.11
0.21,-0.26,0.96,-5.13,1.18,2.81,32.06
0.21,-0.26,0.95,-3.85,-2.55,1.42,32.01
0.22,-0.26,0.97,-3.18,-4.27,1.66,32.01
0.23,-0.25,0.97,-1.79,-1.56,2.67,32.06
0.24,-0.26,0.98,0.98,1.25,2.82,32.06
0.23,-0.25,0.97,1.66,1.15,1.56,32.06
0.21,-0.24,0.97,1.28,-1.21,1.4,32.01
0.21,-0.24,0.97,0.37,-3.3,2.52,32.11
0.23,-0.25,0.99,1.25,-3.62,3.39,32.11
0.25,-0.26,1.0,2.24,-1.54,3.92,32.06
0.26,-0.25,1.0,2.46,1.66,3.28,32.01
0.25,-0.25,1.01,3.05,5.51,2.9,32.01
0.25,-0.25,1.0,3.37,9.4,3.08,31.97
0.22,-0.24,0.99,2.92,13.34,3.42,32.15
0.2,-0.23,0.95,3.24,15.86,4.69,32.11
0.19,-0.22,0.94,1.82,17.22,4.56,32.15
0.17,-0.21,0.94,1.8,16.49,4.5,32.01
0.17,-0.22,0.95,2.92,13.19,4.53,31.97
0.16,-0.23,0.96,4.12,10.12,3.94,32.01
0.14,-0.23,0.97,5.19,6.72,4.02,32.06
0.14,-0.24,0.96,6.02,4.69,4.38,32.06
0.15,-0.24,0.97,7.31,4.66,5.37,32.11
0.17,-0.23,0.94,6.66,5.91,5.07,31.97
0.16,-0.23,0.94,5.47,7.63,4.95,32.15
0.14,-0.21,0.93,3.51,8.98,6.96,32.06
0.16,-0.2,0.92,1.24,9.68,10.21,32.06
0.17,-0.2,0.91,-1.01,8.93,11.19,32.11
0.18,-0.21,0.91,-1.44,5.79,9.65,32.11
0.19,-0.23,0.93,-1.16,2.76,6.34,32.15
0.21,-0.23,0.94,-0.73,3.33,3.69,32.11
0.21,-0.25,0.94,-0.76,6.93,2.23,32.06
0.21,-0.25,0.95,-0.55,10.92,1.98,32.11
0.19,-0.24,0.94,-0.27,15.48,3.36,32.01
0.17,-0.25,0.94,-0.14,16.31,5.22,32.01
0.15,-0.25,0.92,-0.69,14.18,6.67,32.06
0.15,-0.24,0.91,-1.77,8.49,8.17,32.06
0.16,-0.23,0.93,-3.54,1.68,8.66,32.11
0.18,-0.24,0.93,-3.13,-4.6,7.24,32.06
0.21,-0.24,0.92,-4.34,-8.9,5.28,32.06
0.23,-0.24,0.92,-4.56,-10.96,3.86,32.11
0.26,-0.24,0.91,-6.02,-10.56,1.69,31.97
0.28,-0.22,0.9,-9.54,-9.25,-1.54,32.11
0.29,-0.23,0.9,-11.62,-6.95,-4.61,32.11
0.29,-0.24,0.9,-12.96,-3.98,-5.59,32.15
0.27,-0.24,0.9,-13.34,-0.7,-4.64,32.11
0.26,-0.25,0.92,-12.23,0.84,-4.76,32.06
0.24,-0.27,0.92,-9.68,1.02,-4.69,32.11
0.23,-0.26,0.93,-7.56,0.31,-3.74,32.11
0.21,-0.26,0.93,-5.48,0.08,-3.07,32.11
0.22,-0.27,0.93,-5.76,0.75,-3.36,31.97
0.2,-0.26,0.94,-4.82,0.99,-3.6,32.06
0.2,-0.26,0.93,-5.68,-0.2,-4.61,32.06
0.18,-0.26,0.91,-5.95,-0.75,-5.36,32.06
0.18,-0.26,0.92,-6.7,-0.23,-5.04,31.97
0.18,-0.26,0.94,-5.3,1.21,-4.78,32.01
0.16,-0.26,0.95,-3.11,2.41,-4.85,32.01
0.14,-0.26,0.94,-2.15,2.27,-3.91,32.06
0.13,-0.25,0.93,-2.5,1.22,-2.0,32.15
0.12,-0.25,0.92,-3.18,-0.24,-0.09,32.06
0.14,-0.24,0.91,-3.86,0.2,2.14,32.15
0.14,-0.24,0.91,-4.55,0.96,3.59,32.06
0.14,-0.24,0.92,-5.22,-0.46,4.08,32.06
0.13,-0.24,0.92,-6.21,-3.13,4.55,32.06
0.14,-0.25,0.92,-7.77,-6.21,5.16,32.06
0.15,-0.27,0.94,-7.73,-8.69,6.02,32.06
0.18,-0.27,0.97,-6.99,-9.51,4.53,32.11
0.2,-0.28,0.98,-5.18,-10.38,1.73,32.11
0.23,-0.29,0.98,-3.3,-10.03,-2.38,32.15
0.23,-0.29,1.0,-0.56,-7.28,-5.1,32.01
0.2,-0.28,0.97,-0.29,-6.47,-4.93,32.11
0.2,-0.28,0.96,-1.02,-6.6,-4.75,32.15
0.21,-0.26,0.95,-1.82,-7.04,-4.35,32.15
0.21,-0.27,0.97,-2.85,-6.31,-4.56,32.01
0.22,-0.28,0.96,-2.32,-4.35,-3.8,32.01
0.22,-0.27,0.97,-1.66,0.02,-3.04,32.15
0.22,-0.28,0.98,-2.4,3.89,-2.26,32.01
0.2,-0.27,0.96,-2.92,5.39,-2.73,32.11
0.18,-0.27,0.95,-3.71,2.81,-3.25,32.11
0.18,-0.27,0.94,-2.78,-0.46,-3.53,32.11
0.18,-0.27,0.95,-0.93,-2.34,-3.63,32.11
0.19,-0.27,0.93,1.3,-3.24,-3.11,32.01
0.19,-0.25,0.95,2.03,-1.54,-2.95,32.01
0.19,-0.24,0.95,1.59,0.9,-1.94,32.01
0.19,-0.24,0.94,0.49,3.34,-1.25,32.15
0.16,-0.23,0.93,-0.37,3.56,-0.63,32.11
0.14,-0.24,0.94,-1.16,1.95,-0.08,32.11
0.13,-0.25,0.95,-0.53,-1.28,1.63,32.11
0.13,-0.26,0.99,2.11,-3.16,4.61,32.06
0.12,-0.27,1.03,5.63,-7.05,7.36,32.11
0.13,-0.29,1.12,13.73,-12.05,10.75,32.11
0.16,-0.3,1.18,19.5,-20.38,8.7,32.15
0.2,-0.28,1.2,22.84,-27.68,6.81,32.06
0.27,-0.29,1.28,25.39,-34.75,3.1,32.11
0.34,-0.3,1.28,27.73,-29.48,2.78,32.11
0.39,-0.32,1.29,31.31,-20.7,-0.38,32.15
0.41,-0.31,1.28,32.06,-13.31,-6.11,32.11
0.41,-0.32,1.21,32.69,-5.15,-8.53,32.15
0.37,-0.3,1.19,29.42,8.55,-7.95,32.15
0.35,-0.27,1.16,28.87,20.24,-7.82,32.06
0.3,-0.26,1.12,29.18,27.22,-7.54,32.15
0.25,-0.26,1.07,29.88,26.2,-9.94,32.11
0.21,-0.25,1.04,32.02,22.7,-11.3,32.11
0.16,-0.24,1.0,35.19,15.88,-13.16,32.06
0.13,-0.23,0.96,36.93,9.65,-13.95,32.06
0.12,-0.22,0.93,38.52,4.85,-13.8,32.15
0.09,-0.2,0.91,39.65,-2.23,-14.03,32.06
0.1,-0.17,0.89,38.47,-10.63,-14.14,32.15
0.1,-0.16,0.88,37.8,-18.64,-13.13,32.11
0.14,-0.15,0.89,37.16,-22.64,-10.64,32.11
0.18,-0.16,0.9,39.47,-23.65,-10.92,32.11
0.22,-0.16,0.92,44.7,-21.6,-11.86,32.11
0.23,-0.14,0.91,46.38,-15.94,-12.26,32.11
0.22,-0.12,0.89,45.83,-11.97,-13.33,32.11
0.22,-0.09,0.88,44.02,-7.34,-13.45,32.06
0.2,-0.08,0.84,40.41,-7.25,-10.81,32.06
0.19,-0.07,0.86,36.21,-2.67,-8.34,32.11
0.2,-0.07,0.87,34.47,-0.98,-6.98,32.01
0.19,-0.08,0.88,34.63,0.05,-7.01,32.11
0.16,-0.08,0.89,34.78,-2.31,-6.81,32.11
0.15,-0.08,0.91,34.06,-9.24,-7.66,32.06
0.16,-0.1,0.94,36.69,-18.75,-10.58,32.15
0.2,-0.09,0.97,39.45,-25.08,-11.39,32.15
0.22,-0.08,0.95,40.67,-25.66,-12.4,32.01
0.26,-0.05,0.95,40.69,-15.31,-10.98,32.15
0.27,-0.02,0.91,36.5,-4.78,-8.79,32.01
0.24,0.01,0.9,32.52,2.08,-7.19,32.06
0.21,0.01,0.88,30.31,1.08,-5.31,32.01
0.21,0.01,0.87,29.5,3.19,-3.6,32.06
0.21,0.02,0.88,27.42,1.98,-3.65,32.11
0.2,0.03,0.88,26.34,-0.69,-3.21,32.15
0.18,0.03,0.87,24.09,-6.27,-4.03,32.01
0.21,0.04,0.88,21.98,-8.06,-4.12,32.01
0.22,0.05,0.89,20.47,-10.79,-4.21,32.2
0.23,0.04,0.92,22.95,-13.19,-5.3,32.11
0.24,0.03,0.93,24.09,-12.08,-4.4,32.15
0.25,0.02,0.91,23.65,-10.15,-2.81,32.06
0.27,0.04,0.94,22.17,-10.38,-2.5,32.11
0.27,0.06,0.92,19.79,-8.14,-3.42,32.01
0.28,0.07,0.91,16.76,-4.15,-3.25,32.01
0.26,0.08,0.88,13.18,-3.63,-3.16,32.11
0.26,0.07,0.9,11.62,-5.76,-3.47,32.06
0.25,0.06,0.93,11.37,-7.13,-4.93,32.15
0.24,0.06,0.93,10.14,-8.84,-5.39,32.15
0.24,0.07,0.92,8.67,-7.95,-3.73,32.11
0.25,0.06,0.93,6.53,-4.44,-0.67,32.11
0.26,0.06,0.92,5.89,-1.22,-0.15,32.15
0.26,0.07,0.92,3.8,1.25,-0.27,32.11
0.25,0.08,0.89,1.47,4.35,0.58,32.2
0.22,0.08,0.9,-2.02,3.83,0.84,32.11
0.2,0.07,0.94,-1.22,-3.27,-0.15,32.11
0.22,0.05,0.98,-0.2,-11.68,-0.95,32.01
0.24,0.04,0.99,2.61,-14.47,-1.07,32.11
0.28,0.04,0.98,3.73,-12.03,-0.34,32.11
0.29,0.07,0.96,2.49,-7.3,-0.08,32.11
0.29,0.07,0.96,0.66,-3.21,0.58,32.06
0.28,0.07,0.97,-0.12,-1.54,0.06,32.06
0.26,0.07,0.97,-1.63,-4.23,-0.82,32.11
0.27,0.07,0.98,-1.51,-7.76,-1.08,32.01
0.29,0.06,0.97,-1.1,-7.74,-1.56,32.15
0.29,0.07,0.97,-1.11,-5.44,-1.66,32.06
0.29,0.05,0.95,0.0,-0.87,-0.9,32.06
0.28,0.06,0.94,2.08,2.11,-1.05,32.01
0.26,0.08,0.92,2.06,2.32,-2.27,32.2
0.24,0.09,0.91,-0.24,-2.12,-1.89,32.11
0.25,0.06,0.94,-0.99,-7.13,-1.22,32.01
0.28,0.06,0.96,-0.82,-8.27,-0.75,32.11
0.29,0.05,0.98,0.37,-6.66,-1.18,32.11
0.3,0.04,0.99,1.91,-3.5,-1.07,32.06
0.29,0.05,0.98,3.37,-1.48,-1.82,32.11
0.26,0.05,0.98,4.02,-0.53,-2.66,32.06
0.26,0.07,0.97,4.37,-1.82,-2.6,32.11
0.25,0.07,0.96,4.61,-3.83,-2.92,32.01
0.26,0.08,0.96,4.12,-5.92,-2.49,32.01
0.28,0.08,0.97,3.42,-5.83,-1.76,32.15
0.29,0.06,0.96,3.71,-4.17,-1.36,32.01
0.29,0.06,0.98,4.06,-1.65,-1.08,32.06
0.29,0.05,0.99,6.52,-0.52,-1.53,32.11
0.28,0.06,0.98,8.14,-0.05,-1.65,32.06
0.26,0.07,0.97,8.21,-1.02,-2.75,32.11
0.26,0.08,0.95,7.62,-4.66,-3.19,32.15
0.27,0.09,0.95,7.13,-6.7,-2.99,32.11
0.28,0.09,0.96,6.5,-8.49,-3.5,32.15
0.3,0.07,0.98,7.02,-8.4,-3.57,32.11
0.31,0.06,1.0,7.92,-7.3,-4.21,32.06
0.3,0.07,0.99,8.9,-4.4,-4.06,32.11
0.29,0.08,0.99,8.89,-2.08,-3.48,32.06
