,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
0,-1.48,-5.95,3.31,0.02,-0.12,1.08
1,-1.22,-5.45,2.89,0.02,-0.13,1.08
2,-1.54,-4.98,2.56,0.02,-0.13,1.09
3,-1.02,-4.60,2.50,0.02,-0.14,1.08
4,-0.82,-4.34,2.34,0.01,-0.14,1.07
5,-0.58,-4.55,2.29,0.01,-0.13,1.08
6,-0.43,-4.69,2.50,0.01,-0.14,1.07
7,-0.18,-4.49,2.75,0.01,-0.15,1.09
8,0.21,-3.65,2.98,0.01,-0.14,1.08
9,0.49,-2.84,3.01,0.00,-0.14,1.09
10,0.79,-2.70,3.59,0.01,-0.14,1.08
11,1.31,-2.93,3.68,0.01,-0.14,1.08
12,1.54,-3.42,3.54,0.01,-0.14,1.07
13,1.37,-3.83,3.27,0.02,-0.14,1.07
14,1.50,-3.85,2.99,0.02,-0.13,1.07
15,1.80,-4.29,3.16,0.03,-0.13,1.07
16,2.15,-5.04,2.66,0.03,-0.13,1.08
17,2.18,-5.39,1.97,0.05,-0.12,1.07
18,2.38,-4.44,1.31,0.05,-0.12,1.08
19,2.67,-4.29,0.93,0.05,-0.12,1.06
20,2.78,-3.53,0.44,0.06,-0.11,1.06
21,2.70,-2.70,0.08,0.08,-0.11,1.06
22,2.66,-1.85,-0.32,0.08,-0.10,1.06
23,2.50,-1.28,-0.44,0.07,-0.11,1.05
24,2.49,-1.34,-1.19,0.07,-0.11,1.04
25,2.29,-0.49,-1.08,0.09,-0.10,1.05
26,2.08,-0.50,-2.35,0.09,-0.10,1.04
27,1.77,-1.05,-3.48,0.10,-0.10,1.03
28,1.59,-1.77,-4.31,0.10,-0.10,1.04
29,1.31,-1.73,-4.92,0.11,-0.09,1.05
30,1.01,-1.50,-5.86,0.12,-0.10,1.04
31,0.63,-1.71,-6.92,0.13,-0.09,1.04
32,0.43,-1.24,-7.82,0.14,-0.09,1.05
33,0.50,-2.44,-8.85,0.16,-0.08,1.04
34,-2.44,0.20,-8.89,0.17,-0.06,1.01
35,-2.95,5.34,-8.85,0.20,-0.07,0.99
36,-2.15,4.00,-10.96,0.18,-0.08,1.05
37,-1.76,-2.24,-15.19,0.19,-0.10,1.09
38,-0.55,-3.79,-18.70,0.22,-0.09,1.05
39,-0.78,-1.60,-20.05,0.23,-0.07,1.04
40,-1.45,-1.97,-22.84,0.21,-0.08,1.04
41,-2.27,-2.08,-26.11,0.21,-0.09,1.05
42,-2.55,0.11,-28.20,0.22,-0.10,1.05
43,-2.52,3.65,-29.50,0.22,-0.11,1.05
44,-3.27,6.56,-30.69,0.20,-0.11,1.05
45,-4.84,9.56,-32.00,0.19,-0.13,1.06
46,-4.61,13.02,-32.58,0.16,-0.14,1.07
47,-4.82,15.66,-32.60,0.13,-0.14,1.05
48,-4.82,17.56,-33.34,0.11,-0.16,1.06
49,-5.31,19.05,-33.71,0.08,-0.16,1.05
50,-5.24,20.23,-34.34,0.06,-0.18,1.06
51,-4.81,18.64,-34.08,0.03,-0.18,1.05
52,-4.66,17.11,-34.89,0.02,-0.18,1.07
53,-4.49,15.53,-35.24,0.00,-0.19,1.06
54,-3.88,13.59,-35.54,-0.01,-0.20,1.08
55,-2.85,12.72,-35.08,-0.02,-0.20,1.08
56,-1.60,12.06,-34.43,-0.03,-0.20,1.09
57,-0.70,12.32,-34.17,-0.03,-0.20,1.10
58,0.12,13.68,-33.69,-0.02,-0.20,1.09
59,0.61,15.54,-33.16,-0.04,-0.20,1.08
60,0.84,17.15,-32.34,-0.04,-0.18,1.08
61,0.90,17.16,-31.83,-0.05,-0.19,1.06
62,0.92,18.09,-30.90,-0.06,-0.18,1.06
63,0.55,18.12,-30.11,-0.08,-0.17,1.05
64,0.23,17.62,-29.59,-0.09,-0.18,1.06
65,0.21,16.79,-29.04,-0.08,-0.17,1.06
