,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
0,7.02,4.49,37.51,0.18,0.12,0.91
1,6.61,2.18,37.92,0.19,0.12,0.93
2,6.26,1.30,38.46,0.19,0.12,0.93
3,6.29,1.36,38.85,0.19,0.12,0.94
4,6.43,1.79,39.16,0.20,0.11,0.94
5,6.37,2.41,39.40,0.20,0.11,0.95
6,6.37,3.02,39.77,0.20,0.10,0.94
7,6.55,3.07,40.15,0.19,0.11,0.95
8,6.63,3.89,41.15,0.19,0.10,0.94
9,6.26,3.57,42.05,0.18,0.10,0.94
10,5.85,3.25,43.01,0.18,0.09,0.94
11,5.18,3.11,44.31,0.19,0.09,0.94
12,4.56,3.34,45.54,0.19,0.09,0.95
13,3.71,3.68,46.92,0.20,0.08,0.95
14,2.61,4.34,48.50,0.20,0.08,0.95
15,2.08,3.94,50.49,0.19,0.08,0.96
16,2.26,3.11,52.08,0.20,0.08,0.96
17,3.02,3.15,53.30,0.20,0.07,0.96
18,5.04,5.07,53.76,0.22,0.06,0.95
19,2.56,0.70,55.16,0.19,0.09,0.96
20,2.46,5.71,55.92,0.23,0.07,0.95
21,2.31,6.38,56.11,0.22,0.07,0.95
22,1.69,4.29,56.53,0.21,0.06,0.95
23,1.66,3.18,56.90,0.22,0.05,0.94
24,1.10,2.56,57.57,0.22,0.05,0.94
25,0.34,2.60,58.47,0.23,0.05,0.93
26,-0.38,3.08,58.67,0.24,0.06,0.93
27,-1.27,4.09,59.08,0.24,0.07,0.93
28,-2.24,4.24,60.08,0.23,0.06,0.93
29,-2.24,3.65,61.11,0.24,0.06,0.93
30,-2.79,3.07,62.23,0.24,0.07,0.92
31,-2.34,2.52,62.67,0.26,0.06,0.93
32,-2.14,2.32,62.82,0.28,0.07,0.93
33,-2.18,2.17,62.41,0.29,0.06,0.93
34,-1.94,2.27,62.00,0.29,0.06,0.92
35,-2.50,1.59,61.95,0.29,0.05,0.92
36,-2.89,1.76,62.00,0.29,0.05,0.91
37,-3.86,1.34,62.38,0.29,0.05,0.90
38,-4.92,2.18,62.46,0.31,0.05,0.91
39,-5.44,3.02,62.44,0.31,0.04,0.91
40,-6.05,3.77,62.66,0.31,0.03,0.92
41,-6.90,4.85,63.25,0.32,0.03,0.94
42,-6.29,7.80,63.71,0.31,0.03,0.93
43,-4.78,10.03,63.80,0.31,0.03,0.93
44,6.11,15.33,61.66,0.33,-0.00,0.88
45,-8.67,16.76,63.13,0.34,0.05,0.88
46,-6.46,9.69,62.56,0.30,0.03,0.90
47,-8.37,11.97,61.89,0.32,0.04,0.90
48,-9.28,9.47,60.90,0.32,0.02,0.89
49,-10.11,7.24,59.33,0.33,0.02,0.89
50,-11.21,5.18,58.27,0.32,0.01,0.88
51,-13.77,2.21,57.24,0.31,0.00,0.90
52,-15.57,0.92,56.46,0.32,-0.02,0.90
53,-17.36,0.31,56.20,0.33,-0.02,0.91
54,-2.44,1.56,51.51,0.35,-0.14,0.92
55,-17.68,3.83,53.91,0.34,-0.00,0.93
56,-19.62,0.70,55.44,0.31,-0.04,0.95
57,-20.05,3.05,57.34,0.31,-0.04,1.01
58,-19.50,8.17,59.69,0.32,-0.05,0.98
59,-17.92,10.76,61.50,0.32,-0.05,0.98
60,-17.82,12.81,62.78,0.34,-0.04,0.95
61,-19.80,18.61,64.31,0.36,-0.05,0.93
62,-22.15,25.11,64.96,0.36,-0.04,0.91
63,-24.24,29.63,65.01,0.37,-0.04,0.90
64,-25.21,29.33,64.20,0.38,-0.03,0.91
65,-26.89,27.76,62.55,0.39,-0.05,0.92
66,-28.73,25.77,60.67,0.39,-0.07,0.92
67,-29.73,23.02,58.58,0.39,-0.08,0.93
68,-31.13,19.08,57.04,0.38,-0.09,0.95
69,-30.18,17.04,55.22,0.38,-0.10,0.97
70,-28.58,14.00,53.42,0.38,-0.11,0.99
71,-27.07,11.71,50.98,0.39,-0.11,0.98
72,-23.83,13.77,48.44,0.39,-0.04,1.01
73,-29.47,15.33,46.78,0.39,-0.12,0.98
74,-28.23,9.89,46.02,0.35,-0.12,1.02
75,-26.32,7.97,46.15,0.33,-0.12,1.04
76,-25.59,9.65,46.09,0.35,-0.12,1.00
77,-26.31,15.15,46.17,0.37,-0.12,0.98
78,-27.53,20.35,46.29,0.37,-0.12,0.98
79,-28.29,24.66,47.01,0.34,-0.11,0.95
80,-29.94,27.04,47.45,0.33,-0.12,0.94
81,-31.04,28.95,47.77,0.32,-0.11,0.94
82,-30.34,30.49,48.49,0.32,-0.15,0.92
83,-32.14,29.74,47.88,0.33,-0.14,0.94
84,-33.88,26.73,46.81,0.32,-0.14,0.94
85,-36.69,26.75,45.01,0.35,-0.15,0.95
86,-39.18,25.15,42.58,0.35,-0.17,0.96
87,-40.37,22.15,40.03,0.34,-0.18,1.00
88,-40.31,18.27,38.38,0.32,-0.19,1.02
89,-39.73,15.71,37.80,0.30,-0.20,1.05
90,-38.89,16.81,37.85,0.30,-0.20,1.05
91,-37.69,19.18,37.79,0.29,-0.20,1.05
92,-36.87,21.05,37.94,0.29,-0.21,1.04
93,-36.18,24.14,38.06,0.28,-0.21,1.03
94,-35.79,28.41,38.17,0.27,-0.21,1.01
95,-35.68,32.14,38.08,0.29,-0.21,0.98
96,-37.04,32.67,37.39,0.29,-0.21,0.96
97,-38.76,31.63,36.55,0.29,-0.22,0.94
98,-39.83,30.49,35.19,0.28,-0.23,0.95
99,-41.05,27.63,33.86,0.27,-0.23,0.95
100,-42.08,23.91,32.58,0.27,-0.25,0.97
101,-43.11,20.21,31.07,0.27,-0.26,0.97
102,-43.82,17.28,29.80,0.26,-0.27,0.97
103,-44.40,15.39,28.24,0.28,-0.28,1.00
104,-44.95,13.92,26.53,0.28,-0.29,1.01
105,-45.31,11.80,25.13,0.26,-0.29,1.02
106,-44.35,11.54,24.29,0.26,-0.30,1.02
107,-45.27,10.12,23.42,0.26,-0.30,1.03
108,-43.65,12.26,21.92,0.28,-0.31,1.04
109,-43.10,13.48,21.02,0.27,-0.32,1.04
110,-41.62,12.87,20.55,0.26,-0.32,1.05
111,-40.49,13.60,19.69,0.27,-0.32,1.04
112,-39.94,14.85,18.96,0.26,-0.33,1.04
113,-40.05,16.18,17.95,0.26,-0.33,1.02
114,-40.56,17.73,17.24,0.26,-0.33,1.02
115,-41.28,19.92,17.04,0.25,-0.33,1.01
116,-42.09,21.33,15.86,0.25,-0.34,1.04
117,-43.39,25.16,15.48,0.26,-0.34,1.02
118,-42.93,23.37,14.34,0.24,-0.34,1.04
119,-42.53,28.73,14.50,0.24,-0.35,1.05
