,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
0,-8.79,-95.73,41.08,-0.51,-0.40,0.99
1,-10.32,-99.11,51.85,-0.44,-0.41,1.05
2,-11.65,-94.78,62.03,-0.35,-0.40,1.08
3,-11.54,-88.95,72.70,-0.23,-0.42,1.14
4,-8.41,-84.02,83.37,-0.15,-0.40,1.19
5,-7.45,-77.39,93.92,-0.02,-0.40,1.26
6,-6.41,-63.83,106.85,0.13,-0.35,1.34
7,-5.13,-49.65,117.34,0.28,-0.36,1.42
8,-1.88,-32.78,122.49,0.52,-0.34,1.51
9,3.05,-16.90,122.81,0.77,-0.32,1.59
10,11.37,4.40,118.79,1.02,-0.29,1.69
11,22.70,27.18,109.47,1.23,-0.27,1.75
12,35.86,50.70,91.04,1.46,-0.23,1.77
13,49.88,74.35,64.46,1.69,-0.17,1.76
14,64.58,97.08,29.13,1.85,-0.11,1.69
15,79.25,111.21,-10.58,1.93,-0.05,1.57
16,91.44,115.42,-56.41,1.82,-0.07,1.46
17,105.85,125.68,-97.89,1.60,-0.02,1.13
18,112.98,119.86,-134.12,1.31,-0.06,1.02
19,116.92,116.79,-164.32,1.01,-0.11,0.90
20,117.19,121.47,-192.92,0.73,-0.21,0.75
21,116.79,134.20,-219.95,0.40,-0.33,0.62
22,115.48,144.27,-240.85,-0.00,-0.46,0.46
23,114.79,148.23,-256.06,-0.50,-0.58,0.31
24,102.66,145.57,-265.01,-1.07,-0.66,0.10
25,85.31,144.02,-256.41,-1.82,-0.78,-0.09
26,73.19,163.45,-221.65,-2.45,-0.75,-0.40
27,44.06,88.81,-161.88,-3.47,-0.85,-0.57
28,9.80,64.99,-92.79,-3.75,-0.70,-0.55
29,-19.94,21.42,-8.31,-4.00,-0.74,-0.60
30,-44.69,-4.50,69.97,-4.00,-0.81,-0.61
31,-62.43,-69.08,134.92,-3.85,-1.01,-0.44
32,-74.60,-128.53,186.44,-3.38,-1.22,-0.29
33,-81.05,-166.53,230.90,-2.87,-1.36,-0.16
34,-92.37,-190.76,279.91,-2.27,-1.29,0.07
35,-99.54,-207.82,334.99,-1.67,-1.16,0.18
36,-111.13,-180.03,383.82,-0.86,-1.03,0.29
37,-133.16,-142.43,410.90,-0.13,-0.89,0.45
38,-150.17,-120.96,416.60,0.54,-0.86,0.83
39,-159.05,-109.02,397.89,1.35,-0.72,1.00
40,-162.98,-102.17,346.72,2.17,-0.52,1.43
41,-156.23,-90.96,267.89,2.86,-0.29,1.82
42,-122.73,-79.68,194.40,3.22,-0.24,2.20
43,-99.50,-81.69,128.27,3.35,0.01,2.58
44,-66.26,-79.73,75.51,3.49,0.12,2.65
45,-40.61,-61.15,31.22,3.58,0.14,2.73
46,-9.63,-29.54,-9.28,3.63,0.13,2.83
47,13.83,8.26,-51.71,3.58,0.06,2.88
48,41.47,39.63,-87.91,3.41,-0.03,2.88
49,63.39,65.83,-122.99,3.18,-0.14,2.83
50,88.66,90.53,-157.88,2.88,-0.28,2.70
51,113.33,128.38,-193.48,2.54,-0.46,2.50
52,138.17,156.67,-234.72,1.99,-0.68,2.21
