,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
0,1.19,-0.06,-11.02,0.10,-0.24,1.03
1,1.42,0.46,-11.94,0.11,-0.23,1.04
2,1.30,0.21,-12.37,0.11,-0.23,1.03
3,1.56,-0.03,-12.93,0.10,-0.23,1.03
4,0.70,-2.26,-12.76,0.09,-0.23,1.05
5,-12.99,4.78,-15.71,0.15,-0.17,1.09
6,2.34,5.10,-10.34,0.09,-0.24,1.07
7,-0.93,-3.02,-14.37,0.08,-0.24,1.08
8,2.06,2.47,-13.42,0.10,-0.26,1.01
9,3.37,5.24,-12.12,0.09,-0.24,1.03
10,2.34,2.56,-13.11,0.07,-0.25,1.07
11,3.25,-3.94,-13.98,0.07,-0.25,1.08
12,0.70,3.30,-11.45,0.11,-0.22,0.98
13,5.48,1.91,-13.59,0.06,-0.25,1.07
14,2.46,-1.45,-13.85,0.08,-0.24,1.08
15,4.73,0.21,-14.38,0.09,-0.25,1.03
16,4.00,1.07,-13.95,0.09,-0.24,1.05
17,3.82,0.09,-14.84,0.08,-0.25,1.06
18,3.08,0.00,-14.92,0.09,-0.24,1.05
19,4.05,1.42,-14.93,0.09,-0.25,1.06
20,3.82,1.95,-14.90,0.09,-0.24,1.05
21,5.56,4.49,-10.24,0.17,-0.27,1.03
22,0.63,-2.82,-20.46,0.00,-0.22,1.09
23,3.47,2.56,-15.40,0.08,-0.26,1.05
24,4.72,6.81,-14.21,0.08,-0.24,1.03
25,4.20,7.33,-14.76,0.07,-0.24,1.05
26,4.69,5.62,-16.58,0.07,-0.24,1.04
27,5.86,12.95,-17.98,0.11,-0.24,0.97
28,-3.28,14.27,-13.66,0.09,-0.19,0.99
29,1.13,6.76,-13.98,0.04,-0.26,1.06
30,1.36,-1.74,-18.50,0.02,-0.24,1.06
31,2.89,2.73,-15.53,0.09,-0.22,1.00
32,2.95,3.83,-15.53,0.08,-0.22,0.99
33,0.67,-1.89,-18.11,0.07,-0.22,1.02
34,-0.70,-4.95,-19.18,0.08,-0.22,1.01
35,0.17,-3.62,-18.73,0.10,-0.22,1.02
36,-0.52,-4.63,-19.42,0.10,-0.22,1.02
37,-0.46,-5.44,-20.40,0.11,-0.22,1.03
38,-0.11,-3.16,-20.35,0.12,-0.23,1.02
39,0.35,-0.87,-20.09,0.11,-0.23,1.02
40,-0.32,0.24,-19.77,0.10,-0.23,1.02
41,-0.26,2.90,-19.65,0.11,-0.22,1.02
42,-1.16,4.49,-19.56,0.10,-0.23,1.01
43,-2.11,4.50,-19.59,0.10,-0.22,1.02
44,-2.29,4.85,-19.91,0.09,-0.23,1.02
45,-2.99,4.24,-19.97,0.08,-0.24,1.03
46,-2.79,3.48,-20.14,0.07,-0.24,1.03
47,-3.08,2.72,-20.24,0.07,-0.24,1.03
48,-2.29,1.74,-20.34,0.07,-0.25,1.03
49,-2.11,1.74,-20.49,0.08,-0.24,1.02
50,-2.46,2.15,-20.72,0.09,-0.24,1.03
51,-2.87,1.08,-20.85,0.09,-0.24,1.04
52,-3.13,0.08,-21.47,0.09,-0.25,1.04
53,-3.07,0.24,-21.34,0.10,-0.25,1.03
54,-2.49,0.67,-21.33,0.09,-0.25,1.03
55,-2.60,0.61,-21.57,0.09,-0.25,1.04
56,-1.63,0.37,-21.77,0.09,-0.25,1.03
57,-0.79,0.40,-21.66,0.09,-0.24,1.02
58,-0.85,-0.21,-21.94,0.09,-0.24,1.02
59,-0.49,-0.47,-21.86,0.09,-0.23,1.02
60,-0.02,-0.79,-21.94,0.09,-0.24,1.03
61,0.82,-1.92,-22.69,0.10,-0.25,1.02
62,0.63,-2.47,-23.15,0.10,-0.25,1.02
63,0.05,-3.79,-23.54,0.09,-0.25,1.01
64,-0.63,-4.24,-23.89,0.10,-0.24,1.02
65,-1.07,-4.49,-23.74,0.10,-0.23,1.02
66,-1.33,-4.99,-24.23,0.11,-0.25,1.03
67,-1.62,-5.66,-24.18,0.11,-0.24,1.03
68,-0.73,-5.71,-24.58,0.12,-0.24,1.03
69,-0.03,-6.63,-24.96,0.11,-0.25,1.03
70,0.31,-7.25,-25.54,0.11,-0.24,1.02
71,0.95,-6.69,-25.80,0.12,-0.24,1.01
72,0.79,-7.47,-25.91,0.12,-0.24,1.03
73,0.63,-7.53,-26.47,0.12,-0.23,1.02
74,-0.02,-7.53,-26.37,0.13,-0.23,1.03
75,0.24,-7.25,-27.01,0.13,-0.24,1.03
76,-0.17,-7.11,-27.02,0.14,-0.24,1.03
77,-0.90,-5.74,-26.64,0.13,-0.23,1.02
78,-1.21,-3.33,-26.41,0.14,-0.24,1.03
79,-2.29,-2.17,-26.43,0.14,-0.24,1.03
80,-2.63,-0.26,-26.32,0.15,-0.23,1.03
81,-3.22,2.03,-26.06,0.14,-0.23,1.03
82,-2.47,3.11,-25.80,0.13,-0.24,1.05
83,-2.26,3.86,-25.91,0.13,-0.25,1.03
84,-2.09,5.33,-25.68,0.13,-0.24,1.04
85,-1.45,4.82,-25.94,0.12,-0.24,1.04
86,-1.86,3.76,-26.18,0.11,-0.24,1.04
87,-3.10,2.23,-26.70,0.11,-0.24,1.04
88,-3.42,2.27,-27.34,0.10,-0.22,1.06
89,-1.92,0.32,-27.15,0.10,-0.23,1.06
90,-0.73,-3.01,-27.25,0.12,-0.25,1.05
91,-2.35,-5.11,-27.63,0.11,-0.24,1.03
92,-2.35,-5.33,-28.61,0.11,-0.24,1.05
93,-2.15,-6.82,-28.70,0.12,-0.24,1.06
94,-1.71,-7.02,-28.78,0.11,-0.24,1.05
95,-0.40,-5.94,-28.50,0.13,-0.24,1.05
96,0.69,-6.23,-28.49,0.12,-0.25,1.05
97,0.87,-4.98,-28.41,0.12,-0.24,1.04
98,1.30,-2.61,-28.00,0.14,-0.23,1.04
99,1.94,-2.21,-27.82,0.15,-0.24,1.04
100,0.64,-0.69,-27.83,0.16,-0.23,1.04
101,-0.73,0.11,-27.69,0.16,-0.23,1.03
102,-0.76,2.73,-27.82,0.17,-0.24,1.03
103,-1.94,6.18,-27.16,0.17,-0.24,1.04
104,-1.27,7.65,-26.53,0.15,-0.24,1.03
105,-1.95,9.30,-26.37,0.13,-0.25,1.03
106,-1.34,8.15,-26.55,0.11,-0.25,1.04
107,-1.53,7.83,-26.34,0.11,-0.24,1.05
108,-1.21,6.17,-26.35,0.10,-0.25,1.05
109,-1.37,5.80,-26.06,0.11,-0.25,1.06
110,-1.10,5.33,-25.71,0.11,-0.25,1.05
111,-0.66,4.82,-25.65,0.12,-0.24,1.06
112,-0.18,5.57,-25.53,0.12,-0.25,1.05
113,0.24,5.02,-25.62,0.12,-0.25,1.05
114,0.79,4.95,-25.36,0.13,-0.24,1.04
115,0.63,4.82,-25.69,0.13,-0.25,1.04
116,0.03,4.02,-25.82,0.12,-0.24,1.05
117,-0.63,3.53,-25.74,0.13,-0.25,1.05
118,-0.69,4.35,-25.88,0.13,-0.24,1.05
119,-0.38,4.90,-25.66,0.13,-0.24,1.03
120,0.11,6.50,-25.30,0.14,-0.24,1.05
121,-0.08,7.62,-25.11,0.13,-0.25,1.03
122,0.18,8.82,-24.70,0.13,-0.23,1.05
123,0.26,9.13,-24.66,0.13,-0.24,1.03
124,0.32,8.34,-25.24,0.12,-0.24,1.03
125,0.76,8.29,-25.24,0.12,-0.24,1.05
126,1.24,8.49,-25.15,0.12,-0.24,1.03
127,1.01,8.53,-25.07,0.11,-0.24,1.02
128,0.93,8.27,-25.04,0.12,-0.23,1.03
129,0.81,8.20,-24.99,0.12,-0.24,1.03
130,0.52,7.74,-24.93,0.13,-0.23,1.03
131,0.32,7.83,-24.82,0.13,-0.23,1.03
132,0.00,8.31,-24.85,0.12,-0.22,1.02
133,-0.17,7.85,-25.28,0.12,-0.22,1.02
134,-0.06,6.92,-25.92,0.14,-0.23,1.02
135,-0.24,6.98,-25.86,0.13,-0.23,1.03
136,-0.11,7.18,-26.11,0.13,-0.23,1.03
137,-0.18,6.15,-26.35,0.12,-0.23,1.03
138,-0.05,5.51,-26.40,0.12,-0.23,1.03
139,0.41,5.27,-26.66,0.13,-0.23,1.03
140,0.43,4.93,-26.69,0.12,-0.23,1.03
141,-0.05,4.27,-26.99,0.13,-0.23,1.03
142,-0.46,4.02,-26.58,0.13,-0.22,1.03
143,-0.99,3.80,-26.85,0.14,-0.22,1.04
144,-1.48,3.27,-27.24,0.14,-0.23,1.05
145,-1.25,2.66,-27.34,0.14,-0.23,1.06
146,-0.92,1.48,-27.83,0.14,-0.23,1.04
147,-0.49,0.73,-28.26,0.14,-0.23,1.04
148,-0.03,-0.27,-28.72,0.14,-0.23,1.05
149,0.24,-2.75,-29.48,0.13,-0.23,1.05
150,0.99,-4.17,-29.95,0.13,-0.23,1.04
151,1.24,-3.89,-30.08,0.15,-0.23,1.03
152,1.79,-3.82,-30.12,0.15,-0.24,1.04
153,1.63,-2.99,-29.74,0.16,-0.22,1.04
154,1.59,-1.51,-29.60,0.16,-0.24,1.04
155,0.85,0.79,-29.04,0.17,-0.24,1.05
156,0.08,2.81,-28.90,0.16,-0.23,1.04
157,0.32,4.34,-28.76,0.17,-0.23,1.04
158,0.73,4.31,-29.10,0.17,-0.23,1.04
159,0.95,5.05,-29.34,0.17,-0.23,1.04
160,1.05,7.05,-29.57,0.17,-0.23,1.03
161,0.73,8.37,-29.77,0.15,-0.23,1.04
