acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
0.25,0.01,1.01,-0.08,-6.93,-9.15,32.29
0.23,-0.01,1.03,-0.81,-9.33,-8.12,32.34
0.25,-0.03,1.02,-1.66,-9.44,-10.58,32.34
0.26,-0.06,1.0,-2.64,-8.49,-8.58,32.29
0.28,-0.08,0.96,-2.32,-3.82,-8.73,32.25
0.25,-0.09,0.96,-1.5,-2.6,-8.87,32.34
0.22,-0.07,0.96,0.2,-5.33,-8.02,32.29
0.24,-0.03,0.96,-0.37,0.84,-8.9,32.29
0.2,-0.05,0.94,-0.49,3.6,-3.62,32.15
0.15,-0.01,1.03,2.03,-4.18,-6.6,32.25
0.2,-0.03,0.98,0.5,-15.22,-7.56,32.25
0.29,0.01,0.98,-2.41,-14.08,-8.56,32.25
0.29,-0.05,0.95,-0.24,-9.57,-0.32,32.29
0.31,-0.04,0.96,0.37,-7.16,-0.29,32.29
0.35,-0.03,0.96,-1.3,0.46,-0.14,32.29
0.35,-0.03,0.95,-2.7,9.56,1.25,32.2
0.33,-0.03,0.95,-4.26,21.51,5.73,32.15
0.23,-0.06,0.97,-3.68,28.23,7.54,32.25
0.12,-0.06,1.0,-4.63,20.17,3.83,32.34
0.12,-0.06,0.99,-4.35,11.11,-0.06,32.29
0.14,-0.05,1.01,-7.54,11.45,-1.27,32.25
0.11,-0.08,1.01,-2.11,6.41,-0.61,32.25
0.13,-0.06,1.0,-4.47,8.47,-1.36,32.25
0.09,-0.08,1.01,-3.82,4.73,-1.45,32.34
0.08,-0.07,1.03,-5.05,-5.42,-2.76,32.34
0.13,-0.08,0.98,-5.08,-6.41,-4.78,32.34
0.15,-0.08,0.96,-3.77,-0.84,-4.15,32.2
0.13,-0.07,0.97,-4.09,-3.73,-5.47,32.2
0.15,-0.06,0.96,-2.38,-10.75,-6.15,32.25
0.22,-0.03,0.96,-4.52,-11.16,-6.58,32.25
0.23,-0.04,0.96,-5.53,-6.31,-1.82,32.15
0.22,-0.08,0.95,-3.56,-5.95,-2.75,32.2
0.26,-0.09,0.94,-2.23,-2.03,-3.36,32.29
0.25,-0.07,0.94,-0.73,3.39,-2.47,32.25
0.21,-0.06,0.96,-1.47,4.98,-1.98,32.29
0.17,-0.07,0.97,-1.1,-0.24,-2.87,32.29
0.18,-0.07,0.97,-0.18,-2.73,-5.56,32.39
0.18,-0.06,0.98,0.69,-4.03,-2.66,32.25
0.19,-0.02,1.0,-0.02,-4.53,-2.29,32.25
0.21,-0.02,1.01,-3.6,-4.24,-1.04,32.25
0.21,-0.07,1.0,-1.74,-2.82,0.49,32.29
0.23,-0.03,1.0,-3.85,-0.09,-2.31,32.34
0.21,-0.06,1.0,-3.24,2.27,2.82,32.2
0.19,-0.05,0.99,-5.71,5.85,1.59,32.25
0.14,-0.07,0.99,-5.37,0.75,-1.39,32.29
0.13,-0.09,0.99,-6.08,-8.52,-5.24,32.29
0.19,-0.1,0.94,-4.14,-8.23,-3.48,32.29
0.2,-0.11,0.92,-1.89,-4.82,-4.44,32.34
0.2,-0.07,0.94,-1.62,-4.09,-4.5,32.34
0.2,-0.06,0.95,-3.3,-4.95,-3.1,32.29
0.22,-0.06,0.95,-3.24,-3.69,-4.78,32.29
0.22,-0.06,0.95,-2.67,-0.41,-4.98,32.25
0.19,-0.06,0.98,-1.37,-2.7,-4.18,32.25
0.19,-0.06,0.97,-2.98,-4.49,-5.39,32.2
0.2,-0.07,0.97,-3.59,-6.87,-6.92,32.34
0.23,-0.07,0.95,-3.27,-4.56,-7.36,32.25
0.24,-0.07,0.95,-2.21,0.98,-6.52,32.25
0.22,-0.05,0.97,-2.09,1.6,-5.5,32.34
0.21,-0.07,0.97,-2.14,2.58,-4.72,32.34
0.19,-0.06,0.96,0.64,2.26,-3.01,32.25
0.2,-0.06,0.98,-1.11,4.93,-2.81,32.25
0.15,-0.04,1.0,0.27,0.34,-2.87,32.25
0.2,-0.01,1.0,-3.21,-2.9,-2.87,32.2
0.23,-0.04,0.98,-4.52,4.78,-0.93,32.25
0.19,-0.07,0.99,-2.87,1.94,0.99,32.34
0.21,-0.05,0.98,-4.56,-0.72,-1.39,32.29
0.22,-0.06,0.96,-4.11,0.72,1.85,32.2
0.18,-0.09,0.94,-1.6,-1.44,1.74,32.25
0.19,-0.08,0.94,0.4,-5.24,-0.5,32.25
0.22,-0.07,0.93,1.07,-6.69,-0.27,32.25
0.23,-0.07,0.92,0.38,-4.85,-1.77,32.25
0.22,-0.07,0.94,6.41,-4.05,-0.11,32.2
0.23,-0.01,0.98,2.76,-6.17,-1.74,32.2
0.27,-0.02,1.01,2.29,-0.89,1.94,32.29
0.26,-0.02,1.0,1.08,2.49,4.14,32.25
0.24,-0.02,1.04,-1.97,4.82,2.7,32.25
0.22,-0.04,1.05,1.74,0.49,5.59,32.25
0.26,-0.02,1.02,-2.49,7.97,7.51,32.25
0.2,-0.02,1.03,-5.01,13.76,8.05,32.2
0.14,-0.05,1.04,-3.22,5.66,8.11,32.2
0.17,-0.06,1.01,-4.17,6.56,6.03,32.25
0.11,-0.05,1.02,-6.4,-2.92,-0.23,32.2
0.13,-0.07,1.0,-7.33,-12.12,1.57,32.29
0.19,-0.08,0.97,-7.4,-3.42,3.59,32.25
0.17,-0.07,0.98,-8.67,-0.12,1.92,32.25
0.14,-0.1,1.0,-8.9,-5.73,-0.24,32.2
0.18,-0.12,0.96,-6.47,-8.11,-3.63,32.25
0.19,-0.1,0.94,-4.41,-7.6,-2.58,32.25
0.18,-0.05,0.96,-6.75,-9.19,-3.79,32.29
0.2,-0.06,0.94,-9.59,-8.26,-3.47,32.2
0.21,-0.1,0.91,-6.56,-5.95,-4.02,32.25
0.2,-0.1,0.9,-6.79,-8.05,-5.83,32.2
0.2,-0.12,0.91,-2.66,-8.4,-6.05,32.2
0.22,-0.1,0.9,-1.83,-8.55,-8.99,32.25
0.24,-0.08,0.92,0.41,-8.23,-9.65,32.25
0.25,-0.09,0.91,3.6,-5.82,-6.72,32.25
0.28,-0.06,0.95,3.3,-1.88,-6.26,32.2
0.24,-0.02,0.99,2.92,0.02,-2.08,32.2
0.24,-0.01,1.0,-1.5,2.69,-1.39,32.25
0.23,-0.07,0.98,-1.39,5.57,0.18,32.15
0.22,-0.08,0.99,-1.53,5.77,0.84,32.29
0.2,-0.08,0.99,-0.26,3.01,1.3,32.34
0.18,-0.07,0.99,-0.46,-4.85,-1.11,32.2
0.24,-0.09,0.95,3.1,-5.25,1.24,32.15
0.24,-0.05,0.97,-0.99,-1.79,-3.98,32.2
0.26,-0.06,0.96,1.07,2.06,0.85,32.11
0.22,-0.02,0.98,0.11,6.15,2.23,32.15
0.17,-0.02,1.01,-1.37,0.08,2.95,32.25
0.19,-0.03,1.0,-3.53,-3.82,1.25,32.2
0.22,-0.05,1.0,-4.17,-6.58,0.46,32.2
0.26,-0.07,0.96,-3.54,-3.85,1.3,32.2
0.27,-0.04,0.96,-4.92,2.6,0.37,32.15
0.24,-0.06,0.97,-3.11,7.65,3.89,32.15
0.2,-0.05,0.98,-4.35,8.76,1.68,32.29
0.16,-0.07,0.97,-4.14,5.37,-0.15,32.06
0.14,-0.08,0.97,-2.76,-0.93,-2.29,32.2
0.15,-0.07,0.97,-2.05,-3.63,-2.55,32.25
0.19,-0.06,0.97,-0.82,-4.4,-4.7,32.15
0.21,-0.04,0.99,-0.76,-4.7,-3.22,32.11
0.22,-0.02,1.0,-2.92,-4.93,0.96,32.2
0.23,-0.05,1.0,-4.81,-5.02,1.21,32.29
0.26,-0.08,0.98,-4.26,-1.05,3.01,32.2
0.24,-0.08,1.0,-4.15,1.85,3.07,32.2
0.22,-0.07,0.99,-3.8,-0.38,4.35,32.25
0.23,-0.05,1.0,-6.43,-4.12,3.21,32.25
0.23,-0.06,0.99,-8.02,-2.24,4.99,32.15
0.21,-0.09,0.97,-8.38,-4.85,6.4,32.29
0.23,-0.11,0.94,-6.64,-1.37,3.6,32.2
0.2,-0.13,0.95,-3.21,0.73,4.89,32.11
0.17,-0.11,0.95,-1.98,-3.1,5.53,32.15
0.19,-0.09,0.95,-0.49,-4.69,3.63,32.25
0.19,-0.03,0.97,-1.76,-8.03,-2.14,32.25
0.25,-0.04,0.97,-5.21,-6.52,-2.26,32.15
0.26,-0.05,0.96,-5.91,-3.11,-0.41,32.2
0.29,-0.08,0.95,-3.11,3.28,2.67,32.2
0.25,-0.06,0.96,-3.91,3.76,3.73,32.15
0.25,-0.1,0.94,-2.61,5.02,2.85,32.11
0.25,-0.09,0.95,-2.6,8.61,3.79,32.25
0.23,-0.08,0.94,0.46,13.91,4.85,32.11
0.17,-0.08,0.96,-1.83,10.47,6.23,32.15
0.14,-0.13,0.95,0.76,6.89,5.22,32.15
0.12,-0.17,0.95,5.57,1.65,3.11,32.25
0.12,-0.15,0.95,9.63,-2.92,1.48,32.2
0.12,-0.19,0.93,14.12,-6.34,-4.55,32.15
0.12,-0.29,0.85,37.24,-14.12,11.88,32.25
0.16,-0.25,0.84,49.77,-3.73,-8.76,32.15
0.09,-0.3,0.82,68.05,-7.15,0.53,32.06
0.05,-0.24,0.84,76.32,-9.95,-23.19,32.25
0.0,-0.2,0.85,83.21,-21.07,-24.15,32.2
-0.0,-0.15,0.89,87.02,-33.57,-36.69,32.2
0.08,-0.04,0.88,100.61,-36.96,-32.52,32.15
0.04,0.08,0.86,105.02,-41.44,-22.85,32.15
-0.04,0.2,1.01,98.02,-62.18,-6.9,32.15
0.02,0.18,1.07,79.25,-91.45,-12.26,32.11
0.28,0.13,0.98,66.56,-104.09,-23.91,32.15
0.62,0.06,0.95,60.41,-80.26,-20.38,32.15
0.64,0.03,0.93,62.46,-51.8,-11.53,32.11
0.66,0.0,0.9,58.34,-36.53,-11.1,32.2
0.69,-0.11,0.75,61.37,-8.66,-4.99,32.15
0.6,-0.21,0.63,70.31,21.91,-3.71,32.25
0.49,-0.27,0.65,79.91,42.79,-7.6,32.2
0.46,-0.25,0.62,102.96,70.69,-4.99,32.11
