,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
0,1.76,-0.72,-0.46,-0.22,-0.62,0.78
1,1.04,0.03,-0.05,-0.22,-0.62,0.79
2,0.64,0.60,0.87,-0.23,-0.62,0.79
3,0.23,0.67,1.48,-0.22,-0.61,0.79
4,-0.09,0.76,1.33,-0.22,-0.63,0.80
5,-0.29,1.76,1.02,-0.21,-0.63,0.78
6,-0.12,1.28,0.69,-0.22,-0.63,0.80
7,0.24,0.09,-0.05,-0.23,-0.64,0.81
8,1.08,-0.46,-0.66,-0.22,-0.65,0.80
9,1.44,-0.29,-1.48,-0.22,-0.65,0.80
10,1.86,-0.27,-1.91,-0.22,-0.65,0.80
11,1.63,-0.60,-2.38,-0.23,-0.65,0.80
12,1.33,-0.55,-2.35,-0.22,-0.65,0.78
13,0.89,-0.47,-1.66,-0.24,-0.64,0.79
14,0.24,0.02,-1.18,-0.24,-0.65,0.79
15,-0.20,0.52,-0.17,-0.24,-0.65,0.79
16,-0.79,1.54,1.31,-0.24,-0.65,0.79
17,-0.95,2.20,2.18,-0.24,-0.65,0.77
18,-1.02,2.44,2.89,-0.25,-0.66,0.79
19,-0.64,1.91,2.85,-0.24,-0.66,0.81
20,-0.17,0.89,2.78,-0.24,-0.66,0.81
21,0.37,0.87,2.31,-0.22,-0.66,0.80
22,0.81,0.60,1.89,-0.22,-0.67,0.81
23,1.45,0.31,1.24,-0.23,-0.66,0.80
24,2.02,-0.17,0.81,-0.23,-0.66,0.79
25,2.38,-1.16,0.82,-0.23,-0.66,0.79
26,2.50,-1.08,0.67,-0.24,-0.65,0.79
27,2.34,-0.29,1.37,-0.23,-0.64,0.79
28,1.92,0.09,1.94,-0.23,-0.64,0.78
29,1.21,0.12,2.37,-0.23,-0.63,0.78
30,0.73,0.37,2.58,-0.23,-0.63,0.78
31,0.73,0.60,2.50,-0.23,-0.63,0.79
32,0.96,0.17,1.66,-0.21,-0.65,0.80
33,1.30,-0.98,0.02,-0.22,-0.65,0.81
34,2.56,-2.34,-1.02,-0.23,-0.65,0.79
35,3.04,-2.82,-1.79,-0.23,-0.66,0.81
36,3.21,-3.04,-1.68,-0.23,-0.65,0.80
37,2.81,-2.81,-1.65,-0.22,-0.64,0.79
38,2.29,-2.02,-1.22,-0.22,-0.64,0.78
39,1.69,-1.57,-0.49,-0.24,-0.64,0.78
40,1.37,-0.87,0.70,-0.24,-0.65,0.79
41,1.24,-0.20,1.48,-0.24,-0.64,0.78
42,1.18,-0.24,1.71,-0.23,-0.66,0.79
43,1.42,-0.26,1.40,-0.24,-0.66,0.78
44,2.03,-1.05,0.84,-0.25,-0.66,0.78
45,2.38,-2.29,-0.12,-0.25,-0.67,0.79
46,3.05,-3.53,-0.90,-0.26,-0.67,0.79
47,3.48,-4.41,-1.60,-0.26,-0.67,0.79
48,4.06,-5.07,-2.23,-0.25,-0.68,0.81
49,4.24,-6.00,-2.12,-0.26,-0.69,0.80
50,4.23,-6.34,-1.48,-0.27,-0.70,0.80
51,4.92,-6.27,-0.63,-0.28,-0.72,0.81
52,5.71,-6.27,-0.17,-0.28,-0.74,0.80
53,6.73,-6.96,0.17,-0.29,-0.76,0.80
54,8.89,-10.47,0.21,-0.33,-0.81,0.82
55,12.46,-15.88,0.26,-0.37,-0.87,0.86
56,15.85,-19.63,1.79,-0.37,-0.91,0.86
57,18.76,-19.25,4.72,-0.36,-0.94,0.87
58,21.57,-18.09,8.09,-0.37,-0.99,0.91
59,25.56,-18.92,10.67,-0.40,-1.02,0.91
60,29.88,-20.89,13.83,-0.43,-1.04,0.91
61,34.60,-23.22,16.92,-0.44,-1.07,0.92
62,40.29,-28.69,19.98,-0.47,-1.10,0.96
63,46.58,-33.68,23.94,-0.45,-1.14,1.00
64,49.54,0.31,32.40,-0.24,-1.12,0.88
65,54.82,-7.54,35.86,-0.49,-1.15,1.04
66,64.35,-15.36,35.88,-0.52,-1.26,1.07
67,71.19,-31.95,41.50,-0.70,-1.29,1.17
68,81.45,-42.85,47.76,-0.62,-1.34,1.17
69,95.97,-46.66,54.40,-0.54,-1.35,1.17
70,108.03,-35.83,62.98,-0.44,-1.34,1.12
71,121.62,-28.46,68.35,-0.42,-1.35,1.14
72,128.73,-31.50,71.59,-0.47,-1.35,1.16
73,143.66,-29.77,76.12,-0.39,-1.34,1.05
74,154.87,-28.92,76.92,-0.40,-1.26,1.06
75,173.31,-22.46,79.63,-0.38,-1.25,1.04
76,185.98,-22.98,80.53,-0.42,-1.25,1.07
77,199.10,-21.05,85.50,-0.44,-1.21,1.04
78,215.15,-32.81,88.23,-0.47,-1.17,0.97
79,225.02,-34.26,93.60,-0.44,-1.11,0.92
80,243.51,-35.33,101.71,-0.46,-1.15,0.89
81,249.01,-43.37,107.54,-0.45,-1.07,1.00
82,281.21,-51.79,117.21,-0.50,-1.20,1.02
83,303.44,-70.90,121.69,-0.49,-1.23,1.05
84,319.28,-77.73,126.05,-0.40,-1.18,1.02
85,330.00,-74.87,130.66,-0.30,-1.10,0.82
86,337.15,-77.53,134.23,-0.26,-1.00,0.72
87,348.49,-68.35,139.07,-0.13,-0.96,0.68
88,348.20,-56.26,144.34,-0.03,-0.86,0.69
89,355.88,-39.76,151.16,0.06,-0.78,0.56
90,353.80,-33.63,159.10,0.05,-0.57,0.48
91,357.10,-32.12,164.08,0.08,-0.66,0.47
92,346.96,-22.79,175.44,0.11,-0.57,0.60
93,345.22,6.41,188.99,0.30,-0.46,0.40
94,340.79,23.24,199.21,0.26,-0.43,0.54
95,335.60,34.79,202.56,0.32,-0.33,0.49
96,327.18,33.19,202.98,0.28,-0.16,0.35
