,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
0,23.92,18.53,-25.54,0.34,0.06,0.77
1,22.06,18.95,-26.02,0.36,0.06,0.75
2,19.42,18.44,-27.01,0.34,0.07,0.75
3,16.11,17.07,-28.02,0.34,0.08,0.76
4,15.89,17.45,-28.72,0.34,0.08,0.75
5,11.89,18.56,-29.16,0.33,0.09,0.76
6,10.43,17.89,-29.95,0.33,0.08,0.76
7,10.67,15.45,-30.61,0.32,0.08,0.78
8,8.73,15.27,-31.63,0.33,0.09,0.80
9,7.28,15.60,-32.58,0.32,0.07,0.80
10,3.05,16.06,-33.15,0.32,0.10,0.82
11,2.27,16.79,-33.56,0.30,0.08,0.83
12,2.84,14.79,-33.88,0.28,0.07,0.84
13,-0.76,13.31,-33.92,0.26,0.08,0.84
14,-0.11,11.98,-33.63,0.24,0.07,0.84
15,-3.59,10.35,-33.88,0.25,0.07,0.84
16,-4.49,8.60,-34.08,0.24,0.06,0.83
17,-6.78,6.75,-34.03,0.22,0.06,0.84
18,-8.72,4.55,-34.08,0.21,0.06,0.83
19,-9.73,3.53,-33.66,0.20,0.05,0.84
20,-10.63,1.86,-32.85,0.17,0.04,0.86
21,-11.02,1.47,-31.63,0.16,0.04,0.86
22,-12.58,0.46,-30.73,0.16,0.04,0.86
23,-14.17,-1.39,-30.63,0.17,0.04,0.86
24,-15.39,-2.24,-30.79,0.19,0.04,0.87
25,-19.82,-0.92,-30.73,0.18,0.05,0.90
26,-19.08,2.20,-30.14,0.18,0.04,0.89
27,-19.77,2.18,-29.82,0.16,0.02,0.91
28,-20.34,2.23,-28.41,0.14,0.03,0.92
29,-19.16,1.79,-27.22,0.13,0.02,0.92
30,-18.73,0.95,-25.89,0.12,0.02,0.92
31,-18.41,-1.56,-24.81,0.11,0.01,0.91
32,-18.50,-4.20,-23.73,0.10,0.02,0.90
33,-19.07,-7.33,-22.87,0.10,0.02,0.89
34,-20.27,-8.37,-21.48,0.12,0.04,0.88
35,-21.88,-12.17,-21.31,0.11,0.03,0.89
36,-21.24,-11.97,-19.80,0.12,0.03,0.88
37,-22.73,-13.89,-19.53,0.11,0.03,0.89
38,-23.80,-15.77,-18.96,0.12,0.02,0.89
39,-24.69,-14.89,-17.85,0.14,0.03,0.88
40,-26.87,-16.21,-17.22,0.12,0.02,0.88
