acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,temp
-0.53,0.03,0.91,-17.48,-2.9,-0.41,30.69
-0.53,0.0,0.91,-15.86,-3.4,-0.9,30.74
-0.53,-0.0,0.92,-13.63,-3.8,-0.02,30.69
-0.52,-0.03,0.92,-9.21,-5.28,0.44,30.6
-0.51,-0.03,0.92,-4.78,-6.69,1.57,30.69
-0.5,-0.02,0.91,-1.73,-8.37,2.29,30.65
-0.48,-0.02,0.9,-0.73,-7.94,1.59,30.55
-0.46,-0.01,0.88,-0.32,-6.41,1.24,30.74
-0.45,-0.02,0.87,-0.06,-5.56,0.38,30.69
-0.44,-0.01,0.87,0.95,-4.43,-1.4,30.79
-0.44,-0.02,0.85,1.82,-4.4,-3.56,30.69
-0.45,-0.01,0.86,2.17,-2.92,-4.79,30.69
-0.46,-0.03,0.85,3.3,-1.89,-5.63,30.65
-0.47,-0.02,0.85,4.64,-0.98,-5.86,30.6
-0.48,-0.01,0.85,4.85,-0.43,-5.33,30.6
-0.49,-0.01,0.84,5.69,-0.05,-5.01,30.69
-0.49,-0.01,0.83,6.08,0.06,-4.76,30.55
-0.49,0.01,0.83,5.8,0.4,-3.97,30.6
-0.49,0.02,0.82,4.6,0.7,-4.0,30.65
-0.47,0.02,0.81,3.71,1.97,-3.18,30.69
-0.48,0.03,0.8,2.35,2.17,-3.51,30.65
-0.48,0.04,0.8,0.78,2.58,-4.78,30.69
-0.48,0.02,0.82,0.93,1.66,-6.73,30.65
-0.51,0.02,0.82,1.65,0.38,-7.97,30.79
-0.53,0.01,0.84,2.61,-0.4,-6.52,30.74
-0.52,0.03,0.84,2.9,0.38,-4.73,30.65
-0.52,0.04,0.83,3.27,2.0,-2.85,30.69
-0.52,0.06,0.84,2.85,1.79,-1.73,30.65
-0.52,0.07,0.82,1.34,1.92,-0.31,30.69
-0.51,0.08,0.83,-0.6,0.81,-0.09,30.65
-0.52,0.07,0.84,-2.11,-0.4,-0.38,30.69
-0.53,0.07,0.84,-3.16,-1.45,0.09,30.74
-0.53,0.06,0.86,-2.53,-2.12,1.16,30.65
-0.49,0.06,0.85,-1.6,-1.34,1.28,30.6
