,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
0,-9.34,-5.08,2.79,0.14,-0.19,1.01
1,-8.32,-5.01,3.80,0.13,-0.18,1.00
2,-7.54,-7.16,4.08,0.12,-0.18,1.00
3,-8.26,-6.17,4.40,0.13,-0.17,1.01
4,-9.94,-0.23,5.82,0.16,-0.17,1.01
5,-11.36,4.61,6.55,0.15,-0.18,0.99
6,-10.82,3.30,5.77,0.14,-0.18,0.99
7,-10.52,0.81,4.08,0.14,-0.18,1.00
8,-10.63,0.24,3.54,0.14,-0.18,0.99
9,-10.82,-0.23,2.96,0.13,-0.19,0.99
10,-11.02,-2.26,2.64,0.12,-0.20,0.99
11,-11.54,-3.56,2.56,0.12,-0.19,1.00
12,-12.00,-2.69,2.60,0.12,-0.20,0.99
13,-11.95,-1.18,2.85,0.12,-0.20,1.00
14,-11.83,-0.08,3.31,0.11,-0.20,1.01
15,-11.85,0.66,4.55,0.10,-0.19,1.01
16,-11.97,1.24,5.69,0.11,-0.19,1.03
17,-11.59,3.10,6.78,0.12,-0.18,1.01
18,-11.22,3.25,6.82,0.12,-0.19,1.02
19,-10.82,2.43,7.28,0.12,-0.18,1.02
20,-11.16,2.40,7.40,0.12,-0.19,1.02
21,-11.42,3.16,7.71,0.15,-0.20,1.02
22,-11.36,3.97,7.21,0.15,-0.21,1.03
23,-11.01,4.32,6.61,0.16,-0.21,1.01
24,-10.69,5.21,5.57,0.16,-0.21,1.03
25,-10.21,6.26,5.31,0.16,-0.21,1.03
26,-10.37,6.44,5.05,0.15,-0.21,1.02
27,-10.35,7.21,4.61,0.15,-0.22,1.03
28,-10.38,7.79,4.58,0.15,-0.22,1.04
29,-10.31,8.32,4.49,0.13,-0.21,1.03
30,-9.68,9.19,4.75,0.13,-0.22,1.04
31,-8.92,9.56,4.47,0.12,-0.22,1.05
32,-8.31,10.50,4.23,0.11,-0.22,1.04
33,-8.00,10.96,4.05,0.10,-0.21,1.04
34,-7.98,10.27,3.82,0.10,-0.22,1.05
35,-7.83,10.05,3.56,0.08,-0.22,1.03
36,-8.14,9.53,3.80,0.07,-0.23,1.03
37,-8.99,8.38,4.11,0.06,-0.22,1.02
38,-9.97,7.50,4.49,0.07,-0.23,1.02
39,-10.73,7.34,4.52,0.08,-0.22,1.03
40,-11.07,7.02,4.73,0.08,-0.22,1.03
41,-11.39,7.79,5.44,0.08,-0.22,1.03
42,-11.76,8.84,5.82,0.09,-0.22,1.02
43,-11.79,9.31,5.68,0.09,-0.23,1.03
44,-11.47,9.56,5.71,0.10,-0.22,1.04
45,-11.11,9.60,5.36,0.09,-0.23,1.04
46,-10.78,8.34,5.24,0.07,-0.23,1.04
47,-11.01,7.22,5.34,0.07,-0.23,1.03
48,-11.39,5.94,5.31,0.07,-0.24,1.02
49,-11.74,4.53,5.18,0.07,-0.24,1.02
50,-12.20,3.25,4.85,0.08,-0.24,1.01
51,-12.76,3.53,4.78,0.09,-0.24,1.02
52,-12.87,3.57,4.56,0.09,-0.25,1.04
53,-12.38,3.71,4.87,0.09,-0.25,1.05
54,-11.77,3.86,5.39,0.09,-0.26,1.05
55,-11.10,4.98,5.88,0.09,-0.26,1.06
56,-10.32,6.14,6.00,0.10,-0.26,1.06
57,-9.44,6.90,6.27,0.10,-0.26,1.06
58,-8.37,8.20,6.41,0.08,-0.26,1.05
59,-7.98,8.63,6.96,0.08,-0.26,1.06
60,-8.14,9.63,7.82,0.08,-0.25,1.05
61,-7.97,10.52,7.74,0.09,-0.25,1.05
62,-8.09,10.18,7.66,0.08,-0.25,1.04
63,-8.43,10.44,7.53,0.08,-0.25,1.04
64,-8.87,10.75,7.18,0.08,-0.24,1.02
65,-9.15,10.98,6.84,0.08,-0.24,1.01
66,-9.56,10.67,6.38,0.08,-0.25,1.01
67,-9.60,9.54,5.80,0.07,-0.25,1.01
68,-9.94,7.44,5.45,0.06,-0.25,1.01
69,-10.11,6.99,5.48,0.06,-0.25,1.02
70,-10.17,6.44,5.36,0.05,-0.25,1.02
71,-9.92,5.44,5.89,0.04,-0.26,1.03
72,-9.34,4.89,6.56,0.04,-0.26,1.04
73,-8.76,6.03,7.31,0.04,-0.26,1.04
74,-8.53,6.79,8.29,0.03,-0.26,1.03
75,-7.97,8.17,9.22,0.05,-0.25,1.03
76,-7.71,9.51,9.65,0.05,-0.26,1.02
77,-7.71,9.69,9.54,0.04,-0.26,1.01
78,-7.79,9.24,9.54,0.03,-0.25,1.01
79,-7.86,8.70,9.65,0.03,-0.25,1.01
80,-8.12,7.69,10.14,0.03,-0.25,1.01
81,-8.70,6.66,10.61,0.02,-0.24,1.00
82,-9.02,6.75,10.60,0.03,-0.25,0.99
83,-9.30,6.40,10.47,0.04,-0.24,0.99
84,-9.48,5.24,10.64,0.03,-0.24,1.00
85,-9.91,5.01,11.01,0.02,-0.25,1.00
86,-9.98,5.33,11.53,0.03,-0.25,0.99
87,-10.26,5.02,12.50,0.03,-0.24,1.00
88,-10.89,6.20,13.28,0.03,-0.25,0.99
89,-11.47,6.44,13.76,0.03,-0.24,1.00
90,-11.60,6.21,14.00,0.04,-0.25,0.99
91,-12.27,5.98,14.02,0.05,-0.25,0.98
92,-12.67,5.59,13.69,0.05,-0.25,0.99
93,-13.40,4.87,13.36,0.05,-0.26,0.99
94,-14.18,4.03,12.63,0.06,-0.26,0.99
95,-14.52,3.22,11.57,0.06,-0.27,0.99
96,-14.75,1.94,10.96,0.06,-0.27,1.00
97,-14.53,0.40,10.44,0.05,-0.28,1.00
98,-14.82,-0.67,10.23,0.05,-0.29,1.01
99,-14.46,0.21,10.75,0.04,-0.29,1.01
100,-14.35,0.66,11.51,0.03,-0.29,1.00
101,-14.70,0.98,12.40,0.02,-0.28,1.00
102,-15.15,1.68,13.11,0.02,-0.30,1.00
103,-15.63,3.36,13.62,0.02,-0.29,1.00
104,-16.21,3.16,13.86,0.02,-0.30,1.00
105,-16.20,0.78,13.48,-0.00,-0.30,1.01
106,-16.50,0.49,13.36,0.02,-0.31,1.01
107,-16.63,-0.56,13.44,0.01,-0.31,1.01
108,-16.81,-2.50,13.05,0.01,-0.32,1.01
109,-17.27,-2.37,13.37,0.02,-0.32,1.02
110,-17.50,-1.42,13.60,0.02,-0.32,1.03
111,-17.25,-1.48,13.74,0.02,-0.32,1.03
112,-16.92,-1.47,14.35,0.03,-0.32,1.03
113,-16.40,-0.58,14.85,0.02,-0.33,1.04
114,-16.35,0.55,15.66,0.02,-0.33,1.04
115,-16.50,1.60,16.20,0.03,-0.32,1.04
116,-16.17,2.03,16.17,0.03,-0.33,1.04
117,-15.80,1.18,15.56,0.02,-0.33,1.04
118,-15.18,0.72,15.34,0.02,-0.33,1.05
119,-14.78,0.41,15.18,0.02,-0.34,1.04
120,-14.26,0.69,15.30,0.02,-0.35,1.06
121,-13.92,1.21,15.65,0.01,-0.35,1.04
122,-12.69,0.35,15.85,0.00,-0.36,1.06
123,-12.08,0.53,16.14,-0.00,-0.35,1.05
124,-11.68,1.19,16.92,-0.01,-0.36,1.04
125,-11.44,0.85,17.76,-0.03,-0.36,1.05
126,-10.18,4.31,18.67,0.05,-0.39,1.09
127,-9.89,-1.71,18.53,-0.07,-0.37,1.04
128,-9.10,-1.04,19.10,-0.03,-0.37,1.04
129,-10.63,-2.44,19.53,-0.03,-0.35,1.04
130,-10.66,-3.36,20.20,-0.02,-0.35,1.04
131,-10.70,-1.30,20.76,-0.01,-0.34,1.04
132,-9.77,0.06,21.11,-0.01,-0.34,1.03
133,-9.50,-0.64,21.48,-0.02,-0.34,1.03
134,-9.56,-0.76,21.63,-0.01,-0.34,1.03
135,-9.88,-1.66,21.66,-0.01,-0.34,1.01
136,-10.23,-2.93,21.68,-0.00,-0.35,1.03
137,-10.00,-4.61,21.60,-0.00,-0.36,1.03
138,-9.68,-4.61,21.92,-0.00,-0.37,1.04
139,-8.87,-4.47,22.21,-0.00,-0.36,1.05
140,-7.33,-3.88,22.93,-0.01,-0.38,1.06
141,-6.37,-2.99,23.79,-0.02,-0.38,1.06
142,-5.22,-2.12,25.24,-0.03,-0.38,1.06
143,-4.38,-2.14,25.95,-0.04,-0.39,1.06
144,-3.31,-1.30,26.98,-0.04,-0.38,1.06
145,-2.23,-1.08,28.26,-0.04,-0.38,1.06
146,-1.40,-1.30,29.07,-0.04,-0.38,1.06
147,-0.38,-0.89,29.68,-0.05,-0.38,1.05
148,0.56,-0.85,30.70,-0.06,-0.38,1.04
149,0.53,-1.01,31.83,-0.06,-0.38,1.03
150,0.90,-1.63,32.89,-0.06,-0.38,1.02
151,0.73,-1.50,33.30,-0.04,-0.37,1.01
152,0.27,-1.19,32.76,-0.02,-0.36,0.99
153,-0.15,-2.20,32.12,-0.03,-0.36,0.99
154,-0.50,-3.63,31.89,-0.04,-0.36,0.99
155,-0.53,-4.31,32.60,-0.04,-0.36,0.99
156,-0.21,-6.06,32.93,-0.03,-0.36,1.00
157,0.05,-7.59,32.81,-0.02,-0.36,0.99
158,0.50,-7.86,32.69,-0.02,-0.36,0.99
159,0.84,-6.85,33.19,-0.02,-0.35,0.99
160,1.13,-6.06,33.91,-0.02,-0.35,0.98
161,0.99,-5.02,34.49,-0.02,-0.34,0.97
162,0.43,-5.10,35.04,-0.03,-0.34,0.97
163,0.15,-5.16,35.45,-0.03,-0.34,0.97
164,-0.21,-4.85,35.82,-0.03,-0.34,0.97
165,-0.85,-5.18,35.94,-0.02,-0.33,0.97
166,-2.03,-5.76,35.92,-0.02,-0.33,0.94
167,-3.47,-5.89,35.66,-0.02,-0.32,0.94
168,-4.73,-6.84,35.66,-0.02,-0.33,0.94
169,-5.76,-8.02,35.40,-0.01,-0.32,0.94
170,-6.66,-8.52,34.76,-0.00,-0.32,0.94
171,-8.11,-9.22,34.06,-0.00,-0.31,0.94
172,-9.54,-10.70,33.13,-0.01,-0.32,0.94
173,-10.40,-12.75,32.24,-0.01,-0.33,0.95
174,-11.45,-14.34,31.40,-0.00,-0.34,0.96
175,-12.15,-16.46,30.44,-0.00,-0.35,0.97
176,-12.34,-18.99,29.82,0.00,-0.35,0.99
177,-11.68,-20.02,29.83,0.00,-0.37,1.01
178,-10.81,-20.12,30.09,-0.01,-0.37,1.02
179,-10.37,-19.79,31.02,-0.00,-0.37,1.02
180,-10.00,-18.03,32.15,-0.01,-0.38,1.03
181,-9.39,-15.97,32.96,-0.00,-0.37,1.02
182,-9.08,-13.30,34.11,0.00,-0.38,1.01
183,-9.10,-10.49,35.28,-0.01,-0.37,1.01
184,-9.11,-7.79,36.60,-0.02,-0.37,1.00
185,-9.53,-6.21,37.22,-0.01,-0.36,0.99
186,-9.63,-4.85,38.17,-0.01,-0.36,0.98
187,-9.92,-3.88,38.50,-0.02,-0.36,0.98
188,-10.63,-4.09,39.21,-0.03,-0.35,0.99
189,-11.11,-4.99,39.13,-0.03,-0.35,0.98
190,-11.68,-7.57,38.20,-0.03,-0.35,0.99
191,-12.29,-10.85,36.76,-0.03,-0.35,0.99
192,-13.45,-13.48,35.47,-0.03,-0.36,0.99
193,-14.12,-16.55,34.50,-0.04,-0.37,0.99
194,-14.31,-21.02,33.57,-0.04,-0.37,1.00
195,-14.40,-23.80,32.96,-0.03,-0.37,1.00
196,-14.98,-24.56,33.07,-0.03,-0.36,1.01
197,-15.13,-24.72,33.39,-0.03,-0.37,1.01
198,-14.92,-24.95,34.40,-0.04,-0.37,1.01
199,-14.52,-24.26,35.82,-0.04,-0.38,1.02
200,-14.64,-22.12,37.71,-0.04,-0.38,1.01
201,-14.70,-20.66,39.28,-0.05,-0.37,1.00
202,-14.96,-19.73,39.95,-0.04,-0.38,1.01
203,-15.24,-18.63,40.93,-0.04,-0.38,1.02
204,-14.69,-17.98,41.62,-0.04,-0.38,1.02
205,-14.47,-18.78,41.85,-0.04,-0.38,1.01
206,-14.52,-19.68,41.73,-0.03,-0.38,1.00
207,-15.13,-21.79,41.25,-0.04,-0.38,0.99
208,-16.37,-24.08,40.66,-0.03,-0.37,0.98
209,-17.44,-26.96,39.77,-0.03,-0.37,0.98
210,-18.26,-30.14,38.58,-0.02,-0.38,0.99
211,-19.80,-33.60,37.30,-0.02,-0.38,0.98
212,-20.50,-36.31,36.50,-0.02,-0.39,0.98
213,-21.18,-39.05,36.61,-0.04,-0.39,1.00
214,-20.53,-40.99,37.57,-0.04,-0.40,1.01
215,-20.27,-41.54,39.37,-0.04,-0.41,1.01
216,-19.60,-41.71,41.30,-0.03,-0.41,1.01
217,-19.50,-39.65,43.01,-0.01,-0.42,1.01
218,-19.08,-37.83,44.18,-0.01,-0.42,1.00
219,-19.18,-37.01,45.24,-0.01,-0.43,1.00
