,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z
0,2.05,0.32,6.93,0.05,-0.15,1.07
1,1.73,0.52,6.72,0.04,-0.15,1.05
2,1.62,-0.09,6.47,0.05,-0.15,1.06
3,0.85,-0.72,6.50,0.05,-0.14,1.05
4,0.38,-1.86,5.92,0.05,-0.14,1.05
5,0.02,-2.55,5.50,0.05,-0.14,1.05
6,-0.09,-3.07,5.56,0.04,-0.14,1.05
7,-0.60,-3.62,5.59,0.05,-0.14,1.05
8,-0.34,-3.39,5.07,0.05,-0.14,1.05
9,-0.32,-3.30,4.56,0.06,-0.13,1.05
10,-0.37,-3.31,4.58,0.05,-0.13,1.05
11,-0.66,-3.34,4.67,0.05,-0.14,1.04
12,-0.93,-3.73,4.53,0.04,-0.13,1.05
13,-1.16,-4.29,4.55,0.05,-0.14,1.06
14,-1.19,-3.92,4.14,0.04,-0.13,1.05
15,-1.45,-3.22,3.97,0.04,-0.14,1.05
16,-1.56,-3.44,3.57,0.03,-0.14,1.05
17,-1.39,-2.99,3.44,0.02,-0.15,1.05
18,-0.96,-2.55,4.11,0.01,-0.15,1.06
19,-0.82,-2.41,4.35,0.00,-0.14,1.06
20,-1.13,-3.45,4.87,0.00,-0.14,1.05
21,-0.92,-3.89,4.85,0.01,-0.14,1.05
22,-1.34,-3.97,5.21,0.00,-0.14,1.06
23,-1.36,-3.62,5.59,0.02,-0.13,1.06
24,-1.19,-3.31,5.77,0.01,-0.14,1.06
25,-1.15,-3.30,5.62,0.01,-0.14,1.06
26,-1.30,-3.42,5.65,0.01,-0.14,1.06
27,-0.96,-3.24,5.57,0.01,-0.14,1.07
28,-0.52,-3.28,5.92,0.01,-0.14,1.08
29,0.08,-2.38,6.27,0.01,-0.15,1.07
30,0.32,-1.71,6.26,0.01,-0.14,1.08
31,0.29,-1.21,6.69,0.00,-0.14,1.07
32,0.60,-0.64,7.19,0.00,-0.15,1.07
33,0.84,-0.27,7.95,0.00,-0.15,1.07
34,0.85,0.02,8.70,-0.00,-0.15,1.06
35,0.93,0.43,8.99,0.00,-0.14,1.07
36,0.58,0.03,9.48,-0.01,-0.15,1.06
37,0.95,-0.99,9.66,-0.01,-0.14,1.06
38,0.98,-2.17,9.80,-0.01,-0.14,1.06
39,1.11,-2.64,9.83,-0.01,-0.15,1.07
40,1.36,-2.82,10.21,-0.00,-0.14,1.05
41,1.39,-3.47,11.01,0.00,-0.14,1.05
42,1.05,-3.45,11.40,0.01,-0.13,1.05
43,0.67,-3.02,11.85,0.02,-0.14,1.05
44,0.35,-1.98,12.64,0.03,-0.14,1.05
45,-0.24,-1.28,13.37,0.04,-0.13,1.05
46,-0.40,-1.24,13.71,0.04,-0.13,1.04
47,-0.81,-1.13,13.27,0.05,-0.13,1.04
48,-1.16,-0.79,13.13,0.06,-0.13,1.04
49,-1.27,-0.66,13.01,0.06,-0.13,1.03
